country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition,century
Poland,2004,13733,RZECZKI,14,185,185,52.845151,20.689493,"14 denarii found at a distance of a few hundred meters from each other on both banks of the Sonia River, the tributary of the Sona: Titus - Commodus (AD 185).","Muzeum Szlachty Mazowieckiej, Ciechanów, Poland",II century
Egypt,1923,5226,TELL SAKHA A 35,299,114,117,31.08,30.94,"Hoard bought by E.T. Newell in Cairo in Dec. 1923, found near Sakha. It comprised 299 coins: 33 Greek silver coins from the 2nd and 1st c. BC, 261 denarii (Nero to Trajan) and 5 provincial silver issues of Trajan (one Arabian drachm; three drachms of Cyrenaica and one hemidrachm of Cyrenaica).",NA,II century
Sweden,1859,15545,BJÄRS 1859,108,192,192,57.324158,18.383229,"Originally were 108 denarii. Nowadays, 80 coins: Otho - Commodus (AD 192); silver weight: 215.80 g. (80 coins). Found in a domestic building with bones fragments and an oval whetstone.","Swedish History Museum, Stockholm (inv.no. 2590, 2616)",II century
Russia,2011,18551,PIMENOVO,184,193,193,51.703503285151,35.958439681993,"Unknown original number of coins. 184 denarii of which two imitations: Vespasian - Didius Julian (AD 193). Found together with a ""belt set of one massive silver buckle for a sword belt and two buckles for a girdle. The find also contains eighty-four silver belt plaits. This belt set, dating to the latter half of the 5th century AD (phase D2 of the Great Migration Period), is a girdle for bladed weaponry.""","The State Museum of Military History and Natural Preserve “The Kulikovo Polye”, Tula, Russia (inv.no. BX 1823/1-184)",II century
"Scotland, United Kingdom",1781,2244,LINLITHGOW,300,169,180,55.9716266,-3.6025847,"13 Roman silver coins, presented to the Society of Antiquaries of Scotland, in 1781, all dug up 'with a great many more' in the muir (= moorland) of Linlithgow. These probably came from a find of 300, found in the Burrowmuir, deposited in an earthen urn.",NA,II century
Spain,2017,17565,CORTALAGO,116,140,143,37.701548064067,-6.6026305339501,116 coins - 3 aurei and 113 denarii - found together during the archaeological excavations,"Museo Minero de Riotinto, Spain",II century
Portugal,1994,12890,CASCAIS,4,138,161,38.698,-9.422,"Four bronze coins, three sestertii and 1 as, were found together in a wall: Domitian, Trajan, Hadrian, Antoninus Pius (AD 138-161)",NA,II century
Germany,1892,5239,MIDDELS-OSTERLOOG,80,140,143,53.539,7.636,The hoard of 79 denarii (one Republican denarius; imperial coins range from Nero to Antoninus Pius) and one Lycian drachm was found in 1882 during plowing of a court at Middels-Osterloog. The coins lay in a container.,NA,II century
Serbia,1995,12460,MIROSALJCI,726,187,192,44.435,20.405,726 denarii: Nero - Commodus (AD 187-192).,"National History Museum, Belgarde; inv.no. 1172/1-654",II century
Poland,1839,13546,ZBÓJNA,139,193,193,53.2425,21.777778,Around 200 denarii found with a ceramic vessel: Trajan - Didius Julianus (AD 193).,"Münzkabinett, Staatliche Museen zu Berlin, Germany (2 coins)",II century
Bulgaria,1965,10276,GOLYAMA VODA,220,143,144,43.571,26.827,"240 silver coins: 228 denarii, 2 drahms found in a ceramic vessel: Nero - Antoninus Pius (AD 143-144).","History Museum, Razgrad, Bulgaria; inv.no. IF, hoard 8",II century
Poland,2012,18539,WTÓREK 2012,67,180,192,51.638072540174,17.887858048589,67 denarii: Vespasian - Commodus (AD 180-192).,NA,II century
France,1836,6335,LYON 1836 2,25,145,145,45.78,4.799,"25 silver denarii were found along with a considerable amount of human bone, interpreted as being an indicator of a battlefield site.",NA,II century
Ukraine,1954,18289,MALIEVTSY,8,161,180,48.993493454437,26.985042192515,"Hoard of an unknown number of denarii. According to some incriptions the issuers were Antoninus Pius and Marcus Aurelius (ANTONINVS PIVS, ANTONINVS ARMENIACVS). Six or eight denarii were noticed.",Collection G.M. Lazarev,II century
Romania,1970,16340,CIOLPANI,1055,193,194,46.748116,26.744057,"1,055 denarii found with a ceramic vessel: Nero – Septimius Severus (AD 193-194).","History Museum, Piatra Neamț, Romania (1,042 coins; inv.no. C 706); History Museum ""lulian Antonescu"", Bacău (8 coins); private collections (5 coins)",II century
Israel,2006,7813,NESHER-RAMLA 2006 B,65,117,138,31.932,34.873,The hoard comprised 65 bronze coins dated between 294-283 BC and AD 117-138.,NA,II century
Morocco,1930,5228,VOLUBILIS 1930,105,119,122,34.074,-5.556,"A hoard of at least 105, possibly up to 115, denarii found at the end of December 1930, of which only 105 are still identified in the records of Rabat Museum. Chatelain, the original excavator, listed 114 coins in the find, including two coins of Juba II, one of Nero, one of Galba, nineteen of Vespasian, seven of Titus, twenty-three of Domitian, three of Nerva, forty-eight of Trajan and ten of Hadrian. However it is clear that Chatelain misidentified two of the Republican denarii as coins of Juba II. The next publication of the hoard, by Ruhlmann, came in 1933. This list largely agrees with the records kept by Rabat Museum, but includes ten extra coins, taking the total up to 115, which must now be regarded as lost. The missing coins listed by Ruhlmann are as follows: one Republican denarius, one denarius of Vespasian, two denarii of Domitian, five denarii of Trajan and one Hadrianic denarius. There are no further details concerning the types of these coins, because Ruhlmann only published in detail the nine latest specimens from the find. The whole hoard was contained in a hollow bracelet and was probably buried circa 122.",Rabat Museum,II century
Netherlands,1997,9841,ALPHEN AAN DEN RIJN 1997,5,180,180,52.12795,4.660886,"1 silver + 4 bronze coins: (1st century -2nd century AD), Augustus - Commodus (AD 192) found during archaeological excavations.",Municipality Alphen aan den Rijn,II century
Romania,1962,16324,REDIU,92,180,183,46.755182,26.558173,92 denarii: Vitellius – Commodus (AD 180-183).,"History Museum, Piatra Neamț, Romania (Inv.no. 5978)",II century
Romania,1955,16347,OBOROCENI,735,195,195,47.173364,26.875406,735 denarii found with ceramic vessel and a textile bag: Nero – Septimius Severus (AD 195). Found together with a silver T-brooch within a Sarmatian settlement.,"Numismatic Collection of the Institute of Archeology, Iași, inv. no. 323370 (the brooch)",II century
France,1856,5991,AUZAY,3,138,161,46.442,-0.867,"The hoard was found in a grave in the Gallo-Roman cemetery. A red ceramic urn was discovered, alongside a small bronze box containing a gold finger ring with glass setting and three aurei of Nero, Domitian and Antoninus Pius. It is not altogether clear whether the coins were found in the box or the urn.",NA,II century
Italy,1875,16189,PAGOGNA,35,138,161,46.07305,12.098898,"35 bronze coins: medallions and coins: Nero, Vespasian, Titus, Trajan, Hadrian, Antoninus Pius (AD 138-161).",NA,II century
Switzerland,1972,6445,AUGST BL-INS. 42 1972 (I),6,178,183,47.531,7.726,"The hoard comprised 1 dupondius and 5 asses terminating with issues of the period AD 178-183. The coins were found together, but without trace of a container.",Augusta Raurica,II century
Sweden,1887,15600,MYRSJÖ,4,178,188,57.537689,18.279233,"4 denarii: Trajan, Hadrian, Marcus Aurelius, Commodus (Crispina) (AD 178-188); silver weight: 10.25 g.","Swedish History Museum, Stockholm (inv.no. 8215)",II century
Israel,1961,8463,CAVE OF HORROR,4,132,136,31.42981099715,35.347862539594,Four coins of Bar Kochba (AD 132-136).,NA,II century
Romania,1964,2946,GHIRIȘA,151,197,198,47.604,22.798,(c. 220) 151 denarii: Vespasian - Septimius Severus (AD 197-198); silver weight: c. 367.1-588.9 g.,"County Museum Satu Mare, Romania",II century
France,1980,7557,SEURRE,7,136,136,47.0024,5.1493,"The hoard comprised an unknow number of aurei, at least 12(?), from Vespasian to Hadrian (AD 136).",NA,II century
Ukraine,1957,18286,ZOLOTAYA BALKA,9,185,185,47.372847437038,33.96424263042,Nine denarii placed in a cavity: Hadrian - Commodus (AD 185).,NA,II century
France,1869,5840,CHEVILLÉ,22,125,128,47.9485,-0.2229,"The hoard was found buried under a small heap of stones and comprised 22 bronze coins. Of these coins, 11 were identified as dupondii or asses of particular emperors. The others were not identified with any certainty, but were 'more or less recognisable' as issues of Vespasian or Titus, Domitian, Trajan and Hadrian.",NA,II century
Greece,2006,6862,"LITHOCHORI, KAVALA (T11)",4,138,161,41.04825,24.70468,"The hoard comprised 4 coins including one earlier coin of Thasos (2nd c. BC) and two Roman Provincial coins: Philippoi (1 imperial period), Topeiros (1 Antoninus Pius) and a further 1 unidentified coin, found in grave T11 in Lithochori.",NA,II century
Ukraine,1782,18223,KOMSOMOLSKOYE,800,193,193,49.720214529794,28.67148027102,"Hoard of 800 denarii. Among them, three pieces of Pertinax",Old collection T. Czacki,II century
Latvia,1880,15491,KAZEMNIEKI,2,117,138,56.750293,26.697274,"Possible hoard of Roman denarii. Only two coins are known, Hadrian, Antoninus Pius.","History Museum, Riga, Latvia (entered in 1928) (inv. no. 120210/1-2)",II century
Czech Republic,1916,15879,STARÝ KOLÍN 1916,3,176,180,50.00941,15.291594,"Group of 3 Roman coins: Antoninus Pius (Diva Faustina I) 1 denarius, 1 sestertius, Marcus Aurelius (Diva Faustina II) dupondius (AD 161-180).","Regional museum, Kolín, Czech Republic",II century
France,1903,5694,MONTROTY,872,193,196,49.427,1.652,"The hoard comprised a 'ceramic vessel containing approximately 20 kilos of Roman bronze coins (sestertii, dupondii and asses). Of 872 examples, only 423 were identified.': Vespasian - Septimius Severus for Clodius Albinus (Caesar) (AD 193-196).","Museé de Rouen, France (600 coins) (Inv. III, 2, p. 56, no. 1921)",II century
Germany,1896,17369,RUDOLSTADT,3,117,138,50.718089,11.340337,"Three denarii of Hadrian, found around 1896 on the Debra, a plateau approx. 1.5 km northeast of Rudolstadt, near Debrahof, on Rudolstadt-Teichweiden road; the coins could form part of a larger hoard of denarii.",NA,II century
Bulgaria,1912,2690,GRUNCHAROVO,600,180,192,43.7321524,27.1317796,(ca. 600) 569 denarii: Mark Antony - Commodus (AD 180-192),"National Archaeological Institute with Museum, Sofia, Bulgaria; inv. no. ХХХІІІ - 398 coins",II century
Croatia,1937,16156,ČITLUK,108,179,180,43.7421,16.6542,"102 sestertii, 5 dupondii and 1 as ranging from Domitian to Marcus Aurelius (AD 179-180). Hoard was originally larger.","Sink, Franciskan monastery; dispersed",II century
Germany,1922,15416,BERNBEUREN,54,183,192,47.74637,10.75871,Coin hoard consisting of 54 Roman sestertii (Domitian - Commodus) was discovered in 1922 while excavating an old lime tree. The coins were stratified in three layered rolls. They have been lost.,NA,II century
Poland,1874,13431,GORAJ,200,117,138,50.7209,22.6675,"Around 200 denarii. Among them issues of Nero, Vitellius, Vespasian, Titus, Domitian, Trajan and Hadrian.",Lost,II century
Ukraine,1941,2955,KALANTAYEVO,1200,193,194,49.056324342006,32.894888371677,Galba to Severus. The number of coins in the hoard is estimated and falls somewhere between 1200 and 1500 denarii and 1 drachm of Amisus for Hadrian. Found with a ceramic vessel and few silver ingots.,Odessa Archaeological Museum (64 denarii; 1 drachm of Amisus),II century
Sweden,1890,15543,ÖSTER RYFTES,16,183,184,57.654401,18.593807,"Originally 17 denarii, 16 preserved: Trajan - Commodus (AD 183-184); silver weight: 44.65 g. (16 coins). Together were also found: 1 gold bracteate, 1 gold finger ring, 2 neck-rings of bronze with silver mountings, 2 somewhat smaller bronze rings, 1 bronze clasp, 1 bronze strap-end, several bronze spirals, 1 amber bead, 2 coral beads.","Swedish History Museum, Stockholm (inv.no. 8793)",II century
Austria,1866,6127,HAUNOLDSTEIN,29,138,161,48.199,15.454,"29 coins of unknown metal from ""the 4th consulate of Vespasian to the 4th year of reign of Antoninus Pius "" (AD 149.",Lost,II century
Lithuania,1935,15445,ALGIMANTAI,35,180,192,55.259146,23.505339,Hoard of 35 Roman imperial bronzes: Antoninus Pius - Commodus (AD 180-192).,"M.K. Ciurlionis National Museum of Art, Kaunas, Lithuania",II century
Bulgaria,1961,2935,DEVENE,28,165,166,43.4125,23.6146,Unknown initial number of coins: 28 denarii: Vespasian - Marcus Aurelius (AD 166); silver weight: 54.2-84.4g.,"Regional History Museum, Vratsa, Bulgaria; inv.no. M I 233-250",II century
Ukraine,1894,18294,KOVTUNY,104,180,192,49.761418986678,32.06343989676,Hoard of 104 denarii (317.79g): Trajan - Commodus (AD 180-192). There is no information on the no. of coins per issuer.,NA,II century
"Wales, United Kingdom",1948,40,LALESTON,2,138,161,51.498808,-3.6148871,"Two denarii of Antoninus Pius, the first 'found on the Laleston by-pass road behind (SE. of) the Mackworth Inn', the second 'found during road widening on the Cardiff-Swansea road, near the A.A. Box west of Laleston'. One might suspect that both coins came from the same hoard, scattered by workmen somewhere near Laleston.",National Museum of Wales,II century
Germany,1897,16592,KARLSRUHE-DURLACH,16,169,189,49.002115,8.463753,"The 16 coins listed here (14 sestertii and two dupondii, ranging from Trajan to Marcus Aurelius) were found in the area of the Dampfziegelei in 1897 and 1898. All coins have the same patina and corrosion, so it could be a hoard. Further particulars about the circumstances of the find are undetermined.",NA,II century
Spain,1907,17598,RANDE,87,161,180,42.2865,-8.6494,"Hoard of circa 86-87 aurei found with a ceramic vessel with a graffiti ""IRENE"": Nero - Marcus Aurelius (AD 161-180).",Dispersed,II century
Spain,1722,17601,MÁLAGA 1722,87,180,192,36.720081568035,-4.4200438239111,Hoard of 87 aurei: Nero - Commodus (AD 180-192).,NA,II century
Germany,1880,17137,APELSTEDT,6,193,193,52.806341,8.742129,"A small hoard of denarii (6+ specimens, Antoninus Pius - Pertinax), found in or around Apelstedt.",Landesmuseum Hannover,II century
Sweden,1894,15603,LILLA BLÄSNUNGS,2,163,164,57.68331,18.380685,"2 denarii: Vespasian (Domitian Caesar), Marcus Aurelius (AD 163-164); silver weight: 5.33 g.","Swedish History Museum, Stockholm (inv.no. 9960)",II century
Bulgaria,1968,10104,VRATSA 1968,38,180,192,43.2102375,23.5528803,"Unknown number of antoniniani, among, those of Aurelian and Severina.","Regional History Museum, Vratsa, Bulgaria; inv.nos. M III 6197-6234 (38 coins)",II century
France,1891,5815,VALLETOT,200,138,161,49.364116,0.624134,"The hoard comprised approximately 200 'small Roman bronzes' of the Antonine period, most of which were well preserved. Unfortunately, an acid bath rendered them indecipherable.",NA,II century
Slovenia,1910,8965,ŠENTJUR PRI CELJU,110,161,180,46.218,15.387,110 denarii: Vespasian - Marcus Aurelius (AD 161-180). Dispersed.,NA,II century
Netherlands,1915,9889,EMMER-ERFSCHEIDENVEEN 1915,47,176,177,52.806,6.987,47 denarii. Only 5 coins are kept in the Museum of Assen: Hadrian - Marcus Aurelius (AD 176),"Drents Museum, Assen 5",II century
Ukraine,1942,2975,LUKOSHCHINO,1000,193,196,49.489816919667,34.589097179753,"Hoard of around 1,000 silver coins: 999 denarii, 1 drachm: Nero - Septimius Severus (Julia Domna) (AD 193-211).","Poltava Local History Museum (954 specimens; inv.nos. 4919-4920, 5090)",II century
France,1982,5670,CANTELEU,60,193,193,49.451,1.036,"The hoard comprised 'approximately 60 sestertii, mostly illegible. 10 identifiable examples were of Antoninus Pius, Faustina (I or II), Commodus and perhaps, Didius Julianus' Archives of Musée de Rouen. Communication by Mme. Aubin (28.11.1982)",NA,II century
Bulgaria,1946,10113,POPITSA 1946,40,117,138,43.4277,23.9523,40 denarii found in a ceramic vessel. Majority belongs to Hadrian.,NA,II century
Belgium,1960,8491,BLICQUY 1960-1969,18,180,183,50.587,3.692,18 sestertii: Trajan - Commodus (AD 180-183).,NA,II century
France,1913,7046,COLLÉGIEN,85,180,192,48.837,2.672,"The hoard comprised a ceramic vessel containing 85 sestertii, the majority of which were rendered illegible by oxidation. However, those that could be identified range from issues of Hadrian to Commodus.",NA,II century
France,1895,7312,RONGÈRES,228,138,161,46.294,3.45,"The hoard was found in a broken ceramic vessel, which was recovered in fragments and comprised 228 denarii. Part of the hoard (estimated at 58 coins) was sold but the landowner kept 200 or 201 denarii from Nero to Marcus Aurelius.",NA,II century
France,1908,7204,CLERMONT,400,192,192,49.376,2.414,"The hoard comprised a broken ceramic vessel containing 400 sestertii, dupondii and asses from Vespasian to Commodus. Most were very worn.",NA,II century
Germany,1870,17155,BRAUNSCHWEIG DOWESEE,4,161,180,52.2922,10.5307,"Four bronze coins (Trajan - Marcus Aurelius), found on the Dowe-See estate on the Bullenteich in Braunschweig, next to other small Roman objects (bronze fibula, bronze ring, glass pearls, spindle whorl, etc.).",NA,II century
Ukraine,2021,20703,ZHYTOMYR REGION?,50,180,192,50.217031567,28.5974447394,"A hoard of at least 50 Roman Imperial denarii and a silver and gold buckle were discovered by a treasure hunter no later than 2021, probably in Zhytomyr region. Information about the hoard and general photo of the coins with the buckle were published in one of the groups on Facebook, dedicated to treasure hunting on November 1, 2021. One of the group members (Vasyl Ugrynchuk of Volodarsk in Zhitomyr region) reported that the hoard was discovered by his acquaintances (possibly also from Zhytomyr region). On the photo denarii of Trajan, Hadrian, Antoninus Pius, Marcus Aurelius, Commodus can be recognized. The buckle is quite massive (ca. 5-7 cm), on the clip there is a gold plate with ornamentation. The further fate of the hoard is unknown.",NA,II century
Libya,1934,5470,CYRENE AGORÀ 1934,1305,103,112,32.8188,21.8588,"The hoard originally comprised 1,305 Greek/Roman imperial/Roman provincial silver and bronze coins together with gold and silver ancient jewellery. Nowadays 1043 bronze coins and two couple gold earrings are kept in the Archaeological Museum of Shahat. According to the 1934 find report, the missing silver part featured 32 Greek silver coins (280-50 BC, including 16 coins from the Achaean League and four Rhodian drachms), 39 Roman imperial denarii and quinarii (Otho-Trajan, AD 69-116, mint of Rome) and 45 Roman provincial drachms and hemidrachms struck under Trajan (RPC III, 1-3, AD 100). These, as well as 89 sestertii, 77 dupondii, and 128 asses, were probably made in Rome for circulation in Cyrenaica.","Shahat, Archaeological Museum, Libya",II century
France,1830,5485,LE BUIS,80,180,192,46.029,1.188,More than 80 gold coins were discovered as surface finds between 1830 and 1958: Domitian - Commodus (AD 180-192). Only seven of the coins were described sufficiently well to be accurately identified.,NA,II century
Romania,1938,2595,TIBRU,220,141,161,46.196,23.558,"220 denarii: Republican (163), Imperial (57); Republican - Antoninus Pius (AD post 141)","Union Museum Alba Iulia, Romania (49 coins)",II century
Slovenia,1938,8105,IG 1938,12,150,151,45.965,14.529,(8) 5 sestertii: Domitian - Antoninus Pius (AD 150-151),Dispersed,II century
Germany,1931,17343,LAUSITZ,53,154,155,51.513739,13.349942,"A hoard of 52 denarii (Vespasian - Antoninus Pius) and 1 drachm of Amisus, found during the breaking up of soil in Lausitz. The hoard might have been associated with a series of 7 cremation graves.",Museum Bad Liebenwerda,II century
"Scotland, United Kingdom",1986,1800,NEWSTEAD 1986,4,103,111,55.597622,-2.6998004,"A hoard of four denarii (2 Domitian and 2 Trajan) was found during field-walking in the South Annexe of the fort at Newstead. The coins were recovered in a little roll, with possible traces of a copper/bronze container.",NA,II century
Poland,2007,13495,PRZEZWISKA,28,194,197,52.1201,19.6482,Around 200 denarii. The person who ppresented 46 denarii mentioned that in total may have found around 200 pieces. Only 28 coins could be described. One denarius of Antoninus Pius was found in 2010: Vitellius - Clodius Albinus (AD 194-197).,NA,II century
Ukraine,1883,18198,PLOSKOYE,200,193,193,49.73820484658,29.293336162867,Hoard of more than 200 denarii. Only 10 were documented: Hadrian (Aelius Caesar) - Pertinax (AD 193).,"University Museum, Kyiv, Ukraine (inv.nos. 12240-12249) until 1917",II century
Romania,1964,2590,DROBETA-TURNU SEVERIN 1964,7,132,134,44.63,22.674,"7 aurei: 6 Hadrian, 1 Sabina (AD 132-134)","Museum of Iron Gates Region Drobeta-Turnu Severin, Romania",II century
Slovenia,1990,9060,LAŽE,22,147,161,45.735,14.069,22 asses: Augustus - Antoninus Pius (AD 145-161) .,"Narodni muzej Ljubljana, Slovenia, inv.no.: 9039-9060",II century
Egypt,1933,7793,KOM AUSHIM A51,55,154,155,29.52008,30.90229,55 billon drachms of Alexandria: Hadrian - Antoninus Pius (AD 154-155) found at floor level in a room during excavations of a house.,NA,II century
Italy,1929,13802,DOMUSNOVA,10,161,180,39.32092,8.649474,"10 large Roman imperial bronze coins: Hadrian 3, Antoninus Pius 4, Faustina I 2, Lucilla 1.",NA,II century
Germany,1800,17371,TROSTADT,100,117,118,50.464552,10.640238,A hoard containing nearly 100 silver denarii from the period of Trajan and Hadrian was unearthed between Trostadt and Siegritz.,NA,II century
France,1886,6995,BRÉVAL,122,193,193,48.954,1.566,The hoard comprised a greyware vessel containing 122 denarii from Otho to Septimius Severus with a tpq of AD 193. There were also 'some illegible issues' and three silver spoons.,NA,II century
Romania,1963,2941,FĂUREI,42,193,194,46.911546,26.709364,Unknown originally number of coins. 42 denarii: Otho - Septimius Severus (AD 193-194); silver weight: 78.0-122.8 g.,NA,II century
Ukraine,1954,3030,TURIYA 1954,200,193,194,48.877640964575,31.639391049878,Hoard of around 200 denarii found with a ceramic vessel: Nero - Septimius Severus (AD 193-194).,"Institute of Archaeology of the Academy of Sciences, Kyiv, Ukraine (22 coins); National History Museum, Moskow, Russia (inv.no. 92088; 105 coins); private collection (1 coin)",II century
Slovakia,1966,15993,PREŠOV 1966,175,134,138,49.01125,21.233764,175 denarii: Republic – Hadrian (AD 134-138).,NA,II century
Sweden,1873,15467,DJUPBRUNNS,212,194,195,57.480762,18.335052,"212 denarii found with a box: Nero - Septimius Severus (Cludius Albinus Caesar) (AD 194-195). Together were found 1 bronze box, 2 gold bracteates, 1 spiral rod and 1 gilt silver ring.","Swedish History Museum, Stockholm (inv.nos. 5204 coins; 4877 objects)",II century
Germany,1880,6140,TRIER 1880S,10,143,144,49.75565,6.63935,"A hoard of 10 aurei (Domitian - Antoninus Pius), found in the 1880s in Trier, in a small earthenware container; it was published in 1928 as part of the collection of Dr. Leopold Seligmann.",NA,II century
Portugal,1591,17590,CABEÇO DOS CASTELOS VELHOS,5000,142,142,41.83300607256,-6.8855911663422,"Unknown number of aurei of the Anoninian house (the number expressed were between 5,000 and 9,000). Only one piece of Antoninus Pius was identified.",NA,II century
France,1969,8673,VIENNE 1969 B,4,141,161,45.53,4.875,"Grave find of 4 coins: 1 denarius, 1 sestertius, 1 dupondius, 1 as Trajan to Antoninus Pius (AD 141-161).",NA,II century
Bulgaria,1980,10253,BABOVO 1980-1985 C,100,138,161,43.9829,26.3026,More than 100 denarii found in a ceramic vessel - metal detecting - within an ancient settlement. The latest coins are from Antoninus Pius (AD 138-161).,NA,II century
Egypt,1972,7798,LUXOR A56,188,161,169,25.714492955795,32.656456837895,More than 188 billon provincial coins of Alexandria: Nero - Marcus Aurelius (Lucius Verus) (AD 161-169). 'Found at Avenue of the Sphinxes during clearance excavations.',"Museum, Luxor, Egypt",II century
France,1893,8720,ANNECY V,36,103,111,45.912,6.121,36 aurei: Vespasian - Trajan (AD 103-111) found hidden in the wall of a Roman house.,"Musées d'Annecy, France; only copies",II century
Romania,1868,2610,DUMBRĂVIOARA,300,180,183,46.64,24.638,"(c. 600) 300 silver coins: 299 denarii, 1 drachm: Mark Antony - Commodus (AD 180-183).",Lost,II century
Israel,1984,8162,SHA'AR HA'AMAKIM,13,123,123,32.723,35.111,The hoard comprised 13 silver coins dated between AD 62/3 and AD 123.,Israel Antiquities Authority (114988-114997; 115347-48; 115354),II century
France,1963,5495,BORDEAUX 1963,86,197,197,44.838,-0.579,"The hoard comprised 86 sestertii from Vespasian to Septimius Severus, although the author proposes a deposition date in the reign of Postumus.",NA,II century
Greece,1987,6890,SEVASTI 1987 GRAVE 12,23,177,192,40.359,22.544,"23 coins (2 denarii; 21 provincial coins: Dium, Thessalonica, Koinon of Macedonia) found in grave 12 in Sevasti.","Archaeological museum, Thessaloniki",II century
France,1983,7077,CHÂTEAUBLEAU SANCTUARY,6,153,153,48.5922,3.1091,The deposit was found under a second century occupation layer in the central part of the Gallo-Roman spring sanctuary and comprised 4 sestertii from Trajan to Antoninus Pius and two asses of Antoninus Pius with a tpq of AD 153 to 154.,NA,II century
Netherlands,1828,12563,VOORBURG-ARENTSBURG 1828 1,34,117,138,52.074,4.358,"34 coins found by Caspar Reuvens in 1828: 2 denarii, 3 sestertii, 15 asses, 6 dupondii, 6 dupondius/as, others unclear: Nerva - Hadrian (AD 117-138).",NA,II century
France,1885,7052,MARCILLY,2000,192,192,49.037,2.877,"The hoard comprised approximately 2,000 sestertii of the Antonine period.",NA,II century
"England, United Kingdom",1911,1598,CORBRIDGE (SITE XXIX),162,158,159,54.970615,-2.0327732,"A bronze jug containing 160 aurei, found on site 29 in Corbridge. Two bronze coins were found filling the narrow neck of the jug, where they had been placed, to act as a stopper to the narrow neck.",British Museum (coins); Corbridge Museum (jug),II century
"Scotland, United Kingdom",2016,18592,CREETOWN,14,117,138,54.9015,-4.3799,14 denarii: Domitian 3; Nerva 3; Trajan 6; uncertain (Domitian or Trajan) 1; Hadrian 1 (AD 117-138).,NA,II century
Sweden,1867,15584,HALLEGÅRDA 1867 2,11,161,180,57.506418,18.496685,11 denarii: Vespasian - Marcus Aurelius (AD 161-180).,"Swedish History Museum, Stockholm (inv.no. 3746)",II century
Germany,1998,17214,ALTDORF,3,103,111,50.876541,6.364827,"The denarii (Vespasian - Trajan) were found together with a bronze brooch in the main building of a villa rusticate, located between Altdorf and Jülich-Kirchberg, on the site of the Inden open pit mining site (Braunkohletagebau Inden).",NA,II century
"England, United Kingdom",2014,14835,HOPWAS,14,151,161,52.633457,-1.7354742,IARCH record for a hoard of 14 denarii. For further details and images see WMID-01F18E. Unpublished catalogue by Richard Abdy.,NA,II century
Turkey,1985,5438,KUŞAKKAYA,1400,143,144,37.812,38.13,"c. 1400 coins, mostly aurei, of which only 45 specimens were recorded, ranging from Nero to Antoninus Pius (43 aurei, 1 denarius of Nero and 1 of Galba), found during illegal excavations in Kuşakkaya.",Adıyaman museum; Kahramanmaraş museum; private collection in Ankara,II century
Ukraine,2018,18620,BURYAKOVE,52,193,194,49.7531,35.5489,52 denarii: Trajan - Septimius Severus (AD 193-194).,NA,II century
Germany,1975,16631,ROTTWEIL 1975,14,161,176,48.165388,8.628033,"14 coins (Vespasian - Marcus Aurelius, mostly bronzes) were found embedded in fire debris, on terrain M, Handwerkerbau (Fläche 60, Planum 0-1). N.B. Coin 1 (Vespasian) is wrongly described as a denarius in FMRD.",NA,II century
Poland,1960,13455,KRAŚNIK,11,184,184,50.9249,22.2288,Unknown initial number of denarii. 11 denarii provided information on the issuers: Trajan - Commodus (AD 183-184).,"Zasadniczej Szkoły Zawodowej w Krasniku Fabrycznym, Poland (1 coin)",II century
Greece,1999,6910,DION 1999,1590,138,161,40.17724,22.49293,"1590 bronze coins (1452 Dium, 47 koinon of Thessaly, 39 koinon of Macedonia, 13 Thessalonica, 7 Philippi, 2 Edessa, 2 Corinth, 1 Amphipolis, 1 Magydus, 1 Tralleis, 10 uncertain, and 15 Roman bronzes), ranging from Claudius to Antoninus Pius, found in the foundation level besides the west wall of the first (western) room excavated at the place of the former sanctuary of Zeus Olympios, next to two other hoards (Dion 1998 and Dion 2000). All three hoards were buried in clay vases. The exact function of the area where the hoards were found is unclear, but the hellenistic sanctuary of Zeus Olympios had been transformed in Roman times, the wall of the temenos built over, and a theatre established.",NA,II century
Netherlands,2003,10007,SCHAIJK 2003,17,117,138,51.7462,5.6317,"17 bronze coins: 3 dupondii, 15 asses: Vespasian - Hadrian (AD 117-138).",Private collection,II century
Romania,1900,16325,SĂHĂTENI 1900,257,191,192,45.034589,26.520965,257 denarii found with an amphora: Republic – Commodus (AD 191-192).,"History Museum , Ploiești, Romania (180 coins)",II century
Germany,1979,17279,SÜDEROOG (HALLIG),4,148,149,54.4638,8.5533,"Four Roman bronze coins, excavated in shell sand north of the island Süderoog. The find depth was approximately 6 m.",NA,II century
Austria,1799,8185,WIEN - RENNWEG 1799,279,161,180,48.193,16.392,"A hoard of 298 aurei dating from Nero to Lucius Verus was discovered in Vienna in 1799 during the construction of the Wiener Neustadt Canal. Of the 298 aurei, 24 were stolen and 274 initially were recovered. There is information for 279 coins: Nero - Marcus Aurelius (AD 161-180). The average weight of the coins was 6.3g.","Münzkabinett, Kunsthistorischen Museum, Vienna, Austria (191 coins)",II century
