creators,title,description,geoContext,minDate,maxDate,latitude,longitude
"J. Fossey, J. Morin",Gomphoi,"An ancient place, cited: BAtlas 55 B2 Gomphoi",Mouzaki,-550,640,39.436045,21.676806
"R.C. Knapp, F.H. Stanley, Jr.",Erisane/Arsa,"An ancient place, cited: BAtlas 26 E5 Erisane/Arsa",near Asido,-330,640,36.512531,-5.913705
R.B. Hitchner,Gillium,"An ancient place, cited: BAtlas 32 D4 Gillium",Henchir-el-Frass,-30,640,36.477401,9.038332
W.M. Murray,Ithaca,"An ancient place, cited: BAtlas 54 C5 Ithaca",Polis,-750,640,38.44193,20.638399
W.V. Harris,Tarchna/Tarquinii,"An ancient city of Etruria and the leading city of the doudecim populi Etruriae, Tarquinia (called Tarch(u)na or Tarchna in Etruscan) was a major urban center of ancient Italy.",near Tarquinia,-750,2100,42.2545322,11.7581734667
W.V. Harris,Musarna,"Musarna is an ancient Etruscan settlement discovered in 1849 just west of Viterbo, Italy. The École française de Rome has been conducting excavations at the site since 1983.",Musarna,-750,640,42.4122179,11.9765756
David Braund,Vysochino,"An ancient place, cited: BAtlas 84 E1 Vysochino","Vysochino, R. Don estuary",-30,640,47.113221,39.335613
R.B. Hitchner,Tegla,"An ancient place, cited: BAtlas 32 G3 Tegla",Barrington Atlas grid 32 G3,-30,640,36.959233,10.847646
P.O. Spann,Isturgi,"An ancient place, cited: BAtlas 27 A3 Isturgi",Los Villares de Andújar,-30,640,38.026896,-3.983804
D.J. Mattingly,el-Gara,"An ancient place, cited: None","el-Gara, LBY",-30,640,31.99479,24.203815
"R.W. Mathisen, H.S. Sivan",*Ferruciacum,"An ancient place, cited: BAtlas 14 G2 *Ferruciacum",St-Etienne-de-Fursac?,300,640,46.144589,1.514749
"J. Kunow, C. Haselgrove",Noviomagus/Nemetae,"An ancient place, cited: BAtlas 11 I3 Noviomagus/Nemetae",Speyer GER,-30,640,49.3172545,8.436718
D.J. Mattingly,Saniat Suleiman Craida,"An ancient place, cited: BAtlas 36 C5 Saniat Suleiman Craida",Saniat Suleiman Craida,-30,640,26.62971,13.158523
gmckee,Jrvezh,"Village east of Yerevan in Armenia. The town, which has been settled since at least the 5th century CE, contains a 7th-century chapel.",NA,300,2100,40.1882940589,44.634843023
H. Bender,Cesio Maggiore,"An ancient place, cited: BAtlas 19 D3 Cesio Maggiore","Cesio Maggiore, ITL",-30,640,46.089028,11.987496
R. Müller Wollermann,Sele,"An ancient place, cited: BAtlas 75 D2 Sele",Seila,300,640,29.353759,30.969816
"A. Bursche, L.F. Pitts",Zagórzyn,"An ancient place, cited: BAtlas 13 D1 Zagórzyn","Zagórzyn, POL",300,640,51.813991,18.036438
H. Bender,Hallein,"An ancient place, cited: BAtlas 19 F2 Hallein",Hallein,300,640,47.682742,13.095945
"T. Sinclair, P.-L. Gatier",Tourmanin,"An ancient place, cited: BAtlas 67 D4 Tourmanin","Tourmanin, SYR",-30,640,36.234471,36.816034
E.W.B. Fentress,Vicus Augusti/*Castellum Medianum Matidium Alexandrianum Tilirvense?,"An ancient place, cited: BAtlas 31 C4 Vicus Augusti/*Castellum Medianum Matidium Alexandrianum Tilirvense?",Bir bou Saadia,-30,640,36.07575,5.195747
E.W.B. Fentress,Lesbi?,"An ancient place, cited: BAtlas 31 C4 Lesbi?",Tirermine Oulemouta,-30,640,36.457201,5.129934
J.S. Traill,Aigina (settlement),The primary ancient settlement on the Aegean island of the same name.,Aigina,-750,640,37.750149,23.423668
"R.W. Mathisen, H.S. Sivan",*Mantoloma(g)um,"An ancient place, cited: BAtlas 14 F1 *Mantoloma(g)um",Manthelan?,300,640,47.151723,0.759505
A.S. Esmonde Cleary,Rocester,"An ancient place, cited: BAtlas 8 F2 Rocester",Rocester,300,640,52.951012,-1.83597
S. Mitchell,Bulduk,"An ancient place, cited: BAtlas 63 B3 Bulduk","Bulduk, village site",-30,640,38.953918,32.755936
G.D. Woolf,Andematunnum,A Gallo-Roman city and capital of the Lingones,Langres,-30,2100,47.864221,5.335214
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Àger,"An ancient place, cited: BAtlas 25 F3 Àger",Àger,300,640,42.002792,0.764373
A.G. Poulter,Marcianopolis,"An ancient place, cited: BAtlas 22 E5 Marcianopolis",Reka Devniya BUL,-30,640,43.22504,27.585033
E. Bertrand,Axima/Forum Claudii Ceutronum,"An ancient place, cited: BAtlas 17 H2 Axima/Forum Claudii Ceutronum",Aime,-330,2100,45.556944,6.653224
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Catispi/Hatsiun,"An ancient place, cited: BAtlas 89 G1 Catispi/Hatsiun",Hatsiun IRN,300,640,39.360208,44.665987
"J. Fossey, J. Morin",Ambrossos,An ancient Greek settlement in Phocis. Modern Distomo.,Distomon,-750,2100,38.4291946,22.6672151
"I.E.M. Edlund Berry, A.M. Small",Argos Hippium/Arpi/Argyripa,"An ancient place, cited: BAtlas 45 C1 Argos Hippium/Arpi/Argyripa",near Arpinova,-750,2100,41.475654,15.555444
J.J. Wilkes,Veliko Orašje,"An ancient place, cited: BAtlas 21 D5 Veliko Orašje","Veliko Orašje, YUG",-30,640,44.379929,21.096381
R.B. Hitchner,Henchir-Ain-Zeress,"An ancient place, cited: BAtlas 32 E4 Henchir-Ain-Zeress",Henchir-Ain-Zeress,-30,640,36.169565,9.922224
"J. Fossey, J. Morin",Trikka,"An ancient place, cited: BAtlas 55 B1 Trikka",Trikkala/Ag. Nikolaos,-750,640,39.568904,21.782998
"E.M. Meyers, J.P. Brown",Apheka,"An ancient place, cited: BAtlas 69 C4 Apheka",Afiq SYR,-30,640,32.779913,35.700705
E.N. Borza,Fotinovo,"An ancient place, cited: BAtlas 51 E2 Fotinovo","Fotinovo, BUL",-30,640,41.3348,25.348341
"S.J. Keay, R.W. Mathisen, H.S. Sivan",*Sparianum,"An ancient place, cited: BAtlas 25 F2 *Sparianum",Bordères-Louron FRA,-30,640,42.871883,0.394866
W.V. Harris,Urvinum Mataurense,Urvinum Mataurense (modern Urbino).,Urbino,-330,640,43.724733,12.636675
P.O. Spann,Campillo Bajo,"An ancient place, cited: BAtlas 27 A4 Campillo Bajo","Campillo Bajo, 3 miles W Villafranca de Córdoba",-330,640,37.981214,-4.647686
"J. Kunow, C. Haselgrove",Dumnissus,"An ancient place, cited: BAtlas 11 H3 Dumnissus",Kirchberg-Denzen GER,-30,640,49.9463425,7.41176245
M.U. Erdosy,Pidarikulam,"An ancient place, cited: BAtlas 5 inset Pidarikulam","Pidarikulam, SRI",300,640,8.832238,80.014065
"T. Sinclair, David Braund",Hermonassa,"An ancient place, cited: BAtlas 87 E3 Hermonassa",Akçaabat,-550,640,41.034159,39.553424
E.W. Haley,*Lamecum,"An ancient place, cited: BAtlas 24 D3 *Lamecum",Lamego? POR,-30,640,41.098735,-7.810936
T. Drew Bear,Seyrecek,"An ancient place, cited: BAtlas 62 E3 Seyrecek",Seyrecek,300,640,39.182796,30.570096
"T. Wilfong, S.E. Sidebotham, J. Keenan",Phnoum,"An ancient place, cited: BAtlas 80 B3 Phnoum",Barrington Atlas grid 80 B3,300,640,25.243011,32.510005
"I.E.M. Edlund Berry, A.M. Small",Teanum Apulum,"A town in ancient Apulia located between Larinum and and Sipontum. Rome took control of the site in 318 BC, granting it municipal status.",near S. Paolo di Civitate,-330,640,41.739367,15.261276
S. Mitchell,Mallos/Antiochia ad Pyramum,Mallos/Antiochia ad Pyramum was an ancient coastal city of Cilicia.,near Kızıltâhta,-330,640,36.756188,35.4852
"M. Roaf, St J. Simpson",Abu Taraichiya al-Shemali,"An ancient place, cited: BAtlas 91 F4 Abu Taraichiya al-Shemali",Abu Taraichiya al-Shemali,-550,640,33.200655,45.010855
A.S. Esmonde Cleary,Icklingham,Site of a possible Roman Small Town.,Icklingham,-30,640,52.3163198,0.6155342
"C. Haselgrove, J. Kunow",Theux,"An ancient place, cited: BAtlas 11 F2 Theux","Theux, BGM",-30,640,50.534962,5.812773
S.T. Parker,Adara,"An ancient place, cited: BAtlas 71 B3 Adara",Adir,-30,640,31.205721,35.761209
"M. Pearce, P. Tozzi",*Minervium,"An ancient place, cited: BAtlas 39 G3 *Minervium",Manerbio,-30,640,45.355168,10.141892
R.B. Hitchner,Vaga,"Vaga (Béja, Tunisia) was a much-contested city in antiquity. During the conflict against Rome, Iugurtha made Vaga his base of operations.",Beja,-330,640,36.726581,9.184162
T. Drew Bear,Klaneos?,"An ancient place, cited: BAtlas 62 G4 Klaneos?",Turgut,-30,640,38.623418,31.834923
"I.E.M. Edlund Berry, A.M. Small",S. Teodoro,"An ancient place, cited: BAtlas 46 C4 S. Teodoro",S. Teodoro,-30,640,38.523334,15.933816
P.O. Spann,Carac(c)a,"An ancient place, cited: BAtlas 27 B1 Carac(c)a",Carabaña?,-330,2100,40.1997912,-3.0344201
"R.C. Knapp, F.H. Stanley, Jr.",Marinaleda,"An ancient place, cited: BAtlas 26 F4 Marinaleda",Marinaleda,-30,640,37.374738,-4.953785
"M. Roaf, St J. Simpson",Dura,A place on the Tigris River mentioned by Ammianus Marcellinus.,al-Dawr?,-330,640,34.459007,43.795251
"R.W. Mathisen, H.S. Sivan",Becciacum,"An ancient place, cited: BAtlas 14 D2 Becciacum",Bessay?,300,640,46.536935,-1.152853
"J. Bennet, G. Reger",Tarra,"An ancient place, cited: BAtlas 60 A2 Tarra",Ag. Roumeli,-750,640,35.236215,23.970017
W.V. Harris,Pitinum,An ancient center of the Vestini.,near Madonna di Pettino,-30,640,42.348273,13.377905
H. Bender,Aquileia,"An ancient place, cited: BAtlas 12 D4 Aquileia",Heidenheim,-30,640,48.678383,10.151322
"I.E.M. Edlund Berry, A.M. Small",Mesagne,A center of the Messapii in Apulia.,Mesagne,-750,640,40.559856,17.807727
"Jr., F.H. Stanley, R.C. Knapp",Caetobriga,"An ancient place, cited: BAtlas 26 B3 Caetobriga",Setúbal POR,-750,640,38.524512,-8.893066
T. Drew Bear,Lagania/Anastasioupolis,"An ancient place, cited: BAtlas 62 H2 Lagania/Anastasioupolis",Dikmen Hüyük,-30,640,40.0219715,31.9622515
S. Loseby,St-Michel,"An ancient place, cited: BAtlas 15 B2 St-Michel","St-Michel, Montpellier",-30,640,43.608187,3.879533
E.N. Borza,Drabeskos,"An ancient place, cited: BAtlas 51 B3 Drabeskos",Draveskos?,-330,640,40.913254,23.8636185
S.L. Dyson,Castelsardo,"An ancient place, cited: BAtlas 48 A2 Castelsardo",Castelsardo,-30,640,40.912809,8.713337
"M. Šašel Kos, P. Kos",Ruginium,"An ancient place, cited: BAtlas 20 A4 Ruginium",Rovinj CRO,-30,640,45.081788,13.635286
"J. Fossey, J. Morin",Klavsion,"An ancient place, cited: BAtlas 55 B3 Klavsion",Klavsion,-330,640,38.864373,21.770772
R. Müller Wollermann,Psychis,"An ancient place, cited: BAtlas 75 D3 Psychis",Absug,-330,2100,28.852632,30.889635
"T. Sinclair, David Braund",Virasia,"An ancient place, cited: BAtlas 87 A4 Virasia","Doğantepe, formerly Zara?",300,640,40.615458,35.578596
"J. Fossey, J. Morin",Echinos,Echinos was a town located on the northern shore of the Gulf of Malia near the modern village of Achino.,Akhinos,-550,640,38.893412,22.723917
"J. Bennet, G. Reger",Rhaukos,"An ancient place, cited: BAtlas 60 D2 Rhaukos",Ag. Myron,-330,640,35.228138,25.024828
R.J.A. Wilson,Centuripae,"A city of the indigenous Sikels, Centuripae allied itself with Athens during the expedition against Syracuse.",Centuripe,-550,2100,37.624073,14.740017
"C. Haselgrove, J. Kunow",Tholey-Vareswald,"An ancient place, cited: BAtlas 11 H3 Tholey-Vareswald","Tholey-Vareswald, GER",-30,640,49.4949175,7.059854
R. Müller Wollermann,Takona,"An ancient place, cited: BAtlas 75 D3 Takona",el-Kom el-Ahmar/Mazura,-330,640,28.033111,30.833315
P.O. Spann,Ossigi,"An ancient place, cited: BAtlas 27 B4 Ossigi","Cerro Alcal, 6 miles NE Mancha Real",-30,640,37.848915,-3.560303
"C. Foss, G. Reger",Heraclea ad Latmum/Pleistarcheia,"A town of Caria located 25 km west of Miletos on the Ionian coast, Heraclea was located on the lower slopes of Mt. Latmos. Once a part of the Delian League, the city fell to Mausolos in the fourth century B.C. and his philhellene policy accounts for its change of name.",Kapıkırı,-550,640,37.501842,27.525011
"J.P. Brown, E.M. Meyers",Aere,"An ancient place, cited: BAtlas 69 D3 Aere",Sanamein SYR,-30,640,33.071101,36.185274
"J.P. Brown, P.-L. Gatier",Trieres,"An ancient place, cited: BAtlas 68 A5 Trieres",el Heri LEB,-330,640,34.304024,35.714518
A. Bernand,Pharbaithos,"An ancient place, cited: BAtlas 74 F3 Pharbaithos",Horbeit,-750,640,30.734257,31.620556
"C. Foss, S. Mitchell",Sia,"An ancient place, cited: BAtlas 65 E3 Sia",Karaot,-330,640,37.2631893333,30.58866
"C. Foss, S. Mitchell",Kotenna,"An ancient place, cited: BAtlas 65 G3 Kotenna",Gödene,-30,640,37.024169,31.647894
H. Bender,*Bedaium,"An ancient place, cited: BAtlas 19 E2 *Bedaium",Seebruck GER,-30,640,47.934824,12.477721
A.G. Poulter,Bessapara,"An ancient place, cited: BAtlas 22 B6 Bessapara",near Pazardjik BUL,-30,640,42.101814,24.436297
S.M. Burstein,Aniba,"An ancient place, cited: BAtlas 81 C3 Aniba","Aniba, Eg.: Mi'am (2 millennium)",-330,640,22.668264,32.017034
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Cerro del Castellar,"An ancient place, cited: BAtlas 25 C4 Cerro del Castellar","Cerro del Castellar, San Felices",-550,640,41.937019,-2.027105
"T. Sinclair, P.-L. Gatier",*Kirkota,"An ancient place, cited: BAtlas 67 B3 *Kirkota",Kızıldere,300,640,36.945008,35.68204
S.T. Parker,Characmoba,"An ancient place, cited: BAtlas 71 B3 Characmoba",Kerak,-3300,2000,31.1831575,35.703277
D.T. Potts,Adane/Athenae/Eudaimon Arabia,"An ancient place, cited: BAtlas 4 C3 Adane/Athenae/Eudaimon Arabia",Aden YEM,-1200,2000,12.771651,45.038928
T.W. Potter,Lambdia,"An ancient place, cited: BAtlas 30 E4 Lambdia",Médéa,-30,640,36.266978,2.775955
"Jr., F.H. Stanley, R.C. Knapp",Nossa Senhora d'Aires,"An ancient place, cited: BAtlas 26 B3 Nossa Senhora d'Aires","Nossa Senhora d'Aires, near Viana do Alentejo POR",-30,640,38.340628,-7.985519
A. Bernand,Metelis,"An ancient place, cited: BAtlas 74 C2 Metelis",Bisintawai,-330,640,31.12039,30.375411
"E.M. Meyers, J.P. Brown",Kapitolias,A city of the Decapolis in northern Jordan.,Beyt er-Ras JOR,-30,640,32.5986015,35.8582935
"David Braund, T. Sinclair",Koralla,"An ancient place, cited: BAtlas 87 E3 Koralla",on Görele Burnu,-550,640,41.075138,39.165352
G.D. Woolf,Oskela?,Oskela? (modern Domodossola) was a chief settlement of the Lepontii and was conquered by the Romans in 12 BC.,Domodossola ITL,-30,640,46.114848,8.29152
"H.S. Sivan, R.W. Mathisen",Condatis,"An ancient place, cited: BAtlas 14 E4 Condatis","Condat, Cm. Libourne",-30,640,44.897877,-0.241729
R.B. Hitchner,Ain-el-Djenane,"An ancient place, cited: BAtlas 32 B4 Ain-el-Djenane","Ain-el-Djenane, ALG",-30,640,36.454166,8.075846
"Jr., F.H. Stanley, R.C. Knapp",Encinasola,"An ancient place, cited: BAtlas 26 D3 Encinasola",Encinasola,-750,640,38.135188,-6.872176
D. Rupp,Koutsopetria,"An ancient place, cited: BAtlas 72 D3 Koutsopetria","Koutsopetria, near Pyla, E Larnaka",-330,640,34.981432,33.706904
"J. Fossey, J. Morin",Kynos,"An ancient place, cited: BAtlas 55 E3 Kynos",Pyrgos/Livanates,-750,640,38.718371,23.070173
C. Foss,Proochthoi/Brochthoi,"An ancient place, cited: BAtlas 53 B2 Proochthoi/Brochthoi",S Kandilli?,-30,640,41.074114,29.058352
"M. Roaf, St J. Simpson",Tell al-Rishayd,"An ancient place, cited: BAtlas 91 F5 Tell al-Rishayd",Tell al-Rishayd,-330,640,32.748277,44.768898
D. Rupp,Ourania,"An ancient place, cited: BAtlas 72 E1 Ourania",NE Rizokarpaso CYX,-550,640,35.649621,34.447198
E.N. Borza,Bogdanci,"An ancient place, cited: BAtlas 50 C2 Bogdanci","Bogdanci, MAC",-30,640,41.202919,22.578751
"C. Foss, S. Mitchell",Amblada,"An ancient place, cited: BAtlas 65 G2 Amblada","Hisartepe, near Kızılca",-330,640,37.518578,31.7386345
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Bene(h)arnum,"An ancient place, cited: BAtlas 25 E2 Bene(h)arnum",Lescar FRA,-30,640,43.332678,-0.434655
"P.-L. Gatier, T. Sinclair",Behyo,"An ancient place, cited: BAtlas 67 D4 Behyo","Behyo, SYR",-30,640,36.206939,36.597945
P.O. Spann,Saguntum/Arse,"An ancient place, cited: BAtlas 27 E2 Saguntum/Arse",Sagunto,-550,640,39.678125,-0.2772475
"C. Foss, G. Reger, S. Mitchell",Lapsarna,"An ancient place, cited: BAtlas 56 B3 Lapsarna","Lapsarna, on Lesbos GRE",-330,640,39.278425,25.924729
"C. Foss, S. Mitchell",Anaboura,"An ancient place, cited: BAtlas 65 F1 Anaboura",Enevre,-330,640,37.990797,31.285104
"E.M. Meyers, J.P. Brown",Bosana,"An ancient place, cited: BAtlas 69 E4 Bosana",Busan SYR,-30,640,32.686895,36.790336
"T. Sinclair, David Braund",Kabeira/Neocaesarea/Diospolis/Sebaste/Hadriane,"An ancient place, cited: BAtlas 87 B4 Kabeira/Neocaesarea/Diospolis/Sebaste/Hadriane",Niksar,-330,640,40.5892125,37.0201215
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Arnay?,"An ancient place, cited: BAtlas 89 G2 Arnay?",N Salmas IRN,300,640,38.292013,44.763869
"H.S. Sivan, R.W. Mathisen",Nouiomagos,"An ancient place, cited: BAtlas 14 E3 Nouiomagos","Brion, Cm. St-Germain-d’Esteuil?",-30,2100,45.279445,-0.841712
E.N. Borza,Gjuzemelci,"An ancient place, cited: BAtlas 50 A1 Gjuzemelci","Gjuzemelci, MAC",-30,640,41.867281,21.847558
"Jr., F.H. Stanley, R.C. Knapp",Conobaria/Colobana,"An ancient place, cited: BAtlas 26 D5 Conobaria/Colobana",Cerro de las Vacas (Lebrija),-330,640,36.919538,-6.078318
E.W.B. Fentress,Untitled,"An ancient place, cited: BAtlas 34 D2 unnamed feature ()",Barrington Atlas grid 34 D2,-30,640,35.814642,5.78827
R.B. Hitchner,C-17-I,"An ancient place, cited: BAtlas 32 F4 C-17-I",C-17-I,-30,640,36.44217,10.375191
"J.P. Brown, P.-L. Gatier",Soura,"An ancient settlement, now known as al-Suriyya in Syria.",Sourriya,-30,640,35.8973992504,38.779523193
"T. Wilfong, S.E. Sidebotham, J. Keenan",Diospolis Magna/Thebai,"Diospolis Magna/Thebai was known in ancient Egypt as Waset, ""City of the Sceptre"". The site was designated as a UNESCO World Heritage Site in 1979.",Karnak/Luxor,-2600000,2100,25.664781,32.631884
"F. Hiebert, P.L. Kohl, St J. Simpson",Changly,"An ancient place, cited: BAtlas 98 C1 Changly","Changly, TKM",300,640,37.837197,62.10294
"S. Loseby, R. Häussler",Sanitium,"An ancient place, cited: BAtlas 16 B2 Sanitium",Senez,-30,640,43.913316,6.406847
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",*Elegoana,"An ancient place, cited: BAtlas 89 F1 *Elegoana",Erciş,300,640,39.026536,43.353333
E.N. Borza,Spančevo,"An ancient place, cited: BAtlas 50 B1 Spančevo","Spančevo, MAC",-30,640,41.935283,22.281941
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Beturri/Bitouris,"An ancient place, cited: BAtlas 25 D3 Beturri/Bitouris",Vidaurreta?,-30,640,42.774678,-1.836091
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Tell Farfara,"An ancient place, cited: BAtlas 89 D4 Tell Farfara","Tell Farfara, SYR",-750,640,36.846556,41.335419
S. Mitchell,*Kanytelis,"An ancient place, cited: BAtlas 66 E3 *Kanytelis",Kanlıdivan,-330,640,36.525509121,34.1787370763
"C. Haselgrove, J. Kunow",Flobecq,"An ancient place, cited: BAtlas 11 D2 Flobecq","Flobecq, BGM",-330,640,50.737007,3.737461
"C. Haselgrove, J. Kunow",Camelin,"An ancient place, cited: BAtlas 11 D3 Camelin","Camelin, Cuts",-30,640,49.524845,3.134517
T.W. Potter,Sidi-Haddouch,"An ancient place, cited: BAtlas 30 D3 Sidi-Haddouch",Sidi-Haddouch,-30,640,36.526293,2.137201
"M. Pearce, R. Peretto, P. Tozzi",Brundulum,"An ancient place, cited: BAtlas 40 C2 Brundulum",Brondolo,-30,640,45.19534,12.282209
S. Mitchell,*Pithoi,"An ancient place, cited: BAtlas 63 A4 *Pithoi",probably Kadınhan,300,640,38.240292,32.213204
T. Drew Bear,Spaleia,"An ancient place, cited: BAtlas 62 G3 Spaleia",Sivrihisar,300,640,39.45924,31.5565105
A.G. Poulter,Krushovitsa,"An ancient place, cited: BAtlas 22 A5 Krushovitsa","Krushovitsa, BUL",-30,640,43.625987,23.839783
M. Drew Bear,Apollonopolis Heptakomias Mikra/Sbeht,"An ancient place, cited: BAtlas 77 E3 Apollonopolis Heptakomias Mikra/Sbeht",Kom Isfaht,-30,640,26.937588,31.326702
C. Foss,Parthenia,"An ancient place, cited: BAtlas 86 C2 Parthenia",Bartin,-30,640,41.631543,32.33898
"H.S. Sivan, R.W. Mathisen",Le Clap,"An ancient place, cited: BAtlas 14 H4 Le Clap","Le Clap, Cm. Laguiole",-30,640,44.683577,2.840895
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Calagurris *Fibularia,"An ancient place, cited: BAtlas 25 E3 Calagurris *Fibularia","Loarre?, near Huesca",-330,640,42.325638,-0.611926
H. Bender,Dřetovice,"An ancient place, cited: BAtlas 12 H2 Dřetovice","Dřetovice, settlement and mine CZE",300,640,50.184482,14.208327
"I.E.M. Edlund Berry, A.M. Small",Aeclanum,An ancient settlement in Samnium that came to be associated with the Hirpini.,Mirabella Eclano,-330,2100,41.050302554699996,15.0050311632
C. Foss,Eryth(r)inoi,"An ancient place, cited: BAtlas 86 C2 Eryth(r)inoi",Çakraz,-750,640,41.779469,32.484075
R.B. Hitchner,Furnos Minus,"An ancient place, cited: BAtlas 32 E3 Furnos Minus",Henchir-Msaadine,-330,640,36.693084,9.830048
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",Rostag Kavad/[Askar Mukram],"An ancient place, cited: BAtlas 93 E2 Rostag Kavad/[Askar Mukram]",Askar Mukram,-30,640,31.657498,48.880963
S.T. Parker,Mureigha,"An ancient place, cited: BAtlas 71 B3 Mureigha",Mureigha,-30,640,31.1376805,35.7996645
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Phora/‘Phlorianon’?,"An ancient place, cited: BAtlas 89 E2 Phora/‘Phlorianon’?",Por,-30,640,38.41012,42.158099
"T. Wilfong, S.E. Sidebotham, J. Keenan",Petemout/Kerameia?,"An ancient place, cited: BAtlas 80 B2 Petemout/Kerameia?",Medamud,-750,2100,25.705501,32.704914
R.J.A. Wilson,Thermae Himeraeae,"An ancient place, cited: BAtlas 47 D3 Thermae Himeraeae",Termini Imerese,-550,2100,37.9851965,13.6962535
P.O. Spann,Sebelaci,"An ancient place, cited: BAtlas 27 E2 Sebelaci",between R. Millárs (Mijares) and La Rambla de la Viuda?,-330,640,39.959582,-0.138097
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Lactora,Lactora was the capital of the civitas of the Lactorates.,Lectoure FRA,-330,2100,43.933383,0.620535
R.B. Hitchner,Sululos,"An ancient place, cited: BAtlas 32 E4 Sululos",Bir-el-Ach,-30,640,36.461372,9.605158
"R.W. Mathisen, H.S. Sivan",Le Langon,"An ancient place, cited: BAtlas 14 E2 Le Langon",Le Langon,-30,640,46.436934,-0.952463
R.B. Hitchner,Hippo Diarrhytus,Hippo Diarrhytus was an ancient port located on the coast of North Africa. The site is now occupied by the city of Bizerte in Tunisia.,Bizerte,-330,640,37.276147,9.873108
B. Isaac,Phasaelis,"An ancient place, cited: BAtlas 70 G1 Phasaelis",Khirbet Fasayil WBK,-30,640,32.0275145,35.443361
R. Müller Wollermann,Temsiris,"An ancient place, cited: BAtlas 75 D4 Temsiris",Damshir,-30,640,28.143269,30.694751
T. Drew Bear,Arra,"An ancient place, cited: BAtlas 62 G4 Arra",3 miles SE Harunlar,-30,640,38.61636,31.939387
"M. Roaf, St J. Simpson",[Jalula],"An ancient place, cited: BAtlas 91 G3 [Jalula]",Sa'diya,300,640,34.186388,45.118333
R. Müller Wollermann,Talei(this),"An ancient place, cited: BAtlas 75 D2 Talei(this)",Kom Talit,-330,2100,29.100058,30.799901
"P. Kos, M. Šašel Kos",Páty,"An ancient place, cited: BAtlas 20 F2 Páty","Páty, HUN",-30,640,47.513512,18.824703
D. Rupp,Limenia?,"An ancient place, cited: BAtlas 72 B2 Limenia?",SE Petra tou Limniti CYX,-330,640,35.167415,32.741684
W.M. Murray,Çukë e Ajtojt,"An ancient place, cited: BAtlas 54 B2 Çukë e Ajtojt","Çukë e Ajtojt, ALB",-750,640,39.700577,20.136366
"J. Kunow, C. Haselgrove",Kastel,The site of a pre-Roman Celtic oppidum.,"Kastel, GER",300,640,49.5656075,6.562248
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",Medain,"An ancient place, cited: BAtlas 93 B2 Medain","Medain, IRQ",-330,640,31.557513,45.512877
B. Isaac,En Rimmon,"An ancient place, cited: BAtlas 70 F3 En Rimmon",Horvat Rimmon/Khirbet Umm er Rumamin,-30,640,31.394373,34.859426
E.W. Haley,Vicus Aunigainum,"An ancient place, cited: BAtlas 24 G1 Vicus Aunigainum",Ongayo (Suances),300,640,43.4131555,-4.064007
"E.M. Meyers, J.P. Brown",Kochaba/Choba,"An ancient place, cited: BAtlas 69 C4 Kochaba/Choba",Kawkab SYR,-30,640,32.825122,35.925894
"E.M. Meyers, J.P. Brown",Abila Dekapoleos/Seleukeia,"Abila was a Ptolemaic town located in northern Palestine. Antiochus III conquered it and Pompeius Magnus later freed it in 64 B.C. Becoming autonomous thereafter, Abila became part of the Decapolis.",Tell Abil JOR,-330,640,32.6824118229,35.8688986526
N. Purcell,Callifae?,"A city of the Samnites that, according to Livy, was captured by the Romans in Republican times. Probably at or in the vicinity of modern Roccavecchia di Pratella in Italy.",Roccavecchia di Pratella,-330,640,41.405755,14.178842
R.B. Hitchner,Onellaba?/Odiana,"An ancient place, cited: BAtlas 32 B3 Onellaba?/Odiana",Bordj-Bou-Lares ALG,-30,640,36.624498,8.175841
E.W.B. Fentress,Thubursicum Numidarum,"Thubursicum Numidarum (now Khamissa, Algeria) is an indigenous site that became a Roman municipium by A.D. 100 (Municipium Ulpium Traianum Augustum Thubursicu).",Khamissa,-330,640,36.1978175,7.6523805
"J. Fossey, J. Morin",Arne,"An ancient place, cited: BAtlas 55 D4 Arne",Magoula Balomenou,-550,640,38.48288,22.93328
W.V. Harris,Arretium,"Arretium (the Etruscan Aritim) was one of the duodecim populi Etruriae and described by Livy as one of the ""Capitae Etruriae"". The Romans captured the city in 311 B.C. and it became a station on the via Cassia.",Arezzo,-750,2100,43.471274,11.863048
"I.E.M. Edlund Berry, A.M. Small",Manduria,"Manduria was a key Messapic center. Archidamus III, king of Sparta, fell there in 338 B.C. while leading the army of Taras.",NA,-750,640,40.397704,17.636381
"R.W. Mathisen, H.S. Sivan",Campaniacum,"An ancient place, cited: BAtlas 14 F3 Campaniacum",Champagnac-la-Rivière,300,640,45.709358,0.912631
