name,address,longitude,latitude,description,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Казацкая модельная библиотека,"обл Белгородская,р-н Красногвардейский,с Казацкое,пл Ленина,д 31",38.486513,50.692746,"В 1921 году в крестьянской избе открылась изба-читальня. Избачем работал Башкатов Павел Федорович. Книг насчитывалось 200 экземпляров, переданных богатыми людьми. В 2011 году рамках областной целевой программы «Развитие сельской культуры Белгородской области на 2009–2014 годы» библиотека получила статус модельной. Общая площадь библиотеки – 90 кв. м. Зона обслуживания – с. Казацкое, с. Малоалексеевка. Фонд библиотеки – 7097 экз. документов. Библиотека получает 10 наименований периодических изданий, обслуживает 760 пользователей, выдает более 16000 экземпляров литературы в год. Филиал работает по следующим направлениям: патриотическое, нравственное воспитание, правовое и экологическое просвещение, работа с семьей. Приоритетным направлением работы библиотеки является краеведческая деятельность. Клубные объединения: «Краевед» (краеведческий клуб);«Клуб молодых избирателей». Располагая новыми возможностями, качественно преобразив услуги, расширив их спектр, библиотека стала более привлекательной, нужной не только читателям, но и всему населению. Модельная библиотека предлагает населению новые услуги: копирование, сканирование и распечатка документов; копирование информации на электронные носители; электронная доставка документов; выполнение сложных тематических справок с использованием сети Интернет. Библиотека занимается создание собственных баз данных и предоставляет бесплатный доступ к ним. Проводятся занятия по освоению компьютерной грамотности пожилыми людьми.",2015-02-10T13:48:44Z,2023-02-06T14:29:14Z,,,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,13:00:00,21:00:00,13:00:00,21:00:00,12:00:00,19:00:00
Староартинская сельская библиотека,"обл Свердловская,р-н Артинский,с Старые Арти,ул Ленина,д 98",58.581871,56.325898,"В 1920 году открывается изба-читальня в селе Старые Арти.Первое здание избы-читальни и народного дома в селе Старые Арти находилось в двухэтажном доме на перекрёстке дорог ведущих в Храм с улицы Заречной пересечённой с основной улицей села. На первом этаже располагалась изба-читальная, на втором этаже — клуб. Современная библиотека расположена в Староартинском сельском Доме культуры, где занимает две небольшие комнаты.На сегодняшний день Староартинская сельская библиотека является структурным подразделением муниципального бюджетного учреждения «Централизованная библиотечная система Артинского городского округа» – это общедоступное, информационное и культурно просветительское учреждение. Основной деятельностью библиотеки является работа по: продвижению книги и чтения, расширению кругозора детей, работа по краеведению и родословию, профилактике правонарушений и безнадзорности, патриотическому воспитанию граждан, организации досуга, и др. Библиотека работает по программе «Малое село, большая история», для повышения краеведческих знаний, сохранения традиций, истории и культуры своего народа и края. Для работы с детьми используются игровые, развлекательные, конкурсные мероприятия, викторины, познавательно-обучающие беседы, тематические классные часы, уроки нравственности, литературные игры, и т.д. Фонд библиотеки составляет 5 503 экземпляра. Количество пользователей в год – 359. По составу фонд универсален, но основной процент его объема составляет художественная и детская литература.",2021-06-10T09:34:10Z,2023-03-27T13:32:42Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Абитовская библиотека – филиал № 6,"Респ Башкортостан,р-н Мелеузовский,д Абитово,ул Центральная,д 94",56.3524048636459,53.0094501281388,"Абитовская библиотека основана в 50-е годы ХХ века. На 1 января 2020 года книжный фонд составляет более 9 000 экземпляров. Читателями библиотеки являются жители Абитовского сельского поселения – 350 чел., ежегодно выдается более 5 000 книг и периодических изданий. Библиотека активно сотрудничает с Абитовским СДК, НОШ д. Зирик и д. Иткучук и проводит культурно-познавательные мероприятия на башкирском и русском языках. Большое внимание библиотека уделяет организации летнего досуга детей, проводит тематически разнообразные веселые игры, познавательные викторины, интересные уроки и беседы. Среди мероприятий: детский сабантуй «Здравствуй, лето!», театрализованное представление «Как прекрасен книжный мир». Библиотека активно участвует в организации и проведении культурно-массовых мероприятий деревни: День села, «Шежере байрам», Праздник гармони, День пожилых. Ежегодно библиотека создает библиографические дайджесты «Замечательные люди моего села», посвященные истории деревни и односельчанам.",2020-10-16T07:45:39Z,2023-03-14T08:30:55Z,11:00:00,15:30:00,11:00:00,15:30:00,11:00:00,15:30:00,11:00:00,15:30:00,11:00:00,15:30:00,11:00:00,15:30:00,,
Моховская библиотека – филиал № 17,"обл Кемеровская область - Кузбасс,р-н Яшкинский,с Мохово,ул Новая,д 23",84.954278,55.838935,"Год образования библиотеки неизвестен. По слов старожилов, когда-то давно в деревне была изба-читальня. В 70-е годы библиотека располагалась в помещении сельского клуба. За время ее существования помещение менялось несколько раз. По сегодняшнему адресу она находится с 2007 года. Фонд насчитывает более 5 000 экземпляров книг. 80 % жителей являются читателями. Библиотека – единственный уголок культуры в деревне. Читатели приходят сюда не только за книгами, но и для общения. В библиотеке работает творческий кружок «Театральный сундучок». Дети участвуют в кукольных постановках и в изготовлении кукол для них.",2023-05-18T15:17:32Z,2023-05-19T13:04:32Z,,,,,14:00:00,16:00:00,14:00:00,16:00:00,14:00:00,16:00:00,14:00:00,16:00:00,14:00:00,16:00:00
Библиотека с. Хлеборобного,"обл Ростовская,р-н Целинский,с Хлеборобное,ул Буденного,двлд 2",40.8927659934559,46.6961758166523,"Хлеборобная сельская библиотека основана в 1930 году. Первые книги представлены для фонда комсомольцами, жителями села. На 2023 год фонд библиотеки насчитывает более 5 000 экземпляров. Количество читателей – 760 человек. Деятельность библиотеки направлена на распространение исторических знаний и духовных ценностей, воспитание уважения к культурам других народов. Много лет для молодежи работает литературный клуб «Живые родники». Библиотека принимает активное участие в акциях к юбилеям писателей и поэтов, месячнике молодого избирателя. Ведется обслуживание на дому детей и взрослых с ограниченными возможностями здоровья.",2024-02-06T07:10:16Z,2024-02-15T12:44:06Z,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00
Октябрьская сельская библиотека-филиал им. И. А. Наговицына,"Респ Удмуртская,р-н Глазовский,с Октябрьский,ул Наговицына,д 1",52.865729,58.082983,"Библиотека открыта в 1959 году. С 2013 года библиотека носит имя Иосифа Алексеевича Наговицына. Еженедельно в библиотеке проходят песенные посиделки для любителей пения «Встреча с песней», творческие занятия «Штудии» для любителей рисования и литературные занятия «БИБЛИОДЕТИ» (уроки краелюбия, библиотерапия, разучивание стихов русских и удмуртских поэтов с элементами театрализации). Реализуются проекты по организации досуга детей и подростков «Библиодворик», по социальной адаптации пожилых «Библиотека без границ». В библиотеке проводятся мастер-классы с приглашением специалистов разной направленности (спорт, краеведение, ЗОЖ, наука и история). Всего читателей – 1100, фонд – 6235 экземпляров книг.",2023-02-14T09:58:36Z,2023-02-17T12:03:29Z,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,09:00:00,16:00:00,,
Сюндюковская сельская библиотека,"Чувашия Чувашская республика,р-н Мариинско-Посадский,д Сюндюково,ул Кузнечная,д 20",47.750398,55.896686,"Сюндюковская сельская библиотека размещена в одноэтажном кирпичном здании. Вид и интерьер библиотеки соответствуют всем требованиям охраны труда и пожарной безопасности по обслуживанию читателей. Все помещения отремонтированы, имеют хорошее освещение, везде тепло и уютно. Библиотека обслуживает 410 пользователей из них: дети до 14 лет – 129, молодежь от 15 до 30 лет – 108. Направление деятельности библиотеки – библиотечный поисково-краеведческий центр. Фонд библиотеки составляет 13 215 экз., в том числе: 3 наименования периодических изданий, 3 952 издания на чувашском языке. Сервисные услуги: распечатка документов, сканирование, предоставление компьютерной техники для самостоятельной работы, интернет.",2021-03-23T12:38:10Z,2023-02-21T09:53:18Z,,,14:00:00,17:00:00,14:00:00,17:00:00,14:00:00,17:00:00,14:00:00,17:00:00,14:00:00,17:00:00,14:00:00,17:00:00
Новольвовская сельская модельная библиотека № 7,"обл Тульская,р-н Кимовский,сп Новольвовск,ул Центральная,зд 11А",38.7887043906282,53.9258905728275,"Новольвовская сельская библиотека открылась в поселке в 1958 году. Она располагается в здании Новольвовского дома культуры и досуга и занимает площадь 218 кв. м. В 2021 году библиотека стала победителем дополнительного конкурсного отбора на создание модельных библиотек в рамках национального проекта «Культура». Она полностью модернизировалась и приобрела новый облик благодаря зонированию пространства. В зоне детского чтения можно почитать, раскрыть свои творческие способности, поиграть в развивающие, познавательные, настольные игры нового поколения. Зал обслуживания соединил в себе классику и современность. Здесь на высоких стеллажах располагается основная часть книжного фонда. Фонд после модернизации включает 16 923 экземпляра. Старинные портреты Пушкина, Лермонтова, Толстого, Тургенева, старинные стулья и столик, чернильница и перо погружают читателей в атмосферу прошлых веков. Центр интеллектуального развития оборудован компьютерами. Читатели могут воспользоваться электронным каталогом библиотеки и фондами Национальной электронной библиотеки. В интеллектуальной зоне созданы все условия для занятий в школе компьютерной грамотности. Зона творческого развития площадью 90 кв. м – это многофункциональное, открытое и активное библиотечное пространство для творчества, общения и отдыха. Ежегодно библиотека обслуживает более 1 200 читателей.",2020-10-15T13:49:56Z,2023-02-21T14:48:46Z,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,15:00:00,19:00:00,,
Нововыслинская сельская библиотека,"Чувашия Чувашская республика,р-н Ибресинский,д Новые Высли,ул Ленина,д 11",47.305265,55.28201,"Год основания Нововыслинской сельской библиотеки – 1985. Библиотека находится в здании сельского клуба. Обслуживает население деревни Новые Высли. Библиотека активно внедряет новые формы информационно-библиотечного обслуживания. Основное направление работы – экологическое просвещение детей и молодежи. Организовываются Дни птиц, акции по посадке деревьев и кустарников и другие мероприятия. Библиотека ведет краеведческую работу: собирает сведения об истории деревни и известных людях. Работает детский экологический клуб «Капелька», клуб любителей чтения «Друзья Почитайкина». Количество пользователей – 460. Книжный фонд составляет более 7 300 экземпляров.",2021-05-15T08:51:09Z,2023-02-21T13:20:06Z,12:00:00,17:00:00,12:00:00,17:00:00,12:00:00,17:00:00,12:00:00,17:00:00,12:00:00,17:00:00,12:00:00,17:00:00,,
Федоровская библиотека,"обл Оренбургская,р-н Сорочинский,с Федоровка,пер Набережный,д 1",52.924865,52.34728,"История Федоровской библиотеки ведет отсчет с 1932 года, когда в здании церкви был оборудован клуб, в одном из помещений которого разместилась читальня. В середине 30-х годов XX века, когда церковь сгорела, клуб и читальню перенесли в здание детского сада, а в начале 40-х годов, когда было построено новое здание сельского совета, для библиотеки выделили отдельное помещение, в котором она расположена по сей день. В 1977 году Федоровская библиотека вошла в состав Централизованной библиотечной системы Сорочинского района в качестве филиала. Во все времена своего существования Федоровская сельская библиотека вела широкую культурно-просветительскую деятельность, принимала участие в социальной жизни села, активно популяризировала русские традиции чтения в кругу семьи. Для более успешного решения данной задачи в 2005 году был создан семейный клуб «Росток», который продолжает функционировать и сегодня. С 2008 года Федоровская профильная библиотека – семейный клуб реализует целевую комплексную программу «Библиотека. Книга. Семья». В 2010 году она приняла участие в областном конкурсе «Читающая семья Оренбуржья», в котором лауреатом стала читающая семья Лялюковых – постоянная участница клуба «Росток». Книжный фонд библиотеки на 1 января 2023 года насчитывает составляет 4 404 экземпляра. Количество посещений за 2022 год – 5 000. В настоящее время Федоровская библиотека, как и много лет назад, продолжает оставаться центром семейного чтения, площадкой творческого развития детей и подростков, где успешно функционирует кукольный театр «Сказка».",2024-01-15T06:00:20Z,2024-01-15T07:36:25Z,,,10:00:00,17:30:00,10:00:00,17:30:00,10:00:00,17:30:00,10:00:00,17:30:00,10:00:00,17:30:00,10:00:00,13:30:00
Надеждинская сельская библиотека,"обл Самарская,р-н Кошкинский,с Надеждино,ул Центральная,д 57",50.372931,54.117582,"Библиотека открыта в 1929 году, является филиалом Кошкинской МЦБС, структурное подразделение МБУ «Межпоселенческое управление культуры муниципального района Кошкинский». Это информационно-культурный центр, оснащённый современными техническими средствами и подключённый к сети Интернет. С 2019 года библиотека подключена и имеет доступ к электронному ресурсу «Национальная электронная детская библиотека» через сеть Интернет.Надеждинская библиотека располагает универсальным фондом документов на традиционных и электронных носителях информации по всем отраслям знаний, который составляет 6 773 экземпляра. Пользователи всех возрастов получают своевременную информацию и нужную книгу. На сегодняшний день библиотеку посещают 500 пользователей, из которых 128 детей. Документовыдача в год составляет 11 670 экземпляров. Библиотека поддерживает партнёрские отношения с детским садом, школой. Работает с детьми и молодёжью по патриотическому воспитанию. Ежегодно участвует в международной акции «Читаем детям о войне».",2016-04-19T16:51:20Z,2023-03-03T08:52:29Z,11:00:00,17:00:00,11:00:00,17:00:00,11:00:00,17:00:00,11:00:00,17:00:00,11:00:00,17:00:00,10:00:00,16:00:00,,
Темповская сельская библиотека,"обл Московская,р-н Талдомский,с Темпы,ул Водников,д 1",37.293352,56.633803,"Годом открытия Темповской библиотеки считается 1945 год, о чем свидетельствует первая запись в инвентарной книге. По словам старожилов ранее библиотека располагалась в здании клуба поселка Темпы. И только после того, как было построено новое здание поселкового Совета, на первом этаже стала размещаться библиотека. В 2008 году библиотека была переведена в здание Темповского сельского Дома культуры. До 1975 года в Темповской библиотеке работали по 2 библиотекаря. Со слов жителей поселка известны имена и фамилии работников библиотеки, работавших в разные годы: Скоробогатова З. В., Залевская А. П., Клюева Т. Н., Дрожжина И. Ю., Фролова Н. И., Уличкина О. Н. Максимальное количество читателей в библиотеке насчитывалось в середине 70-х годов и начале 80-х годов. Впоследствии сократилось количество жителей поселка (многие переехали в другие населенные пункты), что привело к сокращению количества читателей. Наряду с жителями села Темпы, обслуживаются жители деревень: Карманово, Мельдино и Полуденовка. Посещают библиотеку и приезжающие на отдых дачники.Сегодня услугами библиотеки пользуются 400 человек – от юных дошколят до людей преклонного возраста. Фонд библиотеки насчитывает 14 тысяч экземпляров. Созданы комфортные условия для пользователей. Библиотека – это место, где не только выдаются книги, но и проводятся различные интересные мероприятия. Темповская библиотека тесно сотрудничает с Темповским Домом культуры и МДОУ «Кораблик».Библиотека обеспечивает сельским жителям свободный доступ к информации, знаниям. В обслуживании граждан библиотека использует традиционные и новейшие информационные технологии, фонды документов и современные носители информации, обеспечивает доступ в глобальное информационное пространство, содействует формированию информационного общества.",2015-03-22T10:12:07Z,2023-02-27T13:14:52Z,,,10:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,,
Центральная районная библиотека им. И. Г. Истомина,"АО Ямало-Ненецкий,р-н Шурышкарский,с Мужи,ул 50 лет Октября,д 2",64.705758,65.398511,"В 1932 году впервые в селе Мужи появилась библиотека. В настоящее время Центральная районная библиотека им. И. Г. Истомина – один из филиалов МБУ «Шурышкарская централизованная библиотечная система». 16 июня 2011 года ЦРБ было присвоено имя Ивана Григорьевича Истомина – писателя, уроженца села Мужи.Библиотека осуществляет информационно-просветительскую деятельность, проводит мероприятия для детей в дошкольных учреждениях и школе. Формы работы разнообразны – от мастер-классов до встреч с писателями.Количество посетителей – более 30 тысяч человек. Объем фонда составляет более 7 тысяч экземпляров.",2015-10-19T04:16:56Z,2023-08-29T11:34:41Z,09:30:00,20:00:00,09:30:00,20:00:00,09:30:00,20:00:00,09:30:00,20:00:00,09:30:00,20:00:00,09:30:00,20:00:00,09:30:00,20:00:00
"Подтесовская библиотека, филиал № 25","край Красноярский,р-н Енисейский,пгт Подтесово,пер Заводской,стр 5",92.090693,58.602189,"Подтесовская библиотека открылась в 1947 году. Читателями являются подростки, молодежь, взрослые – более 1 100 человек. Книжный фонд включает 22 000 экземпляров. Пользователи имеют возможность принимать участие в интеллектуальных конкурсах, тематических викторинах, литературных часах, других познавательных мероприятиях. Читатели обучаются в библиотеке по программам «Наш Красноярский край», «Мир искусства». В 2014 году в библиотеке был создан литературный клуб «Подтесовская лира», который объединяет людей, занимающихся литературным творчеством в возрасте от 25 до 80 лет. Клубом изданы 9 сборников стихов и прозы подтесовских авторов «Подтесовская лира», а также книги воспоминаний почетных граждан поселка Подтесово. Члены литературного клуба собираются в библиотеке не только на заседания, но и становятся активными участниками творческих встреч с читателями, участниками литературных конкурсов. С 2015 года работает клуб садоводов-огородников «Глория». В библиотеке ведется летопись поселка, проводятся краеведческие уроки. Совместно с Детской школой искусств в библиотеке проходят выставки картин местных художников. Учреждение обеспечивает занятость подростков в период каникул, организуя творческие конкурсы, громкие чтения, литературные квесты. Осуществляется обучение пользователей работе с электронными ресурсами.",2021-08-30T09:34:05Z,2023-03-01T11:37:34Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,18:00:00
"Модельная библиотека с. Новоблагодарного, филиал № 16","край Ставропольский,р-н Предгорный,с Новоблагодарное,ул Ленина,д 52-з",42.8705406188965,44.1477250338098,"Модельная библиотека с. Новоблагодарное основана 8 октября 1962 года. Библиотека сегодня: фонд – более 12 000 единиц; число пользователей – 1 240 человек; социокультурный, информационный и просветительский центр (в год проходит 67 мероприятий, библиотеку посещают 21 650 раз). Читателям предоставлен бесплатный доступ в интернет. Библиотека подключена к сервисам «ЛитРес» и НЭБ. Здесь работают клубы по интересам: «Лоцманы книжных морей», «Я и мой ребенок», «Библиопродленка». При библиотеке действует волонтерский отряд «Библиодобро». Современное и комфортное пространство новой модельной библиотеки – доступная точка притяжения жителей села Новоблагодарное.",2020-05-20T12:58:17Z,2023-02-22T09:30:17Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Библиотека № 18 им. А. М. Горького,"обл Кировская,г Киров,пр-кт Октябрьский,д 12",49.620152,58.637897,"Дата открытия библиотеки – 28 октября 1939 года. Фонд библиотеки – 42 468 экземпляров, количество посетителей – 54 919.В июне 2012 года в библиотеке была открыта Шаляпинская гостиная с экспозицией, посвященная Ф. И. Шаляпину. Ее основу составляет личная коллекция Бориса Васильевича Садырина. В коллекции гостиной около 700 экспонатов. Шаляпинская гостиная сегодня – это место встречи для тех, кто неравнодушен к творчеству великого артиста, площадка для выступления одаренных детей и профессиональных музыкантов, а также место для творческого самовыражения людей искусства, литераторов и краеведов.В 2014 году на абонементе была выделена зона «Выставочный зал», где представлена литература по искусству, а также появилась возможность устраивать выставки работ художников, фотографов и выставки рисунков талантливых детей разных возрастов. С открытием в 2014 году интеллект-центра библиотека стала информационным, образовательным и культурным центром микрорайона Филейка.",2017-07-12T08:26:38Z,2023-02-22T12:48:13Z,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,18:00:00,,
Флоровская библиотека,"обл Ярославская,р-н Мышкинский,с Флоровское,ул Малкова,д 14",38.286844,57.894391,"Флоровская библиотека была открыта 20 января 1913 года, в то время она носила название «Цикаловская» и располагалась в здании церкви.В XX веке в селе было построено здание, в котором разместились клуб и библиотека. В этом здании библиотека находится и по сей день. Она давно стала для жителей села настоящим центром культуры. Из поколения в поколения приходят сюда люди различных возрастов, профессий, интересов. Приходят, чтобы окунуться в разнообразный книжный мир и выбрать понравившуюся книгу для души, для самообразования, для творчества. Флоровский филиал сегодня – это центр информации, образования, досуга и полезного времяпрепровождения для жителей села. В библиотеке проводится широкий спектр мероприятий для посетителей разных возрастов и интересов. За год библиотеку посещают больше 1 000 человек, объем фонда составляет около 4 000 изданий.",2019-06-10T13:14:18Z,2023-02-27T12:47:27Z,13:00:00,16:36:00,09:00:00,12:36:00,13:00:00,16:36:00,09:00:00,12:36:00,13:00:00,16:36:00,,,,
Новоникольская сельская библиотека,"край Красноярский,р-н Манский,д Новоникольск,ул Центральная,д 34",93.613121,55.784425,"Год открытия библиотеки – 1955-й. Пользователи – 384 человека. Книжный фонд – 6 030 экземпляров. Девиз библиотеки – «Прочитал сам – пригласи друга». Она стала центром социальной активности: здесь работают кружки декоративно-прикладного искусства «Карлсон» (14+) и «Травник» (18+). Библиотека активно ведет работу по привлечению дополнительных финансовых средств на развитие деятельности учреждения: проводит различные акции для обеспечения потребностей не только библиотеки, но и населения («Подари книгу библиотеке», «Помоги пойти учиться», сбор средств малоимущим гражданам, проживающим на территории). Основное направление в работе – краеведение (история, традиции, культура). Ежегодно библиотека проводит краеведческие чтения «Люблю тебя, мой край родной», участвует в различных всероссийских, региональных, муниципальных конкурсах («Суперчитатель», «Манский Парнас», «Библиопрофи», «Во!Круг книг», «Астафьевские чтения», «Моя малая родина» и т. д).",2021-05-14T09:01:04Z,2023-07-07T08:01:43Z,10:00:00,16:30:00,10:00:00,16:30:00,10:00:00,16:30:00,10:00:00,16:30:00,10:00:00,16:30:00,,,10:00:00,16:30:00
Библиотека-филиал № 4 г. Улан-Удэ,"респ Бурятия,г Улан-Удэ,ул Радикальцева,д 5",107.544220048607,51.8638292302679,"Библиотека обслуживает население поселка Стеклозавод: дошкольников, школьников, молодежь, взрослое население. Была открыта в 1948 году, с 1997 года находится на 2-м этаже СКЦ «Кристалл». Сегодня библиотека – информационный, культурно-досуговый центр. Фонд насчитывает 24 342 экземпляра документов, имеются журналы, газеты, медиаресурсы.В библиотеке действует свободная зона Wi-Fi. Учреждение проводит большую культурно-просветительскую работу среди жителей микрорайона, делая акцент на патриотическом воспитании молодого поколения, популяризации здорового образа жизни среди них. Для читателей работают 2 кружка.",2018-01-11T08:09:27Z,2023-01-31T08:03:35Z,,,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,18:00:00,10:00:00,18:00:00
Детская библиотека-игротека № 15 г. Златоуста,"обл Челябинская,г Златоуст,ул Дворцовая,д 3",59.7196004390389,55.1162084866636,"Детская библиотека открыта 15 декабря 1967 года. Ежегодно обслуживает более 4 500 читателей. Фонд составляет около 32 000 экземпляров различных изданий. Творческий коллектив реализует 6 проектов и программ, уделяя особое внимание детям с ограниченными возможностями здоровья. Большой популярностью у читателей пользуются мероприятия разных форматов: книжный выходной «Воскресные встречи со сказкой», праздник «Летние читающие пятницы», интеллектуальные игры, познавательные программы и мастер-классы. В 2020 году библиотека стала победителем дополнительного конкурсного отбора на создание муниципальных модельных библиотек в рамках национального проекта «Культура». В обновленном пространстве библиотеки-игротеки дети могут не только читать, но и играть в настольные игры, участвовать в турнирах, театрализованных представлениях, рисовать песком, совершать виртуальные экскурсии.",2020-08-18T04:17:22Z,2023-02-22T11:40:55Z,,,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00
Таутовская сельская библиотека,"Чувашия Чувашская республика,р-н Аликовский,д Таутово,ул Школьная,д 1Б",46.637502,55.712279,"Библиотека открылась в бригадном доме д. Ходяково 5 августа 1952 года как изба-читальня. В настоящее время Таутовская сельская библиотека находится в д. Таутово в здании сельского Дома культуры. Фонд включает более 10 тыс. экз., количество пользователей – 500 человек, ежегодно выдается более 14 тыс. документов, количество посещений – более 7 тыс. Библиотека модернизирована, имеет стабильный доступ к интернет-ресурсам. Ведет страницы в социальных сетях, на сайте ЦБС Аликовского района, а также на сайте сельского поселения. Работа по библиотечному обслуживанию пользователей ведется в соответствии с программами «БиблиоФин» (финансовая грамотность населения), «С книгой в контакте» (по продвижению чтения), «Я эту землю родиной зову» (краеведение).",2015-07-22T06:06:10Z,2023-02-21T13:10:05Z,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,09:00:00,15:00:00,,
