id,author,title,publication_year,journal,abstract,field
https://openalex.org/W1996366051,Albert N. Katz; Todd R. Ferretti,Reading Proverbs in Context:The Role of Explicit Markers,2003,Discourse Processes,"We examined how explicit markers or ""introductory formulae,"" which are used for signaling that statements should be interpreted literally or nonliterally, influence the online processing of proverbs. Familiar or unfamiliar proverbial statements were presented in contexts that were biased toward either their literal and nonliteral meanings, and were always preceded immediately by either proverbially speaking, in a manner of speaking, literally speaking, or no marker. The main hypothesis was that the markers, in combination with the contexts, should act as strong constraints on whether people interpret the statements literally or nonliterally. The results demonstrated that each form of marker had a unique effect on the reading of different regions of the proverbial statements, and that they have a stronger in.uence in reducing ambiguity associated with the meanings of unfamiliar proverbs than with familiar proverbs. This research is the .rst to systematically examine the role of explicit markers in the moment-by-moment processing of nonliteral language. Results are discussed in relation to existent models of nonliteral language comprehension.",linguistics
https://openalex.org/W2134321789,Liliane Haegeman,The movement analysis of temporal adverbial clauses,2009,English Language and Linguistics,"In the literature it has been proposed that temporal adverbial clauses can be derived by wh -movement of an operator (e.g. when ) to the left periphery (Geis 1970, 1975; Enç 1987: 655; Larson 1987, 1990; Dubinsky &amp; Williams 1995; Declerck 1997; Demirdache &amp; Uribe-Etxebarria 2004: 165–70). After reviewing the arguments that have been proposed in favour of such a movement analysis, the article provides additional empirical evidence in support of the analysis. The data concern so-called Main Clause Phenomena (MCP) or Root phenomena, that is, syntactic phenomena such as argument fronting, Locative Inversion, preposing around be , VP preposing and Negative Inversion, which in English are by and large restricted to main clauses. The unavailability of these MCP in temporal adverbial clauses follows directly from the movement account. The movement analysis will be extended to conditional clauses and factive clauses.",linguistics
https://openalex.org/W2146723266,Isabella Paoletti,Operators managing callers’ sense of urgency in calls to the medical emergency number,2012,Pragmatics,"Communication in emergency calls is often agitated and callers almost always speak with a sense of urgency. Call operators often have to struggle in order to get the callers’ cooperation. The questioning sequence is often perceived by callers as inappropriate and a way of delaying assistance, frequently producing annoyance and anger in the caller. Interrupted calls are not uncommon in communications with the call centre, nor are cursing, rudeness and face attacks. The focus of previous studies on emotional work in emergency calls has mainly been devoted to communication problems and the consequences these had on the provision of assistance. This paper aims to focus specifically on how operators manage callers’ anxiety and sense of urgency and the emotions tied to this, such as anger. Transcripts of actual emergency calls are examined through a detailed discourse analysis in order to show operators’ interactional work in maintaining emotional contact with callers. The ability of the operators to control their own emotions and manage those of the caller is an important professional skills in this job. Describing how emotional contact with callers is maintained in actual calls can be useful for training and in-service courses.",linguistics
https://openalex.org/W1974800398,Marco Dispaldro; Beatrice Benelli,Putting singular and plural morphology in context,2012,Journal of Child Language,"This study explores the development of children's knowledge of linguistic and pragmatic aspects of singular and plural in Italian, for definite articles (Experiment 1) and verbs (Experiment 2). Participants aged three to adult were asked to pick objects from two dishes, each with a different number of items on them (one vs. two), following the morphological information. Results show that children understand that singular forms refer to ‘one’ at about age four, whereas they understand that plural forms refer to ‘more than one’ when they are older than six. Moreover, children use singular and plural knowledge in appropriate relation with the referential context only when they are about six.",linguistics
https://openalex.org/W130859553,Michael Studemund-Halévy; Gaëlle Collin,Sefarad sur les rives du Danube. Vienne et la Littérature Judéo- Espagnole,2008,Miscelánea de Estudios Árabes y Hebraicos : Sección Hebreo,"The present article deals with the 241 Judeo-Spanish religious and popular books published in Vienna in the 19th and 20th century, dealing with religious literature, popular literature (novel, theatre, poetry) and historiography.",linguistics
https://openalex.org/W2008477037,Sridevi A P Sriniwass,The construction of meanings in relation to language and religion: a study into the Mahabharata,2014,International Journal of the Sociology of Language,"The current article is an investigation into language in a narrative religious text, specifically how the semiotic resource of language is used to construct meanings in relation to language and religion. The religious text chosen for the study comes from two retold versions of the world's largest story, “the most cherished of all Indian classics, the Mahabharata” (Dharma 1998: 1). The article will attempt to answer the following research questions: (1) What are the elements of generic/schematic structure in the text? (2) How are the elements of generic/schematic structure related to language? (3) How is language used to bring out the various religious themes in the texts? The generic/schematic structure shows that the story chapters appear to have been organized the same way. The discourse phases are signaled by two incidents, two complications, two reactions and two resolutions in the story. Ideational meanings are embodied in both congruent and metaphoric ways. Catenative verbs are used to form a chain of events. Mood and comment adjuncts are used to provide interpersonal meanings of appraisal and judgment. Textual adjuncts are used to provide thematic prominence and contribute to the semantic continuity of the text whereas circumstantial adjuncts of time, place and manner serve to enhance the meanings expressed by choice of process types and participants. In the story certain actions acquire symbolic meanings. It is through these symbolic meanings that religious, cultural and spiritual ideologies come to be construed. Examples of symbolic meanings explicated from the texts are the depiction of Ganga's divinity, the curses and blessings of a sage and how religious merit is obtained. Detailed analysis of the role of language in expressing meanings related to sacrifice, renunciation and the fulfillment of vows in religious discourse may enhance cross-cultural understanding and may be of interest to language practitioners and spiritualists.",linguistics
https://openalex.org/W4321453473,Ann-Marie Moser,The ups and downs of relative particles in German diachrony,2023,Journal of historical linguistics,"The aim and scope of this article is to take a closer look at the functions and semantics of the three relative particles da, so , and wo , and to show that they have developed differently over a period from 1350 to 1800, continuing up to our modern dialects and the standard language. We will focus on wo because it is the only relativizer which is attested both as locative relative and as general relative clause marker, and we will propose that wo has extended its functional domain from a locative relative to a general relative marker. We will furthermore discuss if there has been a grammaticalization path “relative locative &gt; general relative clause marker” in German diachrony or not. Finally, we will suggest that standardization processes are responsible for the different degrees of functional extension of wo attested in the historical/modern varieties and the standard language.",linguistics
https://openalex.org/W4224098384,Letizia Caronia,Reported speech in problem telling,2022,Journal of applied linguistics and professional practice,"Like many institutional interactions, parent–teacher conferences are impregnated with a socially sanctioned distribution of epistemic and deontic rights. However, who has the right to know, to assess and to make decisions is less an overarching structural dimension than an interactional local accomplishment. This paper reports data from a research project on parent–teacher conferences that investigated the interactional constitution of a phenomenon increasingly reported by teachers: loss of authority, the systematic delegitimisation of their role. Adopting a conversation-analysis informed approach to a single case study concerning a nine-year-old child, I describe a specific resource – reported speech in problem telling – displayed by the mother during the dialogic phase of the second conference of the school year. We illustrate how, through this conversational resource, the mother accomplishes epistemic and moral work. After making information from her territory of knowledge more relevant than information provided by the teachers, she (1) provides incontestable evidential bases to her ‘problem trajectory’, (2) makes it prevail over the teacher’s ‘no-problem’ trajectory and (3) undermines the teacher’s epistemic authority by vicariously blaming her work. In the discussion, we suggest that the mother’s interactive competence in doing epistemic and moral work can explain why she succeeds in shaping the teacher’s professional conduct. In making the case for microanalysis-based teacher training, in the conclusion we discuss some applied implications of the study.",linguistics
https://openalex.org/W2579955221,Magdalena Puda-Blokesz,Językowe dziedzictwo mitologiczne w Słowniku języka polskiego Samuela Bogumiła Lindego – leksyka,2015,LingVaria,"Linguistic mythological heritage in S.B. Linde’s Słownik języka polskiego ‘Polish dictionary’. Vocabulary Linguistic mythological heritage preserved in S.B. Linde’s Słownik języka polskiego ‘Polish dictionary’, comprises mainly one-word mythologisms, i.e. mythologically-motivated lexemes. The subject of my query are those Polish mythologisms, and that are lexicographically marked in Linde’s dictionary (are entries or subentries). The paper discusses the problem of mythological sources and that of textual lexical mythologisms; it isolates groups of mythological names, and describes Linde’s lexicographical notation of the selected linguistic units (among others, their place in the macro- and microstructure of the dictionary, qualification, markings, abbreviations, information on the origin, definition and isolation of secondary meanings).",linguistics
https://openalex.org/W2011211830,Henry L. F. Lutz,Toponomastic Patterns of Ancient Egypt,1957,Names: A Journal of Onomastics,"THE HIGHLY PRODUCTIVE NILE VALLEY between First Cataract and Delta and even more extensive and fertile Delta itself made it possible to establish numerous villages and towns in country to which Egyptians applied name of I(emet, the black (earth), relative to black coloring of Nile deposits. The labors of identifying ancient town-sites have been cro\vned with remarkable success owing, in large measure, to continuance of some ancient names in more or less corrupted form into present time, Greek transcriptions of others, or particular theophorous names with which various places were denominated. The latter instance is of surpassing importance, for to ancient Egyptian every hamlet, to\vn or city was a sacred place, sanctified by its shrine or temple as home of village or town-god; and it is for this reason that Egypt's cities, with comparatively few exceptions, bore theophorous names, or names indicative of some sacred obj ect or event. And one may assume this to hold true also in those cases where no explanation of a particular proper name of a city can be given. The surnames, as a rule, testify to this observation and in broad generalization one may say that some phase of religious culture always mirrors itself in Egypt's place-nameEs. The sanctity of a locality, moreover, even preceded in time establishment of a village or town itself, in so far as it was conditioned upon manifestation of a local spirit who had chosen, according to animistic beliefs, as place of his favorite haunt some object, be it a stone, a mountain, a tree, or some entity of consequence. When once idea had taken root of spirits having their special places of residence, shrines and temples were erected in their honor taking shape of circular structures! and corre-",linguistics
https://openalex.org/W1981778160,David Odden,C-command or edges in Makonde,1990,Phonology,"Kaisse (1985) presents a theory of syntax–phonology interaction whereby a rule may require one element in the environment of the rule to ccommand another element in the environment. A crucial notion in that theory, hereafter referred to as the c-command theory, is domain ccommand, which is defined as follows (Kaisse 1985: 159): In the structure [ x max … α …], X max is defined as the domain of α. Then α c-commands any β in its domain.",linguistics
https://openalex.org/W2134906192,Susan E. Gathercole,Nonword repetition and word learning: The nature of the relationship,2006,Applied Psycholinguistics,"This article presents a theoretical framework designed to accommodate core evidence that the abilities to repeat nonwords and to learn the phonological forms of new words are closely linked. Basic findings relating nonword repetition and word learning both in typical samples of children and adults and in individuals with disorders of language learning are described. The theoretical analysis of this evidence is organized around the following claims: first, that nonword repetition and word learning both rely on phonological storage; second, that they are both multiply determined, constrained also by auditory, phonological, and speech–motor output processes; third, that a phonological storage deficit alone may not be sufficient to impair language learning to a substantial degree. It is concluded that word learning mediated by temporary phonological storage is a primitive learning mechanism that is particularly important in the early stages of acquiring a language, but remains available to support word learning across the life span.",linguistics
https://openalex.org/W2071032267,Toby Hall; M.A. Jerrold; Robert Fox; Helen Wright,PREPARATION OF IMMATURE AND EDUCATIONALLY SUBNORMAL SCHOOL LEAVERS FOR A LIFE IN INDUSTRY,1969,The Lancet,"Most physically handicapped, educationally subnormal, or maladjusted young persons can be found jobs in industry without serious difficulty, but there remain a number for whom the transition from school to industry is especially difficult. An industrial training unit attached to a secondary school in Portsmouth was set up at the end of 1966 to cope with these cases. So far, all those who have started or completed a period of training in this unit have come direct from the school, but in the future it should be possible to take in referrals from other sources. The conditions of work and the sort of work undertaken are made as realistic as possible, the main emphasis being on light engineering. The pupils learn to be familiar with machinery and with industrial procedures, and the standard of work leaving the unit is as high as that expected by the firm which provided it. 17 young people have completed a training period, and 14 of these are still in the original industrial placement. There has been only one accident in the unit, and no accident to a former trainee has been reported. The unit is supervised by a teacher/manager experienced in industrial techniques and in the teaching of educationally subnormal children.",medicine
https://openalex.org/W2623719714,Brian Hurwitz,Literary doctors,2005,The Lancet,"Considering how different are the disciplines of literature and medicine, they remain surprisingly porous to each other's activities and preoccupations. Literary accounts of illness and medical practice are almost as old as the written record, and today they abound. Such accounts together constitute a vast canvas of suffering and the medical help it has summoned up across the centuries. Medicine has provided literature with innumerable materials about the diseases and malfunctioning of the human frame, and writers have drawn on these descriptions in their explorations of the meaning of illness and the nature of clinical authority.",medicine
https://openalex.org/W2418417479,Del Favero A; G Barro; Gabriela Vicari; F Rovelli; Gianni Tognoni; L Bozzini; Ni Ketut Martini; Louis A. Pagliaro; Giuseppe Remuzzi,Italy,1996,The Lancet,"One of the glories of Italy is its capacity to surprise. In out-of-the-way places extraordinary things are suddenly encountered; and this is hardly less true of science than of architecture or music or painting. Italian medicine can boast excellence in many quiet spots. Yet Italy's record in medical science and practice is perceived to be below par, and one reason may be a lack of central coordination-forgivable in a country that had fifty governments in half a century. The latest administration offers a rare chance of political stability and the prospect of reforms. In this profile of Italian medicine <i>The Lancet's</i> guide was Dr Giuseppe Remuzzi, whose central coordination was exemplary.",medicine
https://openalex.org/W2147984753,C. H. Hennekens; Speizer Fe; Bernard Rosner; ChristopherJ. Bain; Charlene Belanger; Richárd Pető,USE OF PERMANENT HAIR DYES AND CANCER AMONG REGISTERED NURSES,1979,The Lancet,"A survey of 120 557 married, female, registered U.S. nurses, aged 30 to 55 years, carried out in 1976, showed that 38 459 (31·9%) had at some time used hair dyes, and 3548 (2·9%) had had cancer. For all cancers combined, the risk ratio (R.R.) for the development of cancer among women who had used hair dyes at any time, compared with those who had never used them, was 1·10 (P=0·02). When cancers were subdivided by anatomical site into 16 main groups, only those of the cervix uteri (R.R.=1·44, P",medicine
https://openalex.org/W2063326004,Dinesh C Sharma,India unprepared for antiretroviral treatment plan,2003,The Lancet,The Indian health ministry's decision to provide free antiretroviral treatment to some people with HIV has been criticised by health experts and non-governmental organisations (NGOs) as being premature and potentially dangerous.,medicine
https://openalex.org/W2146994758,Rebecca Love,Ramipril lowers risk of left ventricular hypertrophy,2001,The Lancet,"The angiotensin-converting enzyme inhibitor ramipril reverses and prevents left ventricular hypertrophy (LVH) according to a Heart Outcome Prevention Evaluation (HOPE) substudy. “This is the first time an intervention [has been] shown to cause regression of LVH independent of blood pressure reduction”, says lead investigator James Mathew (University of Iowa, IA and Galesburg Cottage Hospital, IL, USA).",medicine
https://openalex.org/W2011994533,Clare Kapp,World Trade Organisation reaches agreement on generic medicines,2003,The Lancet,After a bitter struggle over patent protection the World Trade Organisation (WTO) reached agreement in Geneva on Aug 30 to allow developing countries stricken with HIV/AIDS tuberculosis and malaria to import cheap generic drugs. (excerpt),medicine
https://openalex.org/W2142513677,M. I. Grossman,"GASTRIN, CHOLECYSTOKININ, AND SECRETIN ACT ON ONE RECEPTOR",1970,The Lancet,"The hypothesis has two postulates: (1) gastrin, cholecystokinin, and secretin act on one receptor; (2) the receptor has two interacting sites—one with affinity for gastrin and cholecystokinin which have chemically similar active fragments, and one with affinity for secretin. The hypothesis predicts that all targets that react to one of these hormones will also react to the other two. No exceptions to this prediction have been found in these targets: gastric and pancreatic electrolyte and enzyme secretion, gastric and intestinal motility, gallbladder contraction, hepatic bile secretion, secretion of Brunner's glands, release of insulin. Glucagon may act at the secretin receptor site. Simultaneous action of gastrin and cholecystokinin leads to competitive augmentation if both hormones give the same maximal response of the target in question, or to competitive inhibition if one hormone gives a smaller maximal response. Simultaneous action of secretin with either gastrin or cholecystokinin leads to noncompetitive inhibition if one site is inhibitory or to noncompetitive augmentation if both sites are stimulatory. Examples of all these forms of interaction have been found in gastric and pancreatic secretion.",medicine
https://openalex.org/W4309908891,Matthew Keeble; Jean Adams; Thomas Burgoine,Changes in online food access during the COVID-19 pandemic and associations with deprivation: a longitudinal analysis,2022,The Lancet,"Food prepared out-of-home is typically energy dense and nutrient poor. Online food delivery services such as Just Eat and Deliveroo facilitate access to this food. The number of outlets accessible through these services reportedly increased in England during the COVID-19 pandemic, possibly exacerbating inequalities in access to unhealthy food. We investigated changes in online food outlet access, and the extent to which they were socioeconomically patterned throughout the COVID-19 pandemic.In November, 2019, and monthly between June, 2020, and March, 2022, we used automated methods to construct a dataset containing information about all outlets in England registered to accept orders through the company Just Eat. Across 2118 postcode districts, we identified the number of accessible outlets. We used a negative binomial generalised estimating equation to investigate changes in the number of accessible outlets over time, adjusting for population density, the number of food outlets in the physical food environment, and rural urban classifications. We stratified analyses by deprivation quintile (Q). All data were publicly available.Across England, the median number of outlets accessible online decreased from 63·5 (IQR 16·0-156·0) in November, 2019, to 57·0 (11·0-163·0) in March, 2022. However, we observed variation across deprivation quintiles. In March 2022, the median number of outlets accessible online was 175·0 (104·0-292·0) in the most deprived areas (Q5) compared to 27·0 (8·5-60·5) in the least deprived (Q1). In adjusted analyses, we estimated that the number of outlets accessible online in the most deprived areas was 10% higher in March, 2022, compared to November, 2019 (incidence rate ratio [IRR)] 1·10 [1·07-1·13]). By contrast, in the least deprived areas, we estimated a 19% decrease (IRR 0·81 [0·79-0·83]) in food outlets.During the first 2 years of the COVID-19 pandemic, the number of food outlets accessible online increased only in the most deprived areas. We could not determine the extent to which the changes we observed were already underway. Nevertheless, increased online food outlet access might prompt unhealthy food consumption and undermine public health interventions implemented in the physical food environment. Further research could examine changes in the type of food outlets accessible online and through our dataset, seek to understand the extent to which changes in access are associated with changes to food practices, diet quality, and health.National Institute for Health Care Research School for Public Health Research, Medical Research Council.",medicine
https://openalex.org/W2092613628,Neil Scolding,New cells from old,2001,The Lancet,"In the UK, the House of Commons, and now the House of Lords, have voted to legalise research involving stem cells derived from cloned human embryos. Cloning entails the transferring of nuclei from differentiated cells into enucleated human ova (somatic-cell nuclear transfer), and the generation and growing of embryos, which may then be used as a source of stem cells. A surfeit of advice was offered, the bulk in favour of legalisation. Yvette Cooper, the Public Health Minister, articulating Government support, said that it “could prove the Holy Grail in finding treatments for cancer, Parkinson's disease, diabetes, osteoporosis, spinal cord injuries, Alzheimer's disease, leukaemia and multiple sclerosis… transform[ing] the lives of hundreds of thousands of people”. The widespread view seems to be that research using human embryos is the only available approach to the development of stem-cell therapies, and that objecting to such research is to “deny sufferers of devastating illnesses the chance of a cure”.",medicine
https://openalex.org/W2026187993,Rod T Mitchell; Richard A. Anderson; C. J. H. Kelnar; William H. Wallace; Chris McKinnell; R. M. Sharpe,Endocrine disruption in the human fetal testis: use of a xenograft system to assess effects of exposure to environmental agents and pharmaceutical drugs,2013,The Lancet,"Many environmental chemicals have been proposed as endocrine disruptors in the fetal testis. Studies in rats have demonstrated reproductive abnormalities after in-utero exposure to environmental chemicals (eg, phthalates) or pharmaceutical drugs such as paracetamol. Whether such effects also occur in the human fetal testis has been difficult to determine. We have recently demonstrated that xenografting of human fetal testis tissue results in normal seminiferous cord formation and cellular development/function. We aimed to determine the effects of proposed endocrine disruptors (eg, phthalates, paracetamol) on the human fetal testis using a xenograft approach. Methods Human fetal testes (14–20 weeks' gestation, n=17) obtained from elective terminations were xenografted into nude mice. Host mice received di-n-butyl phthalate (500 mg/kg/day), paracetamol (350 mg/kg/day), or vehicle during the grafting period. Testosterone production was determined by measurement of host animal seminal vesicle weight. Morphological and immunohistochemical analysis with a range of markers was performed to investigate seminiferous cord structure, steroidogenesis, and cellular development. Findings Exposure to paracetamol resulted in a significant reduction in seminal vesicle weight (mean 13·6 mg [SD 8·5] vs 10·0 [5·4], p vs 23 [11·3], p Interpretation These results suggest that paracetamol may impair testosterone production in the human fetal testis, whereas phthalates do not. This highlights important differences between rat and man in terms of the effects of chemical exposure on the developing testis. Funding Wellcome Trust and British Society for Paediatric Endocrinology and Diabetes.",medicine
https://openalex.org/W2165494776,Allan Goldman; Steven Kerr; Warwick Butt; Michael P. Marsh; Ian A. Murdoch; Thankam Paul; Richard K Furnin; Robert C. Tasker; Duncan MacRae,Extracorporeal support for intractable cardiorespiratory failure due to meningococcal disease,1997,The Lancet,"Meningococcal disease is still associated with considerable mortality, despite the use of early antibiotics and management in specialised intensive care units, due principally to early refractory myocardial depression and hypotension as well as severe acute respiratory distress syndrome. Extracorporeal membrane oxygenation (BCMO) is a complex technology that uses a modified “heart-lung” machine to provide temporary cardiac and respiratory support. We reviewed the UK and Australian experience of the use of ECMO in patients with refractory cardiorespiratory failure due to meningococcal disease. Methods The records from all 12 known patients supported with ECMO for meningococcal disease in the UK and Australia since 1989 were reviewed. Findings 12 patients (aged 4 months to 18 years, median 26 months) with meningococcal disease received ECMO over 8 years. In seven patients, ECMO was required early for cardiac support for intractable shock within 36 h of admission to intensive care. In the other five patients, ECMO was indicated for respiratory failure due to severe adult respiratory distress syndrome, which tended to occur later in the disease. The paediatric risk of mortality score ranged from 13 to 40 (median 29, median predicted risk of mortality 72%). Six of the 12 patients required cardiopulmonary resuscitation before ECMO and the other six were deteriorating despite maximal conventional therapy. Overall, eight of the 12 patients survived, with six leading functionally normal lives at a median of 1 year (range 4 months to 4 years) of follow-up. Interpretation ECMO might be considered to support patients with intractable cardiorespiratory failure due to meningococcal disease who are not responding to conventional treatment.",medicine
https://openalex.org/W2145835977,Marco Lenzi; G. Ballardini; M. Fusconi; F. Cassani; L Selleri; Umberto Volta; Daniela Zauli; Francesco Bianchi,Type 2 autoimmune hepatitis and hepatitis C virus infection,1990,The Lancet,"The prevalence of serum antibodies to hepatitis C virus (HCV) was assessed by an enzyme-linked immunosorbent assay in 46 patients seropositive for liver-kidney microsomal antibody (anti-LKM1), the marker of autoimmune hepatitis type 2. 43 had chronic hepatitis (with histological confirmation in 34) and 3 were seropositive for anti-LKM1 without clinical or biochemical evidence of liver damage. The overall prevalence of anti-HCV was 78.2% or 86.1% in patients with chronic hepatitis--a similar prevalence to that reported in patients with chronic non A, non B posttransfusion hepatitis. HCV infection may lead to altered expression of the hepatocellullar LKM1 target antigen, with loss of tolerance and appearance of anti-LKM1 in serum.",medicine
https://openalex.org/W3003208001,Joy Phumaphi; Kul Chandra Gautam; Elizabeth Mason,Increased production and comprehensive guidelines needed for HPV vaccine,2020,The Lancet,"High-level action is needed to address a global shortage of human papillomavirus (HPV) vaccine. HPV vaccine protects against infection from HPV, which is spread through sexual contact. Infection can lead to cervical cancer in women, penile cancers in men, and oropharyngeal, anal, and other cancers across genders. Globally, there are an estimated 570 000 HPV-related cancer cases in women and 60 000 in men. 1 WHOGlobal Cancer Observatory. International Agency for Research on Cancer. Cancer cases (all infectious agents) among females in 2012 attributable to infections, in the world, shown by infectious agents. https://gco.iarc.fr/causes/infections/toolsbars?mode=2&sex=2&population=who&country=4&continent=0&cancer=0&key=attr_cases&lock_cale=0&nb_results=10Date: 2016 Date accessed: December 10, 2019 Google Scholar In 2018, about 311 000 women died from cervical cancer, more than 85% in low-income and middle-income countries (LMICs). 2 WHOGlobal Cancer Observatory. International Agency for Research on Cancer. Cervix uteri fact sheet. https://gco.iarc.fr/today/data/factsheets/cancers/23-Cervix-uteri-fact-sheet.pdfDate: 2018 Date accessed: December 10, 2019 Google Scholar",medicine
https://openalex.org/W2077328706,Richard Feachem; Oliver Sabot,An examination of the Global Fund at 5 years,2006,The Lancet,"6 years ago, amid statements of the promise offered by the new millennium, humanity was rapidly losing ground in its age-old battle against infectious disease. Two decades of inactivity had enabled AIDS to grow into the largest pandemic in history, already decimating areas of sub-Saharan Africa and threatening to rise to new levels in Asia and other regions. After being largely banished to the developing world, malaria and tuberculosis were resurging, with tuberculosis in lock step with AIDS. Several other infections from measles to leishmaniasis continued to take a heavy yearly toll. Global efforts to contain and reverse all of these threats were small and fragmented. Department of ErrorFeachem RGA, Sabot OJ. An examination of the Global Fund at 5 years. Lancet 2006; 368: 537–40—In this Viewpoint (Aug 5), the authors' conflict of interest statement should have read: “We declare that we are employees of the Global Fund and have a clear interest in promoting its work and success.” The authors provided this statement prior to publication, but an internal error led to its being omitted and the default statement of no conflict being published instead.",medicine
https://openalex.org/W2125173518,Geoff Watts,Michael Francis Oliver,2015,The Lancet,"Leading cardiologist and a past President of the Royal College of Physicians of Edinburgh. Born on July 3, 1925, in Aberystwyth, UK, he died of a heart attack on June 7, 2015, in Siena, Italy, aged 89 years. Among the most eminent of British heart researchers of the second half of the last century, from his appointment in 1976 until his retirement in 1989 Michael Oliver held the Duke of Edinburgh Chair of Cardiology at the University of Edinburgh. Professor Peter Weissberg, Medical Director of the British Heart Foundation, describes the department Oliver led as his enduring legacy. “Michael set it up from scratch and laid the foundations for what is arguably the UK's most prominent and influential clinical research centre in heart disease, spawning a succession of world leading clinical researchers.” One of these is Professor Keith Fox, the current Duke of Edinburgh Professor of Cardiology. In seeking to encapsulate what his predecessor brought to cardiology, Fox identifies a particular talent. “Michael was an original thinker who challenged dogma. He wasn't afraid to take a robust position when it came to challenging accepted wisdom. He forced people to think.” Equally important was Oliver's capacity to accept evidence that contradicted his views, and to change those views accordingly. “It's a tribute to Michael that he would always follow the evidence”, says Fox. Nowhere was this more apparent than in Oliver's views on the role of cholesterol in heart disease, and what should be done about it. An early enthusiast for clinical trials he did one of the first on a lipid lowering agent, clofibrate. A study done in the days when such investigations were still fairly unsophisticated, it found an excess of non-cardiac deaths among those treated. This made a deep impression on Oliver. “He then drove a wedge of opinion against cholesterol lowering”, says Fox. Later and larger studies would, of course, paint a different picture. “Michael was involved with one of the subsequent trials of lipid lowering and he did a complete U-turn in respect of people at risk through very high levels”, says Fox. Moreover, Oliver then used his authority to champion cholesterol lowering. But the key word is “high”. To the end he remained doubtful about the benefits of tackling more moderate amounts of cholesterol. Oliver qualified in 1947 at the University of Edinburgh, spent a couple of years in general practice, and then returned to Edinburgh to embark on his lifetime preoccupation with the physiology and biochemistry of heart disease. In 1958 he met Desmond Julian, now retired from a chair in cardiology at the University of Newcastle, but then a senior registrar at the Royal Infirmary of Edinburgh. In the early 1960s, Julian began contemplating the new idea of a coronary care unit. By the time he returned to Edinburgh after a 3-year stint in Australia, the idea had already become a reality, but only in the USA. As Julian recalls, “Michael and I together—he as very good at getting money from other people—established the first coronary care unit in Europe.” That was in 1966 at the Royal Infirmary of Edinburgh. The pair encountered resistance but persevered, and in 1967 they organised the first international conference on coronary care in Edinburgh. Fox describes Oliver as “a witty, charming man with a great intellect and great confidence”. He owned an old farmhouse in Umbria: a building that in later years became a summer home for him and his adored second wife Helen, who died last year. An evening of their joint hospitality was an unforgettable experience. Even in rural Italy Oliver never lost interest in cardiology. His last paper, on free fatty acids (FFA) and myocardial ischaemia, was published earlier this year in Clinical Science. He used it to rehearse the arguments underpinning a long held belief in what he described as the “strong case for reducing the risk of early arrhythmic death during acute myocardial ischaemia by controlling raised plasma FFA concentrations”. This might be achieved, he claimed, by the development of a less toxic variant of the nicotinic acid family of drugs. But although riding a hobbyhorse, he never lost his sense of realism about the way the world works. Old-fashioned pathophysiology is not the metier of modern cardiology or of drug companies, he wrote in an email he sent to me just a week before his death, adding that there was no money to be made from the idea. “I am left with an original hypothesis, well supported by others, which may or may not be taken up. I hope that this is one of the stimulating ways that medical science grows.” Oliver is survived by his daughter and two sons from his first marriage.",medicine
