creators,title,description,geoContext,minDate,maxDate,latitude,longitude
S. Mitchell,Selinous/Traianopolis,Selinous/Traianopolis was a city of Cilicia Aspera and counted among the chief coastal cities of Cilicia. It is perhaps best known as the place where Trajan died in A.D. 117 en route to Rome from his campaigns in the East.,"Kale Tepe, Gazipaşa, formerly Silinti",-750,640,36.258509,32.282734
E.W.B. Fentress,Subtabarti,"An ancient place, cited: BAtlas 31 D4 Subtabarti",Barrington Atlas grid 31 D4,-30,640,36.187011,5.684923
"M. Šašel Kos, P. Kos",Curicum,"An ancient place, cited: BAtlas 20 B4 Curicum",Krk CRO,-330,640,45.026156,14.573372
J.J. Wilkes,Vratarnica,"An ancient place, cited: BAtlas 21 E6 Vratarnica","Vratarnica, YUG",-30,640,43.798934,22.297853
"E.J. Keall, M. Roaf",Qal'eh Kharabeh,"An ancient place, cited: BAtlas 96 C2 Qal'eh Kharabeh",Qal'eh Kharabeh,-330,640,37.087259,54.41742
"I.E.M. Edlund Berry, A.M. Small",Kallipolis/Anxa,"Kallipolis/Anxa in legend was said to have been founded by Idomeneus of Crete, while Pliny the Elder credits Senonian Gauls as founders. It is most likely that the site was a Messapic settlement.",Gallipoli,-750,2100,40.056251,17.978842
"T. Sinclair, P.-L. Gatier",Katabolos/Moutloubake,"An ancient place, cited: BAtlas 67 B3 Katabolos/Moutloubake",Muttalip Höyüğü,-30,640,36.908101,35.9885745
E.W. Haley,*Civitas Aravorum,"An ancient place, cited: BAtlas 24 D4 *Civitas Aravorum",Marialva POR,-30,640,40.9095085,-7.2305835
"J. Bennet, G. Reger",Mokhlos,"An ancient place, cited: BAtlas 60 E2 Mokhlos",Mokhlos,-30,640,35.183436,25.90428
"A. Hausleiter, E.J. Keall, M. Roaf",Denabaran/Dinawar,"An ancient place, cited: BAtlas 92 C2 Denabaran/Dinawar",Dinavar?,-330,640,34.584336,47.439729
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Arriaca/Arentia,"An ancient place, cited: BAtlas 25 B5 Arriaca/Arentia",near Marchamalo,-30,640,40.650874,-3.196797
E.W.B. Fentress,Castellum Arsacalitanum,"An ancient place, cited: BAtlas 31 E4 Castellum Arsacalitanum",el Goulia,-30,640,36.306151,6.45677
R. Müller Wollermann,Noeris,"An ancient place, cited: BAtlas 75 D2 Noeris",el-Nuweira,-30,640,29.230139,30.714858
David Braund,Tanais,Tanais (located near modern Nedvigovska) was a city of the third century B.C. founded on the banks of the Tanais river by Bosporanian Greeks.,Nedvigovka,-330,640,47.2686877906,39.335670567
D.J. Mattingly,Gasr Gebra,"An ancient place, cited: BAtlas 38 D1 Gasr Gebra","Gasr Gebra, el-Gioz",-550,640,32.814446,22.058141
"St J. Simpson, F. Hiebert, P.L. Kohl",Qadis,"An ancient place, cited: BAtlas 98 D4 Qadis","Qadis, AFG",300,640,34.797278,63.456345
"M. Roaf, E.J. Keall",Mansur tepe,"An ancient place, cited: BAtlas 97 D2 Mansur tepe","Mansur tepe, TKM",-330,640,38.252437,58.148389
D.J. Mattingly,Tfelfet,"An ancient place, cited: BAtlas 35 C4 Tfelfet",Tfelfet,-30,640,30.184404,10.40657
"J. Kunow, C. Haselgrove",Kastel,The site of a pre-Roman Celtic oppidum.,"Kastel, GER",300,640,49.5656075,6.562248
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Resaina/Theodosiopolis,A Roman garrison town located near the Chaboras that was later renamed Theodosiopolis.,Tell Fakhariya near Ras al-Ain SYR,-750,640,36.824461,40.043231
H. Bender,Dřetovice,"An ancient place, cited: BAtlas 12 H2 Dřetovice","Dřetovice, settlement and mine CZE",300,640,50.184482,14.208327
David Braund,‘Phrourion’,"An ancient place, cited: BAtlas 23 H4 ‘Phrourion’",near Yalta,300,640,44.568861,34.299139
M.U. Erdosy,Taxila,"An ancient city with the ruins of the Gandhāran city of Takṣaśilā, an important Hindu and Buddhist center. (cited: BAtlas 6 C3 Taxila)",Taxila Skt.: Takṣaśila,-330,640,33.745685,72.815207
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Allobo,"An ancient place, cited: BAtlas 25 D4 Allobo",Alagón,-330,640,41.770383,-1.121939
H. Bender,‘Sublavione’,"An ancient place, cited: BAtlas 19 D3 ‘Sublavione’",Ponte Gardena or Chiusa ITL,-30,640,46.63961,11.564796
R.B. Hitchner,Sidi-Medine-el-Aala,"An ancient place, cited: BAtlas 32 F4 Sidi-Medine-el-Aala",Sidi-Medine-el-Aala,-30,640,36.348383,10.086446
R.B. Hitchner,Thub(...),"An ancient place, cited: BAtlas 32 D3 Thub(...)",Menzel-el-Gorchi,-30,640,36.774695,9.036339
"C. Foss, G. Reger",Cnidus,"An ancient settlement located at Tekir on the western tip of the modern Datça peninsula in Turkey (ancient Knidia), which extends from the southwest corner of Asia Minor. In the later fourth century BCE, it grew markedly, succeeding the site at Burgaz as the political center of the peninsula.",Tekir,-330,2100,36.6881795,27.3728385
C. Foss,Kinolis,"An ancient place, cited: BAtlas 86 E2 Kinolis",Ginoğlu,-30,640,41.9627125,34.154469
"P.-L. Gatier, T. Sinclair",Ulnia,"An ancient place, cited: BAtlas 67 D1 Ulnia","Süleymanlı, formerly Zeitun",300,640,37.873462,36.863836
"T. Sinclair, P.-L. Gatier",Litarba/Litargon,"An ancient place, cited: BAtlas 67 D4 Litarba/Litargon",el-Athareb SYR,-1000,640,36.145528,36.858743
"J. Kunow, C. Haselgrove",Noviomagus,"An ancient place, cited: BAtlas 11 C3 Noviomagus",Noyon,-30,640,49.5805595,3.001804
"P.-L. Gatier, T. Sinclair",Lacotena,"An ancient place, cited: BAtlas 67 H1 Lacotena",Derik Kale,-30,640,37.989649,38.613281
R.J.A. Wilson,Suor Marchesa,"An ancient place, cited: BAtlas 47 E4 Suor Marchesa","Suor Marchesa, rural settlement",-330,640,37.203716,14.036442
E. Bertrand,Col. Valentia,A settlement of the Segovellauni in Gallia Narbonensis.,Valence,-330,2100,44.930719,4.8896965
"M. Šašel Kos, P. Kos",Celeia,Celeia was an important settlement in Noricum.,Celje SVN,-30,2100,46.219721,15.27184
C. Foss,Damalis/Bous,"An ancient place, cited: BAtlas 53 B2 Damalis/Bous",Kızkule,-330,640,41.02526,29.011071
"C. Foss, G. Reger",Nysa/Athymbra,"An ancient place, cited: BAtlas 61 G2 Nysa/Athymbra",Sultanhisar,-550,640,37.903405,28.144999
G.D. Woolf,Aballo,"An ancient place, cited: BAtlas 18 A2 Aballo",Avallon,-330,2100,47.492513,3.907961
E.N. Borza,Kypsela,"An ancient place, cited: BAtlas 51 G3 Kypsela",İpsala? TKY,-550,640,40.9245125,26.3920505
"C. Foss, S. Mitchell",Andeda,"An ancient place, cited: BAtlas 65 D3 Andeda","Yavuz, formerly Andya",-330,640,37.27201,30.259927
D.J. Mattingly,Bir Tuwaysay,"An ancient place, cited: BAtlas 37 C2 Bir Tuwaysay",Bir Tuwaysay,-30,640,30.849966,17.416669
"J.P. Brown, E.M. Meyers",Arrana?,"An ancient place, cited: BAtlas 69 D4 Arrana?",Harran SYR,-30,640,32.88621,36.384688
G.D. Woolf,Genava,Genava (modern Geneva) was originally an oppidum of the Allobroges that passed into Roman control after the campaigns of Iulius Caesar.,Genève/Geneva SWI,-330,2100,46.2019615,6.1437985
W.V. Harris,Fulginiae,"Fulginiae was an ancient town of Umbria, Italy, on the later line of the Via Flaminia, ca. 20 km south of Nuceria.",Foligno,-330,640,42.956143,12.703279
A.S. Esmonde Cleary,Blackwardine,"An ancient place, cited: BAtlas 8 E2 Blackwardine",Blackwardine,-30,640,52.203802,-2.690621
S. Mitchell,Corycium Antrum,"An ancient place, cited: BAtlas 66 E4 Corycium Antrum",Cennet Obruğu,300,640,36.461276,34.098919
"C. Foss, S. Mitchell",Phaselis,"An ancient place, cited: BAtlas 65 E4 Phaselis",Tekirova,-750,640,36.5234921886,30.5521665258
C. Foss,Parthenia,"An ancient place, cited: BAtlas 86 C2 Parthenia",Bartin,-30,640,41.631543,32.33898
J.J. Wilkes,Bononia,"An ancient place, cited: BAtlas 21 E5 Bononia",Vidin BUL,-30,640,43.993221,22.8759
R.B. Hitchner,Abbir Cella(e),"An ancient place, cited: BAtlas 32 E4 Abbir Cella(e)",Henchir-en-Naâm,-330,640,36.466607,9.844189
"H.S. Sivan, R.W. Mathisen",Mansle,"An ancient place, cited: BAtlas 14 F3 Mansle",Mansle,-30,640,45.867886882,0.176127267151
M.U. Erdosy,Kantarodai,"An ancient place, cited: BAtlas 5 inset Kantarodai","Kantarodai, SRI",-330,640,9.094144,80.63367
E.N. Borza,Janovo,"An ancient place, cited: BAtlas 50 D2 Janovo","Janovo, BUL",-30,640,41.454616,23.470645
"R.C. Knapp, F.H. Stanley, Jr.",La Torre de Miguel Sesmero,"An ancient place, cited: BAtlas 26 D3 La Torre de Miguel Sesmero",La Torre de Miguel Sesmero,-30,640,38.618952,-6.796043
B. Isaac,Modiin,"An ancient place, cited: BAtlas 70 G2 Modiin",el Midiye WBK,-330,640,31.930204,35.000146
E.W.B. Fentress,Pagus Thigillava,"An ancient place, cited: BAtlas 31 D4 Pagus Thigillava",Mechta Djillaoua,-30,640,36.266866,5.699995
"J. Bennet, G. Reger",Leuke,"An ancient place, cited: BAtlas 60 F3 Leuke",Barrington Atlas grid 60 F3,-330,640,34.940988,26.131172
D.J. Mattingly,Thubactis,"An ancient place, cited: BAtlas 35 H2 Thubactis","Gasr Ahmed, Misurata Marina?",-30,640,32.371127,15.1444275
"M. Pearce, R. Peretto, P. Tozzi",Brundulum,"An ancient place, cited: BAtlas 40 C2 Brundulum",Brondolo,-30,640,45.19534,12.282209
"H.S. Sivan, R.W. Mathisen",Burdigala,"Burdigala (modern Bordeaux) was a Celtic center of the Bituriges Vivisci. The Romans lost a battle at the site in 107 BC, with consul Lucius Cassius Longinus being killed in the action. Rome eventually controlled the area ca. 60 BC.",Bordeaux,-30,2100,44.837205,-0.576533
T. Drew Bear,Spaleia,"An ancient place, cited: BAtlas 62 G3 Spaleia",Sivrihisar,300,640,39.45924,31.5565105
"C. Foss, G. Reger, S. Mitchell",Sardis/Hyde?,Sardis was the capital of the Lydian Empire located in western Turkey. In 188 B.C. Sardis became a part of the Attalid kingdom and thus it passed with the territory of Attalus III to Rome in 133 B.C.,Sart,-1750,2000,38.488314,28.040286
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Arzamon/Arxama,"An ancient place, cited: BAtlas 89 C3 Arzamon/Arxama",Harzem,-30,640,37.262483,40.639528
T. Drew Bear,Fulvia/Eumeneia,"An ancient place, cited: BAtlas 62 C5 Fulvia/Eumeneia",Işıklı,-330,640,38.320018,29.8486215
D.J. Mattingly,el-Mtaugat,"An ancient place, cited: BAtlas 38 D1 el-Mtaugat",el-Mtaugat,-550,640,32.763104,22.044719
"I.E.M. Edlund Berry, A.M. Small",Barium,A city of the Peucetii that came under Roman control in the third century BC.,Bari,-750,1453,41.129222,16.870331
"C. Foss, G. Reger",Magnesia ad Maeandrum/Leukophrys,"Magnesia ad Maeandrum was an ancient city on the Maeander River in Ionia, site of an important sanctuary of Artemis Leukophryene (""of the white eyebrow"").",Tekke,-550,640,37.8505485,27.526039
A.S. Esmonde Cleary,‘Camborico’?,"An ancient place, cited: BAtlas 8 H2 ‘Camborico’?",Lackford,-30,640,52.3037,0.623598
S. Mitchell,Meloe?,"An ancient place, cited: BAtlas 66 C3 Meloe?",Malya,-30,640,36.759213,33.349677
E.N. Borza,Kărdžali,"An ancient place, cited: BAtlas 51 E1 Kărdžali","Kărdžali, BUL",-30,640,41.630567,25.375721
T. Drew Bear,Lagania/Anastasioupolis,"An ancient place, cited: BAtlas 62 H2 Lagania/Anastasioupolis",Dikmen Hüyük,-30,640,40.0219715,31.9622515
"M. Šašel Kos, P. Kos",Nedinum,"An ancient place, cited: BAtlas 20 C5 Nedinum",Nadin CRO,-330,640,44.071458,15.497238
"J. Kunow, C. Haselgrove",Belginum,An ancient settlement (vicus) of the Treveri. Located near modern Wederath (Bernkastel-Wittlich district) in Germany.,Morbach-Wederath/Hinzerath GER,-330,640,49.856247,7.165232
David Braund,Tbilisi,"Tbilisi, the modern capital of Georgia, was the ancient Tiflīs and was founded in A.D. 455 or 458 when the capital of Georgia was transferred from Mtsk̲h̲eta.",Tbilisi,-1200,2000,41.717722,44.78057
W.V. Harris,Clusium,"Clusium, the Etruscan Clevsin (modern Chiusi), was a major city of Etruria. Lars Porsena was a sixth century B.C. king of Clusium.",Chiusi,-750,2100,43.016367,11.9487025
"M. Roaf, St J. Simpson",Tell Khan,"An ancient place, cited: BAtlas 91 B2 Tell Khan","Tell Khan, SYR",-330,640,35.240489,40.508389
R.B. Hitchner,Thelepte,Thelepte was a Roman city in Africa Byzacena. It achieved municipal status perhaps in the time of Vespasian and became a colonia under Trajan. The city played an important administrative role in fourth century AD north Africa.,Medinet-el-Kedima,-30,640,34.978743,8.595226
"J. Bennet, G. Reger",Kantanos,An ancient settlement and associated mine at modern Kandanos in west Crete.,settlement and mine at Kantanos,-330,2100,35.330337,23.738349
David Braund,Rhodopolis,"An ancient place, cited: BAtlas 88 A2 Rhodopolis",Vardtsikhe,-30,640,42.149923,42.73054
S. Loseby,Embonne,"An ancient place, cited: BAtlas 15 B3 Embonne",Embonne,-330,640,43.296824,3.524804
"E.M. Meyers, J.P. Brown",Gelil,"An ancient place, cited: BAtlas 69 B3 Gelil",Khirbet Jelil ISR,-330,640,33.053287,35.253595
E.N. Borza,Ag. Pneuma,"An ancient place, cited: BAtlas 51 B2 Ag. Pneuma","Ag. Pneuma, fortified settlement and quarry",-30,640,41.058728,23.705937
"J. Kunow, C. Haselgrove",Rouphiniana?,"An ancient place, cited: BAtlas 11 I3 Rouphiniana?",Eisenberg GER,-30,640,49.5550286,8.0783287
E.W.B. Fentress,Asefsou,"An ancient place, cited: BAtlas 34 E2 Asefsou",Asefsou,-30,640,35.143916,6.533371
H. Bender,Iuliomagus,"An ancient place, cited: BAtlas 19 A2 Iuliomagus",Schleitheim SWI,-30,640,47.7449743,8.4815153
R.J.A. Wilson,Triokala?,Ancient Triokala was a fortified site in western Sicily that was allied to Carthage during the second Punic War.,Caltabellotta,-750,2099,37.578612,13.217575
W.V. Harris,Pinna,Pinna (modern Penne) was a center of the Vestini. The site came under Roman control after the Social War (89 BC).,Penne,-330,640,42.457647,13.927488
"C. Foss, S. Mitchell",Keretapa?/Diokaisareia?,"An ancient place, cited: BAtlas 65 C2 Keretapa?/Diokaisareia?",Kayadibi,-30,640,37.493664,29.926031
"J. Fossey, J. Morin",Oiantheia/Euantheia?,"A town of the Ozolian Locrians, situated at the western entrance of the Crissaean Gulf.","Tolofon, formerly Vitrinitsa",-750,640,38.342137,22.191004
R. Müller Wollermann,Tinteris,"An ancient place, cited: BAtlas 75 E2 Tinteris",Dandil,-330,2100,29.153595,31.051802
"J.P. Brown, E.M. Meyers",Tell Miske,"An ancient place, cited: BAtlas 69 B5 Tell Miske","Tell Miske, WBK",-30,640,32.234897,35.392385
"David Braund, T. Sinclair",Pteria,"An ancient place, cited: BAtlas 87 A3 Pteria",Eğrikale?,-550,640,41.321531,35.108768
"Jr., F.H. Stanley, R.C. Knapp",Asido,"An ancient place, cited: BAtlas 26 E5 Asido",Medina Sidonia,-330,640,36.467791,-5.927867
"P. Kos, M. Šašel Kos",Pilisszántó,"An ancient place, cited: BAtlas 20 F2 Pilisszántó","Pilisszántó, HUN",-30,640,47.669787,18.886729
"J.P. Brown, P.-L. Gatier",Qasr Ibn Wardan,"An ancient place, cited: BAtlas 68 D3 Qasr Ibn Wardan",Qasr Ibn Wardan,300,640,35.410856,37.264902
T.W. Potter,Rusippisir,"An ancient place, cited: BAtlas 30 H3 Rusippisir",Taksebt,-330,640,36.897601,4.156907
E.N. Borza,Thasos (settlement),Greeks from Paros founded a colony on Thasos in the middle of the seventh century B.C.,Thasos,-750,640,40.78201,24.717535
"J.P. Brown, P.-L. Gatier",Liftaya,"An ancient place, cited: BAtlas 68 B4 Liftaya",Liftaya,300,640,34.670969,36.460209
A.S. Esmonde Cleary,Ischalis?,"Ischalis? is mentioned by Ptolemy, but its precise location remains debated. One possible location is the 'Charterhouse Roman town' site, while another is at Gatcombe, Somerset.",Charterhouse-on-Mendip,-30,2100,51.305512,-2.698015
T.W. Potter,Sidi Aissa,"An ancient place, cited: BAtlas 30 D4 Sidi Aissa",Sidi Aissa,-30,640,36.394244,2.389202
H. Bender,Mangolding,"An ancient place, cited: BAtlas 12 F4 Mangolding","Mangolding, Mintraching",-30,640,48.955595,12.241213
G. Wagner,Badaran,"An ancient place, cited: BAtlas 79 D4 Badaran",Badaran,-30,640,24.511453,30.657553
W.V. Harris,Interocrium,A Sabine town that was later known as a mansio on the course of the Via Salaria.,Antrodoco,-30,640,42.41605,13.080933
B. Isaac,Caphar Baricha,"An ancient place, cited: BAtlas 70 G2 Caphar Baricha",Bani Na'im WBK,-30,640,31.514946,35.164137
"H.S. Sivan, R.W. Mathisen",Les Côtes-de-Clermont,"An ancient place, cited: BAtlas 14 I3 Les Côtes-de-Clermont",Les Côtes-de-Clermont,-30,640,45.799995,3.05
"J.P. Brown, E.M. Meyers",Sandala,"An ancient place, cited: BAtlas 69 B4 Sandala","Sandala, ISR",300,640,32.523226,35.323017
W.V. Harris,Anxanum,"An ancient place, cited: BAtlas 42 G4 Anxanum",Lanciano,-550,640,42.233175,14.391377
C. Foss,Prusa,"Settlement at Prusa began as a site called Cius that came under the control of the king of Bithynia in 202 BC. The city was renamed Prusias and was eventually willed to the Roman Empire in 74 BC by Nicomedes IV, the last King of Bithynia.",Bursa,-1750,2000,40.1828985,29.0638185
"C. Foss, G. Reger",Tralles/Dia/Seleuceia ad Maeandrum/Kaisareia,"Tralles/Dia/Seleuceia ad Maeandrum/Kaisareia was an ancient city founded by Argives and Trallians that then fell under the sway of the Persian Empire and, later, Hellenistic kings.",Aydın,-1750,2099,37.8598379245,27.8346031262
R.J.A. Wilson,Centuripae,"A city of the indigenous Sikels, Centuripae allied itself with Athens during the expedition against Syracuse.",Centuripe,-550,2100,37.624073,14.740017
G. Wagner,Ain Marraga,"An ancient place, cited: BAtlas 79 D3 Ain Marraga",Ain Marraga,-30,640,25.355471,30.50529
H. Bender,Mezzocorona,"An ancient place, cited: BAtlas 19 D3 Mezzocorona","Mezzocorona, ITL",-330,640,46.214476,11.119584
T. Drew Bear,Appia,"An ancient place, cited: BAtlas 62 C3 Appia","Pınarcık, formerly Abia, Abiye",-330,640,39.0245954,29.9834497
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Albiga,"An ancient place, cited: BAtlas 25 H2 Albiga",Albi FRA,-30,2100,43.928384,2.144499
T.B. Mitford,Eulepa,"An ancient place, cited: BAtlas 64 B2 Eulepa","Gölova, formerly Palas",-30,640,39.02792,35.870839
C. Foss,*Kobara,"An ancient place, cited: BAtlas 86 D3 *Kobara",Doğantepe,300,640,40.558037,33.6158945
"J.P. Brown, E.M. Meyers",Berroka,"An ancient place, cited: BAtlas 69 E5 Berroka",Buraq; Jebel Druze SYR,-30,640,32.459001,36.806553
"C. Foss, G. Reger",P(h)ygela,"An ancient place, cited: BAtlas 61 E2 P(h)ygela",Kuşadası,-550,640,37.862209,27.263729
"A. Bursche, R. Warner",Klein Köris,"An ancient place, cited: BAtlas 2 F3 Klein Köris","Klein Köris, GER",-30,640,52.1677,13.688226
G. Wagner,*Tabennese,"An ancient place, cited: BAtlas 79 D4 *Tabennese",Tafnis,300,640,24.70614,30.622701
D.J. Mattingly,Arae Philaenorum,"A site located near the bottom of the Great Syrtis which marked the boundary between the territories of Carthage and Cyrene, and later between Tripolitana and Cyrenaica.",Graret Gser et-Trab,-330,640,30.293895,18.788188
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Auso,"An ancient place, cited: BAtlas 25 H4 Auso",Vic,-330,2100,41.930228,2.254313
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Mosul/‘Mespila’?,An ancient city located across the Tigris river from the site of Nineveh. Modern Mosul in Iraq.,"Mosul, IRQ",-1600,2000,36.335572,43.13713
"S.J. Keay, R.W. Mathisen, H.S. Sivan",*Sexciacum?,"An ancient place, cited: BAtlas 25 F2 *Sexciacum?",St-Justin FRA,300,640,43.481898,0.150184
E.N. Borza,Dolni Balvan,"An ancient place, cited: BAtlas 50 B1 Dolni Balvan","Dolni Balvan, MAC",-30,640,41.815794,22.168245
T.B. Mitford,Eski Arabkir,"An ancient place, cited: BAtlas 64 G2 Eski Arabkir","Eski Arabkir, ruins 2 miles NW Arabkir",-30,640,39.058893,38.489809
S.E. Kroll,Shalat,"An ancient place, cited: BAtlas 90 A1 Shalat",near Angekhakot ARM,300,640,39.579168,45.924874
M. Drew Bear,Paploou,"An ancient place, cited: BAtlas 77 D1 Paploou",Biblaw,300,2100,27.537004,30.788099
"J.P. Brown, P.-L. Gatier",Tell Soukas/Pelleta?,"An ancient place, cited: BAtlas 68 A3 Tell Soukas/Pelleta?",Tell Soukas,-750,640,35.298878,35.925913
R.B. Hitchner,Tuccabor,"An ancient place, cited: BAtlas 32 E3 Tuccabor",Toukabeur,-330,640,36.70526,9.522496
M. Drew Bear,Patrimon,"An ancient place, cited: BAtlas 77 D1 Patrimon",el-Badramuna,300,640,27.665266,30.744619
R.B. Hitchner,*Ziccilia,"An ancient place, cited: BAtlas 32 C4 *Ziccilia",el Qsar el-Ahmar?,-30,640,36.33022,8.842194
"C. Haselgrove, J. Kunow",Yutz,"An ancient place, cited: BAtlas 11 G3 Yutz",Yutz,-30,2100,49.355685,6.192852
E.W. Haley,Aquae Flaviae,"Aquae Flaviae (modern Chaves, Portugal).",Chaves POR,-30,640,41.74035,-7.4700075
B. Isaac,Beth Dagon,"An ancient place, cited: BAtlas 70 F1 Beth Dagon",Beth Dagan,-720,640,32.010099,34.832044
B. Isaac,Na'aran/Neara,"An ancient place, cited: BAtlas 70 G2 Na'aran/Neara",Ein Duyuk WBK,-330,640,31.8998115,35.423662
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Araciel,"An ancient place, cited: BAtlas 25 D3 Araciel","Araciel, Corella",-30,640,42.114182,-1.784654
E.W.B. Fentress,Untitled,"An ancient place, cited: BAtlas 34 D2 unnamed feature ()",Barrington Atlas grid 34 D2,-30,640,35.814642,5.78827
"T. Wilfong, S.E. Sidebotham, J. Keenan",Phnoum,"An ancient place, cited: BAtlas 80 B3 Phnoum",Barrington Atlas grid 80 B3,300,640,25.243011,32.510005
"E.M. Meyers, J.P. Brown",Helenoupolis?,"An ancient place, cited: BAtlas 69 B4 Helenoupolis?",Kafr Kama ISR,300,640,32.718751,35.440404
"T. Sinclair, David Braund",Zaliches/Leontopolis,"An ancient place, cited: BAtlas 87 A3 Zaliches/Leontopolis","Alaçam, formerly Konga",-30,640,41.615325,35.593059
R.J.A. Wilson,Inykon?,"An ancient place, cited: BAtlas 47 B2 Inykon?",Monte Inici,-550,640,38.004476,12.865856
A.G. Poulter,Dionysopolis/Krounoi,"An ancient place, cited: BAtlas 22 F5 Dionysopolis/Krounoi",Balchik BUL,-550,640,43.417781,28.1629075
J.H.F. Bloemers,Ezinge,"An ancient place, cited: BAtlas 10 C3 Ezinge",Ezinge,-30,640,53.311169,6.439244
"C. Foss, S. Mitchell, G. Reger",Argiza,"An ancient place, cited: BAtlas 56 E2 Argiza",Pazarköy,-30,640,39.843503,27.409336
W.V. Harris,Contrada Altavilla,"An ancient place, cited: BAtlas 42 F3 Contrada Altavilla",Contrada Altavilla,-330,640,42.579768,13.597516
R.B. Hitchner,Thabbora,"An ancient place, cited: BAtlas 32 D4 Thabbora",Henchir-Tambra,-330,640,36.384209,9.434433
E.N. Borza,Zone,"An ancient place, cited: BAtlas 51 F3 Zone",Makri?,-750,640,40.848568,25.755818
C. Foss,Neapolis/Comarodes?,"An ancient place, cited: BAtlas 53 B2 Neapolis/Comarodes?",Yeni Köy,-30,640,41.12194,29.059723
R.B. Hitchner,Ain-el-Djenane,"An ancient place, cited: BAtlas 32 B4 Ain-el-Djenane","Ain-el-Djenane, ALG",-30,640,36.454166,8.075846
"David Braund, T. Sinclair",Olotoedariza,"An ancient place, cited: BAtlas 87 D4 Olotoedariza","Gölova, formerly Ağvanis",-30,640,40.07737,38.594684
T.B. Mitford,Skandos,"An ancient place, cited: BAtlas 64 B3 Skandos",near Talas,300,640,38.730968,35.400559
E.W.B. Fentress,Macomades?,"An ancient place, cited: BAtlas 34 F2 Macomades?",Mrikeb Thala,-30,640,35.8254,7.165181
T.W. Potter,Tikoubaine,"An ancient place, cited: BAtlas 30 H3 Tikoubaine",Tikoubaine,-30,640,36.766398,4.175252
J.J. Wilkes,Lojane,"An ancient place, cited: BAtlas 49 D1 Lojane","Lojane, settlement and mine MAC",-30,640,42.232765,21.664625
P. Galliou,Caracoticum,"An ancient place, cited: BAtlas 7 G2 Caracoticum",Harfleur,-30,2100,49.507074,0.199338
D.J. Mattingly,Gasr Mara,"An ancient place, cited: BAtlas 36 C5 Gasr Mara",Gasr Mara,-30,640,26.031861,13.352169
"T. Wilfong, S.E. Sidebotham, J. Keenan",Contra Syenem,"An ancient place, cited: BAtlas 80 inset Contra Syenem",Aswan Garb,-30,640,24.108437,32.889244
"C. Foss, G. Reger",Ephesus/Arsinoe(ia),Ephesus/Arsinoe(ia) was the most important ancient metropolis of Ionian Asia Minor.,Selçuk,-1200,2000,37.9407625,27.340307
D.J. Mattingly,Tablamum,"An ancient place, cited: None",Tablamum,-30,640,28.015971,28.736263
T. Drew Bear,Bagis,"An ancient place, cited: BAtlas 62 B4 Bagis",Güre,-30,640,38.6575327,29.16084635
"I.E.M. Edlund Berry, A.M. Small",Muranum,"An ancient place, cited: BAtlas 46 D2 Muranum",Morano Calabro,-30,640,39.842839,16.13737
M. Euzennat,el Adeb,"An ancient place, cited: BAtlas 28 C3 el Adeb",el Adeb,-30,640,35.149999,-5.959999
"J. Bennet, G. Reger",Lappa,"An ancient place, cited: BAtlas 60 B2 Lappa",Argyroupolis,-330,2100,35.28658,24.336077
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Tell Tawila,"An ancient place, cited: BAtlas 89 C4 Tell Tawila","Tell Tawila, IRQ",-30,640,36.677162,40.293383
"H.S. Sivan, R.W. Mathisen",Blain,"An ancient place, cited: BAtlas 14 D1 Blain",Blain,-30,640,47.474905,-1.764588
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Nisibis/Antiochia,"Nisibis/Antiochia was an ancient city of Mesopotamia that began as part of an Aramaean kingdom that the Assyrian king Adad-Nirari II captured in 896 BC. Following its capture by Alexander the Great, the city became Antiochia Mygdonia under the Seleucids.",Nusaybin SYR/TKY,-330,640,37.068635,41.214619
"P.-L. Gatier, T. Sinclair",Mogiza,"An ancient place, cited: BAtlas 67 D4 Mogiza",Me'ez SYR,-30,640,36.180745,36.682801
"S. Loseby, R. Häussler",Vintium,"An ancient place, cited: BAtlas 16 D2 Vintium",Vence,-30,640,43.722738,7.113504
R.B. Hitchner,Thaca,"An ancient place, cited: BAtlas 32 F4 Thaca",Henchir-Zaktoun,-30,640,36.280128,10.113359
W.V. Harris,Aveia,Aveia was a settlement of the Vestini in the valley of the Aterno river.,Fossa,-330,640,42.295745,13.487411
S.M. Burstein,Nalot(e),"An ancient place, cited: BAtlas 81 C3 Nalot(e)",Karanog,-30,2100,22.720104,32.090922
R. Müller Wollermann,Kom Medinet Ghurab,"An ancient place, cited: BAtlas 75 D2 Kom Medinet Ghurab",Kom Medinet Ghurab,-330,640,29.200151,30.953521
S. Mitchell,Elaioussa/Sebaste,Elaioussa/Sebaste was an ancient Roman city in Asia Minor founded in the second century BC.,Ayaş,-330,640,36.487266,34.1765186667
