creators,title,description,geoContext,minDate,maxDate,latitude,longitude
P. Galliou,Augustodurum,"An ancient place, cited: BAtlas 7 F2 Augustodurum",Bayeux,-30,2100,49.275312,-0.7052
"J.P. Brown, E.M. Meyers",Surman,"An ancient place, cited: BAtlas 69 C3 Surman","Surman, SYR",-330,640,33.092103,35.844208
"C. Foss, G. Reger",Dideiphyta,"An ancient place, cited: BAtlas 61 F1 Dideiphyta",Kireli,-30,640,38.09658,27.788616
T.W. Potter,Koudiat en Nessera,"An ancient place, cited: BAtlas 29 D2 Koudiat en Nessera",Koudiat en Nessera,-30,640,34.672821,-1.441871
G.D. Woolf,Castrum Divionense,"An ancient place, cited: BAtlas 18 C2 Castrum Divionense",Dijon,-30,2100,47.327186,5.044076
E.N. Borza,Melnica,"An ancient place, cited: BAtlas 50 A2 Melnica","Melnica, settlement and mine MAC",-30,640,41.146503,21.765869
"E.M. Meyers, J.P. Brown",Iabeis,"An ancient place, cited: BAtlas 69 C5 Iabeis",near Wadi Yabis JOR,300,640,32.390248,35.67086
H. Bender,Unterhaching,"An ancient place, cited: BAtlas 12 E4 Unterhaching",Unterhaching,300,640,48.060096,11.622196
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",U798,"An ancient place, cited: BAtlas 93 B1 U798","U798, IRQ",-30,640,32.254433,45.234653
C. Foss,Balgatia,"An ancient place, cited: BAtlas 86 B3 Balgatia",between Iuliopolis/Sykeon,300,640,40.151738,31.612625
"T. Sinclair, P.-L. Gatier",Bizika,"An ancient place, cited: BAtlas 67 D4 Bizika",Babisqa SYR,-30,640,36.214962,36.696916
H. Bender,Ungedanken,"An ancient place, cited: BAtlas 12 C1 Ungedanken",Ungedanken,-330,1453,51.1207532,9.2364373
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",[(al-)Hir(t)a]/Ertha?,"An ancient place, cited: BAtlas 93 A2 [(al-)Hir(t)a]/Ertha?",Hira IRQ,300,640,31.883324000000002,44.449851
"T. Sinclair, P.-L. Gatier",Batnai,"An ancient place, cited: BAtlas 67 F4 Batnai",near Tell Botnan SYR,-30,640,36.383528,37.53822
C. Foss,Bizye,"An ancient place, cited: BAtlas 52 B1 Bizye",Vize,-330,2100,41.572702,27.765289
T. Drew Bear,Tymandos,"An ancient place, cited: BAtlas 62 E5 Tymandos",Mandos,-30,640,38.104416,30.607024
"C. Haselgrove, J. Kunow",Les Rues-des-Vignes,"An ancient place, cited: BAtlas 11 D2 Les Rues-des-Vignes",Les Rues-des-Vignes,-30,640,50.092856,3.237945
"J.P. Brown, P.-L. Gatier",Rasm er-Rbeit,"An ancient place, cited: BAtlas 68 D2 Rasm er-Rbeit",Rasm er-Rbeit,-30,640,35.748604,37.492739
"J. Kunow, C. Haselgrove",Argentovaria?,"An ancient place, cited: BAtlas 11 H4 Argentovaria?",Biesheim-Kunheim,-30,640,48.0512685,7.545778
J.J. Wilkes,Gorubljane,"An ancient place, cited: BAtlas 49 F1 Gorubljane","Gorubljane, settlement and mines BUL",-30,640,42.610397,23.421808
A.S. Esmonde Cleary,Col. Lindum,An Pre-Roman Iron Age settlement of Britain that became the site of a Roman colony after A.D. 71; its full name was Domitiana Lindensium.,Lincoln,-30,640,53.2348205,-0.538442
"C. Foss, G. Reger",Kalithea,"An ancient place, cited: BAtlas 61 D2 Kalithea","Kalithea, on Samos GRE",300,640,37.740586,26.575298
J.J. Wilkes,Krivelj,"An ancient place, cited: BAtlas 21 E5 Krivelj","Krivelj, settlement and mine YUG",-30,640,44.121235,22.187286
D.F. Graf,Ain Hudera,"An ancient place, cited: BAtlas 76 E4 Ain Hudera",Ain Hudera,-330,640,28.907113,34.399694
A.G. Poulter,Mesembria,"Originally a Thracian site known as Menebria, Mesembria was subsequently settled by Dorian Greeks in the early sixth century BC, eventually becoming an important trading colony on the Black Sea coast (modern Nesebar, Bulgaria). Listed as a UNESCO World Heritage Site in 1983.",Nesebur BUL,-10000,2100,42.65958,27.7244435
"A. Hausleiter, M. Roaf, R. Wenke",Ateshkade,"An ancient place, cited: BAtlas 94 C5 Ateshkade","Ateshkade, near Firuzabad",-30,640,28.8978665,52.522015
"M. Pearce, R. Peretto, P. Tozzi",Tarvisium,"Tarvisium (Treviso) is a settlement located in the plain of the Silis river, not far from the Via Claudia Augusta.",Treviso,-330,2100,45.666251,12.242061
E.W. Haley,Caliabriga/Calabria,"An ancient place, cited: BAtlas 24 D3 Caliabriga/Calabria",Castelo Calabre (Vila Nova de Foz Coa) POR,-330,640,41.10045,-6.810177
E.N. Borza,Ag. Athanasios,"An ancient place, cited: BAtlas 51 C2 Ag. Athanasios",Ag. Athanasios,-30,640,41.08161,24.24294
H. Bender,Lutzengüetlekopf,"An ancient place, cited: BAtlas 19 B2 Lutzengüetlekopf","Lutzengüetlekopf, LIE",300,640,47.201984,9.52861
"S.J. Keay, R.W. Mathisen, H.S. Sivan",*Sparianum,"An ancient place, cited: BAtlas 25 F2 *Sparianum",Bordères-Louron FRA,-30,640,42.871883,0.394866
D.J. Mattingly,Mandishah,"An ancient place, cited: None",Mandishah,-330,640,28.366464,28.899941
M.U. Erdosy,Gynaikon Limen/Morontobara,"An ancient place, cited: BAtlas 6 B5 Gynaikon Limen/Morontobara",Karachi PAK,-330,640,24.855015,67.055289
C. Foss,Iasonion/Daphne,"An ancient place, cited: BAtlas 53 B2 Iasonion/Daphne",Beşiktaş,-30,640,41.043598,29.001901
E.W.B. Fentress,Untitled,"An ancient place, cited: BAtlas 31 F4 unnamed unlabeled (settlements)",settlements,-30,640,36.480636,6.502609
C. Foss,Metroon/Aulia,"An ancient place, cited: BAtlas 86 B2 Metroon/Aulia",near Köseağzı,-30,640,41.346777,31.481785
W.V. Harris,Contrada S. Rustico,"An ancient place, cited: BAtlas 42 F3 Contrada S. Rustico",Contrada S. Rustico,-330,640,42.60531,13.713742
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Col. Narbo Martius,Col. Narbo Martius (modern Narbonne) was established in Gaul in 118 B.C. as a Roman colony.,Narbonne FRA,-750,2100,43.1836165,3.004203
"P. Kos, M. Šašel Kos",Alveria,"An ancient place, cited: BAtlas 20 C5 Alveria",Gradina in Bjelina CRO,-30,640,44.045357,15.823191
E.N. Borza,Glišič,"An ancient place, cited: BAtlas 50 B2 Glišič","Glišič, fortified settlement MAC",-30,640,41.466915,22.03656
R.B. Hitchner,Mactaris,A Numidian site that eventually became a Roman colony in the second century AD.,Mactar,-330,640,35.8531985,9.2065445
E.W. Haley,Aurium/Aurenses/Auriensis,"An ancient place, cited: BAtlas 24 D2 Aurium/Aurenses/Auriensis",Orense,-30,640,42.340013,-7.864602
"T. Sinclair, P.-L. Gatier",Pagrae,"An ancient place, cited: BAtlas 67 C4 Pagrae",Bağras,-330,640,36.426652,36.224864
"R. Warner, A. Bursche",Åby,"An ancient place, cited: BAtlas 2 G2 Åby","Åby, SWE",300,640,56.583364,16.650029
W.V. Harris,S. Vittore,"An ancient place, cited: BAtlas 42 E2 S. Vittore",S. Vittore,-30,640,43.43862,13.244333
N. Purcell,Aquinum,Aquinum was a municipium by the time of Cicero. It was thought to be the place of birth for the satirist Juvenal and the emperor Pescennius Niger.,Aquino,-330,640,41.492208,13.705626
"J. Fossey, J. Morin",Psaphis?,"An ancient place, cited: BAtlas 55 F4 Psaphis?",Barrington Atlas grid 55 F4,-550,640,38.2885505,23.9172575
"Jr., F.H. Stanley, R.C. Knapp",Cerro Macareño,"An ancient place, cited: BAtlas 26 E4 Cerro Macareño",Cerro Macareño,-750,640,37.487775,-5.979346
E.W.B. Fentress,Pagus Thigillava,"An ancient place, cited: BAtlas 31 D4 Pagus Thigillava",Mechta Djillaoua,-30,640,36.266866,5.699995
P.O. Spann,Campillo Bajo,"An ancient place, cited: BAtlas 27 A4 Campillo Bajo","Campillo Bajo, 3 miles W Villafranca de Córdoba",-330,640,37.981214,-4.647686
"M. Pearce, P. Tozzi",Veleia,Veleia was an ancient Ligurian settlement (regio VIII).,Velleia,-330,640,44.78529,9.72159425
"M. Pearce, P. Tozzi",Parra,"An ancient place, cited: BAtlas 39 F2 Parra",Parre Inferiore,-750,640,45.872575,9.887912
H. Bender,Kappele,"An ancient place, cited: BAtlas 19 F3 Kappele",Kappele,300,640,46.638813,13.379887
"E.M. Meyers, J.P. Brown",Phaine,"An ancient place, cited: BAtlas 69 D3 Phaine",al-Mismiye SYR,-30,640,33.1311392,36.38735465
C. Foss,Argyropolis/Bytharion?,"An ancient place, cited: BAtlas 53 A2 Argyropolis/Bytharion?",Tophane,300,640,41.026411,28.980152
R.B. Hitchner,Thaca,"An ancient place, cited: BAtlas 32 F4 Thaca",Henchir-Zaktoun,-30,640,36.280128,10.113359
E.W. Haley,*Lamecum,"An ancient place, cited: BAtlas 24 D3 *Lamecum",Lamego? POR,-30,640,41.098735,-7.810936
E.W.B. Fentress,Castellum A(...),"An ancient place, cited: BAtlas 34 F2 Castellum A(...)",Djebel Sidi Reglis,-30,640,35.910602,7.171151
M. Euzennat,Zilil/Zilis,Zilil/Zilis was an Augustan colony of western Mauretania (Iulia Constantia Zilis).,Dchar Jedid,-30,640,35.52228785,-5.91557325
A. Bernand,Xois,"Ancient Xois was located on an island that was formed by the Sebennytic and Phatnitic branches of the Nile. It became the capital of its own nome, the Xoite nome.",Sakha,-30,640,31.108961,30.93728
J.J. Wilkes,Svrljig,"An ancient place, cited: BAtlas 21 E6 Svrljig","Svrljig, YUG",-30,640,43.411417,22.12294
"M. Roaf, St J. Simpson",Abu Taraichiya al-Shemali,"An ancient place, cited: BAtlas 91 F4 Abu Taraichiya al-Shemali",Abu Taraichiya al-Shemali,-550,640,33.200655,45.010855
"C. Haselgrove, J. Kunow",Livry-sur-Vesle,"An ancient place, cited: BAtlas 11 E3 Livry-sur-Vesle","Livry-sur-Vesle, Livry-Louvercy",-30,640,49.144462,4.122338
"M. Roaf, St J. Simpson",Tell Khan al-Legleg,"An ancient place, cited: BAtlas 91 E3 Tell Khan al-Legleg",Tell Khan al-Legleg,300,640,34.934376,43.523171
C. Foss,Neapolis/Comarodes?,"An ancient place, cited: BAtlas 53 B2 Neapolis/Comarodes?",Yeni Köy,-30,640,41.12194,29.059723
H. Bender,Lenensburg,"An ancient place, cited: BAtlas 19 B2 Lenensburg","Lenensburg, GER",300,640,47.583237,9.623775
D.J. Mattingly,Untitled,"An ancient place, cited: BAtlas 38 C1 no. 3 (Zaviet el-Argub)",Zaviet el-Argub,300,640,32.6674,21.4864
"E.J. Keall, M. Roaf",Qal'eh Tokhmaq,"An ancient place, cited: BAtlas 96 C2 Qal'eh Tokhmaq",Qal'eh Tokhmaq,-550,640,37.1314,54.2733
B. Isaac,Iethira,"An ancient place, cited: BAtlas 70 G3 Iethira",Khirbet 'Attir,300,640,31.350745,35.015599
"J. Fossey, J. Morin",Boulis,"An ancient place, cited: BAtlas 55 D4 Boulis",Zalitza,-750,640,38.276455,22.802911
G.D. Woolf,Tarnaias?,The chief settlement of the Nantuates.,Massongex SWI,-330,640,46.242249,6.989159
"E.M. Meyers, J.P. Brown",Umm el-Jimal,"Probably a Nabatean foundation, later much expanded in the Roman, Byzantine, and Early Islamic periods, this well-preserved site is located in the Jordan valley, just south of the Syrian border. Its ancient name is unknown.","Umm el-Jimal, JOR",-30,2100,32.3261513,36.3685693
"J. Kunow, C. Haselgrove",Iuliacum,"An ancient place, cited: BAtlas 11 G2 Iuliacum",Jülich GER,-30,640,50.921007,6.361194
E.W.B. Fentress,Celtianis,"An ancient place, cited: BAtlas 31 F3 Celtianis",el Meraba,-30,640,36.838344,6.588689
J.J. Wilkes,Žuč,"An ancient place, cited: BAtlas 21 D6 Žuč","Žuč, YUG",-30,640,43.20098,21.16886
"H.S. Sivan, R.W. Mathisen",*Solonacum?,"An ancient place, cited: BAtlas 14 F1 *Solonacum?",Saunay,300,640,47.602336,0.971242
"Jr., F.H. Stanley, R.C. Knapp",*Cibilis,"An ancient place, cited: BAtlas 26 B4 *Cibilis","*Cibilis, Cerro da Rocha Branca POR",-750,640,37.189876,-8.438617
D.J. Mattingly,Bir Qarinah,"An ancient place, cited: BAtlas 37 C2 Bir Qarinah",Bir Qarinah,-30,640,30.849923,17.216685
E. Bertrand,Venetonimagus,"An ancient place, cited: BAtlas 17 F2 Venetonimagus",Vieu,-30,640,45.8973305,5.6822395
M. Drew Bear,Kleopatra,"An ancient place, cited: BAtlas 77 D1 Kleopatra",W port of Hermopolis Magna,-330,640,27.776838,30.757485
"M. Šašel Kos, P. Kos",Lopsica,"An ancient place, cited: BAtlas 20 B5 Lopsica",Sv. Juraj near Senj CRO,-330,640,44.928868,14.92
R.B. Hitchner,Masculula,"An ancient place, cited: BAtlas 32 C4 Masculula",Henchir-Guergour,-30,640,36.354507,8.517999
"jbecker, thomase",Archaeological area of Piano della Comunità,The archaeological area of Piano (or Quarto) di Comunità is an area of Etrusco-Roman Veii where there is evidence for a Republican domus that is modified during the Augustan period. The area is then used as a necropolis in Late Antiquity (fourth and fifth centuries).,NA,-750,640,42.0239218,12.3997063
R.B. Hitchner,Henchir-Snobbeur,"An ancient place, cited: BAtlas 32 E4 Henchir-Snobbeur",Henchir-Snobbeur,-30,640,36.442544,9.690507
W.M. Murray,Kassiope,"An ancient place, cited: BAtlas 54 A2 Kassiope",Kassiopi,-330,640,39.791031,19.922609
T. Drew Bear,*Kaualena,"An ancient place, cited: BAtlas 62 B4 *Kaualena",Elmacık,-30,640,38.596028,29.384641
G. Wagner,Hindaw,"An ancient place, cited: BAtlas 79 inset Hindaw",Hindaw,-30,640,25.549199,28.997721
"C. Foss, S. Mitchell",Erymna,"An ancient place, cited: BAtlas 65 G3 Erymna",Örmene,-30,640,37.0733965,31.584094
D.J. Mattingly,Henchir Bourgou,"An ancient place, cited: BAtlas 35 C1 Henchir Bourgou","Henchir Bourgou, TUN",-550,640,33.815256,10.958747
"M. Pearce, P. Tozzi",Acerrae,A city of Cisalpine Gaul located in the territory of the Insubres.,Pizzighettone,-330,640,45.190014,9.790962
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Seh Gubba,"An ancient place, cited: BAtlas 89 E4 Seh Gubba","Seh Gubba, IRQ",-30,640,36.857111,42.473241
"Jr., F.H. Stanley, R.C. Knapp",Baesippo,"An ancient place, cited: BAtlas 26 E5 Baesippo",Castillo de Santiago (Barbate),-30,640,36.192554,-5.91903
M.U. Erdosy,Ora,"An ancient place, cited: BAtlas 6 C3 Ora",Udegram,-330,640,34.770568,72.315461
"C. Haselgrove, J. Kunow",Château-Thierry,"An ancient place, cited: BAtlas 11 D3 Château-Thierry",Château-Thierry,-30,640,49.046839,3.398489
C. Foss,Gökçeağaç,"An ancient place, cited: BAtlas 86 E2 Gökçeağaç",Gökçeağaç,-30,640,41.633325,34.429524
"J. Keenan, S.E. Sidebotham, T. Wilfong",Paneion 2,"An ancient place, cited: BAtlas 80 C2 Paneion 2","Paneion 2, el-Bweib",-30,640,25.74992,33.339726
David Braund,Symbolon Limen,"An ancient place, cited: BAtlas 23 G4 Symbolon Limen",Balaklava,-550,640,44.5019525,33.598749
E.N. Borza,Bogdanci,"An ancient place, cited: BAtlas 50 C2 Bogdanci","Bogdanci, MAC",-30,640,41.202919,22.578751
J.H.F. Bloemers,Wijchen,"An ancient place, cited: BAtlas 10 B5 Wijchen",Wijchen,-30,640,51.807775,5.727616
A.S. Esmonde Cleary,Eburacum,"The site of a Roman legionary fortress, municipium, and colonia at modern-day York, England.",settlement and fort at York,-30,2100,53.957672,-1.082304
"E.M. Meyers, J.P. Brown",Philippopolis,"An ancient place, cited: BAtlas 69 E4 Philippopolis",Shahba SYR,-30,640,32.853765,36.627525
G.D. Woolf,Cabilonnum,"An ancient place, cited: BAtlas 18 B3 Cabilonnum",Chalon-sur-Saône,-330,2100,46.783372,4.8560145
T.B. Mitford,Ariaratheia,"An ancient settlement in Asia Minor, located at modern Pınarbaşı (former Aziziye/Azizie) in Turkey.","Pınarbaşı, formerly Azizie",-330,640,38.723507,36.392334
B. Isaac,Anthedon/Agrippias,"An ancient place, cited: BAtlas 70 E2 Anthedon/Agrippias",Teda GAZ,-330,640,31.536326,34.47975
S.T. Parker,Elealeh,"An ancient place, cited: BAtlas 71 B2 Elealeh",el-'Al,-30,640,31.81565,35.833246
A.S. Esmonde Cleary,Long Melford,"An ancient place, cited: BAtlas 8 H2 Long Melford",Long Melford,-30,640,52.087333,0.720731
"Jr., F.H. Stanley, R.C. Knapp",Gadeira/Gades/Col. Augusta Gaditana,"Gadeira/Gades/Col. Augusta Gaditana (modern Cadiz, Spain) is an ancient city of Spain and one of the oldest continuously occupied cities of Europe. Its origins may be Phoenician (Gadir (Phoenician: גדר)).",Cádiz,-750,2100,36.5292776667,-6.29312066667
"J. Fossey, J. Morin",Halos,"An ancient city of Thessaly. Modern Alos, Greece.",Alos,-900,640,39.1551821677,22.8343655642
R.B. Hitchner,Thelepte,Thelepte was a Roman city in Africa Byzacena. It achieved municipal status perhaps in the time of Vespasian and became a colonia under Trajan. The city played an important administrative role in fourth century AD north Africa.,Medinet-el-Kedima,-30,640,34.978743,8.595226
"C. Foss, S. Mitchell, G. Reger",*Parsada,"An ancient place, cited: BAtlas 56 F5 *Parsada",Parsa,300,640,38.393106,27.638875
"I.E.M. Edlund Berry, A.M. Small",Consentia,The capital city of the ancient Bruttii in Calabria.,Cosenza,-550,2100,39.295395,16.253611
"M. Pearce, R. Peretto, P. Tozzi",Brundulum,"An ancient place, cited: BAtlas 40 C2 Brundulum",Brondolo,-30,640,45.19534,12.282209
J.J. Wilkes,Gorno Ujno,"An ancient place, cited: BAtlas 49 E1 Gorno Ujno","Gorno Ujno, settlement and mines BUL",-30,640,42.444756,22.664539
A.S. Esmonde Cleary,Dorn,"An ancient place, cited: BAtlas 8 F2 Dorn",Dorn,-30,640,51.989377,-1.703407
D. Rupp,Ardana,"An ancient place, cited: BAtlas 72 D2 Ardana","Ardana, CYX",-750,640,35.321989,33.904939
G.D. Woolf,Andematunnum,A Gallo-Roman city and capital of the Lingones,Langres,-30,2100,47.864221,5.335214
"H.S. Sivan, R.W. Mathisen",*Condate,An ancient settlement located in the modern French commune of Candes-St-Martin,Candes-St-Martin,-30,2099,47.2039045196,0.0763363759655
B. Isaac,Akraba,"An ancient place, cited: BAtlas 70 G1 Akraba",'Aqrabah WBK,-330,640,32.127218,35.342849
E.N. Borza,Pirava,"An ancient place, cited: BAtlas 50 C2 Pirava","Pirava, settlement and sanctuary MAC",-30,640,41.332154,22.532981
P.O. Spann,Libisosa,"An ancient place, cited: BAtlas 27 C3 Libisosa",Lezuza,-330,640,38.94902,-2.353783
P.O. Spann,(S)Ucia,"An ancient place, cited: BAtlas 27 A3 (S)Ucia","Casa de la Elevadora, 2 miles NE Marmolejo",-330,640,38.074265,-4.186553
R.B. Hitchner,Seba-Biar,"An ancient place, cited: BAtlas 33 D1 Seba-Biar",Seba-Biar,-30,640,35.996004,9.157266
R.B. Hitchner,Henchir-Ain-ez-Zaouia,"An ancient place, cited: BAtlas 32 D4 Henchir-Ain-ez-Zaouia",Henchir-Ain-ez-Zaouia,-30,640,36.408896,9.206123
"J. Fossey, J. Morin",Armenion,"An ancient place, cited: BAtlas 55 D2 Armenion",Petra,-750,640,39.483449,22.639119
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Segontia,"An ancient place, cited: BAtlas 25 C4 Segontia",Sigüenza,-330,640,41.069585,-2.642246
"J. Kunow, C. Haselgrove",Samarobriva Ambianorum,A city of Gallia Belgica located on the Somme that is mentioned in Caesar's commentaries.,Amiens,-330,2100,49.8936075,2.297948
D.J. Mattingly,Boreum,"An ancient place, cited: BAtlas 37 E2 Boreum",Bu Grada,-330,640,30.475859,19.700194
"I.E.M. Edlund Berry, A.M. Small",Matera,"Matera is an ancient settlement in the Basilicata region of Italy where human occupation is evident beginning from 9,000 years BP.",Matera,-750,640,40.668888,16.606281
"C. Foss, S. Mitchell",Arykanda,"An ancient place, cited: BAtlas 65 D4 Arykanda (1)",Arif,-750,640,36.5146036,30.0588594
"R.C. Knapp, F.H. Stanley, Jr.",Celti?/Leptis?,"An ancient place, cited: BAtlas 26 E4 Celti?/Leptis?",Cerro del Calvario (Peñaflor),-330,640,37.70729,-5.346426
D.J. Mattingly,Beit Tamer,"An ancient place, cited: BAtlas 38 D1 Beit Tamer","Beit Tamer, Beit Ammer",-30,640,32.789897,22.308823
R.B. Hitchner,Bir-Oum-Ali,"An ancient place, cited: BAtlas 33 B2 Bir-Oum-Ali","Bir-Oum-Ali, ALG",-30,640,35.011025,8.30005
S. Mitchell,Barata,"An ancient place, cited: BAtlas 66 C1 Barata",Kızılkale?,-30,640,37.442747,33.1088365
S. Mitchell,Lystra/Col. Iulia Felix Gemina,"An ancient place, cited: BAtlas 66 A1 Lystra/Col. Iulia Felix Gemina",Hatunsaray,-30,640,37.588278,32.3444725
"H.S. Sivan, R.W. Mathisen",Villeneuve-sur-Cher,"An ancient place, cited: BAtlas 14 H1 Villeneuve-sur-Cher",Villeneuve-sur-Cher,-30,640,47.029735,2.220181
R. Müller Wollermann,Tilothis/Neiloupolis,"An ancient place, cited: BAtlas 75 E2 Tilothis/Neiloupolis",Dalas,-330,2100,29.184652,31.12046
"Jr., F.H. Stanley, R.C. Knapp",*Urium,"An ancient place, cited: BAtlas 26 D4 *Urium",Riotinto mines,-30,640,37.693936,-6.591834
"J.P. Brown, P.-L. Gatier",*Magarataricha,"An ancient place, cited: BAtlas 68 C2 *Magarataricha",Ma'ar Tarikh,300,640,35.593985000000004,36.578113
W.V. Harris,Pinna,Pinna (modern Penne) was a center of the Vestini. The site came under Roman control after the Social War (89 BC).,Penne,-330,640,42.457647,13.927488
D.J. Mattingly,Artamis?,"An ancient place, cited: BAtlas 38 C1 Artamis?",Messa,-750,640,32.747327,21.627035
"E.J. Keall, M. Roaf",[Vishpauzatis]/[Busfozar],"An ancient place, cited: BAtlas 97 C3 [Vishpauzatis]/[Busfozar]",Khosrogird?,-550,640,36.109637,57.601569
H. Bender,Venaxamodurum,"An ancient place, cited: BAtlas 12 E4 Venaxamodurum",Neuburg/Donau,-30,640,48.735955,11.184336
G. Wagner,Dakhakhin,"An ancient place, cited: BAtlas 79 D4 Dakhakhin",Dakhakhin,-30,640,24.78696,30.563364
C. Foss,Amastris/Sesamos,"An ancient settlement on the Black Sea coast in Asia Minor, modern Amasra in Turkey.",Amasra,-750,640,41.746969,32.385648
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",KS956,"An ancient place, cited: BAtlas 93 E1 KS956",KS956,-30,640,32.201621,48.657107
A.S. Esmonde Cleary,Venta,"Venta was a Roman town in what is now Wales. Established ca. A.D. 75, Venta served as an administrative and mercantile center for the defeated Silures tribe.",Caerwent,-30,640,51.61112,-2.768044
"A. Bursche, R. Warner",Karlino,"An ancient place, cited: BAtlas 2 G3 Karlino","Karlino, formerly Körlin POL",300,640,54.033665,15.877106
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",*Elegoana,"An ancient place, cited: BAtlas 89 F1 *Elegoana",Erciş,300,640,39.026536,43.353333
P. Galliou,Noiodounon/Nu Dionnum,"An ancient place, cited: BAtlas 7 G3 Noiodounon/Nu Dionnum",Sées,-30,2100,48.6060945,0.1727125
"T. Wilfong, S.E. Sidebotham, J. Keenan",Thbakat,"An ancient place, cited: BAtlas 80 B1 Thbakat",el-Tabaikhah,300,640,26.118624,32.479685
"C. Haselgrove, J. Kunow",Kügeleskopf,"An ancient place, cited: BAtlas 11 I4 Kügeleskopf","Kügeleskopf, GER",300,640,48.41365,8.0054
R.B. Hitchner,Cigisa,"An ancient place, cited: BAtlas 32 F3 Cigisa",Sidi-Tabet,-30,640,36.79961,10.099599
"J. Fossey, J. Morin",Gomphoi,"An ancient place, cited: BAtlas 55 B2 Gomphoi",Mouzaki,-550,640,39.436045,21.676806
David Braund,Monastiri,"An ancient place, cited: BAtlas 88 B2 Monastiri",Monastiri,-30,640,42.375752,43.894928
P.O. Spann,Begastrum,"An ancient place, cited: BAtlas 27 D3 Begastrum",SE Cehegín,-30,640,38.094532,-1.79093
A. Bernand,Thmouis,"An ancient place, cited: BAtlas 74 F3 Thmouis",Tell Timai el-Amdid,-750,2100,30.9356335,31.5168555
J.J. Wilkes,Albanopolis,"An ancient place, cited: BAtlas 49 B2 Albanopolis","Zgërdhesh?, near Kruja ALB",-30,640,41.512333,19.792561
C. Foss,Boradion,"An ancient place, cited: BAtlas 53 B2 Boradion",above Kanlıca,300,640,41.102125,29.067899
S. Mitchell,Aydoğmuş,"An ancient place, cited: BAtlas 66 B2 Aydoğmuş","Aydoğmuş, possible site of Isauropolis, formerly Dorla",-30,640,37.318546,32.668658
N. Purcell,Aletrium,A Hernican hill town that formed part of a sixth century B.C. defensive league against Volscian and Samnite aggression and allied itself to Tarquinius Superbus. Rome eventually took Aletrium in 306 B.C.; by the first century B.C. the site was a Roman municipium.,Alatri,-330,2100,41.724822,13.343955
S.E. Sidebotham,Milaha al-Nakhl,"An ancient place, cited: BAtlas 78 C2 Milaha al-Nakhl",Milaha al-Nakhl,-30,640,27.555705,33.418092
E.W.B. Fentress,Untitled,"An ancient place, cited: BAtlas 34 D2 unnamed feature ()",Barrington Atlas grid 34 D2,-30,640,35.817131,5.998355
"J.P. Brown, E.M. Meyers",Syna M.,"An ancient place, cited: BAtlas 69 A4 Syna M.",near Shuni ISR,300,640,32.531206,34.931769
J.H.F. Bloemers,Dankirke,"An ancient place, cited: BAtlas 10 E1 Dankirke","Dankirke, DEN",300,640,55.283701,8.705947
R. Müller Wollermann,Koma,"An ancient place, cited: BAtlas 75 E2 Koma",Qiman el-Arus,-330,2100,29.303135,31.168106
S. Mitchell,Nauloi?,"An ancient place, cited: BAtlas 66 A4 Nauloi?",Mahmutlar,-550,640,36.459994,32.1254423333
"R.W. Mathisen, H.S. Sivan",Nouâtre,"An ancient place, cited: BAtlas 14 F1 Nouâtre",Nouâtre,-30,640,47.048763,0.547193
"J. Fossey, J. Morin",Erochos,"An ancient place, cited: BAtlas 55 D3 Erochos",Kato Souvala,-750,640,38.623689,22.540903
E.W. Haley,Monte Mozinho,"An ancient place, cited: BAtlas 24 C3 Monte Mozinho","Monte Mozinho, hilltop settlement; Oldrões POR",-30,2100,41.146493,-8.3117268
T.W. Potter,Cap Ivi,"An ancient place, cited: BAtlas 30 inset Cap Ivi",Cap Ivi,-30,640,36.119266,0.231134
E.N. Borza,Kyria,"An ancient place, cited: BAtlas 51 C2 Kyria",Kyria,-30,640,41.105467,24.30012
G.D. Woolf,Bern,"An ancient place, cited: BAtlas 18 E3 Bern","Bern, SWI",-330,2100,46.9774741752,7.45083312777
"M. Šašel Kos, P. Kos",Carnium,"An ancient place, cited: BAtlas 20 B3 Carnium",Kranj SVN,-30,640,46.239202,14.355657
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Arade,"An ancient place, cited: BAtlas 89 C3 Arade","Arade, SYR",-330,640,36.733333,40.266666
"A. Hausleiter, M. Roaf, E.J. Keall",Rhaga(i)/Europos/Arsakia/Ray,"Rhaga(i), now the city of Rey in Iran, was an important settlement of the Medes that declined after the Mongol invasions.",Ravy,-5000,2000,35.594267,51.447163
R.B. Hitchner,Thignica,"An ancient place, cited: BAtlas 32 D3 Thignica",Ain-Tounga,-330,640,36.5234348476,9.36180576174
E.W.B. Fentress,*Astora?,"An ancient place, cited: BAtlas 31 F3 *Astora?",Stora,-330,640,36.9038465,6.878282
E.W.B. Fentress,Thubursicum Numidarum,"Thubursicum Numidarum (now Khamissa, Algeria) is an indigenous site that became a Roman municipium by A.D. 100 (Municipium Ulpium Traianum Augustum Thubursicu).",Khamissa,-330,640,36.1978175,7.6523805
