country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition,century
Denmark,1950,20013,ILLERUP,199,187,188,56.053032,9.932549,"199 denarii found at wetland deposit. Not one hoard, but a collection of several all deposited together. The earliest known contexts for Imperial denarii in Scandinavia are the Illerup weapon sacrifice dated by dendrochronology to c. 210 AD.",NA,II century
Sweden,1889,15619,HEDE,68,168,168,60.034979,16.515751,"Unknown original number of denarii, 69 preserved: Nero - Marcus Aurelius (AD 168); silver weight: 194 g.","Swedish History Museum, Stockholm (inv.no. 8614)",II century
Georgia,1930,16068,TAKHULANI,8,117,138,42.653562,41.960428,"Hoard of didrachms and drachms of the 1st and 2nd centuries AD. 8 coins have been purchased by the local museum in Zugdidi: 5 didrachms Trajan, 2 didrachms Hadrian, 1 drachm Trajan.","Town museum, Zugdidi, Georgia",II century
Romania,1966,9379,PRĂJEȘTI,183,193,194,46.654,26.977,Unknown initial number of coins. 183 denarii: Nero - Pescennius Niger (AD 193-194).,"Complexul Muzeal ”Iulian Antonescu” Bacău, Romania",II century
France,1869,5840,CHEVILLÉ,22,125,128,47.9485,-0.2229,"The hoard was found buried under a small heap of stones and comprised 22 bronze coins. Of these coins, 11 were identified as dupondii or asses of particular emperors. The others were not identified with any certainty, but were 'more or less recognisable' as issues of Vespasian or Titus, Domitian, Trajan and Hadrian.",NA,II century
Israel,2007,5386,WADI ḤAMAM 2007-2012 A,60,123,135,32.827251361842,35.48938664144,The hoard comprised 17 silver coins (Vespasian-Hadrian) and 43 bronze coins.,Israel Antiquity Authority (IAA 149440-149499),II century
"Wales, United Kingdom",1927,1376,CAERLEON PRYSG BARRACK 7,297,177,180,51.604834,-2.9688399,"295 denarii and 2 sestertii (Mark Antony to Commodus) found on the latest floor level of Room 37. The coins were corroded together and no trace of a container was recovered. It is possible that 6 denarii presented to the British Museum in January 1930 by the Caerleon Excavation Committee may have come from this hoard (BM Register of Coin Accessions, Jan. 1930: Vespasian, 1; Hadrian, 3; Antoninus Pius, 1; Commodus, 1).","National Roman Legion Museum, Caerleon (part)",II century
Israel,2006,7813,NESHER-RAMLA 2006 B,65,117,138,31.932,34.873,The hoard comprised 65 bronze coins dated between 294-283 BC and AD 117-138.,NA,II century
Israel,2006,7728,SHU'AFAT 2006 B,11,117,138,31.814,35.234,The hoard comprised 11 bronze coins dated between 175-164 BC and AD 117-138.,Israel Antiquities Authority (IAA 113003-13),II century
Italy,1884,9295,CASTELNUOVO VAL DI CECINA - SAN BERNARDINO,102,112,114,43.21,10.905,"102 coins found with the remains of a textile bag: 94 sestertii, 7 dupondii, 1 as: Galba - Trajan (AD 112-114).",NA,II century
"Scotland, United Kingdom",2001,1368,BIRNIE 2001,310,193,193,57.594038340268,-3.2995354815154,"310 denarii found with two leather bags placed in a ceramic vessel, ten meters from BIRNIE 1996-2000 hoard: Nero - Pertinax (AD 193).",NA,II century
France,1826,6309,GENAS,2000,196,197,45.732,5.001,"The hoard comprised a large number of silver denarii of Clodius Albinus (approximately 15 pounds in weight or 2,000 pieces).",NA,II century
Romania,2016,16473,GÂRCINA 2016,84,166,166,46.984012,26.353247,84 silver coins found with a ceramic vessel; Trajan - Marcus Aurelius (AD 166); weight: 281 g.,"Muzeului de Istorie și Arheologie, Piatra-Neamț, Romania",II century
Romania,1976,16335,OLTENIA 1976,40,180,192,44.355314,23.198191,30-40 denarii. Only 15 were seen: Vespasian – Commodus (AD 180-192). No further details.,NA,II century
Denmark,2013,20015,EGHOEJ,14,140,161,55.633531,11.871495,Denarius hoard consisting of 14 denarii found with metal detectoring. Galba to Antoninus Pius.,NA,II century
Ukraine,1939,2972,LUCHITSA,1600,194,197,50.5189,24.5471,"Hoard of around 1,600 denarii found with a ceramic vessel. 573 coins were documented: Titus - Septimius Severus Severus (AD 193-211).","Historical Museum, Lvov, Ukraine (inv.nos. 5186-5207, 5308-5785, 5910-5960)",II century
Georgia,1930,16059,NOSIRI,18,138,161,42.260933,42.116558,"18 Cappadocian silver coins (didrachms, drachms and hemidrachms), sold to the museum of Zugdid by a farmer in the 1930s. The coins range from Vespasian to Antoninus Pius (AD 138-161), with 10 specimens being illegible. The coins were examined by Zograf in 1937.","National Museum Georgia, Tbilisi",II century
Netherlands,2004,9993,RAALTE 2004 1,2,117,138,52.3796,6.2727,2 denarii of Hadrian (AD 117-138).,NA,II century
Poland,1885,16240,WOJCIESZKÓW,2,161,180,51.771032,22.31074,"Unknown number of denarii. Only two of them are known: Hadrian, Marcus Aurelius for Lucilla (AD 161-180).",NA,II century
Sweden,1873,15601,SUDERGARDA,2,145,175,57.809651,18.526683,"2 denarii: Trajan, Antoninus Pius/Marcus Aurelius (Faustina II).","Swedish History Museum, Stockholm (inv.no. 5071)",II century
France,1834,7398,AMIENS 1834,402,181,183,49.894,2.296,"The hoard comprised more than 400 worn coins including issues of Nero, Trajan, Hadrian, Antoninus Pius and Crispina.",NA,II century
France,1973,12511,POUILLY-LÈS-FEURS,7,161,180,45.797,4.237,"7 coins found at 30 cm deep: 2 sestertii, 5 asses: Augustus - Marcus Aurelius (Lucilla) (AD 161-180).",NA,II century
Hungary,1939,2940,ELEK,47,193,193,46.529,21.249,47 denarii: Vespasian - Didius Julianus (AD 193); silver weight: 87.1-137.5 g,NA,II century
Bulgaria,1998,2671,GIGEN 1998,48,101,102,43.71,24.488,"(49) 48 denarii: 35 republican, 13 imperial: Republic - Trajan (AD 101/102) .","Private collection, Pleven",II century
Belgium,1806,6142,AARTRIJKE,9,145,161,51.119,3.0889,8 aurei: Nero - Antoninus Pius: M. Aurelius (Caesar) (AD 140-161),"Collectio Vanhuerne (2 coins), in 1808",II century
Germany,1899,16998,MARKÖBEL 1899 (?),44,165,166,50.22269,8.98415,"In 1900 the Hanauer museum acquired 44 denarii from an antique dealer in Büdingen, which obviously belonged to a find. The coins were supposedly found in 1899 in Marköbel during the construction of a house. The coins are today no longer present in the Hanauer museum. Coins range from Nero to Marcus Aurelius (Lucius Verus).",NA,II century
Austria,1989,5433,WIEN - RENNWEG 1989,1268,136,138,48.193,16.392,"1,268 coins: 7 aurei, 1,261 denarii: Republic - Hadrian (AD 136-138). Total weight: 4,023.93g.","Historischen Museum der Stadt Wien (Karlsplatz), Austria",II century
France,1857,7118,MONTAIGU,170,180,180,49.5353,3.8319,The hoard comprised either a) a ceramic vessel containing several hundred sestertii of Nero to Marcus Aurelius. b) two ceramic vessels found on separate occasions containing 60 and 110 coins respectively.,NA,II century
Hungary,1802,7487,SZÉKESFEHÉRVÁR 1802,3,145,161,47.186,18.422,"3 coins, unknown denomination: Trajan, Hadrian and Marcus Aurelius (Caesar) (AD 145-161).",NA,II century
France,1886,7377,COREN,149,161,181,45.077014,3.10688,The hoard was found at a natural spring and comprised votives (including numerous wooden statuettes) as well as '149 copper coins of Roman emprors'. 79 of these coins were identified. The others were illegible.,NA,II century
"England, United Kingdom",1989,1179,WADDINGTON 1989,30,136,138,53.873495,-2.4121314,"A hoard of 30 Roman silver denarii, found at Waddow Hall, Waddington, and declared Treasure Trove. All the coins with the Lancashire Museums Service",Lancashire Museums Service,II century
Romania,1980,16280,HOMICENI 1980-1987,666,140,140,47.017521,26.65374,"666 coins: 665 denarii, 1 drachm: Nero – Antoninus Pius (AD 140).",NA,II century
"England, United Kingdom",2013,14591,HONITON 2013,15,193,195,50.811291,-3.2078138,15 AE to AD 195.,NA,II century
Italy,1914,18810,MARZAMEMI,24,178,183,36.742,15.118,24 sestertii found with a ceramic vessel: Claudius I to Commodus (AD 180-183).,"Museum of Siracusa, Italy (inv.nos. 34791-34815, casette 195)",II century
Egypt,1895,7805,KOM AUSHIM A63,91,169,170,29.517775243459,30.903203996271,91 tetradrachms of Alexandria in a small pot found during excavations. Range: Claudius I - Marcus Aurelius (AD 169-170).,"12 in London, 5 in Oxford. The rest dispersed. Detailed list in Oxford",II century
Belgium,1850,8531,SAINT-LÉGER 1850 1,2,161,169,50.705682,3.314077,2 aurei of Domitian and Marcus Aurelius (Lucius Verus).,NA,II century
Egypt,1900,7794,TELL UMM EL-BREIGAT A52,119,155,156,29.1066,30.7658,119 Alexandrian billon tetradrachms: Nero - Antoninus Pius (AD 155-156) Found during excavations.,"Museum of Anthropology of the University of California, Berkeley, USA (1935), inv.no. 445",II century
Greece,1987,6891,SEVASTI 1987 GRAVE 5,14,169,180,40.359,22.544,"14 coins ranging from Trajan to Marcus Aurelius (1 denarius of Trajan; 11 provincial coins: Dium, Koinon of Macedonia, Stobi; 2 uncertain), found in grave 5 in Sevasti.","Archaeological museum, Thessaloniki",II century
Bulgaria,1939,2683,MOKRESH,29,166,167,43.747,23.398,(?) 29 denarii: Republic - M. Aurelius (AD 166-167?),"History Museum, Lom, Bulgaria; 29 coins",II century
Bulgaria,1980,10256,KOSHARNA 1,1000,138,161,43.8828,26.2975,1000 denarii found in a ceramic vessel - metal detecting - in an ancient building. The latest coins belong to Antoninus Pius.,NA,II century
Bulgaria,1982,2689,BREGARE,18,180,183,43.595,24.33,(10kg?) 18 denarii: Domitian - Commodus (AD 180-183).,NA,II century
Poland,1909,13438,IWNO,63,180,192,52.4039,17.2718,Unknown initial number of denarii. Sixty-three coins were seen in the collection of the Friends of sciences Society Collection in Poznań: Vespasian - Commodus (AD 180-192).,"Friends of sciences Society Collection, Poznań, Poland (63 coins)",II century
"England, United Kingdom",1940,14854,SHERINGHAM,5,138,161,52.942494,1.1536802,"HER record of a first century hoard found on Sheringham Beach along with remains of a ceramic container, exposed through cliff erosion. Only 5 coins were examined but the hoard was much larger.",NA,II century
Romania,1956,16316,COTU,15,189,189,45.596952,26.856054,"20 denarii, 15 studied: Trajan – Commodus (AD 189).",NA,II century
Germany,1909,9729,TRIER LEOSTRASSE,35,140,143,49.7455,6.6372,"A hoard of approx. 35 gold coins (Vespasian - Antoninus Pius), scattered within a small space in fire debris of a destructed Roman house, found during work on the canalisation in the Leostrasse.",NA,II century
Italy,1903,13873,MONTE CUORE,272,119,122,45.683015,8.767807,272 coins found with a ceramic vessel: Claudius I - Hadrian (AD 119-122).,NA,II century
Ukraine,1954,18289,MALIEVTSY,8,161,180,48.993493454437,26.985042192515,"Hoard of an unknown number of denarii. According to some incriptions the issuers were Antoninus Pius and Marcus Aurelius (ANTONINVS PIVS, ANTONINVS ARMENIACVS). Six or eight denarii were noticed.",Collection G.M. Lazarev,II century
Poland,2015,18538,WTÓREK 2015,39,180,192,51.638072540174,17.887858048589,"Hoard of 39 denarii, 26 glass and amber beads, several fragmentary specimens, and fragments of metal ornaments, including two silver brooches: Vespasian - Commodus. ""Denarii are dated to the second half of the 1st century – the end of 2nd century AD, dating of the brooches, however, indicates that the hoard was deposited in the second half of the 5th century AD.""","Regional Museum, Kalisz, Poland",II century
Poland,1909,13699,PRUSZCZ GDAŃSKI 1,85,184,184,54.259404,18.650407,85 sestertii found with a ceramic vessel within a burial ground of the Wielbark Culture: Hadrian - Commodus (AD 184).,"National Museum Gdańsk, Poland",II century
Poland,1939,13460,KRZYWNICA,7,172,192,53.429167,15.192222,Hoard of unknown number of denarii. Only for 7 cois is given Information on the issuers: Antoninus Pius - Marcus Aurelius/Commodus (AD 172-192).,Lost,II century
Lebanon,1959,7615,BEQQA?,96,132,136,33.846,35.902,The hoard comprised 96 bronze coins from the Bar Kokhba Revolt (AD 132-135/6).,NA,II century
Egypt,1891,7788,LOWER EGYPT A46,650,149,150,29.3056,30.7617,"Some 650 provincial bronze coins of Alexandria: Trajan, Hadrian, Antoninus Pius (AD 149-150). 'Intact hoard belonging to ""qualche officina monetaria"".",NA,II century
"Scotland, United Kingdom",2009,965,BELLADRUM,41,161,161,57.4448,-4.4626,41 denarii: Domitian - Marcus Aurelius (Divus Antoninus Pius) (AD 161),NA,II century
"Wales, United Kingdom",1965,1773,LLANYMYNECH 1965,33,148,161,52.790475,-3.0987825,33 denarii (Mark Antony to Antoninus Pius) found by a party of schoolchildren among rubble in a chamber of the prehistoric and Roman mine workings beneath the hill fort at Llanymynech Ogof. The coins were fused together before being separated by a local antiquarian. A piece of black pottery picked up on another occasion close to the site of the discovery may possibly indicate that the hoard has been disturbed at some time.,"National Museums Wales, Cardiff (part); Oswestry Museum (part)",II century
Croatia,1907,2801,OSATINA,34,145,161,45.386513,18.51133,"Unknown originally number of coins. 34 bronze coins: 21 sestertii, 13 dupondii: Trajan - Antoninus Pius (AD 145-161).","Archaeological Museum Zagreb, Croatia (33) - 1909",II century
Slovakia,1904,8204,DRŽENICE,236,161,180,48.286742,18.697001,236 aurei and denarii from the time of Marcus Aurelius (AD 161-180).,NA,II century
Netherlands,2005,9936,LEIDEN 2005 1,2,119,120,52.1462,4.5147,"2 silver coins: Titus for Divus Vespasianus, Hadrian.",Private collection,II century
France,1913,7046,COLLÉGIEN,85,180,192,48.837,2.672,"The hoard comprised a ceramic vessel containing 85 sestertii, the majority of which were rendered illegible by oxidation. However, those that could be identified range from issues of Hadrian to Commodus.",NA,II century
Netherlands,1990,10036,VECHTEN 1990 2,14,145,176,52.058,5.162,14 silver and bronze coins of unknown denominations: Republic - Antoninus Pius/Marcus Aurelius (Faustina II) (AD 145-176).,Private collection,II century
Italy,1951,12015,CA' NOGHERA,514,193,196,45.522,12.358,The hoard comprised 514 imperial bronze coins: Nero-Septimius Severus (AD 193-196).,"Museo Archeologico Nazionale di Altino, Italy; private collection; some lost",II century
"England, United Kingdom",1910,1662,OLLERTON,427,180,180,53.178264,-1.0438701,"A hoard of 427 silver coins (426 denarii and one Lycian drachm), of which the first lot was found in 1910 in a clay pot, while ploughing a field. It comprised 367 Roman denarii (Nero to Commodus), one Lycian drachm of Trajan and one contemporary cast forgery, also from Trajan. A further lot of 50 denarii (Mark Antony – Commodus) was found between April and December 1988 by members of the Chesterfield Metal Detector Club, in the vicinity of the first lot and can be regarded as a further portion of the same find. A further 8 denarii (Vitellius - Antoninus Pius) were found with the aid of metal detectors in November 2012.",Doncaster Museum (part); Newark Museum (part); British Museum (part),II century
Spain,1997,12897,ALORIA A,16,162,163,42.996,-2.982,16 sestertii found stuck together in a Roman edifice: Vespasian - Marcus Aurelius (AD162-163).,"Museo de Arqueología de Álava, Spain",II century
"England, United Kingdom",2006,14578,BEMBRIDGE 2006,8,164,169,50.697133,-1.0951936,Three coins found together by a detectorist and recorded by M. Lyne. Details from HER.,NA,II century
Israel,2012,7617,NAḤAL SHALWA,136,117,138,31.565,34.794,"The hoard comprised 4 aurei and 132 silver coins, as well as jewellery from the second century AD: Nero - Hadrian (AD 117-138). Associated with Bar Kochba revolt (AD 132-135).",Israel Antiquity Authority (IAA 146753-146888),II century
Portugal,1893,12896,BANAGOURO,600,163,164,41.3698,-7.718,Over 600 bronze coins found with ceramic vessel. Only 11 pieces are recorded: Vespasian - Marcus Aurelius (Lucilla) (AD 163-164).,"Museu Nacional de Arqueología e Etnología, Lisboa, Portugal",II century
Poland,1938,13533,WIELGIE,800,161,180,51.336389,18.713056,"Around 800 denarii, among them issues of Trajan, Hadrian and Marcus Aurelius.","Ethnographic Museum, Łódź, Poland (168 coins)",II century
Austria,1926,2848,WALLERN IM BURGENLAND,116,157,158,47.729,16.934,"The hoard comprised 116 silver coins: 111 denarii, 1 denarius serratus, 2 quinarii, 2 drachms: Republic - Antoninus Pius (AD 157-158). Found in a ceramic vessel with a terra sigillata bowl serving as a lid.","Landesmuseum Burgenland, Eisenstadt, Austria (inv.no. 226)",II century
France,1969,8673,VIENNE 1969 B,4,141,161,45.53,4.875,"Grave find of 4 coins: 1 denarius, 1 sestertius, 1 dupondius, 1 as Trajan to Antoninus Pius (AD 141-161).",NA,II century
Ukraine,2018,18620,BURYAKOVE,52,193,194,49.7531,35.5489,52 denarii: Trajan - Septimius Severus (AD 193-194).,NA,II century
Poland,1880,13508,SITNO,47,161,180,53.0433,19.0966,47 de denarii with very poor information on the contents: Hadrian - Marcus Aurelius (AD 161-180).,NA,II century
Bulgaria,1940,10110,MIZIA,50,161,180,43.687,23.853,50 denarii found in a ceramic vessel: Vespasian - Commodus (AD 180-192).,NA,II century
Sweden,1847,15607,"ÖJA - ""ALLMÄNNINGEN"" 1847",6,161,180,57.035593,18.299961,"6 denarii: Trajan, Hadrian, Antoninus Pius, Faustina II (AD 161-180)",NA,II century
"Syria, Turkey",1890,5435,DIYARBAKIR (MARDIN),302,161,180,37.3068,40.7483,"A large hoard of gold coins (ca. 8 kg), found 40 km south of Mardin in 1890. Gnecchi also reports gold ingots, though Regling doubts this. The hoard was dispersed, but 302 aurei (Nero - Marcus Aurelius) have been published by Regling.","Arkeoloji Müzeleri, Istanbul (part, 302 coins)",II century
France,1983,7066,RAMPILLON 1983 2,65,180,192,48.55,3.067,The hoard comprised 65 sestertii from Domitian to Commodus (AD 180-192). All the coins were very worn. Fragments of a ceramic vessel were found in association with the coins suggesting it was originally placed inside a pot.,NA,II century
"England, United Kingdom",2014,14835,HOPWAS,14,151,161,52.633457,-1.7354742,IARCH record for a hoard of 14 denarii. For further details and images see WMID-01F18E. Unpublished catalogue by Richard Abdy.,NA,II century
Greece,2000,6911,DION 2000,129,138,161,40.17724,22.49293,"129 bronze coins (120 Dium, 4 koinon of Thessaly, 2 Thessalonica, 1 koinon of Macedonia, 1 Ilium and 1 uncertain), ranging from Claudius to Antoninus Pius, found in the foundation level besides the west wall of the first (western) room excavated at the place of the former sanctuary of Zeus Olympios, next to two other hoards (Dion 1998 and Dion 1999). All three hoards were buried in clay vases. The exact function of the area where the hoards were found is unclear, but the hellenistic sanctuary of Zeus Olympios had been transformed in Roman times, the wall of the temenos built over, and a theatre established.",NA,II century
Belgium,1765,6136,OEDELEM,50,153,155,51.169,3.34,"(50-60) 13 bronze coins: 12 sestertii, 1 dupondius: Domitian - Antoninus Pius (AD 153-155).","Collection J. De Bast (13 coins), in 1808",II century
Egypt,1895,7778,KÔM EL-ASL A36,62,127,128,29.542,31.008,62 tetradrachms of Alexandria: Claudius I - Hadrian (AD 127-128),Dispersed. Detailed list in Oxford,II century
Bulgaria,1990,2686,GIGEN 1990,30,161,180,43.708,24.466,(ca.30) 12 sestertii and dupondii: Trajan - Marcus Aurelius (AD 161-180).,"Regional History Museum, Pleven, Bulgaria; auxiliary fund, inv.no. 693",II century
Netherlands,1936,9852,BARGER-OOSTERVELD 1936,9,128,130,52.7041,6.9772,9 denarii: Vespasian - Hadrian (AD 128-130).,Private collection,II century
Romania,1964,2602,CRISTEŞTI 194,13,153,154,46.5,24.483,13 denarii found with a money-box: Vespasian - Antoninus Pius (AD 153-154).,"History Museum Târgu Mureș, Romania",II century
Netherlands,1921,9893,FINKUM,26,194,194,53.278,5.757,"26 denarii found in three separate finds (1921, 1924, and 1946): Hadrian - Septimius Severus (AD 194).","Frisian Museum, Leeuwarden (nos. FML A 1373-1381)",II century
Austria,1908,13138,KRISTENDORF 2 1908,361,180,192,46.554,14.648,"Over 361 silver and bronze coins were found in five ceramic vessels. Only 191 coins were documented: 157 sestertii, 24 denarii were studied: Vespasian - Commodus (AD 180-192).",private collections (unknown number and location),II century
"Wales, United Kingdom",1875,809,BRYN GWYDION,46,140,143,53.05468,-4.322564,"46 denarii (Vitellius to Antoninus Pius) discovered in a farm yard. Wynn Williams (1875) observed that the hoard was discovered at ground level, having been exposed by traffic and other activity in the farm yard: ""The surface was very hard, and they were actually sticking out of the ground on their edges. Judging from a pen and ink sketch sent me, they must have been closely packed together side by side... evidently the road had got scraped and worn down by wheels, and thus exposed them; but they had been noticed before any one took the trouble to pick them up.""",Unknonwn,II century
Romania,2013,17492,GRĂDIȘTEA DE MUNTE 2013,6,101,102,45.621392001939,23.309211369537,Six denarii found together on a floor of a Roman edifice from the Dacian kingdom capital of Sarmizegetusa Regia Republic - Trajan (AD 101-102).,"Muzeul Civilizației Dacice și Romane, Deva, Romania",II century
Romania,1908,2599,VIȘEA,86,155,156,46.8563,23.8724,86 denarii: Nero - Antoninus Pius (AD 155-156).,NA,II century
Poland,1829,13433,GOSTYNIN,83,117,138,52.429167,19.461667,83 denarii: Nero - Hadrian (AD 117-138).,Lost,II century
Belgium,1914,6166,MELDEN,200,166,166,50.814,3.564,(200) 17 sestertii: Trajan - Marcus Aurelius (AD 11-180).,NA,II century
Tunisia,1960,5364,EL KSOUR,2000,138,161,35.898,8.881,"From information obtained by Khaled Ben Rhomdane, the hoard comprised 2000 Republican denarii, although there is some suggestion that there were also imperial denarii including issues of Antoninus Pius. The hoard was stolen.",Stolen,II century
Moldova,1903,18178,SEPYA,31,138,161,46.981742354513,29.323675259923,Hoard of 31 denarii. Only one denarius of Antoninus Pius is known.,"Local museum, Cherson, Ukraine",II century
France,1985,5483,SAINT-NOM-LA-BRETÈCHE,9,164,176,48.86,2.02,The hoard comprised 9 aurei from Antoninus Pius to Marcus Aurelius.,NA,II century
Romania,1969,2603,GOSTAVĂŢU 1969,325,166,167,44.075,24.536,324 denarii: M. Antony - M. Aurelius (AD 166-167),"Local museum Slăveni, Romania",II century
Spain,1910,12895,BEHOBIA,14,164,169,43.343,-1.762,"14 bronze coins: 10 dupondii, 4 asses: Tiberius - Marcus Aurelius (Lucilla) (AD 164-169).",NA,II century
Israel,1963,7281,MASADA 1963-1965 B,13,107,110,31.3158,35.3534,The hoard comprised 13 provincial tetradrachms dated between AD 60-61 and AD 107-110.,NA,II century
Germany,1945,17290,DELLSTEDT,49,183,189,54.236963,9.368664,"A hoard of 49 denarii (Mark Antony - Commodus, including a Lycian drachm of Trajan), found while digging for peat in the vicinity of Dellstedt (Nordermoor). The coins were found in a cavity, reflecting the size of the original container (leather bag or wooden box). Eight coins have been lost.",NA,II century
Switzerland,1656,6656,NEUCHÂTEL NE 1656,2,117,138,46.996,6.938,"Three coins of Hadrian found in a tomb (1 aureus and 2 denarii), but the information does not look trustworthy and the coins are not preserved.",No coins preserved,II century
Romania,1873,16276,COVASINȚ,168,141,161,46.202197,21.610147,"Circa 500 denarii, of which 264 were brought after 1873 to the National Hungarian Museum in Budapest. 168 coins were identified: Nero – Antoninus Pius (Diva Faustina I) (AD 141-161).","Hungarian National Museum, Budapest (26 coins)",II century
France,1875,7068,SAINT-MARD,30,138,161,49.041,2.702,The hoard comprised a broken ceramic vessel containing 30 bronze coins of Antoninus Pius. A bronze bell was found at the same findspot.,NA,II century
Israel,2004,7722,ḤORBAT PETORA (NORTH),29,120,121,31.743842759028,34.99526994539,The hoard comprised 26 bronze coins and 3 silver coins dated between the reigns of Vespasian and Hadrian.,Israel Antiquities Authority (IAA 108487-108515),II century
Latvia,1888,15431,CESVAINE,2,138,161,56.967965,26.308625,Possibble hoard of unknown number of silver and bronze coins found within a cemetery. The only preserved coins are two denarii of Hadrian and Antoninus Pius.,"Coin Room, National History Museum of Latvia, Riga (inv.nos. LNVM NUM - CVVM 120210: 1-2",II century
"Israel, Palestinian Territories",1967,8466,IDNA 1967,25,132,136,31.557,34.979,"25 coins? ""Medium-sized hoard. Allegedly Bar Kokhba silver and bronze together with Syrian tetradrachms and Roman denarii"" (Mildenberg 1984, 56).",Dispersed,II century
Romania,2004,2588,ILIŞUA,33,125,128,47.211,24.096,33 denarii: Republic - Hadrian (AD 125-128),"County Museum of Bistrița-Năsăud, Bistrița, Romania; Inv.no. MB 20918-20950",II century
Poland,1909,13458,KRUSZWICA,11,180,192,52.674167,18.326389,Unknown initial number of denarii. 11 coins provide information on the issuers: Hadrian - Commodus (AD 180-192).,Lost,II century
Spain,1900,12889,LA POLONIA,30,140,144,37.7036,-4.5002,30 denarii: Augustus - Antoninus Pius (AD 140-144). Found near the Roman villa.,NA,II century
Romania,1937,16255,PARAVA 1937,270,183,184,46.3097,26.9822,270 denarii found with a ceramic vessel: Nero - Commodus (AD 183-184).,"National History Museum, Bucharest, Romania (inv.nos. 182811-183080)",II century
Bosnia-Herzegovina,1899,16129,BABIN DO,35,186,186,42.949011,17.678715,"35 sestertii, 707.80 g, found on a field ranging from Vespasian/Titus to Commodus (AD 186).",ZM Sarajevo,II century
Latvia,1880,15491,KAZEMNIEKI,2,117,138,56.750293,26.697274,"Possible hoard of Roman denarii. Only two coins are known, Hadrian, Antoninus Pius.","History Museum, Riga, Latvia (entered in 1928) (inv. no. 120210/1-2)",II century
"Scotland, United Kingdom",1781,1131,CARSTAIRS,100,138,180,55.6814,-3.6836,"A hoard of about a 100 Roman bronze coins, found on the estate of Carstairs house (= Monteith House). Nero, Trajan, Faustina, Germanicus, M. Aurelius, M. Antoninus are mentioned. To this hoard belonged 13 coins presented to the Society of Antiquaries of Scotland in 1781 (Trajan, Hadrian, the Empress Faustina, and Germanicus, are mentioned; the coin with Germanicus probably refers to an emperor Germanicus in its titles, e.g. Nero, Domitian or Trajan). No coins from this hoard have been located in NMAS, Edinburgh, or in Hunterian Museum, Glasgow. There is, however, in the University archives a letter from Mr. W. Fullerton, Carstairs House, dated 20 Oct. 1781, to Dr. A. Stevenson stating: ""I send you a small box containing a dozen or more bronze medals intended for the College. About a hundred or more of them were found together by some workmen in repairing a road to a miln near this place [i.e. Carstairs House]. {...} They are cheifly [sic] Trajans Hadrian Antoninus Pius two or three Faustinas and one Marcus Aurelius Caesar and several others which from the inscription being much worn out their age cannot be so easily ascertained tho' on comparing them with Vallaint's [Vaillant's] Numismata they seem to be of Domitian. The place where they were found is about a quarter of a mile from an old Roman encampment or station [i.e. the Roman fort at Castledykes] of which part of the vallum remains still partly intire.""",NA,II century
Sweden,1836,15531,BRO,35,180,192,57.670695,18.481777,35 denarii found among stones: Vespasian - Commodus (AD 180-192). Only two coins are preserved,"Swedish History Museum, Stockholm (inv.no. 725), 2 coins",II century
Denmark,2016,20016,MAGLEBRO,17,178,191,55.609558501049,11.986834980201,Denarius hoard consisting of 17 denarii. Vespasian to Commodus.,NA,II century
Switzerland,1965,6443,AIROLO TI - MADRANO 1965 / TOMB 2,27,179,179,46.526,8.628,"The hoard comprised 2 denarii (Trajan, Hadrian) and 25 aes coins ranging from Domitian Caesar to Faustina II. They were recovered during the excavation of a inhumation burial (tomb 2/1965) in the necropolis and were interpreted as the contents of a purse. 20 coins are preserved today, and reliable descriptions of the other ones exist.","Ufficio dei beni culturali, Bellinzona (20 coins); lost (7 coins)",II century
Poland,1910,16213,KOPKI,2,119,122,50.409357,22.305585,"Hoard of unknown number of denarii. Only two pieces are known: Trajan, Hadrian.",NA,II century
Egypt,1962,7790,ASWAN A48,45,138,161,24.089,32.9,"45 billon provincial coins of Alexandria: Claudius I - Antoninus Pius (AD 138-161). Examined and photographed December 1962 in Athens by Hackens at a dealer of antiquities, who reported the hoard to have been found near Aswan.'",Dispersed,II century
Portugal,1994,12890,CASCAIS,4,138,161,38.698,-9.422,"Four bronze coins, three sestertii and 1 as, were found together in a wall: Domitian, Trajan, Hadrian, Antoninus Pius (AD 138-161)",NA,II century
Poland,2016,13491,PÓŁWIEŚ,112,194,195,53.8495,19.5718,112 denarii: Vespasian - Septimius Severus (AD 194-195).,"Museum, Ostróda, Poland",II century
Bulgaria,1947,2693,BELENE 1947,145,150,150,43.645,25.125,150 denarii. 145 coins entered the History Museum in Svishtov: Nero - Antoninus Pius (AD 150); silver weight of c. 275.8-468.2 g.,"History Museum, Svishtov, Bulgaria; inv.nos. 1614-1735 (145 coins)",II century
Romania,1964,2590,DROBETA-TURNU SEVERIN 1964,7,132,134,44.63,22.674,"7 aurei: 6 Hadrian, 1 Sabina (AD 132-134)","Museum of Iron Gates Region Drobeta-Turnu Severin, Romania",II century
Hungary,1900,5248,MOCSOLÁD,1243,163,176,46.05,18.27,"1243 silver coins: 1241 denarii, 2 drachmas: Republic - Marcus Aurelius (AD 164)",NA,II century
