country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition,century
Greece,1948,6713,ATHENS AGORA SOUTH HOUSE B,40,267,267,37.9738,23.7205,"A hoard of 40 provincial coins from Athens (periods VB, VB/C, VC and VI), found among brocken crockery on the floor of the kitchen of the south house, on the northern slope of the Hill of the Nymphs.",NA,III century
France,1874,5777,DARDEZ,166,260,269,49.082,1.21,166 sestertii: Nerva - Postumus (AD 260-269).,NA,III century
Belgium,1930,6188,BUNSBEEK,180,211,217,50.842,4.943,180 bronze coins: Trajan - Caracalla (AD 211-217).,NA,III century
France,1801,3167,BORDEAUX 1801 1,42,258,258,44.842039392963,-0.57549745600984,42 aurei: Vespasian - Valerian I and Gallienus (AD 258); Gold weight: 237.9 g.,NA,III century
France,1882,7353,BOUDES,67,271,274,45.459,3.185,The hoard was found in a stone conduit at a mineral water source and comprised 67 Roman bronze and billon coins from Claudius I to Tetricus I.,NA,III century
France,1937,3684,ÉVREUX 1937,100,271,274,49.027,1.156,The hoard comprised a small earthenware vessel containing 100 'small bronzes' (radiates) of which 86 were identified by the finder: Valerian I and Gallienus/ Gallienus (sole) for Gallienus - Tetricus I (Ad 271-274).,NA,III century
Croatia,2012,6958,SLAVONSKI BROD (NEAR),215,260,268,45.169,18.013,The hoard comprised 215 radiates from Gordian III to Gallienus with a tpq of AD 268.,"Brodsko Posavlje Museum, Slavonski Brod, Croatia",III century
Luxembourg,1859,3890,SCHLINDERMANDERSCHEID,600,271,274,49.9325683,6.0623408,54 from the 600 coins are known. All are antoniniani (radiates); silver weight: c.162g.,NA,III century
Greece,1937,6711,ATHENS 1937 AGORA,16,276,282,37.975,23.7219,"The hoard comprised 16 radiates from Aurelian to Probus, found on the Agora in Athens beneath the post-Herulian wall, lost during the construction of that wall.",Agora museum,III century
Egypt,1924,7912,KOM AUSHIM A105,31,272,273,29.52,30.90221,31 billon tetradrachms of Alexandria: Valerian I and Gallienus - Aurelian (AD 272-273) found in a pottery jar during excavations beneath the floor in room of a house.,Ann Arbor,III century
France,1883,5977,MAREUIL-SUR-LAY-DISSAIS,300,271,274,46.5352,-1.2195,"The hoard comprised 300 'minimi' which were very difficult to identify. One article suggests that it was possible to read the names 'Tetricus, Antoninus, Aticus, Constantinus etc' on some examples. Mandin confirmed that the hoard was of barbarous radiates, probably of Tetricus.",NA,III century
France,1915,12665,COURCY-AUX-LOGES,2000,270,275,48.066,2.176,"2,000 bronze coins, probably, kept in a wooden box: Hadrian - Aurelian (AD 270-275).",NA,III century
Russia,1970,18375,TAMAN 1970,44,242,252,45.211940939251,36.718454144933,"Hoard of 44 bronze staters of the Bosporan king, Rhescuporis V (AD 242-252).",NA,III century
Croatia,1918,4064,KOMIN,300000,275,276,46.003,16.284,"(c. 300,000) silver coins: 1 denarius, 4,463 antoniniani/radiates: Marcus Aurelius - Tacitus (AD 275-276).",Archaeological museum Zagreb-AMZ,III century
France,1907,3977,ANGLEFORT 1907,1424,270,275,45.89,5.807,"The hoard comprised a copper-alloy vessel containing approximately 1,440 denarii and antoniniani (radiates). Of this total, 1,424 were catalogued by Chanel. Silver: 1358 coins; Silver weight: 246.9-3528.5g","Musée de Bourg, France (the vessel)",III century
Hungary,1906,2889,KAB-HEGY,141,253,259,47.046,17.657,"141 silver coins: 3 denarii, 138 antoniniani: Septimius Severus - Valerian I and Gallienus (AD 253-259); silver weight: 178.1-367.1 g.",NA,III century
Spain,1990,12910,TEBA,19,244,247,36.983,-4.919,"Unknown originally number of coins. 19 pieces are known - 7 denarii, 12 antoniniani (radiates): Commodus - Filip I (AD 244-247).",NA,III century
Belgium,1989,8556,HOWARDRIES 1989,48,258,259,50.506,3.356,48 antoniniani (radiates) from Elagabalus to Valerian I and Gallienus (AD 253-260).,NA,III century
France,1867,7383,SAINT-JULIEN-D'ANCE,32,271,274,45.304,3.914,The hoard comprised 32 antoniniani (radiates) from Valerian I and Gallienus to Tetricus I (AD 271-274).,NA,III century
France,1865,3613,CHALANDRY 1865,202,260,269,49.677,3.642,"The hoard comprised 202 antoniniani (radiates), placed inside a sandstone altar and found in association with a variety of objects in copper-alloy, iron and ceramic. The latest coin is an issue of Postumus dating to AD 266.",NA,III century
Switzerland,1855,6563,MUTTENZ BL 1855,5007,276,276,47.534,7.639,"Hoard found during railway construction work, in a copper-alloy vessel (not preserved). Mainly Tetricus or Tetricus imitations (N. Dürr, Beobachtungen zur römischen Münzprägung. JbHMB 1953, p. 34, mentions Bonosus - this is wrong!). More than 5,000 coins. 5% of these were coins of Claudius II (mainly Consecration issues, mostly of barbaric fabric).",Archäologie Baselland,III century
France,1986,12643,PITHIVIERS-LE-VIEIL,1892,260,261,48.1636,2.2055,"1,892 bronze coins found in a ceramic vessel: Vespasian - Postumus (AD 260-261).",NA,III century
France,1981,3538,ALLONNES 1981,3814,274,274,47.969,0.159,"The hoard comprised a copper-alloy vessel containing 3,814 antoniniani (radiates): Gordian III - Aurelian (AD 270-275); silver weight: 601.7-5745.9 g.","Cabinet des Médailles, Paris, France",III century
Bulgaria,1963,2792,GRANICAK,42,251,253,43.642,22.585,"42 silver coins: 2 denarii, 40 antoniniani (radiates): Caracalla - Trebonianus Gallus (AD 251-253).","Museum of Belogradchik, Bulgaria",III century
Israel,1994,7711,ḤORBAT QASTRA 1994,19,271,272,32.788290878419,34.968944118061,The hoard comprised 19 antoniniani (radiates) dated between AD 255-257 and AD 271-272.,Israel Antiquities Authority (IAA 77433-77451),III century
France,1944,3526,AIRVAULT,2010,270,275,46.829065,-0.154532,"The hoard comprised a ceramic vessel containing between 1,500 and 2,000 third century bronzes. 105 of these coins were identified. All were radiates, although it was noted that originally there were a 'certain number' of denarii of Postumus. 100 coins from the hoard were acquired by the Musée de Poitiers. Silver: c.1500-2000 (105) coins; Silver weight: 473.5-2186.5",Museum of Poitiers; private collections (2 coins); some coins lost,III century
Switzerland,1962,6457,BIOGGIO TI 1962,15,248,248,46.014,8.904,"Found during construction work, partially supervised by an archaeologist, in the ruins of a Roman rural building; 15 sestertii, Antoninus Pius to Philipp I, found together with shards possibly of a container. The hoard has been interpreted as a 'Bauopfer' or foundation deposit.","Ufficio dei beni culturali, Bellinzona",III century
Turkey,1966,12829,PERGE,72,270,275,36.897,30.713,"A hoard of 71 Pamphylian bronze coins, mostly from Perge (64) and a few other cities, as well as one coin from Selge in Pisidia that ranges in date from Caracalla to Aurelian. These coins were purchased by John Mossop, which the ticket 'Perge hoard, Dec. 66'. It is unclear whether 'Perge' refers to the find spot, or to the fact that most coins came from that city.","Fitzwilliam Museum, Cambridge",III century
"England, United Kingdom",2007,424,ASHBOURNE AREA,2,287,289,53.010819,-1.6586542,"2 aurei of Carausius, found in spoil after the construction of a building near Ashbourne.",NA,III century
Greece,1968,6852,AMPHIPOLIS 1968,3,244,249,40.82442,23.84618,"A hoard of three provincial coins, found in a grave in Amphipolis.",Kavala museum,III century
Romania,2020,18894,BREASTA,10,251,253,44.330588091897,23.700245004579,"10 antoniniani (radiates): Gordian III 4, Philip I 5, Trebonianus Gallus (Volusianus Augustus) 1 (AD 251-253). Weight coins: 35.74 g. Found together with two silver bracelets and two Anchor type silver brooches and one bronze ring. Weight jewelry: 186.83 g.",NA,III century
France,1990,6990,ARNOUVILLE-LÈS-MANTES,212,260,269,48.911,1.732,"The hoard comprised more than 212 sestertii and antoniniani (radiates) from Hadrian to Postumus. All the coins with clear reverses of Postumus were from his 1st issue at Trier, suggesting a tpq of AD 260 to 261. However, 16 of the coins of Postumus were described as having 'diverse' reverses so we cannot be exactly certain of this date.",NA,III century
France,1810,3717,HEUQUEVILLE,302,260,260,49.286,1.307,"The assemblage comprised a) a copper-alloy box containing 2 aurei, items of jewellery and a fragment of silk; b) a further earthenware vessel containing a large quantity (10 kilos in total) of small module coins (radiates). 250 of these coins were examined by F. Rever, with the most recent being an issue of Quietus; c) 50 'large bronze' coins were scattered on the surface; d) some iron tools including pruning equipment. It is not clear whether all the constituent parts of the find should be considered to represent a single hoard deposit or at least two separate hoards. Found in a field belonging to M. Denesle (or Denêle) in the course of digging.",Denesle,III century
France,1977,7226,NÉRY,146,268,268,49.281,2.778,"The hoard was found in a copper-alloy bucket or situla and comprised 76 sestertii, 4 dupondii or asses and 1 radiate from the Flavian period to Gordian III and 65 bronzes of Postumus. These included 7 doubles sestertii from the mint of Cologne, 17 'large bronzes' from an uncertain mint, 23 'middle bronzes' of which many were cast and 18 bronzes of a size and weight which would suggest that they were imitations.",NA,III century
Hungary,1996,8215,ZALASZENTGRÓT,40,258,258,46.935,17.085,"40 silver coins: 5 denarii, 35 antoniniani (radiates): Elagabalus - Valerian I (AD 258-259).","Göcseji Múzeum, Zalaegerszeg, Hungary; Inv.no. 1996.1.1 - 40",III century
Greece,1992,6767,ELEUSIS 1992,130,253,268,38.041,23.542,The hoard comprised a total of 130 coins including 6 sestertii from Hadrian to Trajan Decius and 124 Roman Provincial coins from Athens dating to Periods V and VI (Hadrian to Gallienus). This hoard is linked to the invasion of the Goths in AD 267. It was found 300 m north of the archaeological site of Eleusis.,NA,III century
Bulgaria,1974,10307,SILISTRA - COUNTY,27,249,251,43.906,27.084,Unknown number of antoniniani. 27 coins entered museum collection in Haskovo: Gordian - Trajan Decius (AD 249-251).,"History Museum, Haskovo, Bulgaria; inv.nos. N 656, N 1039",III century
Hungary,1872,2890,TAPOLCA-SZENTGYÖRGYHEGY,94,253,259,46.848,17.448,(+hundreds) 94 denarii and antoniniani: Caracalla - Valerian I (AD 253-259); silver weight: 118.9-243.0 g,NA,III century
Egypt,1933,7883,KOM AUSHIM A95,76,262,263,29.52004,30.90225,76 billon tetradrachms of Alexandria: Nero - Gallinus (sole) (AD 262-263) found in a disintegrated cloth bag at floor level in room during excavations of a house.,Ann Arbor,III century
"England, United Kingdom",2017,14790,HANSLOPE,6,222,224,52.124387,-0.81825865,Group record for a hoard of six silver coins.,NA,III century
Algeria,1958,4882,CHERCHELL - TENNIS CLUB 1958,76,251,253,36.6,2.18,"76 silver coins: 54 denarii, 22 antoniniani (radiates): Caracalla to Treboninanus Gallus (AD 251-253). Found during landscaping and construction work at the Tennis Club, Cherchell.",Private collection George Louis,III century
Austria,2006,13258,WACKERSBACH,28,256,256,48.296,13.974,28 antoniniani found during a fieldwalking: Elagabalus - Valerian I and Gallienus (AD 256).,"Oberösterreichischen Landesmuseum, Linz, Austria",III century
Bulgaria,1969,9653,GABROVO,726,244,249,41.802,25.27,"750 silver coins found in a ceramic vessel. 726 pieces studied: 502 antoniniani, 224 denarii: Hadrian - Philip I (AD 244-249); silver weight: c. 940.4-2135.9 g. Found together with bronze statuettes of horses.","Museum of Archaeology, Plovdiv, Bulgaria; inv. no. 2525; History Museum, Kardzhali, Bulgaria;",III century
Belgium,1899,8257,LEERBEEK 1899,39,260,269,50.778,4.119,"39 silver coins: 1 denarius, 38 antoniniani (radiates): Elagabalus - Postumus (AD 260-269)",Musées royaux des Beaux-Arts de Belgique (39 coins),III century
Turkey,2003,20047,ALLIANOI,73,251,253,39.233838710658,27.305578936279,"The hoard consists of 73 coins found with a patera: 5 imperial denarii, 6 antoniniani (radiates), 62 Roman provincial bronzes: Trajan - Trebonianus Gallus (AD 251-253). Most of the provincial coins presents early 3rd century AD countermarks.",NA,III century
France,1890,5864,VILLAINES-LA-CARELLE 1890,400,238,244,48.377,0.3,The hoard comprised approximately 400 coins (although Ledru states the total was more than 1400 coins - an error?). Hucher compiled an inventory of 260 sestertii which were bought by the Musée du Mans Found in a field on the Villeneuve farm. Hollard gives a total number of 280 coins: Vespasian - Gordian III (AD 238-244).,"Musée archéologique du Mans, France (1892) - 260 coins",III century
"Russia, Ukraine",1954,12856,KERCH 1954,79,257,257,45.357,36.468,"One drachm of Caesarea in Cappadocia (Julia Domna) and 78 antoniniani (radiates) (Julia Maesa to Gallienus), found in the northwest-west suburb of Kerch. 71 of these were published by N. Kunina in 1962. To these, Golenko adds a further 8 antoniniani.",Museum of Kerch,III century
"England, United Kingdom",1890,28,WHITCHURCH,23,260,269,51.400611,-2.576387,"Large numbers of moulds for casting spurious coins, principally antoniniani of the period AD 260-74, have been found at Lyons Court Farm, Whitchurch, near Bristol, in 1891, 1897 and 1960. Coins were found as well, clearly part of a hoard accidentally incorporated into the levelling-material. In 1891, 16 Roman bronze coins were found while cleaning a ditch: Faustina 2, Lucilla 2, Commodus 10, Crispina 1, Postumus 1, associated with large stones, animal bones, and sherds of Samian, Upchurch and rougher pottery. Followed the discovery of a bronze of Commodus, and one of Maximinus. In 1897, additional clay moulds were found and 2 bronze coins oxidised together (Commodus, Septimius Severus). The 1960 finds include a sestertius of Marcus Aurelius and 4 antoniniani (3 Tetricus II and 1 Aurelian).",NA,III century
Bulgaria,1970,10344,VESELINOVO,727,238,240,42.9839,27.0312,727 denarii and antoniniani found in a ceramic vessel: Nero - Gordian III (AD 238-244).,"Regional History Museum, Shumen, Bulgaria; inv. no.8442-9165",III century
Romania,2023,20571,PADEA,1168,244,249,44.020742323047,23.867682363889,"1,168 silver coins - antoniniani (radiates) and denarii found while metal detecting. Probably, ending with coins of Philip I (AD 244-249).","Muzeul Olteniei, Craiova, Romania",III century
France,1849,7337,DICONNE,550,244,249,46.773,5.136,The hoard comprised a vessel containing 550 3rd century ADcoins including issues of Gordian III and Philip I.,NA,III century
Israel,1871,8174,BET SHEAN 1871 A,22,268,270,32.497,35.497,The hoard comprised 22 antoniniani (radiates) dated between the reigns of Valerian I and Gallienus and Claudius II (AD 268-270).,Isaac Braithwaite,III century
Italy,1911,6234,ESTE 1911,187,244,249,45.2183,11.6922,The find originally comprised 151 antoniniani: Caracalla-Philip I (AD 211-249). Further 36 specimens from the same hoard acquired in 1916.,"Este, Museo Nazionale Atestino",III century
Bulgaria,1957,12126,IZBEGLII 1957,22,244,249,42.043,25.002,Unknown number of provincial bronze coins found in a ceramic vessel. 22 coins entered museum collection in Plovdiv: Septimius Severus - Philip I (AD 244-249).,"Museum of Archaeology, Plovdiv, Bulgaria; inv.no. 2168",III century
France,1910,12376,BLANCAFORT 1910,214,284,293,47.5317,2.5294,"The workers discovered a metallic vase with 20 kg of coins (maybe antoniniani). Only 214 are now recorded, from Valerian I and Gallienus/Gallienus (sole) (Gallienus) - Diocletian (AD 284-293).","Berry Museum, St. Moritz, Switzerland (part of the hoard)",III century
France,1841,3843,PANNECÉ 1841,40,269,271,47.479,-1.231,"The hoard was found along with several inhumation burials and the foundations of buildings and comprised a mass of 80kg of Roman coins. The successive editions of the museum catalogue have varied catalogues for this hoard. For example, the catalogue of 1856 notes 35 coins for Otacilia Severa and Trajan Decius; the catalogue of 1903 mentions 3 sestertii of Trajan, Hadrian and Antoninus Pius (possibly site finds?) and 'small bronzes' of Philip and Maximian Herculeus. The mention of Maximian, 60 years after the discovery of the hoard is considered by TAF to be suspect. The hoard was found during dredging and ground levelling work, along with inhumation burials and building foundations. Silver: c.25,000-30,000 (39, 2) coins; Silver weight: -",NA,III century
France,1994,13043,LIEUSAINT 1994-2001,147,269,269,48.631,2.551,147 antoniniani (radiates): Gordian III - Victorinus (AD 269).,NA,III century
France,1867,8722,ANNECY 1867,4127,270,275,45.907,6.123,4127 antoniniani: Valerian I - Aurelian (AD 270-275); silver weight: c. 1261.0-5249.0 g,"Musée d'Annecy, France; inv.no. 3477 (3828 coins); 400 coins dispersed",III century
France,1974,6028,MELLE,850,271,274,46.233,-0.138,"The hoard comprised a broken vessel containing more than 850 radiates (the total is estimated at approximately 1,000 coins). The hoard was buried in a cemetery, not far from the village. The hoard was discovered by chance.",NA,III century
Portugal,1956,4820,BORBA,600,271,274,38.807,-7.458,"The hoard comprised approximately 600 coins. However, only 268 coins were catalogued: . The rest were sold: Valerian I and Gallienus - Aurelian /Tetricus I (AD 271-274).","Instituto Arqueologia de la Universidade de Coimbra, Portugal (200 coins); Mário de Castro Hipólito collection (68 coins)",III century
France,1845,6357,ANDANCETTE 1845-1846,150,253,260,45.243,4.805,"The hoard comprised approximately 150 antoniniani (radiates). Only 12 were identified, all being of Valerian I.",NA,III century
Bulgaria,1979,12091,DUPNITSA,9,211,217,42.264,23.113,Unknown number of provincial bronze coins found in a small ceramic vessel. Y. Youroukova examined 9 pieces: Septimius Severus - Caracalla (AD 211-217).,NA,III century
Bulgaria,1998,10149,LOMETS 1998,8400,218,222,42.985,24.674,"8,400 denarii: Mark Anthony - Elagabalus (AD 218-222). No further information on Hoard?tructure.",NA,III century
Austria,1854,6220,STARKENBACH,200,235,238,47.191638338319,10.641586114883,"The hoard comprised approximately 200 silver coins, only for 97 of them were known the issuers: Antoninus Pius to Maximinus Thrax (AD 235-238).",lost,III century
France,1899,12795,CIRON 1899,400,284,293,46.627,1.245,"415 coins found in a ceramic vessel: 413 antoniniani (radiates), 1 possible bronze coin, 1 possible denarius: Trebonianus Gallus/Volusian - Diocletian/Maximian I (AD 284-293).",NA,III century
Netherlands,1975,9916,HEERLEN 1975,869,271,274,50.885,5.977,"869 antoniniani (radiates), barbarous imitations: Divus Claudius II and Tetrici (AD 271-274).","Thermenmuseum Heerlen; Koninklijk Penningkabinet, The Hague, Netherlands",III century
France,1810,6085,CHÂTELARD,2,251,253,45.963773,2.470108,"The hoard comprised numerous Roman silver and bronze coins. According to Tardieu and Boyer, the coins were found in three small vessels. The hoard was found in a field and given to the Musée de Guéret. Only two antoniniani (radiates) are known: Philip I, Trebonianus Gallus (Volusian).",Musée de Guéret,III century
Belgium,1914,3714,HENSIES,10,260,269,50.432,3.684,10 antoniniani (radiates): Gordian III - Postumus (AD 260-269); silver weight: 3.7-11.5 g.,NA,III century
Egypt,1933,7961,KOM AUSHIM A136,59,294,295,29.51988,30.90209,"58 tetradrachms of Alexandria, 1 bronze coin: Vespasian - Diocletian-Maximian I (AD 294-295). Found in a heap beneath the floor of a passageway during excavations of a house.","57 in Ann Arbor, the rest in Cairo",III century
France,1899,3733,IZERNORE 1899-1966,96,260,274,46.2036,5.5627,"The hoard comprised 57 radiates recovered by excavators from the Touring Club de France in 1966. To these it is possible to add another 40 coins of the same date found at the same findspot in 1899 and likely to be part of the hoard. The hoard was found on two separate occasions. The first coins were found in 1899. The circumstances of their discovery are unknown. A second group of coins were then discovered during an archaeological excavation in 1966. Silver: 9, 48 coins; Silver weight: 2.7",NA,III century
Bulgaria,1962,3491,UGARCHIN 1962,7,249,251,43.106,24.413,"Unknown initial number of coins. 7 silver coins seen by T. Gerasimov: 2 denarii, 5 antoniniani: Severus Alexander - Trajan Decius (AD 249-251); silver weight: 10.4-17.2 g.",NA,III century
"England, United Kingdom",1935,496,EDLINGTON (THE CRAGS),59,277,279,53.475864,-1.1727987,"In the summer of 1935, a third, smaller, hoard composed of 59 antoniniani from Gallienus to Probus was found in Edlington among the rocks known as the Crags. Some fragments of a native calcite-gritted jar, found near the coins, may have formed their container. One coin of Salonina and one of Tetricus II were found some time after the main hoard, but clearly belonged to it.",Doncaster Museum,III century
Belgium,1981,8529,POMMEROEUL 1981,181,260,269,50.462,3.713,179 antoniniani (radiates) and 2 forgeries (antoniniani): Gordian III - Postumus (AD 260-269).,NA,III century
France,1994,12994,PÉDERNEC 1994,2266,277,277,48.597,-3.27,"2,266 antoniniani (radiates) found in a bronze vessel: Septimius Severus - Probus (AD 277).",NA,III century
Bulgaria,1971,3333,MEZDRA 1971,140,249,251,43.14,23.71,"140 silver coins: 26 denarii, 114 antoniniani: Septimius Severus to Trajan Decius (AD 249-251); silver weight: 175.6-362.9 g.","Museum of Vratsa, Bulgaria; inv.nos. 8597-8736",III century
Belgium,1967,3198,CLAVIER 1967,1679,254,254,50.41,5.36,"1,680 silver coins: 1085 denarii, 595 antoniniani: Commodus - Valerian I (Gallienus (AD 254); silver weight: 2151.6-3837.1 g.","Musée Curtius, Liège, Belgium",III century
Germany,1892,3857,RAMSEN,1246,259,268,49.5370006,8.012978,"More than 1000 silver coins (Trajan - Postumus), found while establishing a water ditch on a field. The composition of the hoard is difficult to reconstruct, see FMRD for details.",Museum Speyer (part),III century
Romania,1930,2632,BĂLEŞTI,356,243,244,45.02,23.212,"356 silver coins: 294 denarii, 62 antoniniani: Vespasian - Gordian III (AD 243-244); silver weight: 490.5-1026.8 g.","National History Museum of Romania, Bucharest, Romania (348 coins), County Museum Tg. Jiu, Romania (8 coins)",III century
"Russia, Ukraine",1964,18373,KERCH 1964,80,232,254,45.357,36.468,Hoard of 80 coins of Bosporan kings (AD 232-254). One denarius of Severus Alexander among the coins.,NA,III century
Spain,1933,4828,CLUNIA 1933,32,283,284,41.7865294,-3.3663273,"The hoard comprises 32 antoniniani (radiates) from Aurelian to Numerian). The first publication by Taracena notes 1 coin of Aurelian and 2 of Numerian. However, Gurt notes 2 examples of Aurelian and 1 of Numerian.",NA,III century
France,1857,4035,FICHEUX,9000,284,293,50.227,2.739,"The hoard comprised 9,000 antoniniani (radiates) (35kg) found in a terracotta vessel: Valerian I - Dioletian/Maximian I (AD 284-293). L. Dancoisne bought 1000 of the more interesting and better conserved coins, which may not be representative of the whole assemblage. Found whilst digging in garden; silver weight: 1621.1-11249.1 g+.",NA,III century
France,1990,13036,BRAY 1990'S,1049,244,249,49.107,0.842,"1,049 bronze coins found in three ceramic vessels placed one next to the other: 1,045 sestertii, 3 dupondii, 1 as: Nero - Philip I (AD 244-249).",Cabinet des médailles de la Bibliothèque Nationale de France,III century
Bulgaria,1993,10483,KAZASHKA REKA,42,244,249,43.088,27.631,Unknown number of provincial bronze coins. 42 pieces entered the museum collection in Varna: Septimius Severus - Philip I (AD 244-249).,"Archaeology Museum, Varna, Bulgaria; inv.nos. 4328-4372 (45 coins)",III century
France,1856,3921,TALMONT-SAINT-HILAIRE 1856,30635,266,266,46.464,-1.614,"The hoard was found when a farmer noticed coins in a molehill. The villagers then excavated the area and found a stone vault from which two copper-alloy vessels were recovered, along with between 25,000 and 30,000 silver and billon coins which had placed in a pile close by. One vessel contained jewellery and some gold coins. The second vessel contained approximately 620 denarii. Fillon noted that coins of Gordian III, Philip I, Trajan Decius, Trebonianus Gallus, Volusian, Valerian, Gallienus, Salonina and Postumus represented 9/10ths of the the assemblage. The latest coins of Postumus date to Elmer's 14th issue. The discovery attracted attention and soon other villagers discovered two bronze vessels and the vault in which they had been stored. The hoard was dispersed amongst numerous private collections in 1856. These included Arthur Parenteau de la Voute (250 reverse varieties), O. de Rochebrune, Hanaël Jousseaume, De La Brière, Charvet etc. 23 examples were give to the Sociétè Industrielle d'Angers, 18 to the Sociétè des Antiquaires de l'Ouest. Fragments of the 2 copper-alloy vessels were acquired by the Musée de la Roche-sur-Yon and some coins, including the sestertius of Julia Domna. The Musée archéologique de Nantes acquired 4 spoons, 18 finger rings, 2 earrings, 2 bracelets and 414 coins, of which 212 were of Postumus.",NA,III century
Belgium,1873,8385,HESBAYE,170,284,289,50.542950849555,5.2179931520104,"170 bronze coins: 83 official, 87 provincial of Alexandria (Domitian - Maximian I). During excavations in this region, where many Roman settlements are known, this lot was presented to de Looz by the mayor of Hannut.",Unknown,III century
Bulgaria,1956,3220,DRAGOSINOVO,12,244,249,42.367,23.561,"30 silver coins, denarii and antoniniani. 12 pieces were recovered: 5 antoniniani, 7 denarii: Septimius Severus - Philip I (AD 244-249); silver weight: 39.0-70.0 g.",NA,III century
Bulgaria,1960,12105,BLATNITSA,56,211,217,42.3733,24.4046,Unknown number of denarii. 56 coins entered the museum collection in Plovdiv: Nero - Caracalla (AD 211-217).,"Museum of Archaeology, Plovdiv, Bulgaria; inv.no. 2590",III century
Bulgaria,1969,4110,PODKREPA,3456,283,285,41.918,25.681,3456 antoniniani: Valerian I - Carinus (AD 283-285); silver weight: 623.2-4318.9 g.,"Regional History Museum, Haskovo, Bulgaria; inv. no. N 326 - N 328",III century
Ukraine,1860,18274,ANTONOVSTY,5,247,249,48.881106799339,25.688242339152,"A hoard of an unknown number of denarii and antoniniani (radiates). Only 5 coins are documented: Domitian, Trajan, Antoninus Pius, Commodus, Philip I (AD ).","Archaeological Museum, Warsaw, Poland (inv.no. 2).",III century
Italy,1889,13911,PRATOCOLOMBAJO,20,238,244,45.630322,10.006325,Circa 20 sestertii of Gordian III (AD 238-244) found in a layer of ashes.,NA,III century
France,1888,3943,VEUREY-VOROIZE,515,268,270,45.272,5.613,"+8 kg, c. 2000 (515) antoniniani (radiates): Valerian - Claudius II (AD 268-270); silver weight: c. 541.0-2499.0g (after Hobbs).",NA,III century
Germany,1846,3332,METTENBACH,28,255,256,48.64481,12.26322,"A hoard of 28 antoniniani, ranging from Gordian III to Valerian I, discovered in an earthenware container at a field in Mettenbach.",NA,III century
Bulgaria,1953,3309,LAZAROVO 1953,15,253,268,43.419,24.091,(110) 15 antoniniani (radiates): Gordian III - ValerianI-Gallienus (AD 253-268); silver weight: 137.5-160.6 g.,"Regional History Museum, Vratsa, Bulgaria; inv.nos. M I 161-176 (15 coins)",III century
France,1900,7189,ANGICOURT 1900,50,260,269,49.312,2.504,The hoard comprised a small greyware vessel containing 50 silver and billon Roman coins ending in issues of Postumus. It was found not far from TAF VIII/2.1 (Oise) (CHRE 3546).,NA,III century
France,1851,12670,SAINT-LAURENT-SUR-OTHAIN,24,260,269,49.396,5.53,24 large bronze cooins (sestertii and double sestertii?): Domitian - Postumus (AD 260-268).,NA,III century
Belgium,1846,8279,THUIN 1846,200,246,246,50.341,4.287,"(200+) 103 silver coins: 78 denarii, 25 antoniniani (radiates): Septimius Severus - Philip I (AD 246)","Collection Van Miert (103 coins), in 1846",III century
Estonia,2015,15476,VARUDI-VANAKÜLA,51,235,238,59.405007,26.590105,"51 bronze coins: 18 sestertii, 2 dupondii?, 31 provincial coins: Marcus Aurelius - Maximinus I Thrax (AD 235-238). Together, were found bronze finger-rings, and fragments of bracelets.",NA,III century
France,1882,3313,LEVERGIES,209,241,243,49.928,3.314,"The hoard comprised a greyware vessel containing approximately 225 coins, apparently 209 denarii from Clodius Albinus to Gordian III and an as of Caracalla. Hobbs estimates a silver weight of between 305.5g and 698g.",NA,III century
Serbia,1880,3470,TEKIJA 1880,180,238,244,44.682,22.408,(250) 180 silver coins: Hadrian - Gordian III (AD 238-244); silver weight: 314.1-710.9g.,"Museum of Slavonia Osijek, Croatia (250 coins) - 1981",III century
Egypt,1760,7947,UPPER EGYPT A129,65,292,293,25.687,32.64,65 billon Alexandrian tetradrahms: Nero - Diocletian/Maximian (AD 292-293). 'Presented to the owner by Felix Cary in Marseilles and reported to have been found in Upper Egypt in 1760.','Probably now in Gotha as the rest of Schachmann's collection',III century
Bulgaria,1967,3391,PLOVDIV 1967 A,17,238,244,42.135,24.745,"17 coins: 1 denarius, 16 provincial bronzes: Commodus - Gordian III (AD 238-244).","Museum of Archaeology, Plovdiv, Bulgaria; inv. no. 2491",III century
Italy,1881,13918,CALCIO,69,244,249,45.506551,9.848982,Unknown initial number of coins. 69 bronze coins: Augustus - Philip I (AD 244-249).,NA,III century
Romania,2015,8144,TURDA 2015,543,217,218,46.574,23.768,"543 denarii (of which 5 plated) found with a pitcher: Nero - Macrinus (AD 218); 1768 g. The mints of Alexandria, Antioch and Emesa are represented by one copy each, while the one from Laodicea by a total of 12 coins.","Town Museum Turda, Romania",III century
Bulgaria,1981,12293,DIMITROVGRAD 1981,90,238,244,42.055,25.603,"Over 90 coins: antoniniani, provincial bronze medallions, provincial bronze coins: Caracalla - Gordian III (Ad 238-244). Provincial coins were minted in: Pautalia, Serdica, Philippopolis, Hadrianopolis, Deultum, Anchialus.",NA,III century
