country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition,century
Turkey,2000,16855,ZEUGMA 2000 - IV,22,251,253,37.057,37.86,"22 Syrian tetradrachms, ranging from Elagabalus to Trebonianus Gallus, found in destruction deposits of Room 9J.",NA,III century
Bulgaria,1969,12164,SHANOVO 1969,14,235,238,42.558,25.6332,"Few hundreds denarii. 14 pieces entered the museum collection in Stara Zagora: Faustina II 1, Septimius Severus 5, Julia Domna 2, Geta 2, Caracalla 3, Maximinus I Thrax 1.","Regional Museum of History, Stara Zagora, Bulgaria; inv.no. 3520-3525",III century
"England, United Kingdom",1975,15032,EDLINGTON 1975,8,269,271,53.475864,-1.1727987,"8 antoniniani ranging from Philip I to Victorinus 8, possibly part of a hoard found in 1935. The coins were found in northern area of Edlington Wood, below Crags.",Doncaster Museum,III century
Egypt,1947,7932,GIRGA A113,1058,276,282,26.3373,31.8892,1058 billon provincial coins of Alexandria: Claudius II - Probus (AD 276-282).,Dispersed,III century
Bulgaria,1975,6218,PLOVDIV 1975 A,16,215,215,42.146,24.727,18 provincial bronze coins found in a small ceramic vessel. 16 coins entered the museum collection in Plovdiv: Marcus Aurelius (Faustina II) - Caracalla (AD 211-217).,"Museum of Archaeology, Plovdiv, Bulgaria; inv. no. 2677, 16 coins",III century
Romania,1964,2645,TUNARII VECHI,156,247,247,43.91,23.121,"Unknown originally number of coins found with a ceramic vessel. 156 silver coins: 147 denarii, 9 antoniniani (radiates): Marcus Aurelius - Philip I (AD 247); silver weight: 198.8-366.5 g.","Museum of Oltenia, Craiova, Romania",III century
France,2005,17416,BÉTHUNE - SURROUNDINGS,88,260,269,50.531952,2.638025,88 antoniniani (radiates) found by metal detecting. Only 44 pieces were available for study.,NA,III century
Spain,1933,4828,CLUNIA 1933,32,283,284,41.7865294,-3.3663273,"The hoard comprises 32 antoniniani (radiates) from Aurelian to Numerian). The first publication by Taracena notes 1 coin of Aurelian and 2 of Numerian. However, Gurt notes 2 examples of Aurelian and 1 of Numerian.",NA,III century
Bulgaria,1929,5277,VIDIN,340,202,210,43.996,22.868,340 denarii: Nero - Septimius Severus (AD 202-210).,NA,III century
France,1754,3624,CLAIRMONT,223,260,269,46.793264,-2.06651,"Hoard of 223 coins: 6 aurei, 217 denarii and antoniniani (radiates): Severus Alexander - Postumus (AD 260-269); gold weight: 27.1-30.0g.; silver weight: 59.8-315.7g. Together was found a ring (metal not specified).",NA,III century
France,1862,7160,VIVIÈRES,1500,271,274,49.3,3.104,"The hoard comprised a vessel containing between 1,300 and 1,500 copper-alloy coins from Antoninus Pius to Tetricus I.",NA,III century
Georgia,1971,5334,EKI,907,222,235,42.340712,42.111652,"A hoard of 907 coins, found in a broken clay pot during building work carried out with a bulldozer: one Parthian drachm (Orodes I), 771 didrachms and 4 drachms of Caesarea in Cappadocia up to Geta, and 131 Roman denarii up to Alexander Severus, as well as one drachm of Caracalla attributed to Petra and dated to AD 211-12 (listed as a coin of Elagabalus from Caesarea by Dundua 2008).",NA,III century
Germany,1989,17220,JÜLICH 1989,10,272,274,50.9211,6.3559,"The find consists of 10 late Roman bronze coins (Tetricus, and other Gallic emperors), found in the area of the 'Kulturhaus am Hexenturm'",NA,III century
Georgia,1939,16066,STALINIRI,3,283,285,42.220457,43.972818,One barbarous imitation of a Roman gold coin found in a grave together with a denarius of Augustus coin of Caius and Lucius and a plausible drachm of Gotarzes II.,"National Museum of Georgia, Tbilisi",III century
France,1867,7383,SAINT-JULIEN-D'ANCE,32,271,274,45.304,3.914,The hoard comprised 32 antoniniani (radiates) from Valerian I and Gallienus to Tetricus I (AD 271-274).,NA,III century
France,1900,12658,SAINT-LAURENT-LA-GÂTINE,161,266,267,48.702,1.541,Unknown initial number of coins. 169 (but there is evidence only on 161 coins) bronze coins were studied: Vespasian - Postumus (AD 266-267).,Cabinet des M,III century
Bulgaria,1968,12094,LILYACH,4,270,275,42.2918,22.8668,"3 coins: 1 antoninianus Aurelian, 3 provincial bronzes of Faustina II.","Regional History Museum, Kyustendil, Bulgaria; inv. no. 1289-1317",III century
Greece,1930,5410,CORINTH THEATRE 1930,29,266,266,37.9069333159,22.8769879804,"A hoard of 24 provincial coins (ranging from Antoninus Pius to Geta) and 5 antoniniani (Gallienus) were found in a small pocket behind the stage of the theatre in Corinth, at the level of the marble pavement.",Museum of Corinth,III century
Bulgaria,1955,3392,PLOVDIV 1955,56,244,249,42.135,24.745,"56 coins found in a ceramic vessel: 21 silver coins, 35 provincial bronzes: Septimius Severus - Philip I (AD 244-249).","Museum of Archaeology, Plovdiv, Bulgaria; inv. no. 2070",III century
France,1977,3218,DONZÈRE,45,259,260,44.44,4.711,"45 silver coins: 3 denarii, 42 antoniniani (radiates): Caracalla - Valerian I (AD 259-260); silver weight: 57.1-113.3 g",NA,III century
Belgium,1836,8230,FLOSTOY,22,270,275,50.388243,5.183881,"(7 kg) (1200+) 22 coins: 1 denarius, 20 antoniniani, 1 bronze: Gallienus - Aurelian (AD 270-275).",NA,III century
Austria,1952,3522,AGUNTUM 1952,95,270,275,46.828,12.822,Circa 95 antoniniani (radiates). Dembski 1977 gives the evidence for 89: Trebonianus Gallus - Aurelian (AD 270-275); silver weight: 26.6-117.8g.,"Museum Aguntinum, Dölsach, Austria",III century
France,1984,3981,AUTHIEUX 1984,1091,293,294,48.899,1.234,"1,091 coins placed in a cloth and a ceramic vessel: aureus, denarii, antoniniani (radiates), imitations: Septimius Severus to Diocletian/Maximian I (tpq. AD 297); silver weight: 204.0-2827.6 g. Together were found three silver rings.","Cabinet des Médailles, Paris, France",III century
Eritrea,1961,15660,MAṬARĀ,14,204,204,14.674376,39.425693,"14 aureii (13 mounted): Trajan - Septimius Severus (AD 204); gold weight 110 g. Found with a bronze pitcher. The content: two crosses; three chains; a brooch; sixty-eight pendants and sixty-four grains of necklace; fourteen coins of Roman emperors of the second-third century, the Antonines mainly, and two bracteates.",NA,III century
Romania,1958,2642,VISUIA,797,244,245,46.8309,24.3011,"797 silver coins: 641 denarii, 156 antoniniani (radiates): Vitellius - Philip I (AD 244-245).","Complexul Muzeal Bistrița-Năsăud, Bistrița, Romania",III century
Bulgaria,1951,2707,BRJAG,34,238,244,43.282,26.596,Unknown number of provincial bronze coins. 34 pieces eneterd the museum collection in Targovishte: Septimius Severus - Gordian III (AD 238-244).,"Regional History Museum, Targovishte, Bulgaria; inv.no. 46",III century
"England, United Kingdom",1937,238,BRISTOL (ROCHESTER ROAD),1480,209,212,51.445705,-2.5481764,"On July 28, 1937, a hoard of 1478 silver and 2 copper coins was found in Rochester Road, St. Anne's, Bristol, in a pit that was being dug for a garage. No trace of any container could be found, though careful search was made. The silver coins were 1476 denarii (Mark Antony to Septimius Severus) and two drachms (Caesarea in Cappadocia and Lycia). Please note that Pearce and Mattingly's coin summary lists 128 denarii of Hadrian and 66 of Faustina I, but the catalogue includes 126 Hadrianic denarii, and 68 denarii of Faustina I.",British Museum (part); City of Bristol Museum and Art Gallery (part),III century
Romania,1965,16337,ARDEOANI,96,201,210,46.532269,26.608824,96 denarii found with a ceramic pitcher: Republic – Septimius Severus (AD 201-210).,"History Museum ""lulian Antonescu"", Bacău (91 coins); Cultural room, Ardeoani (4 coins); High-school ”Vasile Alecsandri”, Bacău (1 coin)",III century
Italy,1994,17443,CATTOLICA ERACLEA,77,271,274,37.4419,13.3929,77 antoniniani (radiates) of Tetricus I,NA,III century
Ukraine,2015,18656,HAISYN,32,251,253,48.8039,29.3775,"32 silver coins: 24 antoniniani (radiates), 8 denarii: Caracalla - Trebonianus Gallus (AD 251-253).",NA,III century
"Scotland, United Kingdom",1994,1749,EDSTON,290,218,222,55.6494,-3.2385,290 denarii ranging from Marc Antony to Elagabalus (AD 218-222).,Tweeddale Museum,III century
Spain,1923,12951,LUGO 1923 - CALLE SAN FERNANDO I,236,270,275,43.01,-7.557,Antoniniani (radiates): Gallienus - Aurelian (AD 270-275).,NA,III century
Germany,1967,16714,WIMPFEN IM TAL,8,244,247,49.2281,9.1906,"The hoard (8 denarii and antoniniani, Elagabalus - Philip I) was found at the bottom of a container during construction work at Heilbronn street.",NA,III century
Belgium,1910,3793,MAISIÈRES,241,260,260,50.488,3.964,241 antoniniani (radiates): Elagabalus - Postumus (AD 260-269); silver weight: 67.4-624.3 g.,"Museum Mariemont, Morlanwelz-Mariemont, Belgium (241 coins)",III century
India,1840,18358,DARPHAL,18,202,210,17.917648239065,75.836818798839,Eighteen aurei were found in a local earthenware pot. Some of them were pierced.,NA,III century
Egypt,1979,7988,EGYPT A151,10000,284,295,26.821,30.802,"Approximately 10,000 coins. Information on only 925 pieces, billon Alexandrian. Portion of a hoard in the possession of Louis T. Dilauro, June, 1979. Some 400 additional pieces were said to have been culled at random, and the original size of the whole is said to have been in the range of 10000 pieces.","Louis T. Dilauro (June, 1979, part of the hoard); 3 in New York, the rest in trade. Detailed list in New York (William E. Metcalf).",III century
Bulgaria,1915,3245,GABARE 1915,4062,251,253,43.312,23.914,"(c. 18 kg, 4,062) 1,590 silver coins denarii, antoniniani: Septimius Severus - Trebonianus Gallus (AD 251-253); silver weight: 5078.8-10559.8 g.",NA,III century
France,1979,3922,TALMONT-SAINT-HILAIRE 1979,7426,269,271,46.4656,-1.6186,"7,426 antoniniani (radiates): Gordian III - Victorinus (AD 270-271); silver weight: 1783.8-13513.7 g.. It is not clear whether this hoard was part of the deposit found on the site in the nineteenth century, or whether it represents a separate hoard on the same site. The hoard was found during rescue excavations by the Direction des Antiquités Historiques des Pays de la Loire after an individual found coins scattered on the ground surface on several occasions on the site of a Gallo-Roman villa.",NA,III century
Greece,2006,6896,PELLA BATH HOUSE 2006,10,276,282,40.763,22.526,"The hoard comprised 10 Roman Imperial 'bronze' (i.e. antoniniani?) coins, found in a Roman bath house in the southern part of ancient Pella. The latest were of Aurelian, Florian and Probus.",NA,III century
Morocco,1932,5419,VOLUBILIS - HOUSE OF THE EPHEBE,8,210,210,34.074,-5.556,"8 bronze pieces: 6 sestertii, 2 medallions: Antoninus Pius (Diva Faustina I) - Septimius Severus (AD 210).",NA,III century
Luxembourg,1990,7439,DALHEIM-RICCIACUS 1990 1,55,271,273,49.543,6.259,The hoard was found during the excavation of the fill of a Roman well in a previously unknown area of the vicus and comprised 54 radiates from Gallienus (sole reign) to Tetricus II with a tpq of AD 274. The coins were interpreted as the contents of a purse.,"Cabinet des Médailles du Musée National d'Histoire et d'Art, Luxembourg, Luxembourg; inv.no. 1990ss-100/10",III century
Greece,1955,6750,SPARTA 1955,13,241,244,37.074,22.43,"The hoard comprised 13 sestertii and dupondii from the first century AD to Gordian III, found in a large pithos. They might have been be part of a larger hoard.",NA,III century
France,1864,3761,LE MANS 1864,838,260,269,48.003,0.191,"The hoard was found deposited in an old wall and comprised 838 antoniniani (radiates). Hucher compiled a catalogue of 810 coins: Trajan Decius - Postumus (AD 260-269). Hucher acquired 351 coins for the Musée du Mans (Manuscript of entries 1863-1909, p. 4 and 5) and the Hospice kept 487 coins.Silver weight: 227.2-1046.5 g.",Musée de Mans,III century
Turkey,1992,20992,ANTAKYA 1992?,583,270,275,36.197,36.161,583 antoniniani (radiates). The precise location is unknown. Based on the high frequency of coins minted in Antioch has been considered a site near this city. Coins: Elagabalus - Aurelian (AD 270-275).,NA,III century
France,1920,3952,VOUTHON,6,271,274,45.6679,0.4568,The six antoniniani (radiates) were interpreted as representing a purse hoard or being part of a larger deposit.,NA,III century
Bulgaria,1956,12169,GAVRAILOVO,7,238,244,42.6448,26.1802,Unknown number of silver and bronze coins. Two dupondii of Domitian and 5 antoniniani of Gordian III are known.,NA,III century
Serbia,1969,16558,VLAJIĆA BRDO,1292,257,258,44.359645,20.974615,"1,156 denarii and antoniniani (radiates) together with 136 bronze coins found in two ceramic vessels ranging from Trajan to Gallienus.","National Museum, Smederevska Palanka,",III century
Italy,1926,14440,CASSANO MAGNAGO 1926,400,282,283,45.675951,8.826694,400 antoniniani (radiates): Gallienus (sole) - Carus (AD 282-283).,Museo Civico di Legnago (16 coins); Museo Civico di Gallarate (239 coins),III century
Hungary,1896,2888,MÉRGES,300,253,259,47.6,17.44,(c. 300) 49 antoniniani: Elagabalus - Valerian I (AD 258-259); silver weight of 63.8 - 128.7 g.,NA,III century
Tunisia,1965,5365,FADHILINE,4887,271,274,35.64,10.992,"4,887 antoniniani radiates found in a jug in a stone quarry: Elagabalus - Tetricus I (AD 271-274).",NA,III century
France,1874,8630,SAINT-MARTIN-D'URIAGE,39,293,294,45.154,5.804,(?) 39 antoniniani: Claudius II -Diocletian (AD 293-294); silver weight: 7.1-12.5 g.,"Museum of Grenoble, France",III century
Greece,2007,6759,VATHY,31,251,253,38.9771,20.7526,"The hoard comprised 31 Roman Provincial coins from Nicopolis from Caracalla to Trebonianus Gallus, found south of Nicopolis, at Agios Phaneromenes Vathi (Αγιας Φανερωμενης Βαθυ), where one of the three harbours of the city was located. The coins were found in two lots (of 5 and 26 coins), recovered at a few days interval, and both hidden under a tile.",Archeaological Museum of Nicopolis,III century
Georgia,1941,16035,MTSKHETA – ARMAZI 1941,10,249,251,41.839326,44.663191,"Six or seven? aurei found in grave no. 3: Gordian III 2, Philip I 3 (AD 244-249) and possibly Hostilian 1 with a drachm of Gotarzes II and 3 denarii of Augustus found during excavations.","National Museum of Georgia, Tbilisi",III century
Bulgaria,1994,12070,BOTEVGRAD,22,249,251,42.909,23.796,320 denarii and antoniniani found in a building from the ancient settlement. 22 coins were reviewed: Gordian - Trajan Decius (AD 249-251).,NA,III century
Belgium,1939,3353,NAMUR 1939,7,253,268,50.466,4.869,"7 silver coins: 6 denarii, 1 antoninianus (radiate): Republic - Valerianus/Gallienus (Salonina) (AD 253-268); silver weight: 11.8-22.8 g.","Musée Archéologique de Namur, Belgium (7 coins)",III century
Poland,1855,13554,JELENIA GÓRA 1855,2,251,253,50.902748,15.736464,An aureus of Trebonianus Gallus and a gold barbarous imitation of a Roman coin were bought in 1855 by the Coin Cabinet of the Museum in Berlin from a local from Jelenia Góra. No certainity whether the coins were actually found in this town.,Sammlung des Münzkabinetts in Berlin (17551-[1] coin und 17552-[2] Barbarous imitation. Unknown nowadays location.,III century
Bulgaria,1921,10141,KARLUKOVO,3,238,244,43.1653,24.0669,Uknown number of silver Roman coins. 1 denarius of Severus Alexander and 2 coins of Gordian III are known.,NA,III century
Romania,1942,2630,DRĂGĂŞANI,155,238,239,44.63,24.297,"154 silver coins: 149 denarii, 5 antoniniani (radiates): Vespasian - Gordian III (AD 238-239); silver weight: 217.9-454.5 g.",NA,III century
Denmark,1900,18870,JØRGENSMINDE,2,286,296,56.54673,9.93224,"Two provincial coins, minted in Alexandria (Diocletian and Maximian), found on a field in ca. 1900.",On file in Copenhagen,III century
Belgium,1831,8299,WIERDE,2,268,270,50.4247,4.9444,"2 coins: 1 bronze Marcus Aurelius (Faustina II/ Diva Faustina II), 1 antoninianus (radiate) Claudius II (AD 268-270)","Archaeological Museum, Namur, Belgium (2 coins)",III century
Portugal,1960,13011,SAMPÃO,377,286,286,39.055018,-7.435817,A suspicious hoard as there is very confusing information whether there is a hoard or more hoards put together following the excavations in the area of a Romano-Visigothic necropolis:,"Museu Nacional de Arqueologia, Lisboa, Portugal",III century
Bulgaria,1937,2714,GIGEN 1937,1000,244,249,43.708,24.466,(c. 1000) 88 silver coins (denarii and antoniniani): Antoninus Pius - Philip I (AD 244-249); silver weight: 1251.6-2848.4 g,NA,III century
Bulgaria,1969,4110,PODKREPA,3456,283,285,41.918,25.681,3456 antoniniani: Valerian I - Carinus (AD 283-285); silver weight: 623.2-4318.9 g.,"Regional History Museum, Haskovo, Bulgaria; inv. no. N 326 - N 328",III century
Israel,1948,5502,GUSH ḤALAV 1948,145,244,249,33.021,35.448,"The hoard comprised 180 tetradrachms (Nero-Macrinus), 22 denarii (Septimius Severus-Geta), and 35 bronze coins (Alexander Severus-Philip I). Details for 145 of the coins have been published.",Israel Antiquities Authority (21: IAA 437; 462-481) (photos),III century
Bulgaria,1971,12146,TRILISTNIK,32,244,249,42.2072,24.873,"32 silver coins discovered in a small ceramic vessel: 7 antoniniani, 25 denarii: Commodus - Philip I (AD 244-249).","Museum of Archaeology, Plovdiv, Bulgaria; inv.no. 2574",III century
France,1906,3932,TREFFIEUX,909,269,271,47.621,-1.537,"In 1906, a find of 107 small bronzes (radiates) was reported in Treffieux. These are very likely to be part of the same find as those reported by Fabre as being found in a garden in the early 20th century AD. This hoard comprised two lots of 909 and 44 radiates respectively which were studied in 1953 and 1958. Silver: 908, 1 coins; Silver weight: 246.1-1134.0g.",NA,III century
Netherlands,1986,10031,VECHTEN 1986,45,222,235,52.058,5.162,45 silver coins: Republic - Severus Alexander (AD 222-235).,Private collection,III century
France,1909,3703,GRAND-COURONNE,83,268,270,49.357383,1.007075,"The hoard comprised 'a lot of bronze and billon coins, of which 83 coins were recovered and give by M. Timbaud to the Musée de Rouen…'it is likely to represent a hoard or a portion of a hoard'; Antoninian dynasty - ; silver weight: 17.6-151.6g.","Musée des Antiquités de Rouen, France. Museum Inventory III, p. 61, no. 2157 (donated 17.5.1909)",III century
Bulgaria,1990,12326,PREOBRAZHENTSI,114,244,249,42.795,27.332,114 provincial bronze coins: Antoninus I (Faustina I) - Philip I (AD 244-249).,"Regional Museum of History, Burgas, Bulgaria; inv.no. inv.no.741-758, 760-766,768-770,772-780, 782-842, 845-855, 982",III century
Austria,1990,13267,MAUER BEI AMSTETTEN,68,230,230,48.096,14.797,Over 500 coins were discovered on a parcel by a collector. G. Dembski have seen 68 denarii. Other scholars (Al. Ruske) expressed some doubts about these coins being part of a hoard: Hadrian - Severus alexander (AD 230).,NA,III century
Spain,2001,17640,PUENTE CASTRO,15,268,270,42.580869668404,-5.5525814086927,60 antoniniani (radiates) found with remains from a textile bag: Philip I - Claudius II (AD 268-270) in a doctor house.,NA,III century
Egypt,1933,7934,KOM AUSHIM A115,102,285,286,29.51995,30.90216,102 tetradrachms of Alexandria: Aurelian and Diocletian (AD 286-287) found in a pile at floor level (along the wall of a room) during excavations of a house.,Ann Arbor,III century
Luxembourg,1948,3990,BLUMENTHAL,43,276,282,49.745,6.266,The hoard was found in a Gallo-Roman cemetery scattered over an area of some metres and comprised an unknown number of coins. 43 were recovered by private individuals and recorded by FMRL: Valetian I and Gallienus - Probus (AD 276-282).,NA,III century
Belgium,1983,9219,FORÊT-TROOZ,18,244,247,50.583597,5.699813,18 coins : 13 denarii and 5 antoniniani (radiates): Septimius Severus for Caracalla (Caesar) - Philip I (AD 244-247).,NA,III century
Russia,1984,18351,ANAPA 1984,105,234,238,44.8964,37.3092,"Hoard of 105 coins of the Bosporan kings: Rhescuporis II, Sauromates I, Cotys II, Rhoemetalces, Sauromates II, Rhescuporis III, Cotys III, Sauromates III, Rhescuporis IV, Ininthimeus.",NA,III century
France,1933,2933,CRÉPY-EN-VALOIS,5,219,220,49.236,2.889,The hoard comprised 5 silver denarii from Septimius Severus to Elagabalus. Hobbs estimates a silver weight of 9.2g.,NA,III century
Germany,1959,16991,TRIER AND SURROUNDINGS II,158,270,275,49.750076,6.637089,"In 1959, D. Kienast may have investigated the listed series of coins in art-dealing, which reportedly were picked up as a hoard find in the city area.",NA,III century
Bulgaria,1970,10114,SOFRONIEVO,61,249,251,43.6336,23.784,61 silver coins found in a ceramic vessel: Hadrian - Trajan Decius (AD 249-251). Found together with a bronze brooch.,"Regional History Museum Vratsa, Bulgaria; inv.nos. M IV 8346-8406",III century
Israel,2006,7727,SHU'AFAT 2006,117,222,235,31.813847371519,35.234378621922,The hoard comprised 117 bronze coins dated between Ptolemy I (323-283/2 BC) and Severus Alexander (AD 222-235).,Israel Antiquities Authority (IAA 100886-101000; 113001-2),III century
Turkey,2000,16856,ZEUGMA 2000 - IV,3750,251,253,37.057,37.869,"3,750 coins, mostly Syrian tetradrachms ranging from Caracalla to Volusian, some antoniniani and a few denarii, found in a destruction layer in the 'Poseidon villa' in Zeugma.",NA,III century
Bulgaria,1961,12140,PRAVISHTE,85,244,249,42.3333,24.5586,Unknown number of coins found in a ceramic vessel on the area of an a ancient settlement. 85 provincial bronze coins entered the museum collection in Plovdiv: Antoninus Pius - Philip I (AD 244-249).,"Museum of Archaeology, Plovdiv, Bulgaria; inv.no. 2237",III century
"England, United Kingdom",2015,14715,CHALGROVE 2015,10,275,285,51.659263,-1.0906235,IARCH record for a small hoard of 10 radiates. Possibly associated with the Chalgrove II hoard (IARCH-CB9058) but recorded separately due to uncertainty over this association.,NA,III century
Germany,1780,16644,BENNINGEN,9,222,235,48.94672,9.24212,"The 9 coins (5 denarii, 3 bronzes and 1 antoninianus, to Severus Alexander) was found in 1780 with other relics, in a meadow near Marbach, at the confluence of Neckar and Murr. It is labelled as 'Kollektivfund' in FMRD, not as hoard.",NA,III century
Croatia,1887,16765,VINKOVCI 1887,10,276,282,45.2855,18.803082,10 antoniniani (radiates) ranging from Claudius II to Probus (276-282) found in a grave.,AM Zagreb.,III century
France,1875,7064,POLIGNY 1875-1878,6000,271,274,48.224,2.7444,"The hoard comprised an amphora containing between 6,000 and 7,000 antoniniani (radiates), mostly of Claudius II, Victorinus, Tetricus I and II. Only 5 coins were identified more closely.",NA,III century
Greece,2001,5430,CHAERONEA,10,266,266,38.4923,22.8419,A hoard of 10 antoniniani (Valerian I - Gallienus) found in a destruction deposit of a Roman villa 500 metres from Chaeronea.,Museum of Chaeronea,III century
Hungary,1918,7501,PÉLIFÖLDSZENTKERESZT II,244,251,253,47.709,18.588,"244 silver coins: 117 denarii, 127 antoniniani: Nero - Trebonianus Gallus (AD 251-253). Found in a bronze vessel.",NA,III century
France,1984,3611,CAUDEBEC-LÈS-ELBEUF 1984,1038,271,274,49.276,1.027,"The hoard comprised more than 1,000 antoniniani (radiates) of which 1,038 were acquired by the Musée des Antiquités de Rouen' 'Une pelleteuse heurta' hit the vessel in which the hoard was buried: Trebonianus Gallus (Volusian Augustus) - Tetricus I (AD 271-274); silver weight: 281.2-1296.6g.","Musée des Antiquités de Rouen, France",III century
Hungary,1993,2837,DUNAUJVÁROS 1993 A,67,284,293,46.962,18.936,67 antoniniani (radiates): Gordian III to Diocletian (AD 284-293).,NA,III century
Bulgaria,1960,3381,PANAYOT KHITOVO,55,249,251,43.138,26.333,"(55) 17 silver coins: 9 denarii, 8 antoniniani: Septimius Severus - Trajan Decius (AD 249-251); silver weight: 21.6-34.1 g.",NA,III century
Netherlands,1990,20574,GROESBEEK 1990-1997,6,219,222,51.7617,5.9235,"6 coins: 4 AE and 2 AR; Trajan-Elagabalus, with no further details currently available.",NA,III century
France,1970,12565,LANDÉVENNEC,38,261,261,48.271,-4.334,"Group of 38 bronze coins: 28 sestertii, 3 dupondii, 7 asses: Nero - Postumus (AD 260-268).",NA,III century
France,1980,3261,GRÉSY-SUR-ISÈRE,41,251,253,45.599,6.257,"41 coins: 39 denarii, 2 antoniniani (radiates): Septimius Severus - Trebonianus Gallus (AD 251-253); silver weight: 57.5-75.2g.",NA,III century
Bulgaria,2001,10150,LOMETS 3,25,238,244,42.9853,24.6736,"25 provincial bronze coins: Caracalla - Gordian III (AD 238-244). Mints: Nicopolis ad Istrum, Marcianopolis, Hadrianopolis","Regional History Museum, Pleven, Bulgaria; inv.no. 1780 1-25",III century
France,1975,3549,ANNEVILLE-AMBOURVILLE,202,260,269,49.462,0.885,"A hoard of at least 202 radiates. The latest coin in the hoard is radiate of Gallienus (sole reign) from Milan mint dating to AD 262. Mint data exists for this hoard but TAF is not specific enough to allocate mints to rulers. Museum Inventory No: 75-7. Silver: 8, 223 coins; Silver weight: 71.8-592.1",Musée des Antiquités de Rouen,III century
Bulgaria,1948,3796,MALUK PRESLAVETS,2668,270,275,44.064,26.848,2669 antoniniani (radiates): Gordian III - Aurelian (AD 270-275); silver weight: 721.6-3335.3 g.,"National Archaeological Institute with Museum, Sofia, Bulgaria; inv. no. CLVII",III century
Greece,2006,6904,PELLA WEST CEMETERY 2006 (KER. 35),3,238,244,40.763,22.526,"A hoard of 3 Roman Provincial coins minted at Thessalonica (2 of Elagabalus, 1 Gordian III), found in grave 35 in the western cemetery of Pella. The grave also contained numerous other artefacts.",NA,III century
France,1872,5719,SAINT-PIERRE-EN-VAL,80,260,269,50.0114,1.4538,"A hunter stooping to pick up a hare, noticed 30 Roman coins scattered on the ground surface. Further investigation led to the discovery of another 50 coins, presumably a hoard dispersed by ploughing: Gordian III - Postumus (AD 260-269).",NA,III century
Israel,1948,7562,AIN HANAZIV,37,210,211,32.471,35.502,"The hoard comprised a ceramic jar containing 37 bronze and silver coins dated between 146-139 BC and AD 193-211. The hoard was found in association with the remains of an ancient building, but this was destroyed during construction work.",NA,III century
France,1964,7033,TAVERNY,3000,260,269,49.027,2.224,"The hoard comprised a ceramic vessel containing between 2,000 and 3,000 coins. The hoard was immediately dispersed but contained at least 20 radiates of Gallienus and Postumus.",NA,III century
Belgium,1914,3714,HENSIES,10,260,269,50.432,3.684,10 antoniniani (radiates): Gordian III - Postumus (AD 260-269); silver weight: 3.7-11.5 g.,NA,III century
France,1885,7299,LURCY-LÉVIS,600,218,222,46.73,2.939,The hoard comprised a coarseware vessel containing more than 600 denarii from Augustus to Elagabalus (AD 218-222).,NA,III century
Germany,1837,16630,KIßLEGG-UNTERHORGEN,600,268,268,47.7601,9.8886,"A farmer from Unter-Horgen found a hoard while fertilizing a marshy pasture. During this work he saw a number of coins laying next to a vessel in a ditch. The hoard comprised possibly up to 600 coins. The list given in FMRD encompasses 274 denarii and antoniniani, ranging from Antoninus Pius to Marius.",NA,III century
Belgium,1847,5515,BAILLEUL,2,260,269,50.6688,3.3172,"The hoard contained approximately 450 denarii and antoniniani (radiates) of Vespasian, Antoninus Pius (?),Marcus Aurelius, Commodus, Julia Paula, Severus Alexander, Balbinus, Gordian III, Philip I, Otacilia Severa, Trajan Decius, Herennia Etruscilla, Trebonianus Gallus, Volusian, Valerian, Gallienus, Salonina and Postumus. The most abundant were coins of Gordian, Philip I, Gallienus and Postumus. The attribution of coinage to Antoninus Pius is doubtful as the coin described belongs to Caracalla (RIC 277c).",NA,III century
Bulgaria,1962,12046,KYUSTENDIL 2,63,249,251,42.287,22.694,"63 coins: 9 denarii, 54 antoniniani: Marcus Aurelius - Trajan Decius (AD 251). Found in the baths.","Regional History Museum, Kyustendil, Bulgaria; inv. no. 743-782",III century
Spain,1940,3773,LIÉDENA,105,270,270,42.622,-1.3,105 antoniniani (radiates) were catalogued. The catalogue does not specify whether the radiates of Gallienus were of his sole or joint reign: Philip I for Otacilia Severa (Augusta) - Quintillus for Claudius II (Divus).,NA,III century
Morocco,1948,5422,BANASA 1948,14,244,249,34.601,-6.116,14 sestertii found in a house: Nerva - Philip I (AD 244-249).,NA,III century
Algeria,1906,4928,TAZOULT 1906,6,234,234,35.49,6.257,"The hoard comprised 6 aurei and silver jewelry. Two of the aurei are mounted in gold frames. The coins are: Antoninus Pius, Caracalla, Julia Domna, Macrinus and 2 of Severus Alexander (AD 234).","Musée national des Antiquités et Arts musulmans, Alger, (ex Musée Stéphane Gsell), Algeria; inv.nos. 1045 - 1053",III century
Romania,1961,2668,AIUD,300,260,268,46.312,23.729,(300) 194 Ant: Gordian III - Valerianus I or Gallienus (sole reign ?) Gordian III 52,NA,III century
Syria,1934,9820,DURA EUROPOS 16,107,247,249,34.747,40.73,"A hoard of 107 provincial bronze coins (of which 74 were identifiable), found in the Roman barracks at Dura Europos.",Yale University,III century
France,1596,5525,BOLLEZEELE,2000,260,269,50.865304,2.326838,"The hoard comprised a whiteware ceramic jug contained approximately 2,000 coins of Postumus.",NA,III century
