creators,title,description,geoContext,minDate,maxDate,latitude,longitude
C. Foss,Anadynata,"An ancient place, cited: BAtlas 86 D3 Anadynata",near Kurşunlu,300,640,40.853768,33.2254255
"R.W. Mathisen, H.S. Sivan",*Tornomagus?,"An ancient place, cited: BAtlas 14 F2 *Tornomagus?",Tournon-St-Pierre,300,640,46.738166,0.953976
"T. Sinclair, David Braund",Themiskyra,"An ancient place, cited: BAtlas 87 B3 Themiskyra",at or near Terme,-550,640,41.215176,36.967737
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Mambre?,"An ancient place, cited: BAtlas 89 D2 Mambre?",Boşat,300,640,38.241018,41.003818
H. Bender,Sutrio,"An ancient place, cited: BAtlas 19 E3 Sutrio","Sutrio, ITL",-30,640,46.514112,12.990405
"E.J. Keall, M. Roaf",Bandiyan,"An ancient place, cited: BAtlas 97 E2 Bandiyan","Bandiyan, near Yarim Tepe",-30,640,37.737989,58.991182
W.V. Harris,Ferentium,Ferentium (modern Ferento) was a city of Etruria first mentioned in the Liber Coloniarum ca. 123 BC that became a Roman municipium after the Social War. Substantial remains of the city remain; the site was the birthplace of Otho and noted for its fine stone monuments and statues.,Ferento,-330,640,42.48859,12.132177
E.W. Haley,Bergidum Flavium,"An ancient place, cited: BAtlas 24 E2 Bergidum Flavium",Cacabelos,-30,640,42.599819,-6.725657
E.W.B. Fentress,Untitled,"An ancient place, cited: BAtlas 34 D2 unnamed feature ()",Barrington Atlas grid 34 D2,-30,640,35.787512,5.457597
"C. Foss, S. Mitchell",Kandyba,"An ancient place, cited: BAtlas 65 C5 Kandyba",Gendeve,-30,640,36.30942825,29.66173925
"L.F. Pitts, A. Bursche",Uherské Hradiště,"An ancient place, cited: BAtlas 13 C3 Uherské Hradiště","Uherské Hradiště, CZE",-30,640,49.065163,17.459186
"J. Fossey, J. Morin",Oineon,"An ancient place, cited: BAtlas 55 B4 Oineon",Klima Evpaliou/Magoula,-550,640,38.400288,21.993565
H. Bender,Salurnis,"An ancient place, cited: BAtlas 19 D3 Salurnis",Salorno ITL,-30,640,46.240205,11.213073
"A. Bursche, L.F. Pitts",Piwonice,"An ancient place, cited: BAtlas 13 D1 Piwonice","Piwonice, POL",-330,640,51.720763,18.099685
"J. Bennet, G. Reger",Magazia,"An ancient place, cited: BAtlas 60 D2 Magazia","Magazia, Kaminaki",300,640,35.158696,25.466087
"J. Kunow, C. Haselgrove",Bagacum,Bagacum was an ancient city located in Gallia Belgica and a capital of the Nervii.,Bavai/Bavay,-30,2100,50.2977855,3.792415
R.B. Hitchner,Vicus Bovius,"An ancient place, cited: BAtlas 32 E3 Vicus Bovius","19 miles SW Carthago, on road to Theveste",-30,640,36.6633,9.825728
T.B. Mitford,Arabissos/Tripotamos,"An ancient place, cited: BAtlas 64 D4 Arabissos/Tripotamos","Afşin, formerly Yarpuz",-550,640,38.246013,36.911673
A.S. Esmonde Cleary,Heronbridge,Site of Romano-British settlement or small town,Heronbridge,-30,640,53.1689641004,-2.88331858794
J.J. Wilkes,Kučevo,"An ancient place, cited: BAtlas 21 D5 Kučevo","Kučevo, settlement and mine YUG",-30,640,44.470913,21.666959
C. Foss,Baris,"An ancient place, cited: BAtlas 52 B4 Baris",Gönen,-330,640,40.102177,27.655361
D.J. Mattingly,Ad Templum,"An ancient place, cited: BAtlas 35 B1 Ad Templum",Djemna TUN,-30,640,33.583387,9.016781
R.B. Hitchner,Vaga,"Vaga (Béja, Tunisia) was a much-contested city in antiquity. During the conflict against Rome, Iugurtha made Vaga his base of operations.",Beja,-330,640,36.726581,9.184162
S.T. Parker,Mothous,"An ancient place, cited: BAtlas 71 B3 Mothous",Mautah,-30,640,31.093338,35.695848
"L. Quilici, S. Quilici Gigli",Anagnia,Anagnia was a Hernican town that sided with Rome against the Volscians and later became civitas sine suffragio.,Anagni,-750,640,41.742213,13.158962
W.V. Harris,Fulginiae,"Fulginiae was an ancient town of Umbria, Italy, on the later line of the Via Flaminia, ca. 20 km south of Nuceria.",Foligno,-330,640,42.956143,12.703279
"M. Pearce, P. Tozzi",Bretina,"An ancient place, cited: BAtlas 39 H2 Bretina",Brentino,-30,640,45.643262,10.872761
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",Veh-az-Amid-Kavad/[Arragan],"An ancient place, cited: BAtlas 93 G3 Veh-az-Amid-Kavad/[Arragan]",5-7 miles NE Behbahan in area known as Argun,300,640,30.662826,50.309141
"C. Haselgrove, J. Kunow",Teucera,"An ancient place, cited: BAtlas 11 C2 Teucera",Thièvres sur Authie,300,640,50.127518,2.4532
E.W.B. Fentress,Thamallula Antoniniani,"An ancient place, cited: BAtlas 34 D2 Thamallula Antoniniani",Ain Toumella,-30,640,35.932949,5.030569
"J. Fossey, J. Morin",Pereia,"An ancient place, cited: BAtlas 55 D2 Pereia",Tsurnati/Khalai,-750,640,39.141135,22.555166
C. Foss,Argyropolis/Bytharion?,"An ancient place, cited: BAtlas 53 A2 Argyropolis/Bytharion?",Tophane,300,640,41.026411,28.980152
"R.W. Mathisen, H.S. Sivan",*Nobiliacus,"An ancient place, cited: BAtlas 14 F1 *Nobiliacus",Neuillé-le-Lierre?,300,640,47.511029,0.90963
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Shawarshan,"An ancient place, cited: BAtlas 89 G1 Shawarshan",Maku IRN,300,640,39.29,44.468888
"J.P. Brown, E.M. Meyers",Aere,"An ancient place, cited: BAtlas 69 D3 Aere",Sanamein SYR,-30,640,33.071101,36.185274
"I.E.M. Edlund Berry, A.M. Small",Consentia,The capital city of the ancient Bruttii in Calabria.,Cosenza,-550,2100,39.295395,16.253611
"P.-L. Gatier, T. Sinclair",Kara Kozak,"An ancient place, cited: BAtlas 67 G3 Kara Kozak","Kara Kozak, E bank of Euphrates; fort on opposite bank SYR",-30,640,36.636898,38.212595
R.B. Hitchner,Muzuc,"An ancient place, cited: BAtlas 33 E1 Muzuc",Henchir-Bechra,-330,640,35.979006,9.710379
E.W.B. Fentress,Thac(arata?),"An ancient place, cited: BAtlas 34 D2 Thac(arata?)",MacMahon/Ain Touta,-30,640,35.376604,5.893894
"I.E.M. Edlund Berry, A.M. Small",Temesa/Tempsa,"An ancient city located on the west coast of Bruttium, just north of the Gulf of Hipponium.",Nocera Tirinese/Piano della Tirena,-750,640,39.036454,16.159633
"C. Foss, S. Mitchell",Herakleia Salbakes,"An ancient place, cited: BAtlas 65 A2 Herakleia Salbakes",Vakıf,-330,640,37.632878,29.003497
R. Müller Wollermann,Senekeleu,"An ancient place, cited: BAtlas 75 D3 Senekeleu",Saqula,-30,2100,28.575245,30.68444
"T. Wilfong, S.E. Sidebotham, J. Keenan",Latopolis,"An ancient place, cited: BAtlas 80 B3 Latopolis",Esna/Isna,-2600000,2100,25.2936689,32.5531993
T. Drew Bear,Tabala,"An ancient place, cited: BAtlas 62 A4 Tabala",Burgaz,-30,640,38.612168,28.803373
M.U. Erdosy,(H)Eorta/Sageda,"An ancient place, cited: BAtlas 6 E4 (H)Eorta/Sageda",Faizabad? Skt.: Ayodhya,-30,640,26.953896,81.857671
A.S. Esmonde Cleary,Vertis?,"An ancient place, cited: BAtlas 8 E2 Vertis?",Worcester,-30,640,52.191989,-2.223627
N. Purcell,Ferentinum,A Hernican town along the Via Latina that the Romans captured in 364 B.C. Later in the Republican period (after 195 B.C.) the city received Roman municipal status.,Ferentino,-330,640,41.692693,13.253364
R.B. Hitchner,Pagus Trisipensis?,"An ancient place, cited: BAtlas 32 C3 Pagus Trisipensis?",Kef Terjba,-30,640,36.726902,8.978073
"C. Haselgrove, J. Kunow",Perniciacum?,"An ancient place, cited: BAtlas 11 F2 Perniciacum?",Braives BGM,-30,640,50.628114,5.144889
C. Foss,Aiginetes,"An ancient place, cited: BAtlas 86 E2 Aiginetes",Hacıveli,300,640,41.979567,34.044074
E. Bertrand,*Brioratis,"An ancient place, cited: BAtlas 17 E2 *Brioratis",Briord,-30,640,45.782212,5.459292
D.J. Mattingly,Phykous,"An ancient place, cited: BAtlas 38 C1 Phykous",Zaviet el-Hamama,-330,640,32.919182,21.631788
E.W. Haley,Bracara Augusta,"With settlement from the Neolithic onwards, Bracara Augusta was established as a civitas in 20 B.C. In the third century A.D. Diocletian advanced the settlement to the capital of the administrative area known as Conventus Bracarensis, forming part of the Roman province of Gallaecia.",Braga POR,-30,640,41.550875,-8.424973
"C. Foss, S. Mitchell",Lounda,"An ancient place, cited: BAtlas 65 B1 Lounda",İsabey,-30,640,38.0296065,29.455009
R. Müller Wollermann,Tinteris,"An ancient place, cited: BAtlas 75 E2 Tinteris",Dandil,-330,2100,29.153595,31.051802
M. Drew Bear,Tachoi,"An ancient place, cited: BAtlas 77 D1 Tachoi",Tukh,-330,640,27.685977,30.826197
"David Braund, T. Sinclair",Kordyle,"An ancient place, cited: BAtlas 87 E3 Kordyle",Akçakale,-30,640,41.081598,39.496726
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Sophanene,"An ancient place, cited: BAtlas 89 C2 Sophanene",upper R. Tigris basin immediately W Batman Su,300,640,37.85837,40.866752
"C. Foss, G. Reger",Alinda/Alexandria ad Latmum,"An ancient place, cited: BAtlas 61 F2 Alinda/Alexandria ad Latmum",Karpuzlu,-550,640,37.558628048,27.8264257007
D.J. Mattingly,Settlement near Magrusa,An ancient settlement near modern site of Magrusa,Magrusa,-330,640,30.959084,14.193826
N. Purcell,Bauli,Bauli (near modern Bacoli) was an ancient settlement of the Campi Phlegraei.,Bacoli,-330,640,40.832263,14.066789
"I.E.M. Edlund Berry, A.M. Small",S. Giorgio,"An ancient place, cited: BAtlas 45 G3 S. Giorgio",S. Giorgio,300,640,40.581539,17.883568
"J. Kunow, C. Haselgrove",Brunoy,"An ancient place, cited: BAtlas 11 C4 Brunoy",Brunoy,-30,640,48.696638,2.503536
H. Bender,Bilzingsleben,"An ancient place, cited: BAtlas 12 E1 Bilzingsleben",Bilzingsleben,300,640,51.281107,11.067948
naravecchia,Ain el-Gedida,"Roman/late antique settlement, with substantial remains of an industrial area, a church complex, and a mud-brick temple reused as a ceramic workshop.","Dakhla Oasis, Upper Egypt",300,640,25.5399922352,29.045201858
"M. Pearce, P. Tozzi",Acerrae,A city of Cisalpine Gaul located in the territory of the Insubres.,Pizzighettone,-330,640,45.190014,9.790962
"C. Haselgrove, J. Kunow",Metlosedum,"An ancient place, cited: BAtlas 11 C4 Metlosedum",Melun,-330,640,48.541316,2.66025
R.B. Hitchner,Henchir-Sidi-Ameur,"An ancient place, cited: BAtlas 32 E4 Henchir-Sidi-Ameur",Henchir-Sidi-Ameur,-30,640,36.460813,9.950543
N. Purcell,Casilinum,"A settlement located in the border region between the ager Falernus and the ager Campanus, north of Capua.",Capua,-330,640,41.1034594,14.2170763
S.M. Burstein,Ikhmindi,A sixth century BC settlement on the Nile in Lower Nubia.,Ikhmindi,300,640,23.020542,32.635406
M. Euzennat,el Marsa,"An ancient place, cited: BAtlas 28 D2 el Marsa",el Marsa,-30,640,35.901179,-5.452453
"J. Kunow, C. Haselgrove",Mogontiacum,The original Roman settlement at Mogontiacum (modern Mainz) was established by Drusus ca. 13/12 BC. The settlement became an important military center throughout Roman times and was the base of operations for numerous Roman legions.,Mainz GER,-30,2100,49.998912,8.273869
E.N. Borza,Mečkuevi,"An ancient place, cited: BAtlas 50 B1 Mečkuevi","Mečkuevi, fortified settlement MAC",-30,640,41.934317,22.049848
E. Bertrand,Rouession,"An ancient place, cited: BAtlas 17 B3 Rouession",St-Paulien,-330,640,45.134811,3.81242
"R.C. Knapp, F.H. Stanley, Jr.",Lora la Vieja,"An ancient place, cited: BAtlas 26 E4 Lora la Vieja",Lora la Vieja,-30,640,37.659227,-5.526348
S.T. Parker,Khirbet el-Batra,"An ancient place, cited: BAtlas 71 B3 Khirbet el-Batra",Khirbet el-Batra,-330,640,31.118694,35.787822
"G. Reger, J. McK. Camp II",Koresia/Arsinoe,"An ancient place, cited: BAtlas 58 G2 Koresia/Arsinoe","Livadi, on Keos",-750,640,37.658699,24.3111875
E.W.B. Fentress,Marcimeni?,"An ancient place, cited: BAtlas 34 F2 Marcimeni?",Ain Beida,-30,640,35.796796,7.3928
"R.W. Mathisen, H.S. Sivan",Calatonno,"An ancient place, cited: BAtlas 14 G1 Calatonno",St-Julien-de-Chedon?,300,640,47.315484,1.213436
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Arzamon/Arxama,"An ancient place, cited: BAtlas 89 C3 Arzamon/Arxama",Harzem,-30,640,37.262483,40.639528
T. Drew Bear,*Lankena,"An ancient place, cited: BAtlas 62 C4 *Lankena",Kozviran,-30,640,38.876554,29.906358
S. Mitchell,Nora/Neroassos,"An ancient place, cited: BAtlas 63 E4 Nora/Neroassos",possibly Gelin Tepe,-330,640,38.2719285,34.3745905
J.J. Wilkes,Bakionica,"An ancient place, cited: BAtlas 21 C6 Bakionica","Bakionica, YUG",-30,640,43.872406,20.10609
"C. Foss, G. Reger, S. Mitchell",Trianta,"An ancient place, cited: BAtlas 56 C3 Trianta","Trianta, on Lesbos GRE",-550,640,39.224278,26.196664
E.W.B. Fentress,Tucca?/Fines Africae et Mauretaniae?,"An ancient place, cited: BAtlas 31 E3 Tucca?/Fines Africae et Mauretaniae?",Henchir el Abiod,-30,640,36.6088383241,6.27278460293
H. Bender,Mühltal,"An ancient place, cited: BAtlas 19 E2 Mühltal","Mühltal, GER",-30,640,47.838573,12.315641
"P. Kos, M. Šašel Kos",Muccurum,"An ancient place, cited: BAtlas 20 E6 Muccurum",Makarska CRO,-30,640,43.295215,17.020743
"J. Bennet, G. Reger",Tarra,"An ancient place, cited: BAtlas 60 A2 Tarra",Ag. Roumeli,-750,640,35.236215,23.970017
"P. Kos, M. Šašel Kos",Iuenna,"An ancient place, cited: BAtlas 20 B3 Iuenna",Globasnitz AUS,-30,640,46.557259,14.700828
"L. Quilici, S. Quilici Gigli",Le Castella,"An ancient place, cited: BAtlas 43 D3 Le Castella",Le Castella,-330,640,41.614299,12.806231
R.B. Hitchner,Nara?,"An ancient place, cited: BAtlas 33 D2 Nara?",Bir-el-Bey,-30,640,35.089578,9.328907
A.S. Esmonde Cleary,Bitterne,"An ancient place, cited: BAtlas 8 F4 Bitterne",Bitterne,-30,640,50.916576,-1.370646
H. Bender,Anaunion,"An ancient place, cited: BAtlas 19 D3 Anaunion",Nanno ITL,-30,640,46.315249,11.04805
"M. Roaf, St J. Simpson",al-Qa'im,"An ancient place, cited: BAtlas 91 C3 al-Qa'im",al-Qa'im,-30,640,34.368718,41.094661
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",*Arkathiokerta/‘Artagigarta’/Baras/Basileon Phrourion/Ingila,"An ancient place, cited: BAtlas 89 C2 *Arkathiokerta/‘Artagigarta’/Baras/Basileon Phrourion/Ingila",Eğil,-330,640,38.2405025,40.0827385
T. Drew Bear,Gordion/Vindia?,"The capital city of ancient Phrygia, the ruins of Gordion are located near the modern village of Yassıhüyük about 10km east of the Turkish city of Polatlı.",Yassıhüyük,-750,2100,39.6503052703,31.9784831233
A.S. Esmonde Cleary,Medbourne,"An ancient place, cited: BAtlas 8 G2 Medbourne",Medbourne,-30,640,52.529158,-0.822401
R.B. Hitchner,Limisa,"An ancient place, cited: BAtlas 32 E4 Limisa",Ksar-Lemsa,-330,640,36.0351168684,9.69141823837
"J. Fossey, J. Morin",Schoinos,"An ancient place, cited: BAtlas 55 E4 Schoinos",Mouriki,-750,640,38.421765,23.364042
"C. Foss, S. Mitchell",Brioula,"An ancient place, cited: BAtlas 65 A2 Brioula",Billara,-30,640,37.961027,28.649583
"M. Šašel Kos, P. Kos",Baloie,"An ancient place, cited: BAtlas 20 E5 Baloie",Šipovo on Pliva BOS,-30,640,44.282804,17.090799
E.W.B. Fentress,Untitled,"An ancient place, cited: BAtlas 31 F4 unnamed unlabeled (settlements)",settlements,-30,640,36.480636,6.502609
"M. Šašel Kos, P. Kos",Aequum,"An ancient place, cited: BAtlas 20 D6 Aequum",Čitluk near Sinj CRO,-30,640,43.739278,16.655704
"J.P. Brown, E.M. Meyers",Natania,"An ancient place, cited: BAtlas 69 A5 Natania","Natania, ISR",-30,640,32.328922,34.864173
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Tell Qarasa,"An ancient place, cited: BAtlas 89 D4 Tell Qarasa","Tell Qarasa, SYR",-750,640,36.849361,41.460225
A. Bernand,Xois,"Ancient Xois was located on an island that was formed by the Sebennytic and Phatnitic branches of the Nile. It became the capital of its own nome, the Xoite nome.",Sakha,-30,640,31.108961,30.93728
T. Drew Bear,Hasanlar,"An ancient place, cited: BAtlas 62 B3 Hasanlar","Hasanlar, town",-30,640,39.257153,29.181245
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Uxama (Argaela),Uxama Argaela was a Celtiberian settlement of the Arevaci. The site was subsequently conquered by the Romans.,Cerro del Castro (Burgo de Osma),-550,2100,41.5750018,-3.0947549
"A. Hausleiter, E.J. Keall, M. Roaf",Chal Tarkhan-Eshqabad,"An ancient place, cited: BAtlas 92 G1 Chal Tarkhan-Eshqabad",Chal Tarkhan-Eshqabad,300,640,35.438913,51.466501
"J. Kunow, C. Haselgrove",Caesaromagus,Caesaromagus was the civitas capital of the Bellovaci.,Beauvais,-30,2100,49.4304035,2.081041
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Aloria,"An ancient place, cited: BAtlas 25 B2 Aloria","Aloria, Arrastaria",-30,640,42.996294,-2.981672
S. Mitchell,Kan(n)a,"An ancient place, cited: BAtlas 66 C1 Kan(n)a","Beşağıl, formerly Gene",-30,640,37.899116,33.197508
"I.E.M. Edlund Berry, A.M. Small",Praetorium Publilianum,Praetorium Publilianum was the center of an imperial latifundium in the territory of Teanum Apulum.,Amorusi,-30,640,41.826086,15.366244
T.B. Mitford,Pusatlı,"An ancient place, cited: BAtlas 64 B4 Pusatlı","Pusatlı, 25 miles SE Kayseri",300,640,38.405244,35.723728
"I.E.M. Edlund Berry, A.M. Small",Scylletium/Scolacium,Scylletium/Scolacium was an ancient settlement in Bruttium located on the Gulf of Squillace.,Roccelletta,-550,640,38.8078147047,16.594442994
T. Drew Bear,Blaundos,"An ancient place, cited: BAtlas 62 B5 Blaundos",Sülmenli,-330,640,38.357291,29.209771
"T. Sinclair, P.-L. Gatier",Rhabaine,"An ancient place, cited: BAtlas 67 F2 Rhabaine",Raban,-30,640,37.427054,37.692332
"J.P. Brown, P.-L. Gatier",Raphaneai,"An ancient place, cited: BAtlas 68 B4 Raphaneai",Rafniye,-30,640,34.966351,36.39298
R.B. Hitchner,Thacia,"An ancient place, cited: BAtlas 32 D4 Thacia",Bordj Messaoudi,-30,640,36.30267,9.050218
"J. Fossey, J. Morin",Erineos,"An ancient place, cited: BAtlas 55 C3 Erineos",Kastellia/Evangelistria,-750,640,38.694365,22.415737
E.N. Borza,Rakle,"An ancient place, cited: BAtlas 50 A2 Rakle","Rakle, MAC",300,640,41.426279,21.824382
"C. Foss, S. Mitchell",Aydolin Kale,"An ancient place, cited: BAtlas 65 G4 Aydolin Kale",Aydolin Kale,-330,640,36.737352,31.819965
"R.W. Mathisen, H.S. Sivan",Canaviacum,"An ancient place, cited: BAtlas 14 G3 Canaviacum","Chènevières, Cm. Pageas",300,640,45.69569,1.036615
"Jr., F.H. Stanley, R.C. Knapp",Mellaria,"An ancient place, cited: BAtlas 26 E3 Mellaria",Cerro de Masatrigo (Fuente Obejuna),-30,640,38.2945642,-5.3399481
"C. Haselgrove, J. Kunow",Contrua?,"An ancient place, cited: BAtlas 11 H2 Contrua?",Kobern-Gondorf GER,-30,640,50.308279,7.459608
G. Wagner,Ain Elwan,"An ancient place, cited: BAtlas 79 D3 Ain Elwan",Ain Elwan,-30,640,25.377112,30.54891
"G. Reger, J. McK. Camp II",Pylos/Koryphasion,"A Classical settlement, probably the Pylos of Thucydides, on the Koryphasion promontory, (modern Akr. Koryphasiou in Messenia) in the Peloponnese.",S Petrochorion,-750,640,36.9520305,21.659888
"E.M. Meyers, J.P. Brown",Phaine,"An ancient place, cited: BAtlas 69 D3 Phaine",al-Mismiye SYR,-30,640,33.1311392,36.38735465
"J.P. Brown, E.M. Meyers",Kefar 'Aqabia,"An ancient place, cited: BAtlas 69 C4 Kefar 'Aqabia",Kafr 'Aqab ISR,-30,640,32.860443,35.646371
D. Rupp,Neapolis/Theodosias,"An ancient place, cited: BAtlas 72 C3 Neapolis/Theodosias",Lemesos,-750,2100,34.67624,33.039628
G. Wagner,Meks Bahari,"An ancient place, cited: BAtlas 79 D4 Meks Bahari",Meks Bahari,-30,640,24.580524,30.594052
"C. Foss, S. Mitchell",Eudokias?,"An ancient place, cited: BAtlas 65 E4 Eudokias?",Evdir Han,300,640,36.955167,30.595919
"J. Fossey, J. Morin",Phylake,"A city in Achaea Phthiotis, the mythical home of Protesilaos. It had been absorbed into Thebai Phthiotides by the 3rd century BC.",Persouphli/Dervesi,-750,640,39.289349,22.762367
S. Loseby,Magalona,"An ancient place, cited: BAtlas 15 B2 Magalona",Maguelone,300,640,43.514715,3.882631
"C. Haselgrove, J. Kunow",Hontheim-Entersburg,"An ancient place, cited: BAtlas 11 H2 Hontheim-Entersburg","Hontheim-Entersburg, GER",300,640,50.0744341124,7.00031070515
D. Rupp,Philoitos?,"An ancient place, cited: BAtlas 72 C2 Philoitos?",Pyrogi CYX,-330,640,35.078008,33.487928
"P.-L. Gatier, T. Sinclair",Bytyllion,"An ancient place, cited: BAtlas 67 B4 Bytyllion",Karabıçak?,-30,640,36.050875,35.989492
S.L. Dyson,Neapolis,"Neapolis was an ancient city of Sardinia, located on the west coast of the island at the southern extremity of the Gulf of Oristano, near the present-day località of Santa Maria di Nabui.",S. Maria de Nabui,-550,640,39.6871314,8.5533252
T.W. Potter,Kherba de Sfisifa,"An ancient place, cited: BAtlas 30 F4 Kherba de Sfisifa",Kherba de Sfisifa,-30,640,36.116983,3.408627
"C. Foss, S. Mitchell",Karallia,"An ancient place, cited: BAtlas 65 G4 Karallia",Güney Kalesi,-30,640,36.6684745,31.8979665
T.B. Mitford,Kamisa/Comassa,"An ancient place, cited: BAtlas 64 E1 Kamisa/Comassa",settlement and mine,-330,640,39.845769,37.401155
S. Mitchell,Ano Kotradis,"An ancient place, cited: BAtlas 66 A3 Ano Kotradis","Ballık, near Kozlu yaylası",-30,640,36.530839,32.471456
"C. Haselgrove, J. Kunow",Charleville-Mézières,"An ancient place, cited: BAtlas 11 E3 Charleville-Mézières",Charleville-Mézières,-30,640,49.7762725,4.7247705
"E.M. Meyers, J.P. Brown",Karmiel,"An ancient place, cited: BAtlas 69 B4 Karmiel","Karmiel, Horvat Bata ISR",-330,640,32.907834,35.301835
P.O. Spann,Laminium,"An ancient place, cited: BAtlas 27 B3 Laminium",Alhambra?,-330,640,38.899451,-3.053453
H. Bender,Rapis?,"An ancient place, cited: BAtlas 12 D4 Rapis?",Schwabmünchen,-30,640,48.185612,10.755043
E.W.B. Fentress,Castellum Zugal,"An ancient place, cited: BAtlas 31 E4 Castellum Zugal",Ghoumeriane,-30,640,36.409238,6.13124
T. Drew Bear,Ankyra,"An ancient place, cited: BAtlas 62 A3 Ankyra","Boğaz Köy, formerly Kilise Köy",-30,640,39.1558245,28.8550855
G.D. Woolf,Tarnaias?,The chief settlement of the Nantuates.,Massongex SWI,-330,640,46.242249,6.989159
"C. Foss, G. Reger",Kos (settlement),"An ancient city, located on the Aegean island of the same name.",on Kos GRE,-750,640,36.893601,27.289914
"P.-L. Gatier, T. Sinclair",Moumoustra,"An ancient place, cited: BAtlas 67 B2 Moumoustra",Mecidiye,300,640,37.215011,35.957475
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Alba,"An ancient place, cited: BAtlas 25 C3 Alba",Albeiurmendi (San Román de San Millán)?,-30,640,42.856039,-2.290949
"J.P. Brown, E.M. Meyers",Tell el Firr,"An ancient place, cited: BAtlas 69 B4 Tell el Firr","Tell el Firr, WBK",-330,640,32.540156,35.409912
S.E. Kroll,Mishkinshahr,"An ancient place, cited: BAtlas 90 C2 Mishkinshahr",Mishkinshahr,300,640,38.394859,47.671094
E.W.B. Fentress,Horrea,"An ancient place, cited: BAtlas 31 C4 Horrea",Ain Roua,-30,640,36.333308,5.181813
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Tel Afar/Ad Pontem?,"An ancient place, cited: BAtlas 89 E4 Tel Afar/Ad Pontem?","Tel Afar, IRQ",-750,640,36.36904,42.437347
B. Isaac,Anouath Borkeos,"An ancient place, cited: BAtlas 70 G1 Anouath Borkeos",Khirbet Berqit WBK,-330,640,32.095369,35.265455
"P. Kos, M. Šašel Kos",Pilisszántó,"An ancient place, cited: BAtlas 20 F2 Pilisszántó","Pilisszántó, HUN",-30,640,47.669787,18.886729
D.J. Mattingly,Tacape,Tacape (modern Gabès) was a commercial city located on the Lesser Syrtis.,Gabes TUN,-330,640,33.88643,10.109445
D.J. Mattingly,Thubactis,"An ancient place, cited: BAtlas 35 H2 Thubactis","Gasr Ahmed, Misurata Marina?",-30,640,32.371127,15.1444275
P.O. Spann,Consabura/Consabrum,"An ancient settlement, likely of Celtic origin, located near Consuegra south of Toledo.",Consuegra,-330,640,39.460299,-3.606772
T. Drew Bear,Hadrianoi,"An ancient place, cited: BAtlas 62 A2 Hadrianoi","Orhaneli, formerly Adranos",-30,640,39.906135,28.998851
W.V. Harris,Foruli,Foruli was a Sabine town located between Amiternum and Interocrea.,Civitatomassa,-30,640,42.353137,13.279132
E.N. Borza,Vodoča,"An ancient place, cited: BAtlas 50 C2 Vodoča","Vodoča, MAC",-30,640,41.466816,22.586408
David Braund,Doubios,"An ancient place, cited: BAtlas 88 C4 Doubios",Dvin ARM,-330,640,40.01185995,44.58079045
David Braund,Ad Mercurium,"An ancient place, cited: BAtlas 88 A3 Ad Mercurium",Abastumani?,-30,640,41.752369,42.784391
H. Bender,Castiel,"An ancient place, cited: BAtlas 19 B3 Castiel","Castiel, SWI",300,640,46.838961,9.602383
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Arsamosata,"An ancient place, cited: BAtlas 89 B2 Arsamosata",Haraba,-330,640,38.6608665,39.5109175
"T. Sinclair, David Braund",Kerasous/Pharnakeia,"An ancient place, cited: BAtlas 87 D4 Kerasous/Pharnakeia",Giresun,-550,2000,40.919134,38.397931
C. Foss,Kyptasia,"An ancient place, cited: BAtlas 86 F2 Kyptasia",near Eren Boğazı,-30,640,41.92842,35.068707
R. Müller Wollermann,Phebichis,"An ancient place, cited: BAtlas 75 D3 Phebichis",el-Fashn,-330,640,28.819983,30.889994
E.N. Borza,Bogdanci,"An ancient place, cited: BAtlas 50 C2 Bogdanci","Bogdanci, MAC",-30,640,41.202919,22.578751
W.M. Murray,Drymos,"An ancient place, cited: BAtlas 54 D4 Drymos",at Paliokklesi,300,640,38.884698,21.016694
D. Rupp,Panagia Aimatousa,"An ancient place, cited: BAtlas 72 D3 Panagia Aimatousa","Panagia Aimatousa, Aradippou",-750,640,34.9597,33.559088
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",Tell Dhahiya,"An ancient place, cited: BAtlas 93 B1 Tell Dhahiya","Tell Dhahiya, IRQ",-30,640,32.073473,45.631272
"S. Loseby, R. Häussler",Eturamina,"An ancient place, cited: BAtlas 16 B1 Eturamina","Piégut, near Thorame-Basse? Thorame-Haute?",300,640,44.08571,6.493189
E.W. Haley,Cauca,"An ancient place, cited: BAtlas 24 G3 Cauca",Coca,-750,640,41.218346,-4.519114
"J. Bennet, G. Reger",Syia,"An ancient place, cited: BAtlas 60 A2 Syia",Sougia,-330,640,35.252047,23.81394
