name,address,longitude,latitude,description,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Детская библиотека № 21 им. С. К. Устинова г. Иркутска,"обл Иркутская,г Иркутск,ул Гоголя,д 4",104.249731,52.285952,"Свою историю библиотека ведет с февраля 1948 года. В то время она размещалась в маленьком деревянном доме на улице Профсоюзной, дом 45, где до 1917 года была церковно-приходская школа Николо-Иннокентьевской церкви. В 1964 году библиотека переехала в новое здание, на улицу Гоголя, дом 4.Ее ежегодно посещают около 2,5 тысяч читателей. Для них работают читальный зал и два абонемента (абонемент для детей дошкольного, младшего школьного возраста и абонемент для детей среднего, старшего школьного возраста). Количество посещений в год составляет 16 800.Библиотека предоставляет в пользование 18 767 экземпляров книг, в том числе периодические и электронные издания.Реализует проект «Литературный кинозал: каникулы в библиотеке» (организация досуга и занятости детей, подростков во время школьных каникул), кружок «Очень умелые ручки» (творческий досуг населения), клуб «Лира» (досуг людей пожилого возраста).",2021-11-02T07:21:12Z,2023-02-22T13:37:31Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Кравцовская сельская библиотека,"обл Воронежская,р-н Ольховатский,х Лимарев,ул Школьная,д 103",39.0787661075592,50.3894368185258,"Кравцовская сельская библиотека была основана в 1958 г., входит в состав МКУ КДЦ «Марьевский». На сегодняшний день фонд библиотеки составляет 9 466 экземпляров, из них 7 093 экземпляра – это фонд художественной литературы. Число читателей библиотеки составляет 280 человек. Комплектование библиотеки происходит за счет федерального фонда и получаемых в дар от читателей. В библиотеке собран фонд и периодических изданий. Действует клубное формирование «Хозяюшка». Библиотека обслуживает четыре населенных пункта, хутора Кравцовка, Лимарев, Новогеоргиевка и Новодмитриевка с численностью менее 500 человек. Проводятся мероприятия, посвященные различным памятным датам, оформляются книжные выставки к датам рождения любимых писателей. Приоритетным направлением работы библиотеки является развитие интереса к литературному наследию, уважение к книге и чтению.",2020-01-30T10:47:34Z,2023-03-03T14:45:21Z,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,,,,
Сухоозерская поселенческая библиотека,"край Красноярский,р-н Минусинский,п Сухое Озеро",91.895426,53.606459,"В 1933 году в пос. Сухое Озеро открыли школу-трехлетку, а на базе школы открыли школьную библиотеку. В 2005 году закрыли школу в поселке, а на базе школьной библиотеки открыли поселенческую. Отдельного помещения не нашлось, поэтому библиотеку разместили в сельском клубе. Объем библиотечного фонда на 1 января 2022 года – 2 125 экземпляров. При библиотеке работает литературный клуб «Волшебное слово», в котором занимаются сельские ребята. Реализуется программа летнего чтения «Книжная радуга» для детей до 14 лет, проходит Неделя детской и юношеской книги. В учреждении проходят различные мероприятия: акции «За здоровье и безопасность наших детей», «Помоги пойти учиться», «Мы через сердце видим мир», «Читаем детям о войне», откровенный разговор «Подросток и вредные привычки», экологическая игра «Сохраним планету для потомков». Регулярно оформляются книжные тематические и интерактивные выставки «Вини Пух и все, все, все», «Сказочная карусель», «Путешествие по Красноярскому краю», «Писатели-юбиляры», «Край загадок – край чудес».",2017-04-20T16:44:48Z,2023-05-26T15:02:15Z,,,13:30:00,18:00:00,10:30:00,15:00:00,13:30:00,18:00:00,10:30:00,15:00:00,13:30:00,18:00:00,13:30:00,18:00:00
Палатовская модельная библиотека,"обл Белгородская,р-н Красногвардейский,с Палатово,ул Набережная,д 4",38.1720721721649,50.4231062037409,"Палатовская сельская библиотека была открыта в 1946 году как изба-читальня в небольшом помещении в здании сельского совета, заведующим был Карабутов Иван Миронович. До 1953 года библиотекой заведовали два работника, имена которых неизвестны. С 1953 по 1958 год совмещала работу библиотекаря и бухгалтера сельского совета Рубонова Зинаида Семеновна. Позже заведующими библиотекой работали: Кривоносова Нина Егоровна (1958–1959), Толстокорова Нина Митрофановна (1959–1962), Внукова Зинаида Ивановна (1962–1964), Стадникова Антонина Васильевна (1964–1968), Петрова Мария Дмитриевна (1969–1972). С 1973 по 2012 год заведовала библиотекой Казакова Анна Алексеевна. С ноября 2012 года заведующей работает Чесовская Надежда Николаевна. В Палатовской модельной библиотеке обслуживается 760 читателей, в год выдается более 14 000 экземпляров литературы. Книжный фонд составляет 7 289 экземпляров книг, журналов, брошюр и изданий на электронных носителях. Библиотека предоставляет во временное пользование документы из своего фонда, проводит массовые, досуговые и просветительские мероприятия культурной направленности, заказывает документы или их копии по межбиблиотечному абонементу из других библиотек, предоставляет доступ к справочному аппарату, выполняет библиографические и фактографические справки по разовым запросам, членство в клубных объединениях по интересам. В ней работают клуб молодого избирателя «Клуб молодых», юношеский краеведческий клуб «Истоки».",2015-02-12T07:15:43Z,2023-02-06T10:07:26Z,,,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,13:00:00,21:00:00,12:00:00,19:00:00
Кантюковская сельская библиотека,"Респ Башкортостан,р-н Стерлитамакский,д Кантюковка,ул Школьная,д 1А",55.934607,53.450465,"Аллагуватская сельская библиотека появилась в 1950 году. С 1954 по 1988 год заведующей работала Фания Ахтямовна Зайнагутдинова (Шарафутдинова). 1 апреля 2013 года Аллагуватская сельская библиотека № 1 была переименована в Кантюковскую сельскую библиотеку № 1. В настоящее время фонд насчитывает более 13 000 книг и различных информационных материалов. Количество читателей – 750 человек. Также обслуживаются жители поселка Васильевка, каждую среду производится обмен книг, принимаются заявки на новую литературу. Библиотека проводит познавательные часы, беседы с тружениками тыла, экскурсии в историко-краеведческий музей, уроки мужества в школьном музее села Васильевка. Оформляет книжные выставки, тематические полки и другое.",2016-04-15T11:11:05Z,2023-12-13T14:02:14Z,,,14:00:00,18:00:00,14:00:00,18:00:00,14:00:00,18:00:00,14:00:00,18:00:00,14:00:00,18:00:00,,
Библиотека с. Амгу,"край Приморский,р-н Тернейский,с Амгу,ул Арсеньева,д 1",137.679717,45.844956,"Библиотека села Амгу располагается в сельском клубе. Она является не только центром библиотечно-информационного обслуживания населения села, но и площадкой общения для социально-незащищенных групп пользователей. С 2021 года при библиотеке создан женский клуб «Женщины Севера», в который вошли женщины-пенсионеры. Ежегодно читатели посещают учреждение около 2 500 раз. Книговыдача за год – более 3 000 экземпляров. Фонд – свыше 12 700 документов. Светлый зал и свободный доступ для выбора разноплановой литературы, разнообразные мероприятия для всех категорий пользователей, клубные объединения, мастер-классы и творческие выставки талантливых людей – все это делает библиотеку любимым местом встречи и досуга.",2022-10-06T06:39:42Z,2023-05-29T08:58:04Z,14:00:00,18:00:00,14:00:00,17:30:00,14:00:00,17:30:00,14:00:00,17:30:00,14:00:00,17:30:00,,,,
Тяжинская центральная детская библиотека,"обл Кемеровская область - Кузбасс,р-н Тяжинский,пгт Тяжинский,ул Советская,д 1б",88.517958,56.111218,"С мая 1956 года начала работу с читателями районная детская библиотека. Находилась она в одном помещении со взрослой библиотекой и занимала комнату в 25 кв. метров с пятью стеллажами. Книжный фонд составлял 4920 экз. книг, выписывали 14 названий журналов, 11 названий газет. Число читателей на конец 1956 года составило 572, книговыдача – 12432 экз., посещений – 8432. 1 февраля 1957 года по решению Тяжинского исполкома райсовета детская районная библиотека была реорганизована в детское отделение при районной библиотеке. С января 1958 года детская библиотека вновь стала самостоятельной библиотекой. В октябре 1961 года библиотека перешла в другое помещение с абонементом и читальным залом на 25 посадочных мест, с общей площадью 60 кв. метров. В 1975 году детская библиотека вошла в состав Тяжинской централизованной библиотечной системы. В 1976 году детская библиотека перешла в новое помещение с общей площадью 335 кв.метров, где и находится по сегодняшний день. В структуру детской библиотеки входит: зал детского и семейного чтения для дошкольников и детей младшего школьного возраста, зал интеллектуального и эмоционального чтения для детей среднего и старшего школьного возраста, зал досуга и общения обслуживает все возрастные категории. Фонд центральной детской библиотеки – 19200 экз. Библиотека обслуживает 2860 читателей. Книговыдача – 55600, посещений – 20843. Для читателей среднего, старшего возраста создан краеведческий Оnlinе-проект «Люби и знай свой край родной». Для всех читательских категорий проект «Советуем прочитать», «Семейный очаг». Организован клуб «Нет времени скучать». В дни летних каникул работает читальный зал под открытым небом и программа летнего чтения «Время читать».",2018-04-23T08:43:48Z,2023-03-10T09:11:25Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,11:00:00,17:00:00
Вахромеевская сельская библиотека,"обл Ярославская,р-н Любимский,д Вахромейка,ул Почтовая,д 1",40.550527,58.359629,"В 1965 году в д. Вахромейка в здании нового клуба была открыта библиотека. В 80-е годы ее читателями являлись механизаторы, животноводы, специалисты сельского хозяйства. Все они были тружениками передового колхоза «Вперед». В 2013 году библиотека была компьютеризована и подключена к сети Интернет. В настоящее время для подростков организован клуб «Хозяюшка». Основная тематика встреч – «Кухня народов мира», практические занятия «Вкусные рецепты». Действует клуб «Надежда», в рамках которого проводятся совместные с Домом культуры культурно-досуговые мероприятия к православным и общероссийским праздникам. Также работают клубы «Муравейник» (экологической направленности) и «Почемучки», на занятиях которого дети занимаются творчеством, рисуют, собирают пазлы, играют в интеллектуальные игры, участвуют в викторинах и конкурсах. Библиотека проводит различные мероприятия: информационные и патриотические часы, часы истории, беседы и др., посвященные памятным датам и праздникам. Организуются различные книжные выставки. Мероприятия рассчитаны на различные возрастные категории, такие как дети, молодежь, взрослые и пенсионеры.На 1 января 2022 года количество читателей – 187 человек, посещений – 3 162, книговыдача – 5 847 экз. Вахромеевская сельская библиотека находится в здании Дома культуры, где занимает помещение площадью 28,6 кв. м. Библиотекарь – Кютт Анастасия Владимировна.",2016-11-10T10:52:45Z,2023-03-29T08:11:10Z,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,13:30:00,,
Новокадамовская центральная библиотека,"обл Ростовская,р-н Октябрьский,Новокадамовский",40.166425,47.638498,"Межпоселенческая центральная библиотека состоит из отделов, расположенных в разных населенных пунктах Октябрьского района. Один из отделов расположен в п. Новокадовский. В августе 2006 году в Артемовском поселении была создана Новокадамовская центральная библиотека поселения. Она оснащена компьютерной техникой, получает подписку, укомплектована новой литературой удовлетворяющей запросы читателей. В библиотеке выделен краеведческий фонд, ведется сбор и сохранение культурных ценностей и традиций поселка. Разработан проект «Край, который дорог мне».Любое библиотечное мероприятие, какую бы тематику оно ни затрагивало и в какой бы форме ни проходило, в первую очередь направлено на популяризацию чтения как формы проведения досуга. Фонд библиотеки включает более 3 000 экземпляров, а читателей – более 700 человек.",2023-03-31T07:11:00Z,2023-03-31T12:25:09Z,,,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,
Новониколаевская сельская библиотека-филиал № 14,"край Красноярский,р-н Иланский,с Новониколаевка,ул Андрея Комарова,д 1",96.180363,55.789143,"Первая читальня в Новониколаевке была открыта в 1918 году. Официальный год основания неизвестен, но по некоторым данным считается 1970–1971 гг. Изначально библиотека находилась в здании по ул. Советской. Затем переехала в здание по ул. Школьной, в здание Новониколаевского сельсовета. Этот период – большая веха в истории существования и деятельности библиотеки. Менялась ее структура: были организованы абонемент с открытым доступом к книгам, читальный зал, юношеский абонемент. Изменились и формы работы: громкие чтения дополнились книжными выставками и выходами на предприятия с беседами. Библиотеку посещали такие гости, как писатели Анатолий Чмыхало и Михаил Задорнов. Следующая страничка библиотечной истории – XXI век. Начало 2000 открыло новые возможности и перспективы развития. Появились первые компьютеры, обновился книжный фонд, изменился облик и имидж библиотеки. Библиотека переехала в здание Дома культуры. Сегодня фонд составляет более 17 000 единиц. Жемчужиной библиотечного фонда является сборник «Традиции живая нить», собранный при активном участии библиотек Иланского района, членами клуба «Краевед».Работают клубы по интересам самой разной направленности, оформляются книжные выставки, проводятся различные мероприятия. Сохранение истории края, национальных обычаев и традиций – одно из важнейших направлений в работе.",2021-04-19T07:37:26Z,2023-03-17T09:27:41Z,,,13:00:00,20:00:00,13:00:00,20:00:00,13:00:00,20:00:00,13:00:00,20:00:00,13:00:00,20:00:00,13:00:00,20:00:00
Районная библиотека п. Солнечный,"край Хабаровский,р-н Солнечный,рп Солнечный,ул Ленина,д 22",136.642388,50.727454,"Районная библиотека п. Солнечный Солнечного района Хабаровского края создана 15 ноября 1978 года. В централизованную библиотечную систему Солнечного района (район Байкало-Амурской магистрали) входит 15 филиалов, среди которых две детские библиотеки. Фонд районной библиотеки насчитывает 23 792 экз. литературы. Расположена на первом этаже пятиэтажного жилого дома. Здание оборудовано пандусом (результат осуществления проекта «Спасательный круг»). Из 12 355 человек, проживающих в зоне обслуживания районной и детской библиотек, 4 427 (35,8 %) являются пользователями библиотеки, из них 1 145 – молодые люди от 14 до 30 лет (36,7 %). Число посещений библиотеки в течение года составило 30 760, а число книговыдач – 76 233 экземпляров.",2018-02-26T07:47:16Z,2023-03-02T13:01:40Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,11:00:00,18:00:00,,
Юсуповская сельская библиотека – филиал № 24,"Респ Башкортостан,р-н Дюртюлинский,с Юсупово,ул Центральная,д 14",54.661521420923,55.7101583273504,"В 1934 году была открыта изба-читальня в здании медпункта. С 1950 года библиотека находится в здании сельского клуба. В разные годы в библиотеке работали Мустафина Альбина Саетгалиевна, Л. Р. Гафурова, М. Ф. Галимьянова. С 2005 года в библиотеке работает Ситдикова Резеда Сагитовна.Фонд библиотеки включает 9 063 экземпляра книг. Ежегодно она обслуживает 850 читателей разных возрастов. Одним из приоритетных направлений работы библиотеки является экологическое просвещение граждан. Разработана программа «Руки дружбы – природе». Работают клубы по интересам «Подружки» для взрослых, а для юных читателей действует клуб «Почемучки».",2020-09-16T06:56:33Z,2023-03-10T13:19:19Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,
Библиотека № 4 г. Норильска,"край Красноярский,г Норильск,проезд Солнечный,д 2",88.184746,69.350866,"Библиотека № 4 открылась в Норильске в 1973 году. В 1987 году переехала в новое помещение. В настоящее время библиотека ежегодно обслуживает около 4 000 пользователей всех возрастов. Книжный фонд – около 50 000 экземпляров, предоставляется доступ к удаленным информационным ресурсам «ЛиРес», НЭБ. В библиотеке работают клубы по продвижению чтения для детей и подростков: «Антошка», «БиблиоТайна», «Хоббитека». В дни летних каникул ведут деятельность клуб «Детское измерение» и творческая площадка «ОЧумелые ручки». Люди пожилого возраста собираются и проводят свой досуг в клубе «Территория тепла».",2021-06-28T01:43:13Z,2023-03-01T07:41:57Z,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,12:00:00,19:00:00,,,,,12:00:00,19:00:00
Круглыжская сельская библиотека-филиал,"обл Кировская,р-н Свечинский,с Круглыжи,ул Коммуны,д 1",47.670196,58.503618,"Круглыжская сельская библиотека открылась в 1919 году.Фонд библиотеки насчитывает 9 891 экземпляр (книги, журналы). В настоящее время в ней 400 читателей, из них 68 детей.Ежегодно в библиотеке проводится более 40 массовых мероприятий для детей и взрослых. На протяжении многих лет работает досугово-познавательный клуб «Собеседник» для взрослых. Для детей работают 2 клуба: «Сказочник» и «Первоклассник».Библиотека оснащена компьютером, многофункциональным устройством (МФУ), имеется выход в интернет.Основные направления работы библиотеки: историко-патриотическое, краеведческое, духовно-нравственное, в помощь ведению домашнего хозяйства, работа с художественной литературой, организация полезного досуга.",2022-02-24T07:27:22Z,2023-02-21T13:26:20Z,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,08:00:00,17:00:00,,,,
Нефтепроводская библиотека,"край Красноярский,р-н Березовский,пгт Березовка,ул Сурикова,д 12",93.102285,56.027856,"Нефтепроводская библиотека открылась в 1969 году и расположена в поселке городского типа Березовка.Обслуживает ежегодно более 700 пользователей, посещений – около 5 600, книговыдача – 16 920. Библиотечный фонд составляет 15 088 экземпляров – это художественные издания отечественных и зарубежных авторов, классическая, отраслевая и краеведческая литература, периодические издания.Создан кружок для детей эстетической направленности «Подарки своими руками».Библиотека работает в социальном партнерстве с МБОУ «БСШ № 4 им. П. Р. Мурашова», МБДОУ «Детский сад № 2», Домом культуры «Энтузиаст». Нефтепроводская библиотека принимает активное участие в культурной и общественной жизни поселка и района.",2021-04-27T04:19:15Z,2023-02-27T13:28:59Z,,,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,
"Бачи-Юртовская сельская библиотека, филиал № 8","Респ Чеченская,р-н Курчалоевский,с Бачи-Юрт,ул М.Дудаева,д 50",46.194938,43.220978,"Бачи-Юртовская сельская библиотека №8 функционирует с 2008 года. Фонд библиотеки составляет 2085 экземпляров книг краеведческой, отраслевой, художественной, классической и детской литературы. Ежегодно библиотеку посещают 7293 человек. Книговыдача 30376. Заведующий Бачи-Юртовской сельской библиотекой является Юнусов Канташ Денилбекович. Библиотека активно участвует в общественно-политической, экономической и культурной жизни села и района с учетом национальной самобытности. А также большое внимание библиотека уделяет краеведение и популяризации здорового образа жизни. Главное направление библиотеки – это приобщить к книге, научить работать с книгой.",2018-05-17T05:41:25Z,2023-02-08T06:45:12Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,14:00:00,,
Большеяниковская сельская библиотека,"Чувашия Чувашская республика,р-н Урмарский,д Большое Яниково,ул К.Маркса,д 77",47.796868,55.730051,"Большеяниковская сельская библиотека является структурным подразделением сектора централизованной библиотечной системы муниципального бюджетного учреждения культуры ""Центр развития культуры Урмарского района"" Чувашской Республики. Расположена она в деревне Большое Яниково по адресу: ул. К. Маркса, 77. В 1935-1938г.г. изба-читальня находилась в доме Ивановой Марфы, где проводились лекции, ставили спектакли. Потом читальня поменяла квартиру, где жил Никифор Васильев и здесь работала избачом после 10 класса Тарасова Мария. В 1950г. В доме Григорьевой Анна в читальне работала девушка из деревни Новое Шептахово Богатина Мария. Из года в год читальня меняла местонахождение. В 1953г. книгу выдавали в доме Васильевой Веры, библиотекарем работала Суворова Нина Сергеевна. В 1960г. в деревне построили Дом культуры, где и открыли библиотеку. Она и поныне размещается в здании сельского Дома культуры на втором этаже и занимает площадь 94 кв. м. Услугами Большеяниковской сельской библиотеки пользуется свыше 600 пользователей. Библиотечный фонд Большеяниковской сельской библиотеки составляет свыше 9 тысяч экз. Структура библиотеки: абонемент, читальный зал, информационный центр, библиотечный пункт в деревне Карак Сирма. Работает любительское объединение по интересам: детский клуб «Литература+Театр». Выходной день-воскресенье, санитарный день-первый четверг месяца.",2015-07-24T05:44:32Z,2023-02-28T08:08:17Z,11:00:00,15:30:00,11:00:00,15:30:00,11:00:00,15:30:00,11:00:00,15:30:00,11:00:00,15:30:00,11:00:00,15:30:00,,
Библиотека с. Якиманская Слобода,"обл Владимирская,р-н Муромский,с Якиманская Слобода,ул Клубная,д 1",41.891819,55.717639,"Библиотека создана как профсоюзная для рабочих совхоза «Плодопитомнический» в 1960 году. В 1964 году силами рабочих совхоза было построено здание клуба, в одну комнат которого переселилась библиотека. Она стала общедоступной для всех жителей Якиманской Слободы и поселка Механизаторов. Фонд библиотеки насчитывает более 6 000 экземпляров, количество посещений в год – более 3 000 человек.При библиотеке работает клуб «Встреча», объединяющий людей третьего возраста с целью полноценного проведения досуга. «Идти вперед, творить добро, не думать о плохом и много нового узнать из книг и новых встреч» – таков девиз клуба. Библиотека работает в тесном сотрудничестве с местной администрацией, детскими садами, школой, домом культуры, КОСом. В рамках проекта «Виртуальный читальный зал» сельский филиал предоставляет бесплатный доступ к электронным изданиям библиотеки «ЛитРес» для чтения на мобильных устройствах или персональных компьютерах. Наличие электронного каталога позволяет оперативно удовлетворять запросы читателей, узнать о наличии той или иной книги в любой библиотеке города. Жители микрорайона видят библиотеку центром общения, обеспечивающим удовлетворение информационных потребностей.",2019-02-21T11:52:39Z,2023-03-27T07:32:53Z,,,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,12:00:00,18:00:00,13:00:00,16:00:00,,
Карпунинская поселковая библиотека,"обл Свердловская,р-н Верхотурский,п Карпунинский,ул 1 Мая,зд 2",61.794821,58.710607,"История Карпунинской библиотеки ведется с 1967 года, когда ей была выделена одна комната в здании клуба. Тогда в библиотеке обслуживалось 600 читателей, фонд включал 13 000 книг. Библиотека прошла большой путь, превратившись в учреждение культуры, которое обеспечивает каждому жителю поселка равноправный и свободный доступ к информации, знаниям и культурным ценностям. Работая по проекту «Библиотека – территория семейного чтения», Карпунинская библиотека ведет активную досуговую деятельность, обеспечивая читателям старшего поколения возможность использовать свободное время интересно и с пользой. Обслуживает 230 читателей. К услугам пользователей – книжный фонд (6 304 экземпляра). В библиотеке успешно работает клуб по интересам для людей пожилого возраста «Пенсионерочка». На базе библиотеки проводятся различные мероприятия для детей.",2022-02-21T08:13:02Z,2023-02-03T12:23:43Z,,,12:00:00,18:00:00,,,10:00:00,18:00:00,,,10:00:00,18:00:00,11:00:00,14:00:00
Библиотека имени Н. М. Карамзина г. Ростова-на-Дону,"обл Ростовская,г Ростов-на-Дону,ул Города Волос,д 35",39.711294,47.229067,"Библиотека имени Н. М. Карамзина была основана в 1944 году, имя Н. М. Карамзина и статус исторической получила в средине 90–х годов, в настоящее время реализует приоритетное направление своей деятельности в соответствии с локальной программой «Наше наследие», которая разработана для повышения уровня информированности пользователей о важнейших событиях отечественной истории. С 2002 года в библиотеке работает литературный клуб «Дон» под руководством поэта, члена ростовского отделения Союза писателей России И. Н. Кудрявцева. На заседаниях «Дона» проходят презентации поэтических сборников донских поэтов, а также занятия литературной учебы. В последние годы особенно активно библиотека занимается работой с титульным именем. С 2014 года реализуется проект «И будет имя жить его в России вечно», который служит для привлечения внимания читателей к литературно–историческому наследию Н. М. Карамзина. Кроме того, в 2016 году библиотекой был создан виртуальный музей «Н. М. Карамзин».В 2017 г. библиотека имени Н. М. Карамзина полностью отремонтирована и оснащена всем необходимым оборудованием в рамках программы «Доступная среда». Объем универсального фонда составляет около 25 тыс. экземпляров, количество читателей библиотеки ежегодно растет.",2018-10-25T09:27:35Z,2023-03-17T09:22:07Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Дунай-Ключевская сельская библиотека,"обл Кемеровская область - Кузбасс,р-н Беловский,п Дунай-Ключ,ул Новая,д 5",86.705158,54.465763,"Дунай-Ключевская библиотека одна из самых молодых в библиотечной системе Беловского района. Основана 1 сентября 1998 г. Заведующий библиотекой – Колосова Лариса Николаевна. Находится библиотека в сельском клубе, занимает небольшое помещение площадью 20 кв. м. Документный фонд насчитывает 2 829 экз. Частые посетители библиотеки – дети и юношество. Для них совместно с сельским ДК организуются различные мероприятия. Приоритетными направлениями в работе библиотеки является воспитание подрастающего поколения, работа с молодыми семьями, духовно-нравственное воспитание, экологическое и краеведческое просвещение.",2022-04-25T09:00:35Z,2023-01-23T13:24:48Z,,,10:00:00,13:00:00,10:00:00,13:00:00,10:00:00,13:00:00,10:00:00,13:00:00,10:00:00,13:00:00,10:00:00,13:00:00
Детский отдел Тербунской межпоселенческой библиотеки,"обл Липецкая,р-н Тербунский,с Тербуны,ул Коммунальная,д 1",38.282272,52.143097,"Детский отдел Тербунской межпоселенческой библиотеки был организован в 1967 году. Сейчас книжный фонд – 14 697 экз. документов. Библиотека обслуживает 1 501 пользователя. Краеведческая работа, работа с детьми-инвалидами, экологическое просвещение, патриотическое воспитание – являются приоритетными направлениями деятельности библиотеки. Ведется работа по программе литературного развития дошкольников и учащихсямладшего звена «Ожившая книга», проводятся театрализованные праздники, отмечаютсяюбилеи детских писателей. Презентации и просмотры мультфильмов являлись неотъемлемойчастью праздников. На сегодняшний день библиотека оснащена компьютером, который подключен к сети Интернет. Заведующая детским отделом – Редькина Зоя Алексеевна.",2017-09-07T08:09:06Z,2023-02-21T11:52:03Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00
