title,type,rating,price,description,preparation_time,preparation_amount,Бисквитный,Мёд,Цитрусы,Цветочный,Фруктовый,Пряные травы,Специи,Ржаной хлеб,Древесный,Ягодный,Мятный,Сухофрукты,Осенний лист,Грибной,Сливочный,Ореховый,Бальзамический,Хлебный,Овощной,Землистый,Шоколадный,Горчинка,Копченый,Черносливовый,Темный солод,Минеральный,Травянистый,Табачный,Молочный,Коньячный,Шампанское,Кислинка,Терпкость,Кофейный,Жареные семечки подсолнуха,Сладость,Хвойный,Зеленое яблоко
Бань Тянь Яо,ulun,86,2940,"Бань Тянь Яо или «Небесный Пояс» – один из самых древних сортов в истории Уишань, известный со времен правления династии Цин наряду с Да Хун Пао, Шуй Цзин Гуй, Бай Цзи Гуань и Те Ло Хань. Говорят, что первое деревце Бань Тянь Яо появилось на крутом утесе Саньхуа, высоко над обрывом, куда не вела ни одна тропа, а долетали лишь птицы да пчелы. Увидеть его можно было лишь стоя на краю обрыва, глядя вверх, поэтому первое название этого места было «Красота на Пол-неба» (половину вида закрывала скала). Название содержало иероглиф яо, означающий одновременно «красота» и «умереть молодым». Деревце на вершине утеса вскоре погибло, но горный ястреб, питавшийся его семенами, посадил их неподалеку. Сон о ястребе, обронившем в расщелине скал «небесную драгоценность», видел настоятель монастыря «Тянь Синь Сы», который, пробудившись, собрал монахов и отправился в горы. В том самом месте, что привиделось ему в сновидении, росли чайные деревца. Монахи взяли несколько побегов и перенесли их в свой сад, а на скале Саньхуа высекли иероглифы Бань Тянь Яо (c иероглифом яо, означающим «ястреб»). Надпись можно увидеть и сегодня. Вот такая история у чая с названием Бань Тянь Яо, который в наши дни записывается третьим по счету иероглифом яо, означающим «пояс». Сорт в полной мере оправдывает название «утёсный», так как произрастает на ограниченной территории уишаньского заповедника и относится к категории относительно редких или, как говорят в Китае, сяо пин чжун, ориентированных на узкий круг искушенных любителей и гурманов. Несмотря на сочный вкус и прекрасный аромат готового чая, а также высокую жизнеспособность чайного деревца, оно уступает по урожайности таким популярным сегодня сортам как Жоу Гуй и Шуй Сянь, поэтому традицию производства поддерживают лишь немногочисленные чайные технологи, по-настоящему увлеченные своим делом. Это классическая процедура длительного прогрева на древесных углях, а также сильный огонь, многократная скрутка и высокая степень ферментации. В сухом виде – большие изогнутые жгутики темно-коричневых листьев. Аромат теплый, пряный. Настой прозрачный, оттенка золотистого миндаля. В букете готового чая – «твердость скал и аромат цветов», классическая «мелодия утёсов», в которой соединились пряные, хлебные, цветочные и ягодные нотки. Вкус крепкий, объемный, сладковатый, с тончайшей кислинкой и легкой «минеральностью», характерной для утёсных улунов. Аромат проникновенный, многогранный, густой и тёплый. Устойчивое, сочное послевкусие. Заваривать кипятком 95°С в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5-6 гр. на 100 мл. Выдерживает 7-8 завариваний. Прекрасный церемониальный чай – тонкий, сильный и удивительно красивый. Видео-сюжеты, снятые во время последнего осеннего путешествия в заповедник Уишань Прогулка по горам Уишань. Часть 1, Прогулка по горам Уишань. Часть 2.",2,5,,,,40,,60,,,,40,,,,,,,,80,,,,,,,,40,,,,,,,,,,,,
Гаошань Уи Хун,red,88,2390,"Красный чай «Высокогорный» (чайный район Уишань, провинция Фуцзянь). Урожай: весна 2021. В сухом виде: среднего размера, темно-лиловые жгутики скрученных чайных листьев. Аромат интенсивный, фруктово-древесный с цветочной ноткой. Настой прозрачный, янтарного оттенка. Букет готового чая многогранный и яркий, хлебно-пряный, с цветочными, медовыми, бисквитными и цитрусовыми нотками. Аромат нежный и теплый, хлебно-пряный с нотками цветов и цитрусов. Вкус тонкий, объемный, маслянистый, сладковатый, приятно вяжущий, с лимонной кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 9 завариваний. Отличный выбор для церемониального чаепития: тонкий, многогранный и очень ароматный.",2,5,,60,80,80,,60,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,
Лао Цун Тунму Янь Сун Сяо Чжун,red,0,7800,"«Старый куст – Малый Вид» изготовлен традиционным способом тройного копчения на сосновых углях в Тунмугуань (провинция Фуцзянь). Урожай весна 2023. В сухом виде: среднего размера, легкие, темно-коричневые листики и почки. Аромат интенсивный, копченый. Настой прозрачный, янтарно-желтого оттенка. Букет готового чая теплый, многогранный, фруктово-древесный, с копчеными, бисквитными и пряными нотками. Аромат интенсивный, фруктово-древесный с дымной ноткой. Вкус плотный, шелковистый, сладковатый, с легкой смолистой горчинкой, ягодной кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 15 секунд, далее, начиная с экспозиции в 10 секунд и доведя время выдержки до 3 минут, можно заварить 7-8 раз. Превосходный красный чай для гурманов и искушенных любителей.",10,6,60,,,,,,40,,60,,,,,,,,,,,,,,100,80,,,,,,,,,,,,,,
Наньтоу Улун,ulun,88,1200,"Сделан в высокогорном округе Наньтоу из весенних побегов сорта Улун. Урожай 2023 года. В сухом виде: мелкие, желто-зеленые, глянцевые комочки скрученных чайных побегов. Аромат интенсивный, травянисто-цветочный. Настой прозрачный, светлого виноградного оттенка. Букет готового чая свежий, травянисто-цветочный с ореховыми, пряными и фруктовыми нотками. Аромат нежный, травянисто-цветочный. Вкус мягкий, маслянистый, сладковатый, с легкой травянистой горчинкой, фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, затем пить проливом, постепенно увеличивая время выдержки. Выдерживает 10 завариваний. Воздействие освежающее, легкое тонизирующее.",5,6,,,,80,60,,40,,,,,,,,,60,,,,,,,,,,,100,,,,,,,,,,,
Юцзи Шэн Ча (2021),puer,100,1580,"В сухом виде: большие, бурые, скрученные листья с длинными, тонкими черенками, серебристо-бежевые почки. Аромат сдержанный, фруктово-древесный с легкой копченой ноткой. Настой прозрачный, оттенка белого винограда. Букет готового чая многогранный, пряно-древесный, с грибными, цветочными, ореховыми и фруктовыми нотками. Аромат нежный, фруктово-пряный. Вкус плотный, маслянистый, сладковатый, с легкой терпчинкой виноградной кожицы, цитрусовой кислинкой и сочным послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 10 секунд, после чего, начиная с экспозиции в 2-3 секунды и доведя время до 3 минут, можно заварить 8 раз. Воздействие освежающе, тонизирующее.",3,7,,,,,80,80,,,60,,,,,40,,80,,,,,,,,,,,,,,,,,,,,,,
Мэйчжань Сяо Чжун,red,88,2540,"Cделан в районе Тунмугуань (провинция Фуцзянь) из весенних побегов сорта Мэйчжань. В сухом виде: тонкие, изящные, темно-коричневые жгутики скрученных листиков. Аромат интенсивный, теплый, древесный с фруктовой ноткой. Настой прозрачный, янтарного оттенка. Букет готового чая яркий, теплый, пряно-древесный, с нотками черноплодной рябины и цитрусов. Аромат низкий, теплый, пряно-древесный, холодный аромат – сладкий, медово-пряный. Вкус сочный, тонкий, чуть вяжущий, сладковатый, с освежающей лимонной кислинкой и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 9 завариваний. Воздействие согревающее, тонизирующее.",2,5,,,60,,,60,,,80,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Лаошу Цзинь Цзюнь Мэй,red,0,7100,"В сухом виде: мелкие, тонкие, коричневые почки с рыжим пушком. Аромат интенсивный, медово-бисквитный. Настой прозрачный, янтарного оттенка. Букет готового чая теплый, многогранный, древесно-ягодный, с медовыми, цветочными, бисквитными, цитрусовыми и пряными нотками. Аромат интенсивный, медово-ягодный. Вкус плотный, гладкий и сладкий, с нежной терпчинкой, цитрусовой кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 20 секунд, далее, начиная с экспозиции в 10 секунд и доведя время выдержки до 3 минут, можно заварить 7-8 раз. Отличный выбор для церемонии гунфуча – многогранный, согревающий, расслабляющий.",10,7,80,80,60,,,,,,80,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Чунь Я Ши Сян,ulun,90,1670,"«Весенний Я Ши Сян» сделан в небольшом чайном хозяйстве, расположенном в районе пика Удун. Сбор – весна 2019 года, хунбэй – осень 2019 года. Средний огонь. В сухом виде: крупные, темно-лиловые жгутики скрученных чайных листьев с тонкими черенками. Аромат интенсивный, цветочно-ягодный. Настой прозрачный, оттенка красного дерева. Букет готового чая многогранный и яркий, цветочно-ягодный, с нотками экзотических древесных смол, базилика и цитрусов. Аромат нежный, фруктово-цветочный. Вкус плотный, шелковистый, сладковатый, вяжущий, с ягодной кислинкой и долгим, освежающим послевкусием. Заваривать горячей водой (85-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 4-5 г на 100 мл. Для первого раза настоять 5-7 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 10 завариваний. Отличный выбор для церемониального чаепития: яркий, многогранный и ароматный. Особенно рекомендуем его любителям «цветочных» даньцунов.",3,5,,,40,100,,80,,,,80,,,,,,,40,,,,,,,,,,,,,,,,,,,,,
"Фо Шоу Сюэли Вэй (Рука Будды, Аромат Снежной Груши)",ulun,88,3205,"Видеообзор с участием этого чая. «Аромат Снежной Груши» сделан из весенних побегов чайного куста Фо Шоу (Рука Будды). История сорта восходит ко временам династии Северная Сун. По легенде, послушник из горного монастыря у Львиного пика, Ши Фэн Янь Сы (округ Юнь Чунь, уезд Аньси, Южная Фуцзянь), скрестил чайное деревце с цитрусом, привив чайный черенок стволу растения Цитрон, плоды которого имеют форму причудливо раскрытой кисти руки. Монах вложил все силы своей души в это дело, молился день и ночь, и росток принялся. Он унаследовал от своего «приемного родителя» тонкие цитрусовые нотки букета готового чая и схожую форму листа. Прозаическая хроника династии Цин, периода Канси (1662 — 1722 г.) действительно упоминает «знаменитый чай из Юн Чунь». В наши дни этот довольно популярный сорт чайного куста распространен повсеместно в Фуцзяни, а также на о.Тайвань. В сухом виде – изогнутые, буро-коричневые жгутики скрученных листиков среднего размера. Аромат интенсивный, фруктово-пряный. Настой прозрачный, оттенка темного янтаря. Букет готового чая утонченный, хлебно-пряный с цветочными, древесными и цитрусовыми нотками. Вкус мягкий, сочный, плотный, чуть вяжущий, сладковатый, с легкой цитрусовой кислинкой и «минеральностью», свойственной лучшим образцам утёсных улунов. Аромат глубокий и теплый, пряно-цветочный, холодный аромат – сладкий, медовый. Сочное, освежающее послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины для сильно-ферментированных улунов или в гайвани. Пропорция заварки к воде: 5 г на 100 мл. Пить проливом, постепенно увеличивая экспозицию. Выдерживает 7-8 завариваний. Отличный церемониальный чай – элегантный, многогранный и очень ароматный. Понравится любителям тонких вкусов и состояний. Согревает и расслабляет тело, освежает восприятие, вызывает лёгкую эйфорию.",2,4,,,40,60,,60,,,40,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,
Пинлинь Баочжун Лао Ча (1992),ulun,80,17500,"В сухом виде: среднего размера жгутики скрученных, красно-коричневых чайных листьев тонкими черенками. Аромат интенсивный, острый, древесно-бальзамический с землистой ноткой. Настой прозрачный, янтарного оттенка. Букет готового чая зрелый, многогранный, древесно-ягодный, с бальзамическими, коньячными, пряными и ванильными нотками. Аромат сложный, теплый, древесно-ягодный. Вкус плотный, мягкий, шелковистый, сладкий, с тонкой кислинкой и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 12 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие согревающее, умеренно тонизирующее.",3,6,,,,,,60,,,80,80,,,,,,,80,,,,,,,,,,,,,60,,,,,,,,
Чунь Дань Я Чао Ча,ulun,76,790,"Cделан в округе Мэйчжоу по аутентичной технологии чаоча. В сухом виде: мелкие, лилово-коричневые фрагменты скрученных листиков, тонкие черенки. Аромат интенсивный, острый, пряно-цветочный. Настой прозрачный, каштанового оттенка. Букет готового чая яркий, многогранный, пряно-цветочный, с фруктовыми, ореховыми, табачными и ягодными нотками. Аромат теплый, сложный, пряно-цветочный. Вкус плотный, сочно-терпкий, сладковатый, с легкой горчинкой, ягодной кислинкой и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 3-4 г на 100 мл (чай обладает очень плотным телом, поэтому для первой дегустации возьмите чуть меньше заварки, чем обычно). Залейте чай горячей водой и дайте настояться в течение 5-10 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 9 завариваний. Отличный выбор для повседневных чаепитий. Воздействие согревающее, выраженное тонизирующее.",2,4,,,,80,,80,,,,80,,,,,,60,,,,,,,,,,,,40,,,,,,,,,,
Чжэнь Шань Митяосян,red,86,5980,"Красный чай «Аромат медового персика» из провинции Фуцзянь. Урожай: весна 2021. В сухом виде: тонкие, темно-коричневые жгутики скрученных почек. Аромат тонкий, фруктово-древесный. Настой прозрачный, янтарного оттенка. Букет готового чая яркий и теплый, фруктово-древесный, с цветочными, медовыми и бисквитными нотками. Аромат теплый и нежный, фруктово-бисквитный. Вкус тонкий, сочный и сладкий, чуть вяжущий, шелковистый, с ягодной кислинкой и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15-20 секунд, после чего пить с экспозицией в 5-10 секунд, увеличивая время по мере необходимости. Держит вкус и аромат 9 завариваний. Отличный выбор для церемониального чаепития: тонкий, многогранный и очень ароматный.",8,6,80,60,,80,60,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Пирит, хэйча из Аньхуа (Moychay.ru, 2016), 1 кг",black,86,523,"Черный чай из Аньхуа (уезд Иян, провинция Хунань) урожая 2016 года. В создании этого чая принимает участие микроб Eurotium Cristatum или Цзинь Хуа (буквально: ""золотые цветы""), чрезвычайно полезный для здоровья. Его колонии выглядят как жёлтые крупинки, рассыпанные по поверхности чайного листа. 1000-граммовый брикет средней плотности, легко расслаивается на крупные темно-коричневые листики с черенками. Аромат сдержанный, пряно-древесный с ноткой канифоли. Настой прозрачный, янтарного оттенка. Букет готового чая зрелый, многогранный, пряно-древесный с нотками осенних листьев, канифоли и печеных фруктов. Аромат глубокий и теплый, сложный, фруктово-пряный. Вкус плотный, мягкий, сладковатый, немного терпкий, с легкой горчинкой, кислинкой сухих ягод и устойчивым послевкусием. Заваривать горячей водой (90-95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-8 г на 100 мл. Для первого раза настоять 8-10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний. Воздействие согревающее, тонизирующее.",5,7,,,,,60,60,,,80,,,,100,,,,60,,,,,,,,,,,,,,,,,,,,,
Тяньчи Улун,ulun,100,6900,"Высокогорный улун «Небесное озеро», весенний урожай 2023. В сухом виде: небольшие, оливково-зеленые комочки скрученных чайных побегов. Аромат интенсивный, пряно-цветочный. Настой прозрачный, виноградного оттенка. Букет готового чая свежий, травянисто-цветочный с пряными, ореховыми и фруктовыми нотками. Аромат яркий, пряно-цветочный. Вкус плотный, мягкий, маслянистый, сладковатый, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат 10 завариваний. Воздействие освежающее, легкое тонизирующее, самое позитивное.",3,6,,,,80,80,80,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,
Те Гуаньинь Ван,ulun,96,1270,"Улун «Те Гуаньинь Ван» урожая 2023 г. сделан по технологии цин сян (легкая ферментация, умеренный огонь). В сухом виде: мелкие, голубовато-зеленые шарики скрученных чайных побегов. Аромат интенсивный, пряно-цветочный. Настой прозрачный, оттенка спелого лайма. Букет готового чая свежий, травянисто-цветочный с нотками специй, дыни и персика. Аромат нежный, высокий, травянисто-цветочный. Вкус мягкий, плотный, сладковатый, с легкой ягодной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (80-85°С) в фарфоровой гайвани, чайнике из пористой глины или селадона. Пропорция заварки к воде: 5-6 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 9-10 завариваний. Воздействие легкое расслабляющее, освежающее, самое позитивное.",3,6,,,,60,60,40,,,,,,,,,,,,,,,,,,,,,80,,,,,20,,,,,,
"Дянь Шэн Пуэр Ча Бин (2005), 350 г.",puer,94,11935,"Выдержанный шэн пуэр от компании «Дянь Пу», урожай 2005 года. 350-граммовый блинчик средней плотности, разделяется на буро-коричневые скрученные листики, почки и тонкие черенки (незначительное количество). Аромат сдержанный, фруктово-древесный. Настой прозрачный, янтарного оттенка. Букет готового чая зрелый, многогранный, фруктово-древесный, с бальзамическими, осенними и пряными нотками. Аромат глубокий, сложный, фруктово-бальзамический. Вкус мягкий, гладкий, сладковатый, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 12 завариваний. Отличный образец выдержанного шэн пуэра с многогранным вкусом и медитативным воздействием.",3,6,,,,,60,60,,,60,,,,80,,,,40,,,,,,,,,,,,,,,,,,,,,
"Таиландский ГАБА Ассам красный чай, дикорастущие деревья. Moychay Tea Forest Project, batch03-2022 (limited 178 pieces), 357 г",red,88,15350,"В сухом виде: спрессованные крупные, изогнутые, бордово-коричневые жгутики скрученных листиков с тонкими черенками, серебристо-бежевые почки. Аромат интенсивный, медово-цветочный. Настой прозрачный, янтарного оттенка. Букет готового чая яркий, медово-цветочный, с нотками игристых вин, осенних листьев, свежих ягод, мяты и специй. Аромат теплый, нежный, медово-цветочный. Вкус плотный, шелковистый, сладковатый, с ягодной кислинкой, нюансами специй и освежающим послевкусием Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 10 завариваний. Превосходный чай для искушенных любителей с многогранным вкусом и мощным медитативным воздействием.",3,6,,80,,80,,,80,,,80,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Грузинский красный ароматный, май 2023, batch05-04",red,100,2760,"В сухом виде: крупные, изогнутые жгутики бордово-коричневых чайных листочков с длинными черенками. Аромат сдержанный, пряно-травянистый с фруктовой ноткой. Настой прозрачный, светлого каштанового оттенка. Букет готового чая теплый, пряно-древесный, с фруктовыми и цветочными нотками. Аромат нежный, фруктово-цветочный. Вкус сочный, шелковистый, пряный, немного терпкий, с легкой горчинкой, фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15-20 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 8 завариваний. Воздействие согревающее, тонизирующее. В чае допустимо наличие до 10-15 % мелкой фракции листа.",5,6,,,,60,60,,80,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Таиландский Шэн пуэр, дикорастущие деревья. Moychay Tea Forest Project, batch04-2022 (limited 108 pieces), 357 г",puer,92,18970,"357-граммовый блин, средней плотности, легко разбирается на бурые жгутики скрученных листьев с тонкими черенками и серебристые почки. Аромат интенсивный, древесный с копченой ноткой. Настой прозрачный, виноградно-желтого оттенка. Букет готового чая свежий, пряно-древесный с нотками молодых орехов, сушеных яблок, костра и лесных грибов. Аромат сложный, древесно-бальзамический с копченой ноткой. Вкус плотный, мягкий, маслянистый, с нюансами специй, легкой терпкостью виноградной кожицы в последних проливах и долгим послевкусием. Заваривать горячей водой (90-92°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 9 завариваний.",10,6,,,,,40,,,,80,,,,,40,,80,,,,,,,60,,,,,,,,,,,,,,,
"Те Гуаньинь, сильное запекание (2018)",ulun,0,1270,"В сухом виде: мелкие, красно-коричневые комочки скрученных чайных побегов. Аромат интенсивный, пряно-древесный с фруктовой ноткой. Настой прозрачный, оттенка белого вина. Букет готового чая теплый, многогранный, фруктово-древесный, с нотками орехового бисквита, пряных трав и морских водорослей. Аромат нежный, пряно-древесный. Вкус плотный, гладкий, сладковатый, с фруктовой кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 20 секунд, далее, начиная с экспозиции в 10 секунд, постепенно увеличивая время выдержки до 3 минут, можно заварить 10 раз. Воздействие согревающее, расслабляющее.",10,7,60,,,,80,80,,,80,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,
"Юлэшань Шэн Ча, шэн пуэр с горы Юлэ (2022)",puer,96,930,"В сухом виде: очень большие, бурые скрученные листья с длинными, тонкими черенками, серебристо-бежевые почки. Аромат сдержанный, пряно-травянистый с цветочными и копчеными нотками. Настой прозрачный, светлого виноградного оттенка. Букет готового чая свежий, пряно-травянистый, с цветочными, ореховыми и фруктовыми нотками. Аромат нежный, пряно-травянистый. Вкус плотный, маслянистый, немного терпкий, с легкой цитрусовой горчинкой, кислинкой зеленых яблок, нюансами специй и сочным послевкусием. Заваривать горячей водой (90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, после чего, начиная с экспозиции в 5 секунд и доведя время до 3 минут, можно заварить 7 раз. Воздействие освежающее, тонизирующее, очень гармоничное.",3,6,,,,40,60,80,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,
"Сягуань Цинь Бин (1998), 390 г",puer,90,7445,"Сделан на Сягуаньской чайной фабрике (округ Дали) в 1998 г. для компании CNNP. Чайный блин 390 г, легко разделяется на длинные, темно-коричневые жгутики скрученных листиков и почек. Аромат сдержанный, древесный. Настой прозрачный, каштанового оттенка. Букет готового чая зрелый, пряно-древесный, с бальзамическими, фруктовыми, коньячными, лимонными и мятными нотками. Аромат глубокий и теплый, тональности «фруктового компота». Вкус сочный и мягкий, объемный и тонкий, чуть сладковатый, с яркой ягодной кислинкой и нюансами специй – раскрывается плавно и интересно, сильно меняясь на протяжении чаепития. Послевкусие сочное, освежающее. Заваривать горячей водой (95°С) в гайвани или чайнике из пористой глины для шэнов. Пропорция заварки к воде: 6 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 12 заварок. Великолепный выдержанный шэн тайваньского хранения – многогранный и тонкий, сохранивший яркость красок и силу «ча ци». Подробнее о лао ча - в этой статье:https://moychay.ru/articles/Lao-cha-aromat-stariny",2,6,,,40,,40,40,,,80,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,
"Белый Цзинмай (белый чай с горы Цзинмайшань, Мойчай, 2022), 357 г",white,94,1513,"357-граммовый блин, средней плотности, из спрессованных бурых листьев с тонкими черенками и почек. Аромат очень сдержанный, травянистый. Настой прозрачный, желтого оттенка. Букет готового чая свежий, травянистый с цветочными, пряными и цитрусовыми нотками. Аромат нежный, травянисто-цветочный. Вкус легкий, мягкий, шелковистый, с лимонной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (90-95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-8 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний.",5,7,,,60,60,,,40,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
Хуан Чжисян,ulun,0,1860,"Сильно-ферментированный улун «Хуанчжисян» («Аромат цветка Хуанчжи»,) урожай 2023 года. В сухом виде: крупные, лилово-коричневые жгутики скрученных чайных листьев. Аромат интенсивный, фруктово-цветочный. Настой прозрачный, светлого оттенка красного дерева. Букет готового чая яркий, цветочно-ягодный с нотками пряных трав и древесных смол. Аромат глубокий и теплый, цветочно-ягодный. Вкус плотный, в меру терпкий, пряный, сладковатый, с ягодной кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 8 завариваний. Воздействие согревающее, тонизирующее.",3,6,,,,80,,80,80,,,80,,,,,,,80,,,,,,,,,,,,,,,,,,,,,
Лишивэй Милань,ulun,94,1890,"«Милань» или «Медовая орхидея» – один из самых популярных сортов даньцунов Чаочжоу. Сбор – весна 2019 года, хунбэй – осень 2019 года. Средний огонь. В сухом виде: крупные, темно-лиловые жгутики скрученных чайных листьев с тонкими черенками. Аромат интенсивный, цветочно-ягодный. Настой прозрачный, оттенка красного дерева. Букет готового чая многогранный и яркий, цветочно-ягодный, с нотками древесных смол, пряных трав, молочного шоколада и сухофруктов. Аромат нежный, фруктово-цветочный. Вкус тонкий, сочный и сладкий, шелковистый, чуть вяжущий, с ягодной кислинкой и долгим, освежающим послевкусием. Заваривать горячей водой (85-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 4-5 г на 100 мл. Для первого раза настоять 5-7 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 10 завариваний. Отличный выбор для церемониального чаепития: тонкий, многогранный и ароматный.",3,5,,,,100,80,40,,,,100,,,,,,,,,,,40,,,,,,,,,,,,,,,,,
