title,type,rating,price,description,preparation_time,preparation_amount,Бисквитный,Мёд,Цитрусы,Цветочный,Фруктовый,Пряные травы,Специи,Ржаной хлеб,Древесный,Ягодный,Мятный,Сухофрукты,Осенний лист,Грибной,Сливочный,Ореховый,Бальзамический,Хлебный,Овощной,Землистый,Шоколадный,Горчинка,Копченый,Черносливовый,Темный солод,Минеральный,Травянистый,Табачный,Молочный,Коньячный,Шампанское,Кислинка,Терпкость,Кофейный,Жареные семечки подсолнуха,Сладость,Хвойный,Зеленое яблоко
Тулоу Лао Улун,ulun,84,808,"Выдержанный «Тулоу Лао Улун» с юга провинции Фуцзянь. В сухом виде: небольшие бордово-коричневые комочки скрученных чайных побегов. Аромат интенсивный, шоколадный. Настой прозрачный, янтарного оттенка. Букет готового чая выдержанный, многогранный, фруктово-пряный, с нотками бисквита, древесных смол, какао бобов и чернослива. Аромат глубокий, теплый, пряно-древесный. Вкус плотный, шелковистый, сладковатый, пряный, с легкой фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в фарфоровой гайвани, чайнике из пористой глины или селадона. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 8-10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 7-8 завариваний. Отличный выбор для гунфуча – многогранный вкус, глубокий аромат, расслабляющее воздействие.",3,6,80,,,,80,80,,,,,,,,,,,60,,,,60,,,,,,,,,,,,,,,,,
Мэнхай #99 Шу (2022),puer,90,790,"В сухом виде: мелкие, коричневые, скрученные листики и рыжие почки. Аромат сдержанный, орехово-древесный. Настой темного красно-каштанового оттенка. Букет готового чая зрелый, орехово-древесный, с фруктовыми, хлебными, осенними и пряными нотками. Аромат теплый, орехово-древесный. Вкус мягкий, бархатистый, сладковатый, с нюансами специй. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция сухого чая к воде: 7-8 г на 100 мл. Для первого раза настоять 15 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 6-7 завариваний. Отличный выбор для повседневных чаепитий. Воздействие согревающее, мягкое тонизирующее.",5,7,,,,,,,40,,80,,,40,80,,,60,,,,,,,,,,,,,,,,,,,,,,
"Чэнь Люй Чао Ча, 2017",ulun,0,1420,"Сделан в округе Мэйчжоу по аутентичной технологии чао ча. В сухом виде: лилово-коричневые фрагменты скрученных почек, тонкие черенки. Аромат сдержанный, древесный с ягодной ноткой. Настой прозрачный, оттенка красного дерева, в процессе заваривания желтеет. Букет готового чая выдержанный, многогранный, древесно-ягодный, с цветочными, табачными и пряными нотками. Аромат теплый, сложный, пряно-цветочный. Вкус плотный, терпкий, сладковатый, с ягодной кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4 г на 100 мл. Залейте чай горячей водой, дайте настояться в течение 5-7 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний. Воздействие согревающее, тонизирующее.",2,4,,,,60,,,60,,80,80,,,,,,,,,,,,,,,,,,40,,,,,,,,,,
Лао Мэй Чжань (2005),ulun,80,5200,"Выдержанный, сильно-ферментированный улун из чайного региона Уишань, в качестве сырья использованы побеги сорта Мэйчжань. В сухом виде: крупные, темно-коричневые чайные листья продольной скрутки. Аромат сдержанный, древесный, с ноткой сухофруктов. Настой прозрачный, оттенка желтой охры. Букет готового чая теплый, многогранный, древесный с нотками поджаристой булочки бриошь, пряных трав, табака, орехов и сухофруктов. Аромат теплый, сложный, фруктово-древесный. Вкус плотный, шелковистый, сладковатый, минеральный, с легкой древесной терпкостью, фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (92-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 5-7 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 7 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие согревающее, медитативное.",3,6,,,,,,80,,,60,,,60,,,,,,80,,,,,,,,,,40,,,,,,,,,,
Наньтоу Улун,ulun,88,1200,"Сделан в высокогорном округе Наньтоу из весенних побегов сорта Улун. Урожай 2023 года. В сухом виде: мелкие, желто-зеленые, глянцевые комочки скрученных чайных побегов. Аромат интенсивный, травянисто-цветочный. Настой прозрачный, светлого виноградного оттенка. Букет готового чая свежий, травянисто-цветочный с ореховыми, пряными и фруктовыми нотками. Аромат нежный, травянисто-цветочный. Вкус мягкий, маслянистый, сладковатый, с легкой травянистой горчинкой, фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, затем пить проливом, постепенно увеличивая время выдержки. Выдерживает 10 завариваний. Воздействие освежающее, легкое тонизирующее.",5,6,,,,80,60,,40,,,,,,,,,60,,,,,,,,,,,100,,,,,,,,,,,
Да Хун Пао Мэйдун,ulun,86,471,"«Большой красный халат» урожая из чайного хозяйства Мэйдун. В сухом виде: среднего размера темно-коричневые изогнутые жгутики чайных листьев. Аромат густой, хлебно-пряный. Настой прозрачный, оттенка темного янтаря. Букет готового чая теплый, хлебно-пряный, с нотками сухофруктов и поджаристой хлебной корочки. Аромат глубокий, хлебно-пряный, холодный аромат – нежный, фруктово-бисквитный. Вкус мягкий, маслянистый, немного пряный, с легкой минеральностью и тонкой фруктовой кислинкой. Приятное, освежающее послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 5 завариваний. Воздействие согревающее, умеренно тонизирующее, в невысокой концентрации – расслабляющее.",3,6,,,,,60,60,,,,,,,,,,,,80,,,,,,,,40,,,,,,,,,,,,
Миньго Лао Люйча 1969 г.,green,100,56360,"Выдержанный тайваньский (Миньго) зеленый чай урожая 1969 года. В сухом виде: среднего размера бордово-коричневые фрагменты листа и черенков. Аромат выдержанный, низкий, пряно-бальзамический. Настой прозрачный, каштанового оттенка. Букет готового чая выдержанный, многогранный, пряно-бальзамический с древесными, коньячными, осенними и фруктовыми нотками. Аромат сложный, глубокий, древесно-бальзамический. Вкус плотный, мягкий, объемный, с легкой древесной терпкостью и характерными нотками лао ча, которые способно создать только время. Долгое, запоминающееся послевкусие. Заваривать горячей водой (95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 12 завариваний. Настоящий раритет, находка для ценителей лао ча – мощный, глубокий, медитативный.",1,5,,,,,,60,,,80,,,,60,,,,100,,,,,,,,,,,,,100,,,,,,,,
"Белый Цзинмай (белый чай с горы Цзинмайшань, Мойчай, 2022), 357 г",white,94,1513,"357-граммовый блин, средней плотности, из спрессованных бурых листьев с тонкими черенками и почек. Аромат очень сдержанный, травянистый. Настой прозрачный, желтого оттенка. Букет готового чая свежий, травянистый с цветочными, пряными и цитрусовыми нотками. Аромат нежный, травянисто-цветочный. Вкус легкий, мягкий, шелковистый, с лимонной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (90-95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-8 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний.",5,7,,,60,60,,,40,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
"Таиландский ГАБА Ассам красный чай, дикорастущие деревья. Moychay Tea Forest Project, batch04-2022 (limited 69 pieces), 357 г",gaba,100,16950,"357-граммовый блин, средней плотности, легко разбирается на бурые жгутики скрученных листьев с тонкими черенками и золотистые почки. Аромат интенсивный, фруктовый. Настой прозрачный, янтарного оттенка. Букет готового чая яркий, фруктово-древесный с нотками ржаного хлеба, специй и цитрусов. Аромат сложный, фруктово-древесный. Вкус плотный, сочный и сладкий, шелковистый, с ягодной кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 20 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний.",10,6,,,60,,100,,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Лишивэй Милань,ulun,94,1890,"«Милань» или «Медовая орхидея» – один из самых популярных сортов даньцунов Чаочжоу. Сбор – весна 2019 года, хунбэй – осень 2019 года. Средний огонь. В сухом виде: крупные, темно-лиловые жгутики скрученных чайных листьев с тонкими черенками. Аромат интенсивный, цветочно-ягодный. Настой прозрачный, оттенка красного дерева. Букет готового чая многогранный и яркий, цветочно-ягодный, с нотками древесных смол, пряных трав, молочного шоколада и сухофруктов. Аромат нежный, фруктово-цветочный. Вкус тонкий, сочный и сладкий, шелковистый, чуть вяжущий, с ягодной кислинкой и долгим, освежающим послевкусием. Заваривать горячей водой (85-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 4-5 г на 100 мл. Для первого раза настоять 5-7 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 10 завариваний. Отличный выбор для церемониального чаепития: тонкий, многогранный и ароматный.",3,5,,,,100,80,40,,,,100,,,,,,,,,,,40,,,,,,,,,,,,,,,,,
"Лао Сань Хао Цзюньшань Иньчжэнь, 2005",yellow,100,8160,"Выдержанный желтый чай «Серебряные иглы с острова Цзюньшань» из провинции Хунань. В сухом виде: тонкие, остроконечные, бурые почки. Аромат интенсивный, древесный с копченой ноткой. Настой прозрачный, очень светлого виноградного оттенка. Букет готового чая выдержанный, многогранный, пряно-травянистый с древесными, копчеными, ореховыми и фруктовыми нотками. Аромат нежный, пряно-травянистый с нотками дыма и сухофруктов. Вкус плотный, мягкий и сладкий, шелковистый, с мятной прохладой и сочным послевкусием. Заваривать горячей водой (70-75°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 30-40 секунд, после чего, начиная с экспозиции в 5-10 секунд и доведя время выдержки до 2 минут, можно заварить еще 8-9 раз. Превосходный выдержанный чай, впитавший время, но не утративший яркости красок.",5,5,,,,,,80,,,60,,,60,,,,60,,,,,,,80,,,,,,,,,,,,,,,
Чэнь Нянь Лао Ча (1983),ulun,0,13700,"В сухом виде: мелкие темно-коричневые комочки скрученных чайных побегов. Аромат сдержанный, древесный с ноткой сухофруктов. Настой прозрачный, охристо-желтого оттенка. Букет готового чая зрелый, многогранный, пряно-древесный, с коньячными, фруктовыми, кофейными и бальзамическими нотками. Аромат теплый, сложный, пряно-древесный. Вкус плотный, мягкий, шелковистый, сладковатый, немного пряный, с фруктовой кислинкой – сильно меняется на протяжении чаепития, раскрывается постепенно, играя разными гранями. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, после чего, начиная с экспозиции в 10 секунд и доведя время заваривания до 2 минут, можно заварить 10 раз. Превосходный выдержанный чай для гурманов и искушенных ценителей.",10,6,,,,,,80,,,100,,,80,,,,,40,,,,,,,,,,,,,80,,,,,,,,
"Фошоу Дань Я Чэнь Чао Ча, 2015",ulun,94,3290,"Сделан в округе Мэйчжоу из весенних побегов сорта Фошоу по аутентичной технологии чао ча. В сухом виде: лилово-коричневые фрагменты скрученных почек, тонкие черенки. Аромат сдержанный, древесный. Настой прозрачный, янтарного оттенка. Букет готового чая выдержанный, многогранный, пряно-древесный, с нотками сушеных яблок, орехового бисквита, табака и жареных семечек подсолнуха. Аромат нежный, теплый, сложный. Вкус плотный, шелковистый, сладковатый, с нежной терпчинкой, ягодной кислинкой и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Залейте чай горячей водой, дайте настояться в течение 5-7 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний. Воздействие согревающее, тонизирующее.",5,5,60,,,,60,,,,80,,,,,,,,,,,,,,,,,,,40,,,,,,,80,,,
"Графит, хэйча из Аньхуа (Moychay.ru, 2018), 1 кг",black,76,393,"Черный чай с лотосом из Аньхуа (уезд Иян, провинция Хунань) урожая 2018 года. Лотос орехоносный (Nelúmbo nucifera) – многолетнее водное растение семейства Лотосовые (Nelumbonaceae). Все части растения являются съедобными и широко применяются в кулинарии и традиционной медицине. Классическая добавка к чёрному чаю в провинции Хунань. 1000-граммовый брикет средней плотности, легко расслаивается на крупные темно-коричневые и желтоватые листики с черенками. Аромат сдержанный, пряно-древесный. Настой прозрачный, оттенка хаки. Букет готового чая зрелый, сложный, пряно-древесный с нотками дубового мха, прелых осенних листьев и печеных фруктов. Аромат теплый, фруктово-древесный. Вкус мягкий и гладкий, сладковатый, с легкой яблочной кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 8-10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 8-9 завариваний. Воздействие согревающее, тонизирующее.",2,6,,,,,60,80,,,80,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,
Сюэ Улун,ulun,100,7200,"В сухом виде: среднего размера бурые комочки скрученных чайных побегов. Аромат интенсивный, пряно-ореховый с бисквитной ноткой. Настой прозрачный, виноградного оттенка. Букет готового чая многогранный, пряно-травянистый с бисквитными, цветочными, ореховыми и фруктовыми нотками. Аромат теплый, орехово-цветочный. Вкус плотный, гладкий, маслянистый и сладкий, с легкой терпкостью виноградной кожицы, фруктовой кислинкой и долгим послевкусием. Заваривать горячей водой (90-92°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, затем, начиная с экспозиции в 5-10 секунд и увеличив время выдержки до 2 минут, можно заварить 10 раз. Отличный выбор для церемонии гунфуча. Согревает, снимает напряжение, приводит в порядок мысли и чувства.",10,6,60,,,60,60,80,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,
Чунь Люй Чао Ча,ulun,74,880,"Cделан в округе Мэйчжоу по аутентичной технологии чаоча. В сухом виде: небольшие, лилово-коричневые фрагменты скрученных листиков, тонкие черенки. Аромат интенсивный, теплый, бисквитно-ягодный. Настой прозрачный, красно-каштанового оттенка, в процессе заваривания желтеет. Букет готового чая яркий, многогранный, пряно-ягодный, с фруктовыми, ореховыми, табачными и бисквитными нотками. Аромат теплый, сложный, ягодно-бисквитный. Вкус плотный, сочно-терпкий, сладковатый, с ягодной кислинкой и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 3-4 г на 100 мл (чай обладает очень плотным телом, поэтому для первой дегустации возьмите чуть меньше заварки, чем обычно). Залейте чай горячей водой и дайте настояться в течение 5-10 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний. Отличный выбор для повседневных чаепитий. Воздействие согревающее, выраженное тонизирующее.",2,4,80,,,,,80,,,,80,,,,,,60,,,,,,,,,,,,,,,,,80,,,,,
"Шэн Пуэр вьетнамский, тысячелетние деревья (апрель 2023)",puer,96,6960,"В сухом виде: крупные, изогнутые, бурые жгутики скрученных чайных листиков и почек с тонкими черенками. Аромат сдержанный, древесно-бальзамический с ягодной ноткой. Настой прозрачный, оттенка белого винограда. Букет готового чая свежий, многогранный, древесно-бальзамический с цветочными, ореховыми, пряными и ягодными нотками. Аромат интенсивный, сложный, пряно-цветочный. Вкус плотный, гладкий и сладкий, маслянистый, с ягодной кислинкой, нюансами специй и сочным, лимонно-мятным послевкусием. Заваривать горячей водой (90-92°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Превосходный молодой шэн – яркий, многогранный, мощный, медитативный.",5,6,,,,80,,80,,,80,80,,,,,,,80,,,,,,,,,,,,,,,,,,,,,
Тунму Цзинь Цзюнь Мэй,red,0,13900,"В сухом виде: тонкие коричневые почки с рыжим пушком. Аромат тонкий, ягодно-бисквитный. Настой прозрачный, янтарно-желтого оттенка. Букет готового чая теплый, многогранный, пряно-ягодный, с древесными, медовыми, цветочными, бисквитными и цитрусовыми нотками. Аромат нежный, цветочно-ягодный. Вкус чистый, мягкий, шелковистый, сладковатый, с ягодной кислинкой, нюансами специй и долгим, освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 20 секунд, далее, начиная с экспозиции в 10 секунд и доведя время выдержки до 3 минут, можно заварить 7 раз. Превосходный красный чай для гурманов и искушенных любителей.",10,6,80,,,80,,,60,,80,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Юньлун Шуйсянь,ulun,90,2160,"«Нарцисс» из чайного хозяйства Юньлун (средний огонь). В сухом виде: крупные, шоколадно-коричневые, изогнутые жгутики чайных листьев. Аромат интенсивный, пряно-древесный. Настой прозрачный, янтарного оттенка. Букет готового чая теплый, многогранный, пряно-древесный, с нотками орехового печенья, цветов и фруктов. Аромат глубокий, пряно-древесный. Вкус плотный, мягкий, сладковатый, чуть вяжущий, с легкой фруктовой кислинкой. Приятное, освежающее послевкусие. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 6 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 6 завариваний. Воздействие согревающее, умеренно тонизирующее, в невысокой концентрации – расслабляющее.",2,6,,,,40,40,60,,,80,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,
Те Гуаньинь Тулоу,ulun,92,650,"Улун «Те Гуаньинь Тулоу» сделан по технологии цинсян (легкая ферментация, умеренный прогрев) в 2023 г. В сухом виде: среднего размера зеленые комочки скрученных чайных побегов. Аромат интенсивный, пряно-травянистый. Настой прозрачный, светлого желто-зеленого оттенка. Букет готового чая свежий, травянисто-цветочный, с нотками сирени, дыни и персика. Аромат высокий и нежный, травянисто-цветочный. Вкус сочный и сладкий, насыщенный, шелковистый, с легкой фруктовой кислинкой и долгим, освежающим послевкусием. Заваривать горячей водой (80-85°С) в фарфоровой гайвани, чайнике из пористой глины или селадона. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний. Прекрасный выбор для расслабляющего чаепития во второй половине дня. Снимает усталость и психологическое напряжение, оживляет ум и освежает восприятие.",2,6,,,,60,60,,,,,,,,,,,,,,,,,,,,,,80,,,,,40,,,,,,
Вьетнамский улун Лаоча (2011),ulun,0,2790,"В сухом виде: крупные, тяжелые, темно-коричневые комочки скрученных чайных побегов. Аромат интенсивный, пряно-бисквитный. Настой прозрачный, светлого оттенка красного дерева. Букет готового чая теплый, многогранный, фруктово-древесный, с копчеными, бисквитными и пряными нотками. Аромат нежный, фруктово-бисквитный. Вкус плотный, гладкий, сладковатый, с легкой горчинкой какао-бобов, фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 9 завариваний. Воздействие согревающее, тонизирующее.",5,6,60,,,,,,,,80,,,80,,,,,,,,,60,,60,,,,,,,,,,,,,,,
"Пирит, хэйча из Аньхуа (Moychay.ru, 2016), 1 кг",black,86,523,"Черный чай из Аньхуа (уезд Иян, провинция Хунань) урожая 2016 года. В создании этого чая принимает участие микроб Eurotium Cristatum или Цзинь Хуа (буквально: ""золотые цветы""), чрезвычайно полезный для здоровья. Его колонии выглядят как жёлтые крупинки, рассыпанные по поверхности чайного листа. 1000-граммовый брикет средней плотности, легко расслаивается на крупные темно-коричневые листики с черенками. Аромат сдержанный, пряно-древесный с ноткой канифоли. Настой прозрачный, янтарного оттенка. Букет готового чая зрелый, многогранный, пряно-древесный с нотками осенних листьев, канифоли и печеных фруктов. Аромат глубокий и теплый, сложный, фруктово-пряный. Вкус плотный, мягкий, сладковатый, немного терпкий, с легкой горчинкой, кислинкой сухих ягод и устойчивым послевкусием. Заваривать горячей водой (90-95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-8 г на 100 мл. Для первого раза настоять 8-10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний. Воздействие согревающее, тонизирующее.",5,7,,,,,60,60,,,80,,,,100,,,,60,,,,,,,,,,,,,,,,,,,,,
Цин Сян Шуй Сянь,ulun,94,1300,"«Нарцисс – Свежий Аромат». В процессе обработки чайный лист был многократно скручен, подвергнут ферментации (средней степени) и прогрет в течение нескольких часов при относительно невысоких температурах. В сухом виде: изогнутые жгутики коричнево-бурых листиков среднего размера. Аромат сухого чая спокойный, пряно-древесный. Настой прозрачный, оттенка золотистого миндаля. Букет готового чая теплый, пряно-древесный с бисквитными, цветочными и ягодными нотками. Вкус плотный и мягкий, сладковатый, чуть вяжущий, с тонкой ягодной кислинкой. Нежный и теплый, многогранный аромат. Освежающее, сочное послевкусие. Заваривать кипятком 90-95°С в чайнике из пористой глины для сильно-ферментированных улунов или в гайвани. Пропорция заварки к воде: 4-5 гр. на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 7-8 завариваний. Воздействие согревающее, мягкое расслабляющее, самое позитивное.",2,4,40,,,60,,60,,,60,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Гаофа Сань Фэнь Хо,ulun,100,3900,"Улун «Гаофа» («Успех»), в процессе обработки запеченный на углях, умеренный огонь. «Сань фэнь хо» буквально означает «три части огня» - так чайные технологи часто называют умеренный прогрев (полная фраза звучит как «три части огня на семь частей чая», а в случае сильного прогрева – «три части чая на семь частей огня», таким образом вкус готового продукта определяется через их соотношение). В сухом виде: среднего размера коричневые жгутики скрученных листьев. Аромат интенсивный, хлебно-пряный с ноткой сухофруктов. Настой прозрачный, виноградного оттенка. Букет готового чая яркий, многогранный, пряно-цветочный, с ореховыми, бисквитными и ягодными нотками. Аромат интенсивный, теплый, пряно-цветочный. Вкус плотный, мягкий, маслянистый, сладкий, с легкой фруктовой кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 10 завариваний. Воздействие согревающее, умеренно тонизирующее.",3,6,60,,,100,,80,,,,80,,,,,,80,,,,,,,,,,,,,,,,,,,,,,
Лишань Улун,ulun,100,5600,"Высокогорный улун, сделан в горах Лишань (центральный Тайвань, свыше 2000 м). Сделан по технологии цинсян (легкая ферментация, непродолжительный прогрев). В сухом виде: крупные зеленые комочки скрученных чайных побегов. Аромат интенсивный, пряно-цветочный. Настой прозрачный, желто-зеленого оттенка. Букет готового чая свежий и яркий, многогранный, травянисто-цветочный с нотками китайской груши, дыни и специй. Аромат высокий, свежий, пряно-цветочный. Вкус объемный, тонкий и мягкий, сладковатый, с нежной фруктовой кислинкой и нюансами пряностей – тает на языке, подобно утренней росе. Сочное, освежающее послевкусие. Заваривать горячей водой (80-95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 12 завариваний. Великолепный высокогорный улун для гурманов и искушенных любителей – утонченный, очень мягкий и мощный. Воздействие освежающее, тонизирующее, самое позитивное.",1,6,,,,60,60,60,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
Таиландский зеленый чай с дикорастущих чайных деревьев (весна 2021),green,86,3155,"В сухом виде: крупные, изогнутые, буро-зеленые жгутики скрученных листиков с тонкими желтыми черенками. Аромат сдержанный, травянисто-цветочный с ореховой ноткой. Настой прозрачный, оттенка белого винограда. Букет готового чая свежий, многогранный, травянисто-цветочный, с ореховыми и ягодными нотками. Аромат нежный, травянисто-цветочный. Вкус плотный, мягкий, маслянистый, сладковатый, с сочной древесной терпкостью, легкой травянистой горчинкой, нюансами специй, ягодной кислинкой и освежающим послевкусием Заваривать горячей водой (80-90°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 10-15 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 7-8 завариваний. Отличный зеленый чай с ярким, многогранным вкусом и освежающим, тонизирующим воздействием.",5,,,,,80,,80,,,,60,,,,,,40,,,,,,,,,,,,,,,,,,,,,,
Чжоу Те Лохань,ulun,76,11460,"В сухом виде: среднего размера изогнутые жгутики темно-коричневых листиков. Аромат густой, пряный с дымной ноткой. Настой прозрачный, янтарно-желтого оттенка. Букет готового чая многогранный, хлебно-пряный, с нотками цветов, древесных смол и сухофруктов. Аромат теплый, фруктово-пряный. Вкус плотный, мягкий, маслянистый, сладковатый, минеральный, с фруктовой кислинкой и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 15 секунд, далее, начиная с экспозиции в 5-7 секунд и доведя время выдержки до 3 минут, можно заварить 6 раз. Отличный выбор для церемонии гунфуча.",10,6,,,,80,,80,,,,,,80,,,,,60,,,,,,,,,80,,,,,,,,,,,,
Чуантун Тунму Сяочжун Цзюньмэй SHQ,red,100,6300,"Красный высокогорный чай из района Уишань (провинция Фуцзянь). В сухом виде: мелкие, тонкие жгутики коричневых и рыжих почек. Аромат интенсивный, медово-ягодный. Настой прозрачный, янтарного оттенка. Букет готового чая яркий и теплый, древесно-ягодный, с цветочными, пряными, бисквитными и цитрусовыми нотками. Аромат глубокий и теплый, нежный, цветочно-ягодный. Вкус тонкий, объемный, шелковистый, сладковатый, чуть пряный, с легкой горчинкой и лимонной кислинкой. Долгое, освежающее послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 5-7 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 8 завариваний. Отличный выбор для церемониального чаепития: тонкий, душистый, умиротворяющий.",2,5,80,,80,,,60,,,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
