creators,title,description,geoContext,minDate,maxDate,latitude,longitude
"R.W. Mathisen, H.S. Sivan",Quimper,"An ancient place, cited: BAtlas 14 A1 Quimper",Quimper,-30,640,47.995002,-4.099647
"A. Bursche, R. Warner",Björnhovda,"An ancient place, cited: BAtlas 2 G2 Björnhovda","Björnhovda, SWE",300,640,56.655797,16.515654
R.B. Hitchner,Henchir-Oum-ech-Chellaligue,"An ancient place, cited: BAtlas 32 E4 Henchir-Oum-ech-Chellaligue",Henchir-Oum-ech-Chellaligue,-30,640,36.210673,9.905834
S. Loseby,Balaruc-les-Bains,"An ancient place, cited: BAtlas 15 B3 Balaruc-les-Bains",Balaruc-les-Bains,-30,2100,43.441823,3.677563
J.J. Wilkes,Plješivica,"An ancient place, cited: BAtlas 21 B6 Plješivica","Plješivica, BOS",-30,640,43.837149,19.014258
"H.S. Sivan, R.W. Mathisen",Ussubium/Vesubio,"An ancient place, cited: BAtlas 14 F4 Ussubium/Vesubio",Le Mas-d’Agenais,-330,640,44.409754,0.216269
J.J. Wilkes,Stari Brod,"An ancient place, cited: BAtlas 21 B6 Stari Brod","Stari Brod, BOS",-30,640,43.872813,19.210451
R.J.A. Wilson,Heraclea Minoa,"An ancient Greek city of the south coast of Sicily located at the mouth of the Halykos river. Founded by Selinus in the sixth century BC, the site was abandoned in the first century AD.",Eraclea Minoa,-750,2100,37.394756571,13.2803028773
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Tell Ibra/Vicat?,"An ancient place, cited: BAtlas 89 E4 Tell Ibra/Vicat?","Tell Ibra, IRQ",-330,640,36.404898,42.36404
N. Purcell,Fundi,Fundi achieved civitas sine suffragio after the Latin War in 338 B.C.,Fondi,-330,640,41.357429,13.427922
E.N. Borza,Kărdžali,"An ancient place, cited: BAtlas 51 E1 Kărdžali","Kărdžali, BUL",-30,640,41.630567,25.375721
"M. Pearce, P. Tozzi",Grebia,"An ancient place, cited: BAtlas 39 G1 Grebia",Grevo?,-30,640,46.0695155,10.354428
"E.M. Meyers, J.P. Brown",*Zizia,"An ancient place, cited: BAtlas 69 C4 *Zizia",Zeizun SYR,-30,640,32.718069,35.941378
R. Müller Wollermann,Chysis,"An ancient place, cited: BAtlas 75 D4 Chysis",Shusha,-330,2100,28.300524,30.667061
"J.P. Brown, P.-L. Gatier",Trieres,"An ancient place, cited: BAtlas 68 A5 Trieres",el Heri LEB,-330,640,34.304024,35.714518
T.W. Potter,Blad Guitoun,"An ancient place, cited: BAtlas 30 G3 Blad Guitoun",Blad Guitoun,-30,640,36.724859,3.617225
"J. Fossey, J. Morin",Opous,"An ancient place, cited: BAtlas 55 E3 Opous",Atalandi,-750,640,38.6306405,23.047878
R.B. Hitchner,Place near Taparura,Unnamed minor settlement or villa in the territory of the Machounoi,Sfax,-330,640,34.758702,10.68762
"M. Roaf, St J. Simpson",Zenobia,"An ancient place, cited: BAtlas 91 A2 Zenobia",Halabiyya SYR,-30,640,35.666634,39.8103945
J.J. Wilkes,Vladaja,"An ancient place, cited: BAtlas 49 F1 Vladaja","Vladaja, BUL",-30,640,42.629565,23.196167
R. Müller Wollermann,Peme/Hypsele,"An ancient place, cited: BAtlas 75 E1 Peme/Hypsele",Bamha,-330,640,29.586777,31.237597
S.L. Dyson,Augustae,"An ancient place, cited: BAtlas 48 B2 Augustae",Austis,-30,640,40.071704,9.088906
J.J. Wilkes,Novi Pazar,"An ancient place, cited: BAtlas 21 C6 Novi Pazar","Novi Pazar, YUG",-30,640,43.142857,20.517122
"R.W. Mathisen, H.S. Sivan",Les Poulittes,"An ancient place, cited: BAtlas 14 G1 Les Poulittes","Les Poulittes, Cm. Areines",-30,640,47.79531,1.101979
R.B. Hitchner,Aptuc(c)a,"An ancient place, cited: BAtlas 32 C4 Aptuc(c)a",Henchir-Oudeka or Henchir-Semmech,-330,640,36.409344,8.940301
"M. Roaf, St J. Simpson",Tell Suwwar,"An ancient place, cited: BAtlas 91 B2 Tell Suwwar","Tell Suwwar, SYR",-750,640,35.502998,40.658448
E.N. Borza,Sirra,"An ancient place, cited: BAtlas 51 B2 Sirra",Serres,-550,640,41.087975,23.542453
"I.E.M. Edlund Berry, A.M. Small",Herdoniae/Ardaneae/Civitas Serdonis,"Herdonia was an ancient city of Apulia located along the via Minucia. The city was the site of two major engagements of the Second Punic War (212 and 210 B.C., respectively), both of which were Carthaginian victories. The city's extensive remains have been investigated by the Belgian Institute since the Second World War.",Ordona,-750,2100,41.3104411958,15.6223949934
"St J. Simpson, F. Hiebert, P.L. Kohl",Pir-i Surkh,"An ancient place, cited: BAtlas 98 C4 Pir-i Surkh","Pir-i Surkh, AFG",-30,640,34.070519,62.401033
P.O. Spann,*Tuci?,"An ancient place, cited: BAtlas 27 inset *Tuci?","Manacor, on Mallorca Is.",-30,640,39.568749,3.21062
"R.W. Mathisen, H.S. Sivan",Le Chatelet,"An ancient place, cited: BAtlas 14 E3 Le Chatelet",Le Chatelet,-30,640,45.863703,-0.938226
G. Wagner,Ain Mabruka,"An ancient place, cited: BAtlas 79 D5 Ain Mabruka",Ain Mabruka,-30,640,24.477701,30.611441
"M. Šašel Kos, P. Kos",Tambia,"An ancient place, cited: BAtlas 20 D6 Tambia",Kusević near Unešić CRO,-30,640,43.724105,16.201613
"J.P. Brown, P.-L. Gatier",Sin?,"An ancient place, cited: BAtlas 68 B4 Sin?",Chin,-30,640,34.792757,36.431041
"J.P. Brown, E.M. Meyers",Sinde,"An ancient place, cited: BAtlas 69 B3 Sinde",Biyud es-Sayed? LEB,300,640,33.170303,35.196158
A.G. Poulter,Nicopolis ad Istrum,"The ancient city of Nicopolis ad Istrum is located near the village of Nikyup, Bulgaria, in the district of Veliko Turnovo. The Roman emperor Trajan founded Nicopolis ad Istrum following victories over the Dacians in 101 and 106 CE. The fortified Roman city had an area of approximately 30 ha.",Nikiup BUL,-30,640,43.2176017098,25.6119942761
"C. Foss, G. Reger",Physkos,"An ancient place, cited: BAtlas 61 G4 Physkos",Marmaris,-550,640,36.863121,28.276899
J.J. Wilkes,Desa,"An ancient place, cited: BAtlas 21 F6 Desa","Desa, settlement, fort ROM",-30,640,43.866568,23.033899
"J.P. Brown, E.M. Meyers",Egla,"An ancient place, cited: BAtlas 69 E4 Egla",Qiryat el-'Ajelat SYR,-30,640,32.780258,36.76025
W.V. Harris,Clusium,"Clusium, the Etruscan Clevsin (modern Chiusi), was a major city of Etruria. Lars Porsena was a sixth century B.C. king of Clusium.",Chiusi,-750,2100,43.016367,11.9487025
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Col. Caesaraugusta,"An ancient place, cited: BAtlas 25 E4 Col. Caesaraugusta",Zaragoza,-30,2100,41.6541855,-0.8772685
J.J. Wilkes,Drobeta,"Drobeta is a Dacian settlement that was conquered by the Romans in A.D. 101-2. Trajan's engineer Apollodorus of Damascus built a bridge here that spanned the Danube in 103-5. This bridge, supported by 20 stone pilings and extending 1,135 m connected Drobeta to Pontes (on the right bank of the river).","Trajan’s bridge, Turnu Severin ROM",-30,640,44.629271,22.6571725
J.H.F. Bloemers,Thorsberg,"An ancient place, cited: BAtlas 10 F2 Thorsberg","Thorsberg, GER",-30,640,54.640003,9.770116
M.U. Erdosy,Alexandria Eschate,"Located in central Asia, Alexandria Eschate (or ""Alexandria the Farthest"") was founded by Alexander the Great in August 329 B.C. The city was located in the Fergana Valley in what is now modern Tajikistan.",Khojend TAJ,-330,640,40.264798,69.640562
"J. Fossey, J. Morin",Palaiokhori,"An ancient place, cited: BAtlas 55 E3 Palaiokhori","Palaiokhori, Rovies",-750,640,38.827897,23.230678
"E.M. Meyers, J.P. Brown",Namara,"An ancient place, cited: BAtlas 69 E4 Namara",Nimra (S Lejja) SYR,-30,640,32.843415,36.645155
"C. Foss, G. Reger",*Mobolla,"An ancient place, cited: BAtlas 61 G3 *Mobolla",Muğla,-330,640,37.224849,28.381291
"J. Kunow, C. Haselgrove",Vodgoriacum,"An ancient place, cited: BAtlas 11 E2 Vodgoriacum",Waudrez BGM,-30,2100,50.413173,4.15025
"S. Loseby, R. Häussler",Nicaea,"An ancient place, cited: BAtlas 16 D2 Nicaea",Nice,-750,640,43.703436,7.266233
C. Foss,Paulines,"An ancient place, cited: BAtlas 53 A2 Paulines",outside Blachernai walls,300,640,41.04052,28.941721
S. Mitchell,Salanda,"An ancient place, cited: BAtlas 63 F3 Salanda",Salanda,300,640,38.8291355,34.4861
W.V. Harris,Cupra Maritima,Cupra Maritima was a coastal city of Picenum (regio V) assigned to the tribus Velina.,Cupra Marittima,-750,640,43.0225465,13.85713
"E.J. Keall, M. Roaf",[Vishpauzatis]/[Busfozar],"An ancient place, cited: BAtlas 97 C3 [Vishpauzatis]/[Busfozar]",Khosrogird?,-550,640,36.109637,57.601569
M.U. Erdosy,Peukelaotis/Kaspatyros?,Peukelaotis/Kaspatyros? was an ancient city in Gandhāra located along the trade route connecting Bactria to India.,Charsada Skt.: Puṣkalāvatī,-550,640,34.143959,71.616854
R.J.A. Wilson,Triokala?,Ancient Triokala was a fortified site in western Sicily that was allied to Carthage during the second Punic War.,Caltabellotta,-750,2099,37.578612,13.217575
S. Mitchell,Garsaura/Col. Claudia Archelais/Koloneia,"Originally known as Garsaura, this place was a key settlement of the strategia of Garsaouritis. King Archelaus refounded it and named it after himself. Under the Roman emperor Claudius the site received colonial status. The settlement is located at an oasis to the southeast of Tuz Gölü and some 225 km south of Ancyra.",Aksaray,-330,2100,38.378381,34.033375
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Deobriga,"An ancient place, cited: BAtlas 25 C3 Deobriga",Arce Mirapérez?,-30,640,42.707897,-2.912018
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Korde,"An ancient place, cited: BAtlas 89 C3 Korde",Kurdis,300,640,37.238189,40.957276
M. Drew Bear,Paneheou,"An ancient place, cited: BAtlas 77 F3 Paneheou","Banahu, SE Tahta",300,640,26.739343,31.517015
C. Foss,Helge/Caesarea Germanice,"An ancient place, cited: BAtlas 52 D4 Helge/Caesarea Germanice",Tahtalı,-330,640,40.17725495,28.9050992
A.G. Poulter,Gerania,"An ancient place, cited: BAtlas 22 F5 Gerania",Kranevo BUL,-30,640,43.343479,28.054253
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Tell al-Sadde/Ichnae?,"An ancient place, cited: BAtlas 89 B4 Tell al-Sadde/Ichnae?","Tell al-Sadde, SYR",-330,640,36.245996,38.953048
S. Mitchell,Ouenasa,"An ancient place, cited: BAtlas 63 F3 Ouenasa",Avanos,-30,640,38.723059,34.7659895
D.J. Mattingly,Saniat Gebril,"An ancient place, cited: BAtlas 36 C5 Saniat Gebril",Saniat Gebril,-30,640,26.641438,13.143928
"C. Haselgrove, J. Kunow",Borbetomagus,"An ancient place, cited: BAtlas 11 I3 Borbetomagus",Worms GER,-30,640,49.630359,8.3588465
R.B. Hitchner,Naraggara,"An ancient place, cited: BAtlas 32 B4 Naraggara",Sakiet Sidi Youssef ALG,-30,640,36.223438,8.356079
"J. Kunow, C. Haselgrove",Laon,"An ancient place, cited: BAtlas 11 D3 Laon",Laon,-30,640,49.56409,3.6245035
T.W. Potter,Sidi Medjaheb,"An ancient place, cited: BAtlas 29 D2 Sidi Medjaheb",Sidi Medjaheb,300,640,34.771231,-1.636765
C. Foss,Henaton,"An ancient place, cited: BAtlas 53 A3 Henaton",N Yeşilköy,300,640,40.975888,28.830716
R. Müller Wollermann,Aphrodito(polis),"An ancient place, cited: BAtlas 75 E2 Aphrodito(polis)",Atfih,-330,2100,29.408419,31.25167
gmckee,Tel Erani,"One of the largest Early Bronze Age mounds in the southern Levant, located approximately 20 km east of Ashkelon. The site shows signs of habitation as early as the Chalcolithic Era, with a significant remains from the Bronze Age and additional remains from the Iron Age, Persian, Hellenistic, and Islamic periods.",NA,-10000,2100,31.6112331026,34.7853380292
"M. Roaf, St J. Simpson",Tell al-Khwain,"An ancient place, cited: BAtlas 91 E1 Tell al-Khwain",Tell al-Khwain,300,640,36.087038,43.19088
S. Mitchell,Parnassos,"An ancient place, cited: BAtlas 63 D2 Parnassos","Değirmenyolu, formerly Parlasan",-330,640,38.9918185,33.570111
H. Bender,Aguntum,Aguntum was an ancient settlement of Noricum that received municipal status under Claudius.,Dölsach/Nussdorf-Debant,-30,2100,46.8274616,12.8228592
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Bele(g)ia/Veleia,Bele(g)ia/Veleia (Iruña-Veleia) was a Roman town along the ab Asturica Burdigalam road.,Iruña,-330,640,42.830629,-2.7977155
H. Bender,Sutrio,"An ancient place, cited: BAtlas 19 E3 Sutrio","Sutrio, ITL",-30,640,46.514112,12.990405
"M. Roaf, E.J. Keall",[Akhur]/[Dihistan]?,"An ancient place, cited: BAtlas 96 C1 [Akhur]/[Dihistan]?",N R. Atrek TKM,300,640,38.014346,54.21181
T.B. Mitford,[Lykandos]/[Lapara],"An ancient place, cited: BAtlas 64 E4 [Lykandos]/[Lapara]",Kızlar Kalesi,300,640,38.1898205,37.086546
S.L. Dyson,Caralis,"A city with its origins in a Phoenician settlement of the seventh century BC, Caralis comes under Roman control in 238 BC during the Punic Wars. Florus refers to it as urbs urbinum, or capital of Sardinia",Cagliari,-750,2100,39.214886,9.109522
"I.E.M. Edlund Berry, A.M. Small",Trapeia,"An ancient place, cited: BAtlas 46 C4 Trapeia",Tropea,300,640,38.679109,15.896267
R.B. Hitchner,Thimida,"An ancient place, cited: BAtlas 32 E2 Thimida",Henchir-Tindja,-330,640,37.16244,9.763771
S.T. Parker,Khirbet ed-Dharih,"An ancient place, cited: BAtlas 71 B4 Khirbet ed-Dharih",Khirbet ed-Dharih,-30,640,30.915426,35.716805
D.J. Mattingly,Darnis,"An ancient place, cited: BAtlas 38 D1 Darnis",Derna,-750,2100,32.7660775,22.6404775
E.W.B. Fentress,Choba,"An ancient place, cited: BAtlas 31 C3 Choba",Ziama,-330,640,36.6665775,5.4607425
E. Bertrand,Larina,"An ancient place, cited: BAtlas 17 E2 Larina",Larina,-550,640,45.7933866667,5.30027
B. Isaac,Iethira,"An ancient place, cited: BAtlas 70 G3 Iethira",Khirbet 'Attir,300,640,31.350745,35.015599
R. Müller Wollermann,Gebel el-Nur,"An ancient place, cited: BAtlas 75 E3 Gebel el-Nur",Gebel el-Nur,-330,640,28.953888,31.028491
"P.-L. Gatier, T. Sinclair",Kaproliaba,"An ancient place, cited: BAtlas 67 D4 Kaproliaba",Kafer Lab SYR,-30,640,36.328803,36.945144
B. Isaac,Susiya,"An ancient place, cited: BAtlas 70 G3 Susiya","Susiya, Khirbet Susiye WBK",300,640,31.406065,35.102467
"L. Quilici, S. Quilici Gigli",Annunziatella,"An ancient place, cited: BAtlas 43 C2 Annunziatella",Annunziatella,-330,640,41.832618,12.512212
S. Mitchell,Eski Saray,"An ancient place, cited: BAtlas 66 A2 Eski Saray",Eski Saray,-30,640,37.295085,32.105493
"J.P. Brown, E.M. Meyers",Akraba,"An ancient place, cited: BAtlas 69 D3 Akraba",Aqraba SYR,-30,640,33.110675,36.007157
S. Loseby,Col. Baeterrae,"Colonia Julia Baeterrae Septimanorum is located where the Via Herculia crosses the Orb river. It is now modern Béziers, France. The site has been inhabited at least since 750-650 B.C.",settlement and bridge at Béziers,-330,2100,43.3416765,3.217941
"E.M. Meyers, J.P. Brown",Khirbet Jabaris,"An ancient place, cited: BAtlas 69 B5 Khirbet Jabaris","Khirbet Jabaris, WBK",300,640,32.36489,35.446419
C. Foss,Heraclea,An ancient settlement on the Black Sea coast of Asia Minor at modern Karadeniz Ereğli in Turkey. It is often referred to as Heraclea Pontica (or Heraclea in Pontus) to distinguish it from other cities with the same name.,Ereğli,-550,640,41.2832553333,31.4174136667
"C. Haselgrove, J. Kunow",Dünsberg,"An ancient place, cited: BAtlas 11 I2 Dünsberg","Dünsberg, GER",-330,640,50.6502828942,8.58025230186
"C. Foss, S. Mitchell",Kolbasa,"An ancient place, cited: BAtlas 65 D3 Kolbasa",Kuşbaba,-330,640,37.4599246667,30.408802
W.V. Harris,Velzna/*Volsinii Veteres/Urbiventus,"Volsinii Veteres was one of the most powerful and important cities of Etruria, as it was the location of the important federal sanctuary located at the Fanum Voltumnae.",Orvieto,-750,2100,42.716449,12.111566
"C. Foss, S. Mitchell",Apollonia Salbakes,"An ancient place, cited: BAtlas 65 B2 Apollonia Salbakes",Medet,-330,640,37.51511,29.039064
"C. Foss, G. Reger",Ephesus/Arsinoe(ia),Ephesus/Arsinoe(ia) was the most important ancient metropolis of Ionian Asia Minor.,Selçuk,-1200,2000,37.9407625,27.340307
R.B. Hitchner,Theveste,"Theveste (modern Tébessa, Algeria) became a Roman center and, in the Imperial period, the Legio III Augusta was raised there. In later times Theveste is connected with the Donatists.",Tébessa ALG,-330,640,35.404174,8.1223145
T.W. Potter,Rusubbicari Matidiae,"An ancient place, cited: BAtlas 30 G3 Rusubbicari Matidiae",Zemmouri el Bahri/Mers el Hadjedje,-330,640,36.801017,3.5646
R.B. Hitchner,Elephantaria?,"An ancient place, cited: BAtlas 32 E3 Elephantaria?",Sidi-Said,-30,640,36.645788,9.521908
A.S. Esmonde Cleary,Scole,"An ancient place, cited: BAtlas 8 I2 Scole",Scole,-30,640,52.366276,1.156407
R.B. Hitchner,(...)sinsensium,"An ancient place, cited: BAtlas 32 E4 (...)sinsensium",Henchir-Maouli,-30,640,36.220971,9.558067
S. Loseby,Constantine,"An ancient place, cited: BAtlas 15 E2 Constantine",Constantine,-330,640,43.550135,5.123055
A.S. Esmonde Cleary,Uxacona,A Roman site with evidence for a series of ditched enclosures of the first century.,Red Hill,-30,640,52.6950985,-2.4070175
H. Bender,Bad Abbach,"An ancient place, cited: BAtlas 12 F4 Bad Abbach",Bad Abbach,-30,640,48.937349,12.040723
"H.S. Sivan, R.W. Mathisen",Rauranum,"An ancient place, cited: BAtlas 14 F2 Rauranum",Rom,-30,2100,46.292399,0.114765
"J. Fossey, J. Morin",Kerkineion,"An ancient place, cited: BAtlas 55 D1 Kerkineion",Ano Amygdali,-750,640,39.607354,22.74549
R. Müller Wollermann,Bousiris,"An ancient place, cited: BAtlas 75 E2 Bousiris",Abu Sir el-Meleq,-330,640,29.250259,31.086541
"L. Quilici, S. Quilici Gigli",Ficulea,Ficulea was an ancient city of Latium situated between Rome and Nomentum.,Marco Simone vecchio,-750,640,41.996708,12.619129
M. Drew Bear,(T)Polybiane,"An ancient place, cited: BAtlas 77 F4 (T)Polybiane",Balyana,300,640,26.234131,32.002693
M. Drew Bear,Monkanei,"An ancient place, cited: BAtlas 77 D1 Monkanei","E Hermopolis Magna, near R. Nile",-30,640,27.77341,30.867731
"H.S. Sivan, R.W. Mathisen",*Geinum,"An ancient place, cited: BAtlas 14 E1 *Geinum",Gennes,-30,640,47.3429772012,-0.232585269489
C. Foss,Balgatia,"An ancient place, cited: BAtlas 86 B3 Balgatia",between Iuliopolis/Sykeon,300,640,40.151738,31.612625
E.N. Borza,Ablanica Rodopi,"An ancient place, cited: BAtlas 51 B1 Ablanica Rodopi","Ablanica Rodopi, BUL",-330,640,41.575231,23.778157
T. Drew Bear,Arra,"An ancient place, cited: BAtlas 62 G4 Arra",3 miles SE Harunlar,-30,640,38.61636,31.939387
"M. Pearce, R. Peretto, P. Tozzi",Forum Gallorum,A town on the Via Aemilia that was the site of a battle waged between M. Antonius and Hirtius and Pansa during the siege of Mutina.,near Castelfranco,-30,640,44.596736,11.053156
"E.M. Meyers, J.P. Brown",Neue,"An ancient place, cited: BAtlas 69 D4 Neue",Nawa SYR,-30,640,32.889163,36.0422425
"M. Pearce, R. Peretto, P. Tozzi",Mons Silicis,"An ancient place, cited: BAtlas 40 B2 Mons Silicis",Monselice,-30,640,45.239638,11.750443
R.J.A. Wilson,Entella,"Entella was an ancient city in the interior of Sicily, situated on the left bank of the river Hypsas.",Rocca d’Entella,-750,2100,37.7739772,13.1249825
P.O. Spann,Epora,"An ancient place, cited: BAtlas 27 A3 Epora",Montoro,-330,640,38.026033,-4.381896
David Braund,Skandis,"An ancient place, cited: BAtlas 88 B2 Skandis",Barrington Atlas grid 88 B2,-550,640,42.302342,43.076587
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Eski Hizan,"An ancient place, cited: BAtlas 89 E2 Eski Hizan",Eski Hizan,-30,640,38.165078,42.38365
"J. Kunow, C. Haselgrove",Wasserbillig,"An ancient place, cited: BAtlas 11 G3 Wasserbillig","Wasserbillig, LUX",-30,1200,49.714344,6.501875
"H.S. Sivan, R.W. Mathisen",Iuliomagus,"An ancient place, cited: BAtlas 14 E1 Iuliomagus",Angers,-30,2100,47.469175,-0.549081
C. Foss,Burtudizon,"An ancient place, cited: BAtlas 52 A2 Burtudizon",18 miles W Bergule,-30,640,41.427933,27.092423
"C. Haselgrove, J. Kunow",Châtillon-sur-Marne,"An ancient place, cited: BAtlas 11 D3 Châtillon-sur-Marne","Châtillon-sur-Marne, Port-à-Binson; pottery",-30,640,49.100037,3.758707
"L. Quilici, S. Quilici Gigli",S. Gennaro,A minor settlement.,S. Ippolito,-30,640,41.683455,12.72048
"M. Roaf, St J. Simpson",Tell Ashamsani,"An ancient place, cited: BAtlas 91 B2 Tell Ashamsani","Tell Ashamsani, SYR",-750,640,35.850202,40.883561
A.S. Esmonde Cleary,Magnis,Magnis was an important market town of the Dobunni tribe.,Kenchester,-30,640,52.0811535,-2.819973
M.U. Erdosy,Shurabashat,"An ancient place, cited: BAtlas 6 C1 Shurabashat","Shurabashat, UZB",-550,640,40.697879,73.443172
"S.J. Keay, R.W. Mathisen, H.S. Sivan",El Molinillo,"An ancient place, cited: BAtlas 25 C4 El Molinillo","El Molinillo, Nepas",-330,640,41.526454,-2.399916
P.O. Spann,Consabura/Consabrum,"An ancient settlement, likely of Celtic origin, located near Consuegra south of Toledo.",Consuegra,-330,640,39.460299,-3.606772
"L. Quilici, S. Quilici Gigli",Troia?,"An ancient place, cited: BAtlas 43 B3 Troia?",Tor Vaianica,-550,640,41.649916,12.439904
G. Wagner,Badaran,"An ancient place, cited: BAtlas 79 D4 Badaran",Badaran,-30,640,24.511453,30.657553
"J. Kunow, C. Haselgrove",Mediolanum Aulercorum,Mediolanum Aulercorum was the chief town of the Aulerci Eburovices.,Evreux,-30,2100,49.024342,1.151012
"J. Fossey, J. Morin",Oiantheia/Euantheia?,"A town of the Ozolian Locrians, situated at the western entrance of the Crissaean Gulf.","Tolofon, formerly Vitrinitsa",-750,640,38.342137,22.191004
David Braund,Yuzhnaya Ozereyka,"An ancient place, cited: BAtlas 84 C4 Yuzhnaya Ozereyka","Yuzhnaya Ozereyka, near Novorossiysk",-550,640,44.692593,37.568521
"J. Kunow, C. Haselgrove",Tres Tabernae,"An ancient place, cited: BAtlas 11 H4 Tres Tabernae",Saverne-Usspann,-30,640,48.741963,7.361647
"P.-L. Gatier, T. Sinclair",Ulnia,"An ancient place, cited: BAtlas 67 D1 Ulnia","Süleymanlı, formerly Zeitun",300,640,37.873462,36.863836
"F.T. Hiebert, P.L. Kohl",Tup Khona,"An ancient place, cited: BAtlas 99 C1 Tup Khona","Tup Khona, UZB",-30,640,38.591915,68.573338
"F.T. Hiebert, P.L. Kohl",Bagh-i Mir,"An ancient place, cited: BAtlas 99 C3 Bagh-i Mir","Bagh-i Mir, AFG",300,640,36.670016,68.974309
E. Bertrand,Rigomagus,"An ancient place, cited: BAtlas 17 H5 Rigomagus",Barcelonnette,-330,640,44.386142,6.648039
"J. Fossey, J. Morin",Elymnion?,"An ancient place, cited: BAtlas 55 E3 Elymnion?",Limni,-750,640,38.774176,23.31862
"T. Sinclair, P.-L. Gatier",Darqita,"An ancient place, cited: BAtlas 67 D4 Darqita","Darqita, SYR",-30,640,36.215130901,36.6659130302
"J. Fossey, J. Morin",Eutresis (Boeotia),"An ancient settlement in Boeotia. The site, which is located near modern Leuctra, has been known in modern times as Arkophodi.",Arkopodi,-1600,640,38.268249,23.20466
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",KS956,"An ancient place, cited: BAtlas 93 E1 KS956",KS956,-30,640,32.201621,48.657107
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Carcas(s)o/Col. Iulia,A fortified Roman and Medieval site with occupation beginning from the fourth millennium B.C.,Carcassonne FRA,-330,2100,43.205842,2.364076
E.W. Haley,Viladonga (Castro de),A Gallo-Roman settlement of the third to fifth centuries A.D.,"Viladonga (Castro de), hilltop settlement",-330,640,43.160356,-7.3887755
"St J. Simpson, F. Hiebert, P.L. Kohl",Munon tepe,"An ancient place, cited: BAtlas 98 B1 Munon tepe","Munon tepe, TKM",300,640,37.803934,62.04556
"H.S. Sivan, R.W. Mathisen",Iciodoro,"An ancient place, cited: BAtlas 14 F2 Iciodoro","Guerinière, Cm. Yzeures-sur-Creuse",-30,2100,46.785576,0.869809
B. Isaac,Ostrakine,"An ancient place, cited: BAtlas 70 C3 Ostrakine",el Felusiyat EGY,-330,640,31.11593,33.430636
gmckee,Ramat Raḥel,An archaeological site identified by Yohanan Aharoni as a possible location of Beit HaKerem.,NA,-1200,2100,31.739992,35.218992
"L. Quilici, S. Quilici Gigli",Vicus Augustanus Laurentium?,The Vicus Augustanus Laurentium is an ancient settlement in coastal Latium located between the shore and the Via Severiana. The site was first described by Rodolfo Lanciani in 1903. The British School at Rome carried out excavations in the 1980s.,Tor Paterno,-30,640,41.6793411235,12.3932255227
"J. Kunow, C. Haselgrove",Fanum Martis,"An ancient place, cited: BAtlas 11 D2 Fanum Martis",Famars,-30,2100,50.311862,3.517835
"R.W. Mathisen, H.S. Sivan",Soings-en-Sologne,"An ancient place, cited: BAtlas 14 G1 Soings-en-Sologne",Soings-en-Sologne,-30,640,47.411583,1.523963
P.O. Spann,Eliocroca?,"An ancient place, cited: BAtlas 27 D4 Eliocroca?",Lorca,-330,640,37.671353,-1.698809
A.G. Poulter,Tomis,Tomis was founded as a Greek colony on the Black Sea coast ca. 600 B.C.,Constanţa,-550,2100,44.1728565,28.6497375
P. Galliou,‘Crouciaconnum’,"An ancient place, cited: BAtlas 7 E2 ‘Crouciaconnum’",Carentan,-30,640,49.30294,-1.247842
"J. Kunow, C. Haselgrove",Lutetia,"Lutetia (modern Paris) was the capital of the Parisii, a tribe of ancient Gaul.",Paris,-330,2100,48.8544055,2.346168
T.W. Potter,Centenarium?,"An ancient place, cited: BAtlas 30 H3 Centenarium?",Ourthi N'Taroummant,-30,640,36.684174,4.175569
"H.S. Sivan, R.W. Mathisen",Condatis,"An ancient place, cited: BAtlas 14 E4 Condatis","Condat, Cm. Libourne",-30,640,44.897877,-0.241729
A.S. Esmonde Cleary,Heronbridge,Site of Romano-British settlement or small town,Heronbridge,-30,640,53.1689641004,-2.88331858794
E.W. Haley,Aquae Calidae,"An ancient place, cited: BAtlas 24 C2 Aquae Calidae",Cuntis,-30,640,42.632649,-8.563431
"C. Haselgrove, J. Kunow",Florange-Daspich,"An ancient place, cited: BAtlas 11 G3 Florange-Daspich","Florange-Daspich, Ebange",-30,2100,49.330648,6.134727
"M. Šašel Kos, P. Kos",Lopsica,"An ancient place, cited: BAtlas 20 B5 Lopsica",Sv. Juraj near Senj CRO,-330,640,44.928868,14.92
G.D. Woolf,Castrum Divionense,"An ancient place, cited: BAtlas 18 C2 Castrum Divionense",Dijon,-30,2100,47.327186,5.044076
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Caesada?,"An ancient place, cited: BAtlas 25 B5 Caesada?",Espinosa de Henares,-30,640,40.90396,-3.073496
"Jr., F.H. Stanley, R.C. Knapp",Murtinhal,"An ancient place, cited: BAtlas 26 B4 Murtinhal","Murtinhal, POR",-550,640,37.007605,-8.945583
