title,type,rating,price,description,preparation_time,preparation_amount,Бисквитный,Мёд,Цитрусы,Цветочный,Фруктовый,Пряные травы,Специи,Ржаной хлеб,Древесный,Ягодный,Мятный,Сухофрукты,Осенний лист,Грибной,Сливочный,Ореховый,Бальзамический,Хлебный,Овощной,Землистый,Шоколадный,Горчинка,Копченый,Черносливовый,Темный солод,Минеральный,Травянистый,Табачный,Молочный,Коньячный,Шампанское,Кислинка,Терпкость,Кофейный,Жареные семечки подсолнуха,Сладость,Хвойный,Зеленое яблоко
Гун Цзянь Люань Хэй Ча (2019),black,88,1390,"Черный чай «Гун Цзянь» («Дворцовые пики») из Люань (провинция Аньхой) урожая 2019 г. В сухом виде: небольшие темно-коричневые жгутики чайных листиков и их фрагменты, тонкие черенки. Аромат сдержанный, фруктово-древесный, с ноткой сена. Настой прозрачный, оттенка желтой охры. Букет готового чая многогранный, древесный с нотками осеннего леса, пряных трав и печеных фруктов. Аромат многогранный, фруктово-древесный. Вкус плотный, сочный, сладковатый, немного терпкий, с легкой кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 8-10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 7-8 завариваний. Хороший выбор для повседневных чаепитий: насыщенный вкус, глубокий аромат, тонизирующее воздействие. Содержит высокий потенциал для многолетней выдержки и развития. Вес целой корзинки варьируется от 250 до 300 грамм. Если вы желаете приобрести целую корзинку, пожалуйста, укажите это в комментарии к заказу.",3,5,,,,,60,60,,,80,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,
Сяо Чжун Чэнь Сян Хун Ча,red,0,1380,"В сухом виде: мелкие темно-коричневые жгутики скрученных листиков и почек. Аромат интенсивный, фруктово-древесный. Настой прозрачный, янтарного оттенка. Букет готового чая теплый, многогранный, древесно-ягодный, с медовыми, цветочными, бисквитными, цитрусовыми и пряными нотками. Аромат интенсивный, медово-ягодный. Вкус плотный, гладкий и сладкий, с ягодной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 20 секунд, далее, начиная с экспозиции в 10 секунд и доведя время выдержки до 3 минут, можно заварить 7-8 раз. Отличный выбор для церемонии гунфуча – многогранный, согревающий, расслабляющий.",10,6,60,80,,80,,,,,60,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
И Цзи Люань Хэй Ча (2019),black,88,1390,"Черный чай «И Цзи» («Первый сорт») из Люань (провинция Аньхой) урожая 2019 г. В сухом виде: небольшие темно-коричневые жгутики чайных листиков с тонкими черенками. Аромат сдержанный, древесный, с ноткой сена. Настой прозрачный, оттенка желтой охры. Букет готового чая многогранный, древесный с нотками осеннего леса, пряных трав и печеных фруктов. Аромат многогранный, фруктово-древесный. Вкус плотный, сочный, сладковатый, немного терпкий, с легкой кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 8-10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 7-8 завариваний. Хороший выбор для повседневных чаепитий: насыщенный вкус, глубокий аромат, тонизирующее воздействие. Вес целой корзинки варьируется от 250 до 300 грамм. Если вы желаете приобрести целую корзинку, пожалуйста, укажите это в комментарии к заказу.",3,5,,,,,40,40,,,80,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,
Мэнсон Шу Ча (2021),puer,100,890,"В сухом виде: мелкие, коричневые, скрученные листики и рыжие почки. Аромат сдержанный, орехово-древесный. Настой темного каштанового оттенка. Букет готового чая зрелый, орехово-древесный, с хлебными, осенними и пряными нотками. Аромат теплый, орехово-древесный. Вкус мягкий, бархатистый, сладковатый, с нюансами специй. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция сухого чая к воде: 7-8 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 6-7 завариваний. Отличный выбор для повседневных чаепитий. Воздействие согревающее, мягкое тонизирующее.",5,7,,,,,,,60,,80,,,,60,,,60,,60,,,,,,,,,,,,,,,,,,,,
Юньлун Шуйсянь,ulun,90,2160,"«Нарцисс» из чайного хозяйства Юньлун (средний огонь). В сухом виде: крупные, шоколадно-коричневые, изогнутые жгутики чайных листьев. Аромат интенсивный, пряно-древесный. Настой прозрачный, янтарного оттенка. Букет готового чая теплый, многогранный, пряно-древесный, с нотками орехового печенья, цветов и фруктов. Аромат глубокий, пряно-древесный. Вкус плотный, мягкий, сладковатый, чуть вяжущий, с легкой фруктовой кислинкой. Приятное, освежающее послевкусие. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 6 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 6 завариваний. Воздействие согревающее, умеренно тонизирующее, в невысокой концентрации – расслабляющее.",2,6,,,,40,40,60,,,80,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,
Таньян Улун Хун Ча,red,0,850,"В сухом виде: среднего размера темно-коричневые жгутики скрученных листиков и почек. Аромат интенсивный, фруктовый. Настой прозрачный, янтарного оттенка. Букет готового чая теплый, многогранный, древесно-ягодный, с медовыми, цветочными, хлебными и пряными нотками. Аромат интенсивный, фруктово-цветочный. Вкус плотный, гладкий и сладкий, чуть вяжущий, с ягодной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 20 секунд, далее, начиная с экспозиции в 8-10 секунд и доведя время выдержки до 3 минут, можно заварить 6-7 раз. Отличный выбор для самых разных ситуаций – многогранный, согревающий, расслабляющий.",10,6,,60,,80,100,,40,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Грузинский красный ароматный, май 2023, batch05-04",red,100,2760,"В сухом виде: крупные, изогнутые жгутики бордово-коричневых чайных листочков с длинными черенками. Аромат сдержанный, пряно-травянистый с фруктовой ноткой. Настой прозрачный, светлого каштанового оттенка. Букет готового чая теплый, пряно-древесный, с фруктовыми и цветочными нотками. Аромат нежный, фруктово-цветочный. Вкус сочный, шелковистый, пряный, немного терпкий, с легкой горчинкой, фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15-20 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 8 завариваний. Воздействие согревающее, тонизирующее. В чае допустимо наличие до 10-15 % мелкой фракции листа.",5,6,,,,60,60,,80,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Графит, хэйча из Аньхуа (Moychay.ru, 2018), 1 кг",black,76,393,"Черный чай с лотосом из Аньхуа (уезд Иян, провинция Хунань) урожая 2018 года. Лотос орехоносный (Nelúmbo nucifera) – многолетнее водное растение семейства Лотосовые (Nelumbonaceae). Все части растения являются съедобными и широко применяются в кулинарии и традиционной медицине. Классическая добавка к чёрному чаю в провинции Хунань. 1000-граммовый брикет средней плотности, легко расслаивается на крупные темно-коричневые и желтоватые листики с черенками. Аромат сдержанный, пряно-древесный. Настой прозрачный, оттенка хаки. Букет готового чая зрелый, сложный, пряно-древесный с нотками дубового мха, прелых осенних листьев и печеных фруктов. Аромат теплый, фруктово-древесный. Вкус мягкий и гладкий, сладковатый, с легкой яблочной кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 8-10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 8-9 завариваний. Воздействие согревающее, тонизирующее.",2,6,,,,,60,80,,,80,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,
Тай Гуйфэй улун,ulun,96,2140,"В сухом виде: большие, тяжелые, красно-коричневые шарики скрученных чайных побегов. Аромат интенсивный, цветочно-ягодный. Настой прозрачный, янтарно-желтого оттенка. Букет готового чая яркий, цветочно-ягодный с нотками меда, пряных трав и сухофруктов. Аромат интенсивный, свежий, цветочно-ягодный. Вкус плотный, сочный и сладкий, шелковистый, с легкой кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (92-95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 20 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 9 завариваний.",10,6,,60,,100,,60,,,,100,,60,,,,,,,,,,,,,,,,,,,,,,,,,,
Тунму Бай Жуй Сян,ulun,98,2655,"Улун «Аромат Бай Жуй» сделан в сентябре 2021 г. в природном заповеднике Тунмугуань (средняя ферментация, умеренный огонь). В сухом виде: изогнутые, буро-коричневые жгутики скрученных листиков среднего размера. Аромат интенсивный, хлебно-пряный. Настой прозрачный, янтарного оттенка. Букет готового чая теплый, многогранный, пряно-древесный, с хлебными, ореховыми, фруктовыми и цветочными нотками. Аромат теплый, пряно-древесный, холодный аромат сладкий, пряно-цветочный. Вкус плотный, шелковистый, сладковатый, чуть вяжущий, с легкой фруктовой кислинкой и нюансами специй. Послевкусие сочное и долгое. Заваривать горячей водой (95°С) в чайнике из пористой глины для сильно-ферментированных улунов или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Пить проливом, постепенно увеличивая экспозицию. Выдерживает 7 завариваний. Превосходный церемониальный чай с многогранным вкусом и согревающим воздействием.",2,6,,,,60,60,80,,,40,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,
Аньси Мао Се,ulun,86,1200,"Улун «Мао Се» («Волосатый Краб») сделан весной 2023 г. в уезде Аньси по технологии цин сян (легкая ферментация, умеренный прогрев). В сухом виде: мелкие, желто-зеленые комочки скрученных чайных побегов. Аромат интенсивный, пряно-травянистый. Настой прозрачный, светлого желто-зеленого оттенка. Букет готового чая свежий, пряно-травянистый, с цветочными и фруктовыми нотками. Аромат нежный, травянисто-цветочный. Вкус мягкий, плотный, шелковистый, сладковатый, с легкой фруктовой кислинкой и нюансами специй. Послевкусие долгое и сочное. Заваривать горячей водой (80-85°С) в фарфоровой гайвани или чайнике из пористой глины или селадона. Пропорция заварки к воде: 6 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 9-10 завариваний. Воздействие легкое расслабляющее, освежающее.",2,6,,,,40,40,60,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
Лугу Шаньлиньси Улун,ulun,100,3450,"Улун «Шаньлиньси» («Ручей в еловом лесу») из района Лугу высокогорного округа Наньтоу, весенний урожай 2023. В сухом виде: среднего размера, желто-зеленые комочки скрученных чайных побегов с короткими черенками. Аромат интенсивный, травянисто-цветочный с ореховой ноткой. Настой прозрачный, желто-зеленого оттенка. Букет готового чая свежий, травянисто-цветочный с ореховыми, пряными и фруктовыми нотками. Аромат нежный, травянисто-цветочный. Вкус чистый, плотный, гладкий и сладкий, маслянистый, с легкой фруктовой кислинкой и долгим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, далее пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат до 12 завариваний. Отличный выбор для церемонии гунфуча. Освежает, снимает напряжение, повышает жизненный тонус, рождает чувство гармонии.",5,6,,,,80,60,,60,,,,,,,,,60,,,,,,,,,,,100,,,,,,,,,,,
Тунму Цзинь Цзюнь Мэй,red,0,13900,"В сухом виде: тонкие коричневые почки с рыжим пушком. Аромат тонкий, ягодно-бисквитный. Настой прозрачный, янтарно-желтого оттенка. Букет готового чая теплый, многогранный, пряно-ягодный, с древесными, медовыми, цветочными, бисквитными и цитрусовыми нотками. Аромат нежный, цветочно-ягодный. Вкус чистый, мягкий, шелковистый, сладковатый, с ягодной кислинкой, нюансами специй и долгим, освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 20 секунд, далее, начиная с экспозиции в 10 секунд и доведя время выдержки до 3 минут, можно заварить 7 раз. Превосходный красный чай для гурманов и искушенных любителей.",10,6,80,,,80,,,60,,80,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Шу Те Гуаньинь,puer,94,3270,"Экспериментальная партия, изготовленная по специальному заказу компании Мойчай.ру в поселке Ганьдэ (уезд Аньси) в 2020 году на основе сорта Те Гуаньинь, по технологии, применяемой при производстве Шу Пуэра. В сухом виде: темно-коричневые жгутики скрученных листиков и почек, незначительное количество черенков. Аромат густой, орехово-бисквитный с ноткой печеных фруктов. Настой прозрачный, красно-каштанового оттенка. Букет готового чая зрелый, многогранный, орехово-древесный с нотками печеных фруктов, какао, бисквита, пряных трав и осенних листьев. Аромат теплый, интенсивный, ореховый. Вкус мягкий, бархатистый, сладкий, в избыточной концентрации проявляет легкую шоколадную горчинку. Устойчивое, сочное послевкусие с цветочными нюансами, характерными для улуна Те Гуаньинь. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6-8 г на 100 мл. Для первого раза настоять 6-8 секунд, после чего пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 12 завариваний. Отличный выбор для самых разных ситуаций и настроений: утром поможет проснуться и гармонично влиться в поток нового дня, а вечером – выдохнуть все лишнее и расслабиться. Особенно рекомендуем его любителям качественного, мягкого шу.",2,7,60,,,,40,,,,60,,,,80,,,80,,,,,,,,,,,,,,,,,,,,,,
Дун Дин Улун,ulun,94,4100,"Сделан в районе Лугу (округ Наньтоу) по традиционной технологии (длительный прогрев на древесных углях). В сухом виде: мелкие, коричневые шарики скрученных чайных побегов. Аромат густой, пряный. Настой прозрачный, светлого орехового оттенка. Букет готового чая теплый, многогранный, пряно-древесный с ореховыми, бисквитными и фруктовыми нотками. Аромат густой и теплый, сложный. Вкус плотный, мягкий, сладковатый, немного пряный, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат 12 завариваний. Прекрасный выбор, чтобы переключить внимание, успокоить ум и согреться душой и телом.",10,6,60,,,,60,80,,,80,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,
"Цзинь Сюань - ""Огненный цветок""",ulun,88,2500,"Очень популярный на Тайване улун «Цзинь Сюань» был выведен на знаменитой Тайваньской станции по исследованию и продвижению чая (Tea Research and Extension Station). В 1980 г. сорт № 2027 победил на ежегодном конкурсе. Его создатель, сотрудник лаборатории, господин Ву Чжень До, решил дать ему имя «Цзинь Сюань» или «Золотая Матушка» в честь юбилея своей бабушки по отцовской линии. Но в русскоязычном чайном сообществе за этим сортом закрепилось название «Огненный Цветок». В сухом виде: среднего размера, оливково-зеленые, глянцевые комочки скрученных чайных побегов. Аромат интенсивный, пряно-цветочный с молочной ноткой. Настой прозрачный, желто-зеленого оттенка. Букет готового чая свежий, яркий, травянисто-цветочный с ореховыми, пряными, фруктовыми и молочными нотками. Аромат интенсивный, травянисто-цветочный. Вкус плотный, маслянистый и сладкий, с легкой фруктовой кислинкой и долгим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза астоять 30 секунд, затем пить проливом, постепенно увеличивая время выдержки. Выдерживает 10 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие освежающее, расслабляющее, гармонизирующее.",3,6,,,,80,60,80,,,,,,,,,,80,,,,,,,,,,,,,60,,,,,,,,,
"Янтра Ассам Хун Габа, Таиланд (зима 2023)",gaba,92,1729,"В сухом виде: небольшие, темно-коричневые шарики скрученных чайных побегов. Аромат интенсивный, фруктовый с копченой ноткой. Настой прозрачный, красно-каштанового оттенка. Букет готового чая яркий, фруктово-древесный с цветочными, бисквитными и цитрусовыми нотками. Аромат теплый, фруктово-цветочный. Вкус плотный, сочный, сладковатый, чуть вяжущий, с легкой кислинкой и освежающим послевкусием. Заваривать горячей водой (92-95°С) в чайнике из пористой глины с толстыми стенками. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 20 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 9 завариваний.",7,6,40,,60,60,80,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Е Шэн Да Е Бин N2 (Шэн, ручная прессовка, 2003 год), 340 гр.",puer,96,58752,"340-граммовый блин, средней плотности, легко разбирается на бурые жгутики скрученных листьев с тонкими черенками и серебристые почки. Аромат сдержанный, тонкий, древесный с ноткой аквиларии. Настой прозрачный, охристо-желтого оттенка. Букет готового чая выдержанный, многогранный, фруктово-бальзамический с нотками кураги, чернослива, сушеных яблок, пряных трав и древесных смол. Аромат сложный, фруктово-бальзамический. Вкус плотный, мягкий и гладкий, шелковистый, с легкой терпкостью виноградной кожицы, нюансами специй и долгим послевкусием. Заваривать горячей водой (92-95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний. Превосходный образец 20-летнего шэн пуэра, выдержанного в условиях сухого склада: мощный, многогранный, медитативный.",3,6,,,,,,60,,,60,,,80,,,,,60,,,,,,,,,,,,,,,,,,,,,
Да шу Юцзи Шэн (2019),puer,100,1850,"Шэн пуэр «Органический», в качестве сырья использованы побеги больших чайных деревьев. В сухом виде: большие, бурые, скрученные листья с длинными, тонкими черенками, серебристо-бежевые почки. Аромат сдержанный, фруктово-древесный. Настой прозрачный, светлого виноградного оттенка. Букет готового чая многогранный, пряно-древесный, с цветочными, ореховыми и фруктовыми нотками. Аромат нежный, пряно-цветочный. Вкус плотный и гладкий, маслянистый, сладковатый, с легкой терпчинкой виноградной кожицы, фруктовой кислинкой и сочным послевкусием. Заваривать горячей водой (87-92°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 15 секунд, после чего, начиная с экспозиции в 5 секунд и доведя время до 3 минут, можно заварить 8 раз. Превосходный шэн пуэр с насыщенным, маслянистым вкусом и гармоничным, медитативным воздействием.",5,7,,,,80,60,60,,,80,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,
Мэйчжань Сяо Чжун,red,88,2540,"Cделан в районе Тунмугуань (провинция Фуцзянь) из весенних побегов сорта Мэйчжань. В сухом виде: тонкие, изящные, темно-коричневые жгутики скрученных листиков. Аромат интенсивный, теплый, древесный с фруктовой ноткой. Настой прозрачный, янтарного оттенка. Букет готового чая яркий, теплый, пряно-древесный, с нотками черноплодной рябины и цитрусов. Аромат низкий, теплый, пряно-древесный, холодный аромат – сладкий, медово-пряный. Вкус сочный, тонкий, чуть вяжущий, сладковатый, с освежающей лимонной кислинкой и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 9 завариваний. Воздействие согревающее, тонизирующее.",2,5,,,60,,,60,,,80,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Пирит, хэйча из Аньхуа (Moychay.ru, 2016), 1 кг",black,86,523,"Черный чай из Аньхуа (уезд Иян, провинция Хунань) урожая 2016 года. В создании этого чая принимает участие микроб Eurotium Cristatum или Цзинь Хуа (буквально: ""золотые цветы""), чрезвычайно полезный для здоровья. Его колонии выглядят как жёлтые крупинки, рассыпанные по поверхности чайного листа. 1000-граммовый брикет средней плотности, легко расслаивается на крупные темно-коричневые листики с черенками. Аромат сдержанный, пряно-древесный с ноткой канифоли. Настой прозрачный, янтарного оттенка. Букет готового чая зрелый, многогранный, пряно-древесный с нотками осенних листьев, канифоли и печеных фруктов. Аромат глубокий и теплый, сложный, фруктово-пряный. Вкус плотный, мягкий, сладковатый, немного терпкий, с легкой горчинкой, кислинкой сухих ягод и устойчивым послевкусием. Заваривать горячей водой (90-95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-8 г на 100 мл. Для первого раза настоять 8-10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний. Воздействие согревающее, тонизирующее.",5,7,,,,,60,60,,,80,,,,100,,,,60,,,,,,,,,,,,,,,,,,,,,
Лао Мэй Чжань (2005),ulun,80,5200,"Выдержанный, сильно-ферментированный улун из чайного региона Уишань, в качестве сырья использованы побеги сорта Мэйчжань. В сухом виде: крупные, темно-коричневые чайные листья продольной скрутки. Аромат сдержанный, древесный, с ноткой сухофруктов. Настой прозрачный, оттенка желтой охры. Букет готового чая теплый, многогранный, древесный с нотками поджаристой булочки бриошь, пряных трав, табака, орехов и сухофруктов. Аромат теплый, сложный, фруктово-древесный. Вкус плотный, шелковистый, сладковатый, минеральный, с легкой древесной терпкостью, фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (92-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 5-7 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 7 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие согревающее, медитативное.",3,6,,,,,,80,,,60,,,60,,,,,,80,,,,,,,,,,40,,,,,,,,,,
Чжэнь Шань Митяосян,red,86,5980,"Красный чай «Аромат медового персика» из провинции Фуцзянь. Урожай: весна 2021. В сухом виде: тонкие, темно-коричневые жгутики скрученных почек. Аромат тонкий, фруктово-древесный. Настой прозрачный, янтарного оттенка. Букет готового чая яркий и теплый, фруктово-древесный, с цветочными, медовыми и бисквитными нотками. Аромат теплый и нежный, фруктово-бисквитный. Вкус тонкий, сочный и сладкий, чуть вяжущий, шелковистый, с ягодной кислинкой и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15-20 секунд, после чего пить с экспозицией в 5-10 секунд, увеличивая время по мере необходимости. Держит вкус и аромат 9 завариваний. Отличный выбор для церемониального чаепития: тонкий, многогранный и очень ароматный.",8,6,80,60,,80,60,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Вэньшань Баочжун,ulun,90,4100,"Знаменитый тайваньский улун из района Пинлинь в Северо-восточной части острова. В сухом виде: крупные, сине-зеленые жгутики скрученных листиков. Аромат интенсивный, травянисто-цветочный с ореховой ноткой. Настой прозрачный, желто-зеленого оттенка. Букет готового чая свежий, травянисто-цветочный с ореховыми, фруктовыми и пряными нотками. Аромат нежный, травянисто-цветочный. Вкус плотный, шелковистый, сладковатый, с легкой травянистой терпчинкой, фруктовой кислинкой и нюансами специй. Сочное, освежающее послевкусие. Заваривать горячей водой (80-85°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 20 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат до 10 завариваний. Воздействие освежающее, легкое тонизирующее. Чайные хозяйства региона Пинлинь – в нашем видео-репортаже, снятом во время путешествия на Родину чая Вэньшань Баочжун",3,6,,,,60,40,,60,,,,,,,,,60,,,,,,,,,,,80,,,,,,,,,,,
Наньно Шу Ча (2018),puer,92,930,"В сухом виде: небольшие, коричневые, скрученные листики и их фрагменты, рыжие почки и тонкие черенки. Аромат интенсивный, древесно-ореховый. Настой темного каштанового оттенка. Букет готового чая зрелый, орехово-древесный, с землистыми, хлебными, пряными и бальзамическими нотками. Аромат глубокий, теплый, сложный, древесно-ореховый с ноткой сухофруктов. Вкус плотный, мягкий, бархатистый, сладковатый, пряный, с мятной прохладой. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками. Пропорция сухого чая к воде: 7-8 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 8 завариваний. Воздействие согревающее, умеренно тонизирующее.",5,7,,,,,,,80,,80,,,,,,,60,,60,,60,,,,,,,,,,,,,,,,,,
"Лао Люй Чао Ча, 2015",ulun,82,2980,"Сделан в округе Мэйчжоу по аутентичной технологии чао ча. В сухом виде: лилово-коричневые фрагменты скрученных почек, тонкие черенки. Аромат сдержанный, древесный. Настой прозрачный, оттенка красного дерева, в процессе заваривания желтеет. Букет готового чая выдержанный, многогранный, пряно-древесный, с ореховыми, бисквитными, табачными и ягодными нотками. Аромат нежный, теплый, древесно-ягодный. Вкус плотный, шелковистый, сладковатый, с нежной терпчинкой, ягодной кислинкой и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Залейте чай горячей водой, дайте настояться в течение 5-7 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 9 завариваний. Воздействие согревающее, медитативное.",2,5,60,,,,,,60,,80,60,,,,,,60,,,,,,,,,,,,,,,,,,,,,,
Чэнь Нянь Лао Ча (1983),ulun,0,13700,"В сухом виде: мелкие темно-коричневые комочки скрученных чайных побегов. Аромат сдержанный, древесный с ноткой сухофруктов. Настой прозрачный, охристо-желтого оттенка. Букет готового чая зрелый, многогранный, пряно-древесный, с коньячными, фруктовыми, кофейными и бальзамическими нотками. Аромат теплый, сложный, пряно-древесный. Вкус плотный, мягкий, шелковистый, сладковатый, немного пряный, с фруктовой кислинкой – сильно меняется на протяжении чаепития, раскрывается постепенно, играя разными гранями. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, после чего, начиная с экспозиции в 10 секунд и доведя время заваривания до 2 минут, можно заварить 10 раз. Превосходный выдержанный чай для гурманов и искушенных ценителей.",10,6,,,,,,80,,,100,,,80,,,,,40,,,,,,,,,,,,,80,,,,,,,,
