creators,title,description,geoContext,minDate,maxDate,latitude,longitude
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",Ja Nishin/Soloke?/Seleucia?/Surak?,"An ancient place, cited: BAtlas 93 F3 Ja Nishin/Soloke?/Seleucia?/Surak?",Ja Nishin,-330,640,30.987225,49.426712
C. Foss,Chelai/Philemporos,"An ancient place, cited: BAtlas 53 B2 Chelai/Philemporos",Bebek,-30,640,41.078024,29.043942
M.U. Erdosy,Attikuli,"An ancient place, cited: BAtlas 5 inset Attikuli","Attikuli, SRI",300,640,8.897691,79.972546
R.J.A. Wilson,Lilybaeum,Lilybaeum (modern Marsala) is located at the extreme westernmost point of Sicily. Lilybaeum was a Punic settlement that was conquered by the Romans in 241 B.C.,Marsala,-750,2100,37.8027343605,12.4296649099
T.W. Potter,Tipasa,Tipasa was an ancient Punic trading-post conquered by Rome and turned into a strategic base for the conquest of the kingdoms of Mauritania.,Tipasa,-550,640,36.5942426756,2.44191772826
R.B. Hitchner,Vasidice?,"An ancient place, cited: BAtlas 32 A4 Vasidice?",Ain-Tamatat ALG,300,640,36.151796,7.96098
"R.W. Mathisen, H.S. Sivan",Voglada,"An ancient place, cited: BAtlas 14 F2 Voglada",Vouillé,300,640,46.635984,0.165424
"J. Keenan, S.E. Sidebotham, T. Wilfong",Kab Marfu'a,"An ancient place, cited: BAtlas 80 F4 Kab Marfu'a",Kab Marfu'a,-30,640,24.507867,34.759658
J.J. Wilkes,Trgovište,"An ancient place, cited: BAtlas 21 E6 Trgovište","Trgovište, YUG",-30,640,43.543507,22.291248
R.B. Hitchner,*Popthensis,"An ancient place, cited: BAtlas 32 B4 *Popthensis",Ksiba ALG,-30,640,36.310721,8.314198
R. Müller Wollermann,Perkethaut/Philagris?,"An ancient place, cited: BAtlas 75 D2 Perkethaut/Philagris?",el-Hamuli,-330,2100,29.27687,30.607072
C. Foss,Bisanthe/Rhaidestos,Bisanthe/Rhaidestos was a city of Thrace located on the Propontis.,Tekirdağ,-550,640,40.978415,27.508023
E.W.B. Fentress,Chullu,An ancient city of Numidia located on the Sinus Olcachites.,Collo,-330,640,37.0078525,6.562081
A.S. Esmonde Cleary,‘Vernemeto’,"According to the Antonine Itinerary, ‘Vernemeto’ was located 13 Roman miles north of Ratae Coritanorum (Leicester) along the Fosse Way.",Willoughby,-30,640,52.821583,-1.0559
R.B. Hitchner,Thysdrus,"Thysdrus (modern El Djem, Tunisia) was a Punic and Roman city of North Africa. It flourished in the second century A.D. and built its massive amphitheater in the third century. After an abortive revolt in A.D. 238, the city was destroyed by soldiers loyal to Maximinus Thrax.",el-Djem,-330,2100,35.2960575,10.707584
M. Drew Bear,(P)Teme,"An ancient place, cited: BAtlas 77 E3 (P)Teme",Tima,300,640,26.904908,31.444085
"J. Fossey, J. Morin",Elymnion?,"An ancient place, cited: BAtlas 55 E3 Elymnion?",Limni,-750,640,38.774176,23.31862
C. Foss,Ornoi,"An ancient settlement, attested in written sources. Placed by C. Foss (Barrington Atlas) to the south of modern İnecik, Turkey. According to Hierokles, Ornoi was administratively located in the late province of Europe.",S İnecik,-550,640,40.914314,27.280325
"C. Foss, S. Mitchell",Andeda,"An ancient place, cited: BAtlas 65 D3 Andeda","Yavuz, formerly Andya",-330,640,37.27201,30.259927
"R. Warner, A. Bursche","Frombork, Młoteczno, Trąbki Małe","An ancient place, cited: BAtlas 2 G3 Frombork, Młoteczno, Trąbki Małe","Frombork, Młoteczno, Trąbki Małe, formerly Frauenburg POL",300,640,54.357363,19.680159
"C. Foss, S. Mitchell",Colossae,"An ancient place, cited: BAtlas 65 B2 Colossae",near Honaz,-550,640,37.7930956667,29.2580716667
A.G. Poulter,Romula/Malva,"An ancient place, cited: BAtlas 22 B4 Romula/Malva",Reşca,-30,640,44.1742125,24.3972065
"R.W. Mathisen, H.S. Sivan",*Ferruciacum,"An ancient place, cited: BAtlas 14 G2 *Ferruciacum",St-Etienne-de-Fursac?,300,640,46.144589,1.514749
"J. Keenan, S.E. Sidebotham, T. Wilfong",‘Asfynis’,"An ancient place, cited: BAtlas 80 B3 ‘Asfynis’",Asfun el-Matana,-750,640,25.315559,32.510652
A. Bernand,Behbeit el-Hagar,"The site of an important Isis sanctuary in Lower Egypt. Behbeit el-Hagar is located along the Damietta branch of the Nile, north of Sebennytos and 8 kilometers west of Mansoura.",Behbeit el-Hagar,300,2100,31.030815,31.281947
E.W. Haley,(Flavium) Brigantium/Portus Magnus?,"An ancient place, cited: BAtlas 24 C1 (Flavium) Brigantium/Portus Magnus?",La Coruña,-330,640,43.371485,-8.395968
E.W.B. Fentress,Thubunae/Tuben Oppidum,"An ancient place, cited: BAtlas 34 D2 Thubunae/Tuben Oppidum",Tobna,-30,640,35.3504215,5.3501555
"J.P. Brown, E.M. Meyers",Khirbet Summaqa,"An ancient place, cited: BAtlas 69 B4 Khirbet Summaqa","Khirbet Summaqa, ISR",-30,640,32.661186,35.053279
R. Müller Wollermann,Noeris,"An ancient place, cited: BAtlas 75 D2 Noeris",el-Nuweira,-30,640,29.230139,30.714858
R.B. Hitchner,C-16-I,"An ancient place, cited: BAtlas 32 F4 C-16-I",C-16-I,-30,640,36.438654,10.367262
"C. Foss, G. Reger, S. Mitchell",Ag. Nikolaos,"An ancient place, cited: BAtlas 56 D3 Ag. Nikolaos","Ag. Nikolaos, on Lesbos GRE",-750,640,39.103268,26.514728
E.N. Borza,Nicopolis ad Nestum/Ulpia Nicopolis,"A settlement founded in Thrace to mark Trajan's victory in the Dacian Wars. It is located on the left bank of the Mesta river. Occupied through late antiquity, the site was destroyed by the seventh century and subsequently re-occupied by the late tenth century.",Gârmen BUL,-30,1453,41.5962002639,23.7958039844
D.J. Mattingly,Kebili,"An ancient place, cited: BAtlas 35 A1 Kebili","Kebili, TUN",-330,640,33.704256,8.970793
R.B. Hitchner,Henchir-Gabgab,"An ancient place, cited: BAtlas 32 E3 Henchir-Gabgab",Henchir-Gabgab,-30,640,36.701581,9.740601
R. Müller Wollermann,Kos,"An ancient place, cited: BAtlas 75 D2 Kos",Qai,-330,640,29.143886,30.981906
T.B. Mitford,Arabissos/Tripotamos,"An ancient place, cited: BAtlas 64 D4 Arabissos/Tripotamos","Afşin, formerly Yarpuz",-550,640,38.246013,36.911673
T.B. Mitford,Dalanda,"An ancient place, cited: BAtlas 64 F3 Dalanda",Darende?,-30,640,38.538074,37.50948
S. Mitchell,Karbala,"An ancient place, cited: BAtlas 63 E4 Karbala","Güzelyurt, formerly Gelveri",300,640,38.280002,34.3324285
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Portuondo,"An ancient place, cited: BAtlas 25 C2 Portuondo",Portuondo,-30,640,43.406834,-2.71257
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Kharaib Mahlabiya,"An ancient place, cited: BAtlas 89 E4 Kharaib Mahlabiya","Kharaib Mahlabiya, IRQ",300,640,36.285871,42.664968
"T. Sinclair, P.-L. Gatier",Gephyra,"An ancient place, cited: BAtlas 67 C4 Gephyra",Jisr al-Hadid,-30,640,36.249652,36.352594
"J. Fossey, J. Morin",Ag. Triada,"An ancient place, cited: BAtlas 55 F3 Ag. Triada","Ag. Triada, Kriezoti",-550,640,38.575677,23.728648
T.W. Potter,Gunugu,"An ancient place, cited: BAtlas 30 C3 Gunugu",Sidi-Brahim,-550,640,36.570982,1.90305
"Jr., F.H. Stanley, R.C. Knapp",Ilipa Magna,Ilipa Magna was located on the right bank of the Baetis river. It is now the modern Alcalá del Río. In antiquity it was notable for silver mines located nearby.,Alcalá del Río,-550,2100,37.518215,-5.978254
"H.S. Sivan, R.W. Mathisen",*Solonacum?,"An ancient place, cited: BAtlas 14 F1 *Solonacum?",Saunay,300,640,47.602336,0.971242
P.O. Spann,Ildum,"An ancient place, cited: BAtlas 27 F1 Ildum",Els Hostalots (Vilanova de Alcolea),-330,640,40.231686,0.073556
"T. Sinclair, David Braund",Ad Vincesimum/Magnana,"An ancient place, cited: BAtlas 87 E4 Ad Vincesimum/Magnana",Maçka,-30,640,40.810026,39.617574
R.J.A. Wilson,Dianae Fons?,"An ancient place, cited: BAtlas 47 F5 Dianae Fons?",small town under center of Comiso,-30,640,36.947195,14.605763
A.G. Poulter,Beroe/Augusta Traiana,"An ancient place, cited: BAtlas 22 C6 Beroe/Augusta Traiana",Stara Zagora BUL,-330,640,42.4254025,25.624862
"J. Bennet, G. Reger",*Setaea/Etis,"An ancient place, cited: BAtlas 60 F2 *Setaea/Etis",Siteia,-330,640,35.208535,26.108246
"M. Roaf, St J. Simpson",Tell Buraich,"An ancient place, cited: BAtlas 91 E2 Tell Buraich",Tell Buraich,-30,640,35.0994,43.54002
"T. Sinclair, David Braund",Arauraka,"An ancient place, cited: BAtlas 87 E4 Arauraka (1)","town at Aşağı Akçalı, formerly Aşağı Haydürük",-30,640,40.129279,39.141987
"M. Roaf, St J. Simpson",Tell Jim'a,"An ancient place, cited: BAtlas 91 F4 Tell Jim'a",Tell Jim'a,-330,640,33.332022,44.804409
"C. Foss, S. Mitchell",Pappa/Tiberiopolis,"An ancient place, cited: BAtlas 65 G2 Pappa/Tiberiopolis",Yunisler,-30,640,37.904232,31.923399
N. Purcell,Teanum Sidicinum,Teanum Sidicinum (modern Teano) was the capital of the Oscan-speaking Sidicini tribe. The city likely submitted to Rome after 334 B.C.,Teano,-550,640,41.2502785,14.0700745
"C. Haselgrove, J. Kunow",Dourdan,"An ancient place, cited: BAtlas 11 C4 Dourdan",Dourdan,-30,640,48.529556,2.01208
"J. Kunow, C. Haselgrove",Tullum,Tullum was the capital of the civitas Leucorum.,Toul,-30,2100,48.679364,5.8947805
W.V. Harris,Pitinum Mergens,"An ancient place, cited: BAtlas 42 D1 Pitinum Mergens",Pian di Valeria,-30,640,43.613769,12.6510415
R.B. Hitchner,Macota,"An ancient place, cited: BAtlas 33 D1 Macota",Magraoua,-330,640,35.921724,9.146933
C. Foss,Blachernai,"An ancient place, cited: BAtlas 53 A2 Blachernai",Ayvansaray,-30,640,41.039547,28.94271
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Col. Clunia (Sulpicia),Col. Clunia (Sulpicia) was a Roman city of Hispania Tarraconensis. The site was besieged by Cn. Pompeius Magnus during the war against Sertorius.,Peñalba de Castro,-330,640,41.782272,-3.3680505
"Jr., F.H. Stanley, R.C. Knapp",Ebora,"A Roman city with likely Celtic roots and a long, subsequent architectural history, the historic center of modern Évora in Portugal was added to the UNESCO World Heritage List in 1986.",Évora POR,-30,2100,38.5717285,-7.9084865
A.S. Esmonde Cleary,Wycomb,"An ancient place, cited: BAtlas 8 F3 Wycomb",Wycomb,-30,640,51.884537,-1.931548
"J.P. Brown, E.M. Meyers",Berroka,"An ancient place, cited: BAtlas 69 E5 Berroka",Buraq; Jebel Druze SYR,-30,640,32.459001,36.806553
"L.F. Pitts, A. Bursche",Aquae,"An ancient place, cited: BAtlas 13 B4 Aquae",Baden AUS,-30,640,48.006138,16.2323655
adamp,Sinkhar,"An ancient city, located in modern Syria, with remains of an ancient church and residential buildings. Inscribed as a UNESCO World Heritage Site in 2011 as part of the ""Ancient Villages of Northern Syria.""",NA,300,640,36.2975,36.9080555556
"E.J. Keall, M. Roaf",[(A)Bivard]/Apauarktike,"An ancient place, cited: BAtlas 97 E2 [(A)Bivard]/Apauarktike",near Kaakha TKM,-330,640,37.519088000000004,59.670091
"F. Hiebert, P.L. Kohl, St J. Simpson",Mirzabek kala,"An ancient place, cited: BAtlas 98 F1 Mirzabek kala","Mirzabek kala, along R. Amu Dar'ya TKM",-330,640,37.590511,65.611134
D.J. Mattingly,Sidi Akreim,"An ancient place, cited: BAtlas 38 D1 Sidi Akreim",Sidi Akreim,-30,640,32.790153,22.420066
T.B. Mitford,Siricis,"An ancient place, cited: BAtlas 64 C4 Siricis",near Keklikoluk,-30,640,38.204189,36.458778
T. Drew Bear,Lyendos,"An ancient place, cited: BAtlas 62 B4 Lyendos",Aktaş,-330,640,38.716821,29.250768
"Jr., F.H. Stanley, R.C. Knapp",Obulcula,"An ancient place, cited: BAtlas 26 E4 Obulcula",La Monclova (Fuentes de Andalucía),-330,640,37.462227,-5.348392
"M. Pearce, P. Tozzi",Forum Novum,"An ancient place, cited: BAtlas 39 G4 Forum Novum",Fornovo Taro,-30,640,44.691301,10.097415
T.W. Potter,Médiouna,"An ancient place, cited: BAtlas 30 inset Médiouna",Médiouna,-30,640,36.116692,0.751187
J.J. Wilkes,Kučajna,"An ancient place, cited: BAtlas 21 D5 Kučajna","Kučajna, YUG",-30,640,44.454726,21.686977
"E.M. Meyers, J.P. Brown",Magloula,"An ancient place, cited: BAtlas 69 E2 Magloula",Ma'lula SYR,300,640,33.843692,36.520816
"C. Foss, G. Reger, S. Mitchell",Sardis/Hyde?,Sardis was the capital of the Lydian Empire located in western Turkey. In 188 B.C. Sardis became a part of the Attalid kingdom and thus it passed with the territory of Attalus III to Rome in 133 B.C.,Sart,-1750,2000,38.488314,28.040286
"H.S. Sivan, R.W. Mathisen",Senaparia?,"An ancient place, cited: BAtlas 14 G1 Senaparia?",Sennevières,300,640,47.106082,1.102094
R.J.A. Wilson,S. Venera al Pozzo,"An ancient place, cited: BAtlas 47 G3 S. Venera al Pozzo","S. Venera al Pozzo, thermal establishment/sanctuary?",-30,640,37.582516,15.154041
J.J. Wilkes,Zlot,"An ancient place, cited: BAtlas 21 D5 Zlot","Zlot, YUG",-30,640,44.013358,21.984905
S.E. Kroll,Aharawan,"An ancient place, cited: BAtlas 90 C2 Aharawan",Ahar?,300,640,38.471721,47.05772
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Molchia,"An ancient place, cited: BAtlas 89 F2 Molchia",Amik,300,640,38.753949,43.241023
J.J. Wilkes,Pernik,"An ancient place, cited: BAtlas 49 F1 Pernik","Pernik, BUL",-30,640,42.610356,23.032579
"J.P. Brown, P.-L. Gatier",Khirbet ed-Douse,"An ancient place, cited: BAtlas 68 E3 Khirbet ed-Douse",Khirbet ed-Douse,-30,640,35.164907,37.570142
H. Bender,Sontheim,"An ancient place, cited: BAtlas 12 D4 Sontheim",Sontheim,300,640,48.615362,10.1793745
"L. Quilici, S. Quilici Gigli",Le Castella,"An ancient place, cited: BAtlas 43 D3 Le Castella",Le Castella,-330,640,41.614299,12.806231
"I.E.M. Edlund Berry, A.M. Small",Aecae,An ancient town of Apulia that in legend was reported to have been founded by Diomedes. In the third century B.C. the Roman general Quintus Fabius Maximus captured the town after the battle of Cannae.,Troia,-750,640,41.361189,15.308894
G. Wagner,Bashendi,"An ancient place, cited: BAtlas 79 inset Bashendi",Bashendi,-330,640,25.585449,29.34036
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Bele(g)ia/Veleia,Bele(g)ia/Veleia (Iruña-Veleia) was a Roman town along the ab Asturica Burdigalam road.,Iruña,-330,640,42.830629,-2.7977155
"L. Quilici, S. Quilici Gigli",Tusculum,"Tusculum was a Latin city of the Alban Hills in central Italy. After 381 BC Tusculum became the first ""municipium cum suffragio"".",Tuscolo,-750,2100,41.798284,12.710316
"Jr., F.H. Stanley, R.C. Knapp",Lama,"An ancient place, cited: BAtlas 26 D1 Lama",Plasencia?,-30,640,40.030524,-6.088261
"R.C. Knapp, F.H. Stanley, Jr.",Lora la Vieja,"An ancient place, cited: BAtlas 26 E4 Lora la Vieja",Lora la Vieja,-30,640,37.659227,-5.526348
"E.M. Meyers, J.P. Brown",Abila Dekapoleos/Seleukeia,"Abila was a Ptolemaic town located in northern Palestine. Antiochus III conquered it and Pompeius Magnus later freed it in 64 B.C. Becoming autonomous thereafter, Abila became part of the Decapolis.",Tell Abil JOR,-330,640,32.6824118229,35.8688986526
"C. Foss, S. Mitchell",Apollonia/Mordiaion/Sozopolis,"An ancient place, cited: BAtlas 65 D1 Apollonia/Mordiaion/Sozopolis",Uluborlu,-330,640,38.0757215,30.46384
W.V. Harris,Arna,Arna was an ancient city of Umbria that was controlled by Etruscans in the fourth century BCE.,Civitella d’Arno,-550,2100,43.127841,12.4860485
R.B. Hitchner,Thub(...),"An ancient place, cited: BAtlas 32 D3 Thub(...)",Menzel-el-Gorchi,-30,640,36.774695,9.036339
M.U. Erdosy,Udappu,"An ancient place, cited: BAtlas 5 inset Udappu","Udappu, SRI",300,640,8.514013,79.986721
P. Galliou,Alauna,"An ancient place, cited: BAtlas 7 E2 Alauna",Valognes,-30,2100,49.507826,-1.46282
R.J.A. Wilson,Cephaloedium,An city founded on an imposing promontory on the northern coast of Sicily.,Cefalù,-550,2100,38.03814,14.025568
T. Drew Bear,Kidyessos,"An ancient place, cited: BAtlas 62 D4 Kidyessos",Çayhisar,-30,640,38.74297,30.1908445
S.E. Kroll,Balanrot,"An ancient place, cited: BAtlas 90 D1 Balanrot",Pushkino? AZE,300,640,39.458333,48.545
T.W. Potter,Centenarium?,"An ancient place, cited: BAtlas 30 H3 Centenarium?",Ourthi N'Taroummant,-30,640,36.684174,4.175569
P.O. Spann,Mariana,"An ancient place, cited: BAtlas 27 C3 Mariana","Mairena, 1 mile S Puebla del Príncipe",-30,640,38.547361,-2.92748
R.B. Hitchner,Kef-er-Rechga,"An ancient place, cited: BAtlas 32 D3 Kef-er-Rechga",Kef-er-Rechga,-30,640,36.649913,9.066589
"E.M. Meyers, J.P. Brown",Sennabris/Ginnabris,"An ancient place, cited: BAtlas 69 C4 Sennabris/Ginnabris",Senn en Nabra ISR,-30,640,32.709862,35.566036
P. Galliou,Loré,"An ancient place, cited: BAtlas 7 F3 Loré",Loré,-30,640,48.486828,-0.580366
G.D. Woolf,Cabilonnum,"An ancient place, cited: BAtlas 18 B3 Cabilonnum",Chalon-sur-Saône,-330,2100,46.783372,4.8560145
W.V. Harris,Florentia,Florentia (modern Florence / Firenze) was founded as a colony for military veterans ca. 80 B.C. by Lucius Cornelius Sulla.,Firenze/Florence,-30,2100,43.768755,11.256929
"M. Roaf, St J. Simpson",Qusair,"An ancient place, cited: BAtlas 91 E5 Qusair",Qusair,300,640,32.501993,43.661768
"M. Roaf, St J. Simpson",Lashom,"An ancient place, cited: BAtlas 91 F2 Lashom",about 7.5 miles SW Ta'uk,300,640,35.05958,44.351671
R. Müller Wollermann,Artapatou,"An ancient place, cited: BAtlas 75 D3 Artapatou",Burtubat el-Gebel,-30,640,28.594064,30.684246
S. Mitchell,Akkisse,"An ancient place, cited: BAtlas 66 A2 Akkisse","Akkisse, settlement of Gorgoromeis",-30,640,37.354615,32.155414
"M. Šašel Kos, P. Kos",Siparis,"An ancient place, cited: BAtlas 20 A4 Siparis",Sipar CRO,-30,2099,45.467448,13.507065
"J. Fossey, J. Morin",Halai,"An ancient place, cited: BAtlas 55 E3 Halai",Theologos,-750,640,38.653765,23.193751
"thomase, sarcanon",Roman colonia at York,NA,NA,-30,640,53.9563424924,-1.08875295952
T.W. Potter,Koudiat en Nessera,"An ancient place, cited: BAtlas 29 D2 Koudiat en Nessera",Koudiat en Nessera,-30,640,34.672821,-1.441871
E.N. Borza,Xantheia,"An ancient place, cited: BAtlas 51 E3 Xantheia",near Lake Vistonis,-550,640,41.0230155,25.161809
David Braund,Qatlanikhevi,"An ancient place, cited: BAtlas 88 C3 Qatlanikhevi",Qatlanikhevi,-550,640,41.980421,44.166184
N. Purcell,Sora,An ancient city of Latium located in the valley of the Liris river that likely had Volscian origins. The Romans captured the city in 345 BC and later established a colony there in 303 BC after the Second Samnite War.,Sora,-330,640,41.715723,13.614105
"F.T. Hiebert, P.L. Kohl",Zard Kamar,"An ancient place, cited: BAtlas 99 D2 Zard Kamar","Zard Kamar, AFG",-550,640,37.456838,69.665089
B. Isaac,Qasrawet,"An ancient place, cited: BAtlas 70 B4 Qasrawet","Qasrawet, EGY",-330,640,30.916609,32.81154
W.V. Harris,Arretium,"Arretium (the Etruscan Aritim) was one of the duodecim populi Etruriae and described by Livy as one of the ""Capitae Etruriae"". The Romans captured the city in 311 B.C. and it became a station on the via Cassia.",Arezzo,-750,2100,43.471274,11.863048
E.W. Haley,Comeniaca/Coviacense Castrum,"An ancient place, cited: BAtlas 24 F2 Comeniaca/Coviacense Castrum",Valencia de Don Juan,-750,640,42.294052,-5.519839
R.B. Hitchner,Muzuc,"An ancient place, cited: BAtlas 33 E1 Muzuc",Henchir-Bechra,-330,640,35.979006,9.710379
W.V. Harris,Pitinum Pisaurense,"An ancient settlement in Umbria, known mostly via its inclusion in the texts of Pliny the Elder and Ptolemy, as well as by means of various epigraphic evidence.",Macerata Feltria,-30,640,43.803909,12.441276
"C. Haselgrove, J. Kunow",Coucy-lès-Eppes,"An ancient place, cited: BAtlas 11 D3 Coucy-lès-Eppes",Coucy-lès-Eppes,-30,640,49.552468,3.76922
"C. Foss, S. Mitchell",Herakleia Salbakes,"An ancient place, cited: BAtlas 65 A2 Herakleia Salbakes",Vakıf,-330,640,37.632878,29.003497
H. Bender,Teriolis,"An ancient place, cited: BAtlas 19 D2 Teriolis",Zirl,-30,2100,47.273341,11.242145
E.W.B. Fentress,Djemina,"An ancient place, cited: BAtlas 34 E3 Djemina",Djemina,300,640,34.958096,6.4011
T. Drew Bear,Bağlıca,"An ancient place, cited: BAtlas 62 F3 Bağlıca",Bağlıca,-30,640,39.155758,31.131228
E.W.B. Fentress,Untitled,"An ancient place, cited: BAtlas 34 E2 unnamed feature ()",Barrington Atlas grid 34 E2,-30,640,35.625789,6.567936
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Sophanene,"An ancient place, cited: BAtlas 89 C2 Sophanene",upper R. Tigris basin immediately W Batman Su,300,640,37.85837,40.866752
E.W. Haley,Palantia,The chief town of the Vaccaei in the northern part of Hispania Tarraconensis.,Palencia,-30,2100,42.012482,-4.531184
E. Bertrand,*Mimas,"An ancient place, cited: BAtlas 17 A4 *Mimas",Mende,-330,640,44.5180195,3.498093
S.M. Burstein,Tafis,"An ancient place, cited: BAtlas 81 C2 Tafis",Tafa,-30,640,23.637446,32.863758
A.S. Esmonde Cleary,Vertis?,"An ancient place, cited: BAtlas 8 E2 Vertis?",Worcester,-30,640,52.191989,-2.223627
E.W. Haley,Las Merchanas,"An ancient place, cited: BAtlas 24 E4 Las Merchanas","Las Merchanas, fortified settlement",-330,640,40.968014,-6.654229
D.J. Mattingly,Balagrae,"Balagrae (modern El Beida or Al Bayda, Libya) was an ancient settlement of Cyrenaica and is perhaps best known for its Asclepium.",Beida,-330,640,32.761399,21.756437
E.N. Borza,Lezovo,"An ancient place, cited: BAtlas 50 B1 Lezovo","Lezovo, MAC",300,640,41.94082,22.20034
J.J. Wilkes,Zaton,"An ancient place, cited: BAtlas 21 B7 Zaton","Zaton, YUG",-30,640,43.00495,19.794576
David Braund,Mokro-Chaltyrskoye 1,"An ancient place, cited: BAtlas 84 E1 Mokro-Chaltyrskoye 1","Mokro-Chaltyrskoye 1, near Rostov",-30,640,47.262113,39.453057
"T. Wilfong, S.E. Sidebotham, J. Keenan",Kaine/Maximianopolis,"An ancient place, cited: BAtlas 80 B1 Kaine/Maximianopolis",Qena,-2600000,2100,26.1498853333,32.7018756667
"C. Foss, G. Reger, S. Mitchell",Gargara,"An ancient place, cited: BAtlas 56 D2 Gargara",near Arıklı,-550,640,39.534465,26.540773
D.J. Mattingly,Barke,"An ancient place, cited: BAtlas 38 B1 Barke",el-Merg/al-Marj,-550,640,32.4996533333,20.8717433333
"J. Bennet, G. Reger",Elyros,"An ancient place, cited: BAtlas 60 A2 Elyros",Rodovani,-330,640,35.283178,23.794048
"J.P. Brown, E.M. Meyers",Shephar'am,"An ancient place, cited: BAtlas 69 B4 Shephar'am",Shefar'am/Shafa 'Amr ISR,-30,640,32.805847,35.180146
R. Müller Wollermann,Dionysias,"An ancient place, cited: BAtlas 75 C2 Dionysias",Qasr Qarun,-330,2100,29.40642,30.417435
"L.F. Pitts, A. Bursche",Laskiv,"An ancient place, cited: BAtlas 13 J2 Laskiv","Laskiv, formerly Łasków/Laski UKR",300,640,50.788773,24.18884
W.V. Harris,Castrum Truentinum,"An ancient place, cited: BAtlas 42 F3 Castrum Truentinum",Martinsicuro,-330,640,42.913675,13.904352
"I.E.M. Edlund Berry, A.M. Small",Kaulonia,Kaulonia is an Achaean colony of Magna Graecia founded in the eighth or seventh century BC.,Monasterace Marina,-750,640,38.4473353654,16.5793716688
"T. Sinclair, David Braund",Virasia,"An ancient place, cited: BAtlas 87 A4 Virasia","Doğantepe, formerly Zara?",300,640,40.615458,35.578596
E.W. Haley,Vicus Aunigainum,"An ancient place, cited: BAtlas 24 G1 Vicus Aunigainum",Ongayo (Suances),300,640,43.4131555,-4.064007
T. Drew Bear,Sarıçayır,"An ancient place, cited: BAtlas 62 E4 Sarıçayır","Sarıçayır, settlement with rock tombs, formerly Selimiye",-30,640,38.994776,30.684067
H. Bender,Ergersheim,"An ancient place, cited: BAtlas 12 D3 Ergersheim",Ergersheim,-30,640,49.511879,10.328137
J.H.F. Bloemers,Ezinge,"An ancient place, cited: BAtlas 10 C3 Ezinge",Ezinge,-30,640,53.311169,6.439244
S. Mitchell,Aquae Saravenae,"An ancient place, cited: BAtlas 63 E2 Aquae Saravenae",Kırşehir,300,640,39.146182,34.160473
R.B. Hitchner,Henchir-el-Kebir,"An ancient place, cited: BAtlas 32 C4 Henchir-el-Kebir",Henchir-el-Kebir,-30,640,36.195927,8.806741
"H.S. Sivan, R.W. Mathisen",Blatomagus,"An ancient place, cited: BAtlas 14 G2 Blatomagus","La Tourette, Cm. Blond",-30,640,46.0524725,1.0190315
R.B. Hitchner,Tituli,"An ancient place, cited: BAtlas 33 B1 Tituli",Henchir-Madjouba,-30,640,35.809048,8.50238
R. Müller Wollermann,Phebichis,"An ancient place, cited: BAtlas 75 D3 Phebichis",el-Fashn,-330,640,28.819983,30.889994
E.N. Borza,Resava,"An ancient place, cited: BAtlas 50 A2 Resava","Resava, MAC",-30,640,41.396354,21.974578
"M. Pearce, R. Peretto, P. Tozzi",[Castrum Cumiacli],"An ancient place, cited: BAtlas 40 C3 [Castrum Cumiacli]",Comacchio,300,640,44.697767,12.17416
"P.-L. Gatier, T. Sinclair",Kimar,"An ancient place, cited: BAtlas 67 D4 Kimar","Kimar, SYR",-30,640,36.421685,36.897225
R.B. Hitchner,Ziqua,"An ancient place, cited: BAtlas 32 F4 Ziqua",Zaghouan,-330,640,36.393555,10.139001499999999
"J. Fossey, J. Morin",Nea Pleuron,"Second site of the ancient Greek city of Pleuron, built after the destruction of the original location in the 3rd century BCE. This second site boasts significant excavated remains and is located on the southern slope of Mount Aracynthus near modern Kato Retsina.",Kato Retsina,-750,640,38.4152221307,21.4093828688
J.J. Wilkes,Albanopolis,"An ancient place, cited: BAtlas 49 B2 Albanopolis","Zgërdhesh?, near Kruja ALB",-30,640,41.512333,19.792561
"J. Fossey, J. Morin",Boulis,"An ancient place, cited: BAtlas 55 D4 Boulis",Zalitza,-750,640,38.276455,22.802911
R.B. Hitchner,Apisa Maius,"An ancient place, cited: BAtlas 32 E4 Apisa Maius",Tarf-ech-Chena,-30,640,36.34713,9.722376
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Korde,"An ancient place, cited: BAtlas 89 C3 Korde",Kurdis,300,640,37.238189,40.957276
T. Drew Bear,*Oueiniata,"An ancient place, cited: BAtlas 62 E5 *Oueiniata","Çayıryaka, formerly Oynığan",-30,640,38.308423,30.699136
"J. Kunow, C. Haselgrove",Bagacum,Bagacum was an ancient city located in Gallia Belgica and a capital of the Nervii.,Bavai/Bavay,-30,2100,50.2977855,3.792415
"C. Foss, S. Mitchell",Sorouda,"An ancient place, cited: BAtlas 65 C5 Sorouda",Serede,300,640,36.26314,29.590147
