title,type,rating,price,description,preparation_time,preparation_amount,Бисквитный,Мёд,Цитрусы,Цветочный,Фруктовый,Пряные травы,Специи,Ржаной хлеб,Древесный,Ягодный,Мятный,Сухофрукты,Осенний лист,Грибной,Сливочный,Ореховый,Бальзамический,Хлебный,Овощной,Землистый,Шоколадный,Горчинка,Копченый,Черносливовый,Темный солод,Минеральный,Травянистый,Табачный,Молочный,Коньячный,Шампанское,Кислинка,Терпкость,Кофейный,Жареные семечки подсолнуха,Сладость,Хвойный,Зеленое яблоко
Фэнхуан Милань,ulun,88,790,"«Аромат Медовой Орхидеи» сделан в горах Фэнхуаншань, весенний урожай 2022 года (средний огонь). В сухом виде: крупные, темно-лиловые жгутики скрученных чайных листьев с тонкими черенками. Аромат интенсивный, фруктово-древесный. Настой прозрачный, оттенка красного дерева. Букет готового чая яркий, пряно-ягодный, с цветочными, фруктовыми и бальзамическими нотками. Аромат интенсивный, пряно-ягодный. Вкус сочный, терпкий, сладковатый, с кислинкой свежих ягод и освежающим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 10 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 7 завариваний. Хороший выбор для повседневных чаепитий. Воздействие согревающее, тонизирующее.",5,5,,,,60,,80,,,60,80,,,,,,,60,,,,,,,,,,,,,,,,,,,,,
Хун Гунфу Лун,red,0,790,"В сухом виде: среднего размера, темно-коричневые листики, скрученные вдоль оси. Аромат сдержанный, фруктово-древесный. Настой прозрачный, янтарного оттенка. Букет готового чая яркий, фруктово-древесный, с медовыми, хлебными и пряными нотками. Аромат интенсивный, фруктово-древесный. Вкус плотный, темного терпкий, сладковатый, с ягодной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, далее, начиная с экспозиции в 10 секунд и доведя время выдержки до 3 минут, можно заварить 6 раз. Воздействие согревающее, мягкое тонизирующее.",10,6,,40,,,80,,40,60,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Цзюнь Шань Инь Чжэнь 4, 2005",green,86,6840,"Выдержанный желтый чай «Серебряные иглы с острова Цзюньшань» из провинции Хунань. В сухом виде: тонкие, остроконечные, бурые почки. Аромат сдержанный, древесный с копченой ноткой. Настой прозрачный, очень светлого виноградного оттенка. Букет готового чая выдержанный, пряно-травянистый с копчеными, ореховыми и фруктовыми нотками. Аромат спокойный, пряно-травянистый. Вкус плотный, шелковистый, сладковатый, с нежной терпкостью виноградной кожицы, прохладой мяты и сочным послевкусием. Заваривать горячей водой (70-75°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4-5 г на 100 мл. Для первого раза настоять 30 секунд, после чего, начиная с экспозиции в 5-7 секунд и доведя время выдержки до 2 минут, можно заварить еще 8-9 раз. Воздействие легкое тонизирующее, медитативное.",5,5,,,,,40,80,,,,,,,,,,40,,,,,,,40,,,,,,,,,,,,,,,
"Грузинская светлая габа ""грозовой улун"", июнь 2023",gaba,80,2870,"В сухом виде: очень крупные, изогнутые жгутики темно-коричневых и желто-зеленых чайных листочков с тонкими черенками. Аромат сдержанный, фруктово-цветочный. Настой прозрачный, оттенка белого винограда. Букет готового чая свежий, фруктово-пряный, с бисквитными, медовыми и цветочными нотками. Аромат нежный, фруктово-цветочный. Вкус чистый, плотный, шелковистый, сладкий, с нежной травянистой горчинкой, цитрусовой кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (85-92°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 8 завариваний. Воздействие освежающее, легкое тонизирующее. В чае допустимо наличие до 10-15 % мелкой фракции листа.",10,6,,40,60,80,100,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Миньго Лао Люйча 1967 г.,green,0,60850,"Выдержанный тайваньский (Миньго) зеленый чай урожая 1967 года. В сухом виде: среднего размера чайные листики бордово-коричневого оттенка и их фрагменты. Аромат выдержанный, спокойный, древесный. Настой прозрачный, каштанового оттенка. Букет готового чая выдержанный, округлый и слитный, древесной тональности, с нотками дубового мха, осенних листьев, пряных трав, коньяка и фруктов. Аромат сложный, глубокий, древесно-бальзамический. Вкус тонкий, мягкий, объемный, шелковистый, с характерными нотками лао ча, которые способно создать только время. Долгое, запоминающееся послевкусие. Заваривать горячей водой (95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 9-10 завариваний. Настоящий раритет, находка для ценителей лао ча! Прекрасный выбор для церемониального чаепития в медитативном одиночестве или небольшой компании понимающих друзей.",1,5,,,,,,40,,,80,,,,60,,,,40,,,,,,,,,,,,,60,,,,,,,,
Цивэй Да Ву Е,ulun,94,890,"Сделан в мае 2018 года в чайном хозяйстве Цивэй (округ Чаочжоу) из весенних побегов сорта Да Ву Е (Большой темный лист). В процессе обработки чайный лист прошел через легкую ферментацию и слабый огонь. В сухом виде: крупные жгутики скрученных буро-коричневых листьев с тонкими черенками. Аромат интенсивный, пряно-травянистый. Настой прозрачный, виноградного оттенка (в процессе заваривания желтеет). Букет готового чая яркий, пряно-травянистый с цветочными, древесными и ягодными нотками. Аромат свежий, высокий, пряно-цветочный. Вкус сочный, чуть терпкий, с ягодной кислинкой и долгим, освежающим послевкусием. Заваривать горячей водой (80-95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4-5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 9 завариваний. Отличный природный энергетик с сочным, ярким вкусом и освежающим, тонизирующим воздействием.",1,4,,,,60,,60,,,40,40,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
Гаоцзи Цилай Шань Улун,ulun,100,5700,"Высокогорный улун с горы Цилай, весенний урожай 2023. В сухом виде: небольшие, оливково-зеленые комочки скрученных чайных побегов. Аромат интенсивный, пряно-цветочный. Настой прозрачный, виноградного оттенка, в процессе заваривания желтеет. Букет готового чая свежий, травянисто-цветочный с пряными, ореховыми и фруктовыми нотками. Аромат яркий, пряно-цветочный. Вкус плотный, мягкий, маслянистый, сладковатый, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат 10 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие освежающее, умеренно тонизирующее.",3,6,,,,80,60,80,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,
Хуасян Цзинь Цзюнь Мэй,red,0,5890,"В сухом виде: среднего размера коричневые почки с рыжим пушком. Аромат интенсивный, ягодно-бисквитный. Настой прозрачный, янтарного оттенка. Букет готового чая теплый, многогранный, древесно-ягодный, с медовыми, цветочными, бисквитными, цитрусовыми и пряными нотками. Аромат интенсивный, медово-ягодный. Вкус плотный, гладкий и сладкий, чуть терпкий, с ягодной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 20 секунд, далее, начиная с экспозиции в 10 секунд и доведя время выдержки до 3 минут, можно заварить 7-8 раз. Отличный выбор для церемонии гунфуча – яркий, многогранный, согревающий, расслабляющий.",10,6,80,60,,,,,60,,80,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Тай Гуйфэй улун,ulun,96,2140,"В сухом виде: большие, тяжелые, красно-коричневые шарики скрученных чайных побегов. Аромат интенсивный, цветочно-ягодный. Настой прозрачный, янтарно-желтого оттенка. Букет готового чая яркий, цветочно-ягодный с нотками меда, пряных трав и сухофруктов. Аромат интенсивный, свежий, цветочно-ягодный. Вкус плотный, сочный и сладкий, шелковистый, с легкой кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (92-95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 20 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 9 завариваний.",10,6,,60,,100,,60,,,,100,,60,,,,,,,,,,,,,,,,,,,,,,,,,,
"Бай Е Чао Ча, 2018",ulun,94,1480,"Сделан в округе Мэйчжоу из весенних побегов сорта Байе по аутентичной технологии чао ча. В сухом виде: лилово-коричневые фрагменты скрученных почек, тонкие черенки. Аромат тонкий, древесно-ягодный. Настой прозрачный, оттенка красного дерева, в процессе заваривания желтеет. Букет готового чая яркий, многогранный, цветочно-ягодный, с пряными, цитрусовыми и ореховыми нотками. Аромат нежный, теплый, цветочно-ягодный. Вкус плотный, терпкий, сладковатый, с легкой цитрусовой горчинкой, ягодной кислинкой и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4 г на 100 мл. Залейте чай горячей водой, дайте настояться в течение 5-7 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний. Воздействие согревающее, тонизирующее.",2,4,,,60,80,,60,,,,100,,,,,,40,,,,,,,,,,,,,,,,,,,,,,
Бисай Пэйхо Улун Ча,ulun,100,2800,"Выдержанный улун «Конкурсный», в процессе хранения был прогрет на углях. В сухом виде: небольшие темно-коричневые комочки скрученных чайных побегов. Аромат сдержанный, фруктово-пряный. Настой прозрачный, охристо-желтого оттенка. Букет готового чая зрелый, многогранный, пряно-древесный, с цветочными, фруктовыми, кофейными и бисквитными нотками. Аромат теплый, сложный, пряно-древесный. Вкус плотный, шелковистый, сладковатый, немного пряный, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, после чего, начиная с экспозиции в 10 секунд и доведя время заваривания до 2 минут, можно заварить 9 раз. Воздействие согревающее, мягкое тонизирующее.",10,6,80,,,60,,60,,,80,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,
Да шу Юцзи Шэн (2019),puer,100,1850,"Шэн пуэр «Органический», в качестве сырья использованы побеги больших чайных деревьев. В сухом виде: большие, бурые, скрученные листья с длинными, тонкими черенками, серебристо-бежевые почки. Аромат сдержанный, фруктово-древесный. Настой прозрачный, светлого виноградного оттенка. Букет готового чая многогранный, пряно-древесный, с цветочными, ореховыми и фруктовыми нотками. Аромат нежный, пряно-цветочный. Вкус плотный и гладкий, маслянистый, сладковатый, с легкой терпчинкой виноградной кожицы, фруктовой кислинкой и сочным послевкусием. Заваривать горячей водой (87-92°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 15 секунд, после чего, начиная с экспозиции в 5 секунд и доведя время до 3 минут, можно заварить 8 раз. Превосходный шэн пуэр с насыщенным, маслянистым вкусом и гармоничным, медитативным воздействием.",5,7,,,,80,60,60,,,80,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,
Таньян Гунфу Хун Ча,red,0,2870,"Красный чай «Таньян Гунфу» из уезда Фуань провинции Фуцзянь. Весенний урожай 2023. В сухом виде: темно-коричневые листочки среднего размера, скрученные вдоль оси. Аромат интенсивный, фруктово-ягодный. Настой прозрачный, светлого каштанового оттенка. Букет готового чая теплый, яркий, древесно-ягодный, с медовыми, цитрусовыми и пряными нотками. Аромат интенсивный, сложный, фруктово-ягодный. Вкус плотный, шелковистый, сладковатый, чуть вяжущий, с ягодной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, далее, начиная с экспозиции в 5-7 секунд и доведя время выдержки до 3 минут, можно заварить 6 раз. Отличный выбор для эмоциональной перезагрузки во второй половине дня. Снимает нервное напряжение, согревает, стимулирует творческую активность.",7,6,,80,60,,,,60,,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Пирит, хэйча из Аньхуа (Moychay.ru, 2016), 1 кг",black,86,523,"Черный чай из Аньхуа (уезд Иян, провинция Хунань) урожая 2016 года. В создании этого чая принимает участие микроб Eurotium Cristatum или Цзинь Хуа (буквально: ""золотые цветы""), чрезвычайно полезный для здоровья. Его колонии выглядят как жёлтые крупинки, рассыпанные по поверхности чайного листа. 1000-граммовый брикет средней плотности, легко расслаивается на крупные темно-коричневые листики с черенками. Аромат сдержанный, пряно-древесный с ноткой канифоли. Настой прозрачный, янтарного оттенка. Букет готового чая зрелый, многогранный, пряно-древесный с нотками осенних листьев, канифоли и печеных фруктов. Аромат глубокий и теплый, сложный, фруктово-пряный. Вкус плотный, мягкий, сладковатый, немного терпкий, с легкой горчинкой, кислинкой сухих ягод и устойчивым послевкусием. Заваривать горячей водой (90-95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-8 г на 100 мл. Для первого раза настоять 8-10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний. Воздействие согревающее, тонизирующее.",5,7,,,,,60,60,,,80,,,,100,,,,60,,,,,,,,,,,,,,,,,,,,,
Сяо Чжун Чэнь Сян Хун Ча,red,0,1380,"В сухом виде: мелкие темно-коричневые жгутики скрученных листиков и почек. Аромат интенсивный, фруктово-древесный. Настой прозрачный, янтарного оттенка. Букет готового чая теплый, многогранный, древесно-ягодный, с медовыми, цветочными, бисквитными, цитрусовыми и пряными нотками. Аромат интенсивный, медово-ягодный. Вкус плотный, гладкий и сладкий, с ягодной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 20 секунд, далее, начиная с экспозиции в 10 секунд и доведя время выдержки до 3 минут, можно заварить 7-8 раз. Отличный выбор для церемонии гунфуча – многогранный, согревающий, расслабляющий.",10,6,60,80,,80,,,,,60,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Лугу Шаньлиньси Улун,ulun,100,3450,"Улун «Шаньлиньси» («Ручей в еловом лесу») из района Лугу высокогорного округа Наньтоу, весенний урожай 2023. В сухом виде: среднего размера, желто-зеленые комочки скрученных чайных побегов с короткими черенками. Аромат интенсивный, травянисто-цветочный с ореховой ноткой. Настой прозрачный, желто-зеленого оттенка. Букет готового чая свежий, травянисто-цветочный с ореховыми, пряными и фруктовыми нотками. Аромат нежный, травянисто-цветочный. Вкус чистый, плотный, гладкий и сладкий, маслянистый, с легкой фруктовой кислинкой и долгим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, далее пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат до 12 завариваний. Отличный выбор для церемонии гунфуча. Освежает, снимает напряжение, повышает жизненный тонус, рождает чувство гармонии.",5,6,,,,80,60,,60,,,,,,,,,60,,,,,,,,,,,100,,,,,,,,,,,
Бай Мао Хоу Улун Бай Ча,white,100,7900,"Сорт Бай Мао Хоу 白毛猴 (Беловолосая обезьяна) родом из уезда Чжэнхэ провинции Фуцзянь. На Тайвань он был вывезен в конце эпохи Цин и интродуцирован в северном чайном регионе. Из-за низкой урожайности и подверженности заболеваниям сорт не был популярен у фермеров и его плантации постепенно вытесняли другие культивары; в настоящее время сохранилось лишь несколько старых садов в районе Пинлинь. Однако в последние годы внимание чайного рынка привлекла сделанная на основе этого сорта «Восточная красавица». Пушистая почка, нежные листья, медовый аромат и высокое качество готового чая быстро сделали его востребованным и дефицитным. Да, на Тайване Беловолосых обезьян выращивать нелегко, они не подходят для приготовления весеннего и зимнего чая, зато идеальны для летнего сбора и технологии «Восточной красавицы». Данный образец является в некотором роде экспериментальным, так как в процессе обработки были применены элементы технологии производства белого чая. В сухом виде: среднего размера, бордово-коричневые листики слабой скрутки, тонкие черенки и серебристые почки. Аромат тонкий, древесно-цветочный. Настой прозрачный, в процессе чаепития оттенок меняется с виноградного на желтый и затем на янтарный. Букет готового чая утоненный, многогранный, цветочно-ягодный, с нотками меда, сухофруктов, шампанских вин и специй. Аромат нежный, сложный, цветочно-ягодный. Вкус чистый, мягкий, шелковистый, сладковатый, пряный, с ягодной кислинкой – раскрывается постепенно и сильно меняется на протяжении чаепития. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 12 завариваний. Великолепный церемониальный чай для гурманов и искушенных ценителей.",10,6,,60,,80,,,60,,,80,,,,,,,,,,,,,,,,,,,,,60,,,,,,,
"Ту Шуйсянь Чао Ча, 2018",ulun,100,1680,"Сделан в округе Мэйчжоу из весенних побегов сорта Шуйсянь по аутентичной технологии чао ча. В сухом виде: лилово-коричневые фрагменты скрученных почек, тонкие черенки. Аромат тонкий, древесно-ягодный. Настой прозрачный, оттенка красного дерева, в процессе заваривания желтеет. Букет готового чая яркий, многогранный, цветочно-ягодный, с пряными, цитрусовыми и ореховыми нотками. Аромат нежный, теплый, цветочно-ягодный. Вкус плотный, терпкий, сладковатый, с легкой цитрусовой горчинкой, ягодной кислинкой и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4 г на 100 мл. Залейте чай горячей водой, дайте настояться в течение 5-7 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний. Воздействие согревающее, тонизирующее.",2,4,,,40,80,,60,,,,100,,,,,,60,,,,,,,,,,,,,,,,,,,,,,
Бай Му Дань,white,100,2540,"В сухом виде: среднего размера фисташково-зеленые листики с тонкими черенками и тонкие почки с серебристым ворсом. Аромат сдержанный, травянисто-цветочный. Настой прозрачный, очень светлого виноградного оттенка. Букет готового чая свежий, травянисто-цветочный с нотками ягод, зеленых яблок и специй. Аромат свежий, травянисто-цветочный. Вкус плотный, шелковистый, чуть пряный, с тонкой кислинкой, мятной прохладой и освежающим послевкусием. Заваривать горячей водой (85-92°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 8 завариваний. Воздействие освежающее, легкое тонизирующее.",10,6,,,,80,,80,,,,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,60
Ешэн Сяо Чжун,red,92,1470,"Дикорастущий «Сяо Чжун» весеннего урожая 2021 года из чайного района Уишань (провинция Фуцзянь). В процессе обработки прогрет над тлеющими сосновыми углями. В сухом виде: небольшие, тонкие, темно-коричневые жгутики чайных листьев. Аромат сдержанный, фруктово-пряный. Настой прозрачный, каштанового оттенка. Букет готового чая теплый и яркий, фруктово-пряный, с бисквитными, смолисто-дымными и копчеными нотками. Аромат густой и теплый, фруктово-пряный. Вкус сочный, плотный, вяжущий, сладковатый, с фруктовой кислинкой. Устойчивое, освежающее послевкусие. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 4-5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 8 завариваний. Воздействие согревающее, умеренно тонизирующее, в невысокой концентрации – расслабляющее.",1,5,40,,,,60,80,,,80,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,
Эр Цзи Люань Хэй Ча (2015),black,92,1175,"Черный чай «Эр Цзи» («Второй сорт») из Люань (провинция Аньхой) урожая 2015 г. В сухом виде: небольшие темно-коричневые жгутики чайных листиков, их фрагменты и тонкие черенки. Аромат сдержанный, древесный, с нотками осеннего леса. Настой прозрачный, оттенка желтой охры, в процессе заваривания темнеет до коричневого. Букет готового чая выдержанный, фруктово-древесный с медовыми, бальзамическими и ореховыми нотками. Аромат спокойный, фруктово-древесный. Вкус плотный, мягкий, чуть вяжущий, сладковатый, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 8-10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 8-9 завариваний. Отличный выбор для повседневных чаепитий.",3,6,,,,,80,,,,80,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,
Лаохэ Баочжун Лао Ча (1985),ulun,80,18500,"В сухом виде: среднего размера скрученные, красно-коричневые чайные листья тонкими черенками. Аромат очень сдержанный, фруктово-древесный. Настой прозрачный, янтарно-желтого оттенка. Букет готового чая зрелый, многогранный, фруктово-древесный, с бальзамическими, коньячными, пряными и ванильными нотками. Аромат сложный, теплый, фруктово-пряный. Вкус плотный, мягкий, шелковистый, сладковатый, с тонкой кислинкой и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 12 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие согревающее, умеренно тонизирующее.",10,6,,,,,80,,60,,80,,,,,,,,60,,,,,,,,,,,,,60,,,,,,,,
Гаофа Сань Фэнь Хо,ulun,100,3900,"Улун «Гаофа» («Успех»), в процессе обработки запеченный на углях, умеренный огонь. «Сань фэнь хо» буквально означает «три части огня» - так чайные технологи часто называют умеренный прогрев (полная фраза звучит как «три части огня на семь частей чая», а в случае сильного прогрева – «три части чая на семь частей огня», таким образом вкус готового продукта определяется через их соотношение). В сухом виде: среднего размера коричневые жгутики скрученных листьев. Аромат интенсивный, хлебно-пряный с ноткой сухофруктов. Настой прозрачный, виноградного оттенка. Букет готового чая яркий, многогранный, пряно-цветочный, с ореховыми, бисквитными и ягодными нотками. Аромат интенсивный, теплый, пряно-цветочный. Вкус плотный, мягкий, маслянистый, сладкий, с легкой фруктовой кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 10 завариваний. Воздействие согревающее, умеренно тонизирующее.",3,6,60,,,100,,80,,,,80,,,,,,80,,,,,,,,,,,,,,,,,,,,,,
"Таиландский ГАБА Ассам красный чай, дикорастущие деревья. Moychay Tea Forest Project, batch02-2022 (limited 180 pieces), 357 г",gaba,96,15350,"В сухом виде: спрессованные крупные, изогнутые, бордово-коричневые жгутики скрученных листиков с тонкими черенками, бежевые и рыжие почки. Аромат интенсивный, фруктово-цветочный. Настой прозрачный, янтарного оттенка. Букет готового чая яркий, фруктово-цветочный, с нотками осенних листьев, свежих ягод, лугового меда, игристых вин и пряных трав. Аромат теплый, нежный, фруктово-цветочный. Вкус плотный, шелковистый, сладковатый, с ягодной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 10 завариваний. Превосходный чай для искушенных любителей с многогранным вкусом и мощным медитативным воздействием.",3,6,,80,,80,,80,,,,,,100,60,,,,,,,,,,,,,,,,,,,,,,,,,
Е Шэн Янь Ча,ulun,90,2390,"«Дикорастущий Утёсный Чай» сделан из листьев аутентичного чайного куста, в диком виде произрастающего в разных местах уишаньского заповедника. В процессе обработки прошел через умеренную ферментацию и прогрев на углях при относительно невысоких температурах. В сухом виде: среднего размера темно-коричневые жгутики скрученных листиков. Аромат сухого чая теплый, хлебно-пряный. Настой прозрачный, оттенка гречишного меда. Букет готового чая теплый, хлебно-пряный с древесной и яблочной ноткой. Аромат спокойный, глубокий и теплый, на стенках остывающей чашки – нежный, пряно-цветочный. Вкус сочный и мягкий, шелковистый, сладковатый, с легкой лимонной кислинкой. Сочное, освежающее послевкусие. Заваривать горячей водой (95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4-5 гр. на 100 мл. Пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат на протяжении 7-8 заварок. Отличный церемониальный уишанец – мягкий, утонченный, эмоциональный. Понравится всем тем, кто любит утёсный чай, но буйству огня и крепости скал предпочитает их тонкую, цветочную составляющую. Видео-сюжеты, снятые во время последнего осеннего путешествия в заповедник Уишань Прогулка по горам Уишань. Часть 1, Прогулка по горам Уишань. Часть 2.",2,4,,,,,40,60,,,40,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,
"Лао Цзюньшань Цзы Я, 2005",green,94,4560,"Выдержанный зеленый чай «Пурпурные почки с острова Цзюньшань» из провинции Хунань. В сухом виде: тонкие, остроконечные, бурые почки, покрытые серебристым пушком Аромат сдержанный, древесный. Настой прозрачный, виноградно-желтого оттенка. Букет готового чая выдержанный, пряно-древесный с ореховыми и фруктовыми нотками. Аромат спокойный, пряно-травянистый. Вкус плотный, маслянистый, сладковатый, с нежной древесной терпкостью, нюансами специй и сочным послевкусием. Заваривать горячей водой (70-75°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4 г на 100 мл. Для первого раза настоять 30 секунд, после чего, начиная с экспозиции в 5-7 секунд и доведя время выдержки до 2 минут, можно заварить еще 8-9 раз. Воздействие освежающее, легкое тонизирующее, медитативное.",5,4,,,,,40,80,,,60,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,
