title,type,rating,price,description,preparation_time,preparation_amount,Бисквитный,Мёд,Цитрусы,Цветочный,Фруктовый,Пряные травы,Специи,Ржаной хлеб,Древесный,Ягодный,Мятный,Сухофрукты,Осенний лист,Грибной,Сливочный,Ореховый,Бальзамический,Хлебный,Овощной,Землистый,Шоколадный,Горчинка,Копченый,Черносливовый,Темный солод,Минеральный,Травянистый,Табачный,Молочный,Коньячный,Шампанское,Кислинка,Терпкость,Кофейный,Жареные семечки подсолнуха,Сладость,Хвойный,Зеленое яблоко
"Цяому Ци Цзы Бин Шэн Ча (2009), 360 г.",puer,92,6678,"Шэн пуэр от фабрики «Чаннин Мэнтун Иньшань». В качестве сырья использованы побеги чайных деревьев горы Иньшань (округ Баошань) урожая 2009 года. 360-граммовый блинчик средней плотности, разделяется на буро-коричневые скрученные листики, почки и тонкие черенки (незначительное количество). Аромат интенсивный, древесно-бальзамический с фруктовой ноткой. Настой прозрачный, оттенка темного янтаря. Букет готового чая зрелый, многогранный, фруктово-древесный, с бальзамическими и пряными нотками. Аромат яркий, фруктово-бальзамический. Вкус плотный, шелковистый, сладковатый, немного пряный, с сочной древесной терпкостью, травянистой горчинкой, кислинкой зеленых яблок и освежающим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 5-7 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Воздействие согревающее, мягкое тонизирующее. Особенно рекомендуется любителям «фруктовых» шэнов.",2,5,,,,,80,80,40,,80,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,
"Хуан Гуаньинь Хуа Го Сян (Желтая Гуаньинь, Аромат цветов и фруктов)",ulun,80,2405,"«Аромат цветов и фруктов» сделан из весенних побегов чайного куста Хуан Гуанинь (Желтая Гуанинь). Хуан Гуанинь – официальное название гибрида под рабочим номером 105, появившегося в Фуцзяньском отделении Академии сельскохозяйственных наук в результате скрещивания сортов Те Гуанинь и Хуан Цзинь Гуй (другое название Хуан Дан). Селекционные работы, начавшиеся в 1990 г., закончились успехом, и в 1998 г. сорт был официально утвержден к внедрению в чаеводстве провинции Фуцзянь. В сухом виде – изогнутые, коричневые жгутики скрученных листиков среднего размера. Аромат интенсивный, теплый, хлебно-пряный. Настой прозрачный, оттенка темного янтаря. Букет готового чая яркий, хлебно-пряный с цветочными и фруктовыми нотками. Вкус сочный, плотный, сладковатый, с легкой огненной горчинкой и кислинкой сухих ягод. Аромат глубокий и теплый, хлебно-пряный, на стенках остывающей чашки – нежный, медовый. Сочное, долгое послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины для сильно-ферментированных улунов или в гайвани. Пропорция заварки к воде: 4-5 г на 100 мл. Пить проливом, постепенно увеличивая экспозицию. Выдерживает 7 завариваний. Отличный церемониальный чай для самых разных ситуаций и настроений – яркий, многогранный и ароматный. Воздействие согревающее, расслабляющее.",2,4,,,,40,40,60,,,,,,,,,,,,80,,,,20,,,,,,,,,,,,,,,,
Лишань Улун Циньвэй,ulun,0,5900,"Высокогорный улун с горы Лишань, весенний урожай 2023. В сухом виде: небольшие темно-зеленые комочки скрученных чайных побегов. Аромат интенсивный, пряно-цветочный. Настой прозрачный, светлого, зеленовато-желтого оттенка. Букет готового чая свежий, многогранный, пряно-цветочный с фруктовыми и ореховыми нотками. Аромат высокий и нежный, пряно-цветочный. Вкус плотный и гладкий, маслянистый, сладкий, с нюансами специй, легкой терпкостью виноградной кожицы, фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат 12 завариваний. Превосходный чай, выбор гурманов и искушенных любителей.",2,6,,,,80,60,,80,,,,,,,,,60,,,,,,,,,,,80,,,,,,,,,,,
Тэ Гун Люань Хэй Ча (2019),black,92,2785,"Черный чай «Тэ Гун» («Дворцовый, высшее качество») из Люань (провинция Аньхой) урожая 2019 г. В сухом виде: небольшие, изогнутые темно-коричневые жгутики чайных почек. Аромат сдержанный, пряно-древесный, с фруктовой ноткой. Настой прозрачный, оттенка белого винограда. Букет готового чая многогранный, пряно-древесный с нотками осеннего леса, древесных смол и печеных фруктов. Аромат тонкий, фруктово-бальзамический. Вкус плотный, сочный, сладковатый, немного терпкий, с легкой кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 8-10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 7-8 завариваний. Воздействие согревающее, тонизирующее. Идеальный кандидат для закладки на многолетнюю выдержку и развитие.",3,5,,,,,60,60,,,80,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,
"Мэнхай Чэнь Цан Шэн Пуэр (2007), 357 г.",puer,96,15459,"Выдержанный шэн пуэр урожая 2007 года из сырья округа Мэнхай. 357-граммовый блинчик средней плотности, разделяется на буро-коричневые скрученные листики, почки и тонкие черенки (незначительное количество). Аромат сдержанный, древесно-фруктовый. Настой прозрачный, оттенка темного янтаря. Букет готового чая зрелый, фруктово-древесный, с бальзамическими и пряными нотками. Аромат яркий, фруктово-древесный. Вкус плотный, шелковистый, сладковатый, немного терпкий, с легкой горчинкой, фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 5-7 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Воздействие согревающее, мягкое тонизирующее.",2,6,,,,,80,60,40,,80,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,
"Мэнхай Лаошу, 1998",puer,68,14400,"В сухом виде: мелкие жгутики темно-коричневых листиков и рыжих почек. Аромат сдержанный, орехово-древесный. Настой темного, красно-каштанового оттенка. Букет готового чая зрелый, многогранный, ореховый, с бисквитными, фруктовыми и бальзамическими нотками. Аромат густой и теплый, ореховый. Вкус плотный, гладкий, очень мягкий, сладковатый, с кислинкой сухих ягод и бархатистым послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Превосходный выдержанный чай для особого случая.",5,5,40,,,,,,,,60,,,80,,,,100,40,,,,,,,,,,,,,,,,,,,,,
"Moychay Teabar Special (сырье 2016, пресс 2021), 100 г",puer,92,1070,"Сделан из сырья, собранного в чайном регионе Мэнхай. 100-граммовый блинчик средней плотности, состоящий из спрессованных, темно-коричневых и рыжих почек. Аромат сдержанный, древесно-бальзамический. Настой прозрачный, темного, красно-коричневого оттенка. Букет готового чая зрелый, орехово-бальзамический, с нотками сухофруктов, прелых осенних листьев, темного солода и шоколада. Аромат густой, низкий, сложный, орехово-бальзамический. Вкус очень плотный, гладкий, сладковатый, с легкой шоколадной горчинкой, кислинкой сухих ягод, нюансами специй и долгим, бархатистым послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6-8 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Прекрасный выбор для ценителей качественного шу пуэра: насыщенный вкус, многогранный аромат, согревающее воздействие.",2,7,,,,,60,,,,,,,,,,,100,100,,,,60,,,,60,,,,,,,,,,,,,
Любао Люй Ча 2021,black,84,2760,"Зеленый чай весеннего урожая 2021 г. из провинции Гуанси. В сухом виде: небольшие, изогнутые, темно-зеленые жгутики скрученных почек. Аромат интенсивный, пряно-травянистый, с копченой ноткой. Настой прозрачный, светлого виноградно-зеленого оттенка. Букет готового чая свежий, травянисто-цветочный с нотками свежих ягод и печеных каштанов. Аромат нежный, травянисто-цветочный. Вкус плотный, маслянистый, сладковатый, с терпкостью виноградной кожицы, сочной ягодной кислинкой и освежающим послевкусием. Заваривать горячей водой (75-80°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4-5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 6-7 завариваний. Отличный зеленый чай с ярким, многогранным вкусом и энергичным, бодрящим воздействием.",2,5,,,,80,,80,,,,60,,,,,,40,,,,,,,,,,,,,,,,,,,,,,
Гуйчжоу Те Гуаньинь,ulun,0,1860,"Весенний урожай 2023 года. В сухом виде: среднего размера комочки скрученных чайных побегов, оливково-зеленого оттенка, с небольшими черенками. Аромат сдержанный, цветочный. Настой прозрачный, светло-зеленого оттенка. Букет готового чая свежий, травянисто-цветочный с пряными, молочными и фруктовыми нотками. Аромат нежный, травянисто-цветочный. Вкус плотный, шелковистый, сладковатый, с легкой терпкостью виноградной кожицы, ягодной кислинкой и освежающим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 8 завариваний. Воздействие освежающее, мягкое тонизирующее.",5,6,,,,80,60,,40,,,,,,,,,,,,,,,,,,,,100,,40,,,,,,,,,
"Лао Сань Хао Цзюньшань Иньчжэнь, 2005",yellow,100,8160,"Выдержанный желтый чай «Серебряные иглы с острова Цзюньшань» из провинции Хунань. В сухом виде: тонкие, остроконечные, бурые почки. Аромат интенсивный, древесный с копченой ноткой. Настой прозрачный, очень светлого виноградного оттенка. Букет готового чая выдержанный, многогранный, пряно-травянистый с древесными, копчеными, ореховыми и фруктовыми нотками. Аромат нежный, пряно-травянистый с нотками дыма и сухофруктов. Вкус плотный, мягкий и сладкий, шелковистый, с мятной прохладой и сочным послевкусием. Заваривать горячей водой (70-75°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 30-40 секунд, после чего, начиная с экспозиции в 5-10 секунд и доведя время выдержки до 2 минут, можно заварить еще 8-9 раз. Превосходный выдержанный чай, впитавший время, но не утративший яркости красок.",5,5,,,,,,80,,,60,,,60,,,,60,,,,,,,80,,,,,,,,,,,,,,,
"Иу Чунь Цзянь Шэн Пуэр (2009), 355 г.",puer,90,6479,"Шэн пуэр с гор Иу (округ Сишуанбаньна) от фабрики «Чаннин Мэнтун Иньшань», урожай 2009 года. 355-граммовый блинчик средней плотности, разделяется на буро-коричневые скрученные листики, почки и тонкие черенки (незначительное количество). Аромат сдержанный, фруктово-древесный с ореховой ноткой. Настой прозрачный, каштанового оттенка. Букет готового чая зрелый, многогранный, фруктово-древесный, с бальзамическими, осенними, пряными и ореховыми нотками. Аромат яркий, сложный, фруктово-бальзамический. Вкус плотный, гладкий, сочно-терпкий, сладковатый, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 10 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Отличный образец выдержанного шэн пуэра, живой и яркий, несмотря на возраст. Особенно рекомендуется всем тем, кто предпочитает фруктовый вкусо-ароматический профиль.",2,6,,,,,80,60,,,80,,,,80,,,,40,,,,,,,,,,,,,,,,,,,,,
"Габа Шу Ча (Габа шу пуэр, Мойчай.ру, 2020)",puer,84,2760,"Экспериментальная партия шу пуэра, изготовленная в округе Дали (чайное хозяйство Юньлун, высота более 2500 метров) по специальному заказу компании Мойчай.ру при участии специалистов Куньминского университета из сырья весеннего урожая 2020 года. В сухом виде: темно-коричневые жгутики скрученных листиков и рыжих почек. Аромат сдержанный, сливочно-бисквитный. Настой слегка мутный, каштаново-желтого оттенка. Букет готового чая зрелый, многогранный, орехово-древесный с молочными, бисквитными и грибными нотками. Аромат спокойный, низкий, ореховый с грибной ноткой. Вкус плотный, гладкий, приятно вяжущий, с легкой горчинкой бобов какао. Приятное, мягкое послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6-8 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Отличный шу пуэр – насыщенный, многогранный, одновременно мягкий и сочный. Утром поможет проснуться и гармонично влиться в поток нового дня, а вечером – выдохнуть все лишнее и со вкусом расслабиться.",1,7,40,,,,,,,,60,,,,,40,60,80,,,,,,,,,,,,,,,,,,,,,,
"Чэнь Люй Чао Ча, 2017",ulun,0,1420,"Сделан в округе Мэйчжоу по аутентичной технологии чао ча. В сухом виде: лилово-коричневые фрагменты скрученных почек, тонкие черенки. Аромат сдержанный, древесный с ягодной ноткой. Настой прозрачный, оттенка красного дерева, в процессе заваривания желтеет. Букет готового чая выдержанный, многогранный, древесно-ягодный, с цветочными, табачными и пряными нотками. Аромат теплый, сложный, пряно-цветочный. Вкус плотный, терпкий, сладковатый, с ягодной кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4 г на 100 мл. Залейте чай горячей водой, дайте настояться в течение 5-7 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний. Воздействие согревающее, тонизирующее.",2,4,,,,60,,,60,,80,80,,,,,,,,,,,,,,,,,,40,,,,,,,,,,
"Малахит, хэйча из Аньхуа (Moychay.ru, 2017), 1 кг",black,80,452,"Черный чай из Аньхуа (уезд Иян, провинция Хунань) урожая 2017 года. В создании этого чая принимает участие микроб Eurotium Cristatum или Цзинь Хуа (Золотые цветы, разновидность), чрезвычайно полезный для здоровья. Его колонии выглядят как жёлтые крупинки, рассыпанные по поверхности чайного листа. 1000-граммовый брикет средней плотности, легко расслаивается на крупные темно-коричневые и бурые листики с черенками. Аромат сдержанный, пряно-древесный. Настой прозрачный, оттенка желтой охры. Букет готового чая зрелый, пряно-древесный с нотками дубового мха, прелых осенних листьев, печеных фруктов и свежих ягод. Аромат теплый, сложный, пряно-древесный. Вкус мягкий и гладкий, сладковатый, с легкой древесной терпкостью, ягодной кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-8 г на 100 мл. Для первого раза настоять 8-10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 12 завариваний. Отличный выбор для повседневных чаепитий. Воздействие согревающее, мягкое тонизирующее.",3,7,,,,,,80,,,80,60,,,80,,,,60,,,,,,,,,,,,,,,,,,,,,
"Даньцун Чао Ча, 2017",ulun,100,3850,"Сделан в округе Мэйчжоу по аутентичной технологии чао ча. В сухом виде: лилово-коричневые фрагменты скрученных почек, тонкие черенки. Аромат интенсивный, пряно-цветочный. Настой прозрачный, оттенка красного дерева, в процессе заваривания желтеет. Букет готового чая яркий, многогранный, пряно-цветочный, с древесными и ягодными нотками. Аромат высокий, сложный, цветочно-ягодный. Вкус плотный, терпкий, сладковатый, с легкой горчинкой грейпфрута, ягодной кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4 г на 100 мл. Залейте чай горячей водой, дайте настояться в течение 5-7 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний. Воздействие согревающее, тонизирующее.",2,4,,,60,100,,80,,,60,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Гаофа Сань Фэнь Хо,ulun,100,3900,"Улун «Гаофа» («Успех»), в процессе обработки запеченный на углях, умеренный огонь. «Сань фэнь хо» буквально означает «три части огня» - так чайные технологи часто называют умеренный прогрев (полная фраза звучит как «три части огня на семь частей чая», а в случае сильного прогрева – «три части чая на семь частей огня», таким образом вкус готового продукта определяется через их соотношение). В сухом виде: среднего размера коричневые жгутики скрученных листьев. Аромат интенсивный, хлебно-пряный с ноткой сухофруктов. Настой прозрачный, виноградного оттенка. Букет готового чая яркий, многогранный, пряно-цветочный, с ореховыми, бисквитными и ягодными нотками. Аромат интенсивный, теплый, пряно-цветочный. Вкус плотный, мягкий, маслянистый, сладкий, с легкой фруктовой кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 10 завариваний. Воздействие согревающее, умеренно тонизирующее.",3,6,60,,,100,,80,,,,80,,,,,,80,,,,,,,,,,,,,,,,,,,,,,
Гаошань Шаньлиньси,ulun,100,3380,"Высокогорный улун «Шаньлиньси» («Ручей в еловом лесу»). В сухом виде: крупные, оливково-зеленые комочки скрученных чайных побегов. Аромат интенсивный, пряно-цветочный. Настой прозрачный, светлого, зеленовато-желтого оттенка. Букет готового чая свежий, травянисто-цветочный с пряными, ореховыми и фруктовыми нотками. Аромат яркий, пряно-цветочный. Вкус плотный, гладкий, маслянистый, сладковатый, с фруктовой кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат 12 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие освежающее, легкое тонизирующее, самое позитивное.",3,6,,,,80,60,,60,,,,,,,,,100,,,,,,,,,,,100,,,,,,,,,,,
Хуасян Бай Му Дань,white,0,1830,"«Белый Пион – Цветочный Аромат» из провинции Фуцзянь весеннего урожая 2023 г. В сухом виде: оливково-зеленые листики с тонкими черенками и тонкие, пушистые почки. Аромат сдержанный, травянисто-цветочный. Настой прозрачный, очень светлого виноградного оттенка. Букет готового чая свежий, травянисто-цветочный с нотками свежих ягод, мяты и цитрусов. Аромат свежий, высокий, цветочно-ягодный. Вкус плотный, мягкий, шелковистый, с ягодной кислинкой и мятной прохладой, переходящий в долгое, освежающее послевкусие. Заваривать горячей водой (85-92°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 7 завариваний. Отличный выбор для церемониального чаепития – многогранный вкус, чарующий аромат, раскрепощающее воздействие.",7,6,,,60,80,,,,,,80,80,,,,,,,,,,,,,,,,60,,,,,,,,,,,
Сюэ Басянь,ulun,50,1740,"Сильно-ферментированный улун «Сюэ Басянь» («Восемь Бесссмертных»,) осенний урожай 2022 года, средний огонь. В сухом виде: крупные, лилово-коричневые жгутики скрученных чайных листьев. Аромат интенсивный, фруктово-цветочный. Настой прозрачный, светлого оттенка красного дерева. Букет готового чая яркий, цветочно-ягодный с нотками меда, пряных трав и древесных смол. Аромат нежный и теплый, цветочно-ягодный. Вкус плотный, в меру терпкий, пряный, сладковатый, с ягодной кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 9 завариваний. Воздействие согревающее, тонизирующее.",3,6,,80,,80,,,60,,,80,,,,,,,80,,,,,,,,,,,,,,,,,,,,,
Да шу Юцзи Шэн (2019),puer,100,1850,"Шэн пуэр «Органический», в качестве сырья использованы побеги больших чайных деревьев. В сухом виде: большие, бурые, скрученные листья с длинными, тонкими черенками, серебристо-бежевые почки. Аромат сдержанный, фруктово-древесный. Настой прозрачный, светлого виноградного оттенка. Букет готового чая многогранный, пряно-древесный, с цветочными, ореховыми и фруктовыми нотками. Аромат нежный, пряно-цветочный. Вкус плотный и гладкий, маслянистый, сладковатый, с легкой терпчинкой виноградной кожицы, фруктовой кислинкой и сочным послевкусием. Заваривать горячей водой (87-92°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 15 секунд, после чего, начиная с экспозиции в 5 секунд и доведя время до 3 минут, можно заварить 8 раз. Превосходный шэн пуэр с насыщенным, маслянистым вкусом и гармоничным, медитативным воздействием.",5,7,,,,80,60,60,,,80,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,
Те Гуаньинь Дэпин,ulun,90,750,"Улун «Те Гуаньинь» урожая 2023 г. из фермерского хозяйства Дэпин (район Ганьде, уезд Аньси). Сделан по технологии цинсян (легкая ферментация, прогрев при низких температурах). В сухом виде: среднего размера зеленые комочки скрученных чайных побегов. Аромат интенсивный, травянисто-цветочный. Настой прозрачный, светлого желто-зеленого оттенка. Букет готового чая свежий, травянисто-цветочный, с дынной ноткой. Аромат интенсивный, нежный, травянисто-цветочный. Вкус сочный, плотный, маслянистый, с легкой фруктовой кислинкой и тонкой горчинкой, вновь и вновь рождающей сочную сладость послевкусия. Заваривать горячей водой (80-85°С) в фарфоровой гайвани, чайнике из пористой глины или селадона. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 5-7 секунд после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний. Прекрасный выбор, чтобы снять усталость, зарядиться энергией и настроиться на оптимистическую волну.",1,6,,,,80,60,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
Лишивэй Милань,ulun,94,1890,"«Милань» или «Медовая орхидея» – один из самых популярных сортов даньцунов Чаочжоу. Сбор – весна 2019 года, хунбэй – осень 2019 года. Средний огонь. В сухом виде: крупные, темно-лиловые жгутики скрученных чайных листьев с тонкими черенками. Аромат интенсивный, цветочно-ягодный. Настой прозрачный, оттенка красного дерева. Букет готового чая многогранный и яркий, цветочно-ягодный, с нотками древесных смол, пряных трав, молочного шоколада и сухофруктов. Аромат нежный, фруктово-цветочный. Вкус тонкий, сочный и сладкий, шелковистый, чуть вяжущий, с ягодной кислинкой и долгим, освежающим послевкусием. Заваривать горячей водой (85-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 4-5 г на 100 мл. Для первого раза настоять 5-7 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 10 завариваний. Отличный выбор для церемониального чаепития: тонкий, многогранный и ароматный.",3,5,,,,100,80,40,,,,100,,,,,,,,,,,40,,,,,,,,,,,,,,,,,
Жоу Гуй Ба Хао,ulun,90,3400,"Сильно-ферментированный улун из побегов сорта Жоугуй, средний огонь. В сухом виде: крупные, темно-коричневые чайные листья продольной скрутки. Аромат сдержанный, фруктово-бисквитный. Настой прозрачный, оттенка желтой охры. Букет готового чая теплый, многогранный, фруктово-пряный с цветочными, ореховыми и табачными нотками. Аромат теплый, сложный, фруктово-пряный. Вкус плотный, маслянистый, сладковатый, минеральный, с легкой фруктовой терпчинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (92-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 7 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие согревающее, медитативное.",3,6,,,,80,80,80,,,,,,,,,,60,,,,,,,,,,,,40,,,,,,,,,,
"Халькопирит, хэйча из Аньхуа (Moychay.ru, 2015), 1 кг",black,90,592,"Черный чай из Аньхуа (уезд Иян, провинция Хунань) урожая 2015 года. В создании этого чая принимает участие микроб Eurotium Cristatum или Цзинь Хуа (Золотые цветы, разновидность), чрезвычайно полезный для здоровья. Его колонии выглядят как жёлтые крупинки, рассыпанные по поверхности чайного листа. 1000-граммовый брикет средней плотности, легко расслаивается на крупные темно-коричневые листики, их фрагменты и тонкие черенки. Аромат сдержанный, древесный. Настой прозрачный, красно-каштанового оттенка. Букет готового чая зрелый, древесный с нотками осенних листьев и печеных фруктов. Аромат теплый, древесный. Вкус мягкий и гладкий, сладковатый, с кислинкой сухих ягод и освежающим послевкусием. Заваривать горячей водой (90-95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-8 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний. Хороший выбор для повседневных чаепитий. Воздействие согревающее, мягкое тонизирующее.",5,7,,,,,40,,,,80,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,
"Шу пуэр ""Иу-Шушенский"" (2022)",puer,64,595,"В сухом виде: небольшие, коричневые, скрученные листики и их фрагменты, тонкие черенки. Аромат сдержанный, древесно-ореховый. Настой темного каштанового оттенка. Букет готового чая зрелый, орехово-древесный, с хлебными, осенними и пряными нотками. Аромат теплый, орехово-древесный. Вкус плотный, мягкий, бархатистый, с легкой горчинкой какао-бобов и нюансами специй. Заваривать горячей водой (95°С) в чайнике из пористой глины. Пропорция сухого чая к воде: 7-8 г на 100 мл. Для первого раза настоять 15 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 7 завариваний. Отличный выбор для повседневных чаепитий – насыщенный и мягкий вкус, согревающее, умеренно тонизирующее воздействие.",5,7,,,,,,,40,,80,,,,60,,,60,,60,,,,,,,,,,,,,,,,,,,,
Хошань Инь Чжэнь (весна 2021),yellow,88,9360,"«Серебряные иглы горы Хо» из провинции Аньхой, сделан в апреле 2021 г. в небольшом фермерском хозяйстве, расположенном на высоте 800 м в районе пика Цзиньчжу (Золотого Бамбука). В сухом виде: тонкие, остроконечные иголочки оливково-зеленых почек. Аромат тонкий, пряно-травянистый с бисквитной ноткой. Настой прозрачный, золотистого оттенка. Букет готового чая свежий, утонченный, травянисто-цветочный с пряными, бисквитными, ореховыми и ягодными нотками. Аромат нежный, томный, многогранный, пряно-цветочный. Вкус тонкий, сочный, шелковистый, сладковатый, с легкой ягодной кислинкой. Долгое, сочное послевкусие. Заваривать горячей водой (80°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 9 завариваний. Отличный выбор для церемониального чаепития – многогранный, утонченный, долгий.",3,5,60,,,40,,,,,,20,,,,,,60,,,,,,,,,,,60,,,,,,,,,,,
