country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition,century
Italy,1911,14988,"ROME 1911 - BETWEEN VIA G. BRANCA, B. FRANKLIN AND THE TIBER",885,260,268,41.879605,12.47226,885 silver and bronze coins: Antoninus Pius - Gallienus (AD 260-268).,NA,III century
Bulgaria,1977,4190,SLATINA 2,70,253,253,43.254,24.73,"Unknown initial number of coins. 70 pieces are kept in the museum of Lovech: 12 denarii, 29 antoniniani, 29 provincial bronze coins: Septimius Severus - Aemilian (AD 253).","Museum of Lovech, department of Archaeology, Bulgaria; inv.nos. 1675-1676",III century
Greece,1971,6875,THESSALONICA 1971,3,253,268,40.64,22.944,"The hoard comprised 3 Roman Provincial coins: Thessalonica (1 pseudo-autonomous, 1 Commodus, 1 Alexander Severus), found in a grave in the west cemetery of Thessalonica (area of Ramona).","Archaeological museum, Thessalonica",III century
Romania,1851,2657,BOCŞA ROMÂNĂ,119,251,251,45.37,21.71,"Unknown originally number of coins. 119 silver coins: 89 antoniniani (radiates), 27 denarii and 3 uncertain silver denomination: Vespasian - Trajan Decius (AD 251). Hobbs estimates a silver weight of 149.4-301.7 g.",Dispersed,III century
Slovenia,1934,2896,DVOR,322,260,268,45.808,14.968,(c. 400) 322 antoniniani/radiates: Trajan Decius - Gallienus (AD 257-258); silver weight: 87.9 - 401.5g+,"National Museum Ljubljana, Slovenia (227 coins); Archaeological Museum Zagreb, Croatia (95 coins); dispersed",III century
Belgium,1953,9233,GRAND HALLEUX,40,217,218,50.326,5.907,118 coins : 114 bronzes and 4 denarii (1 nummus of Constantin intrusive),NA,III century
Greece,1937,6711,ATHENS 1937 AGORA,16,276,282,37.975,23.7219,"The hoard comprised 16 radiates from Aurelian to Probus, found on the Agora in Athens beneath the post-Herulian wall, lost during the construction of that wall.",Agora museum,III century
Switzerland,2012,9392,WEINFELDEN TG 2012,30,271,274,47.574,9.104,"Found during construction work, supervised by archaeologists. Among other coins ca. 30 poorly preserved radiates, probably a purse (?), mainly imitations of the Gallic Empire (Tetricus I), plus one Divo Claudio II (altar, cf. RIC V.1, p. 233, no 261 (bust K).","Amt für Archäologie Thurgau, Frauenfeld",III century
France,1867,5928,LA CHAPELLE-DES-MARAIS,904,275,276,47.447403,-2.243362,"The hoard comprised a whiteware jug containing between 800 and 900 coins (or 2,000 according to De Closmadeuc): Philip I - Tacitus (Ad 275-276).","Musée départemental d'archéologie , Nantes, France (900 coins and sherds from the vessel)",III century
Luxembourg,1500,3896,SEPTFONTAINES 1500-1600,23,271,274,49.7002746,5.966883,Unknown original number of coins. Thre is some scarce information on 23 antoniniani (radiates): Claudius II - Tetricus I (AD 271-274).,Collège des Jésuites à Luxembourg,III century
Croatia,1895,3807,MEDAK,100,270,275,44.450055,15.496686,"Hoard of circa 100 antoniniani (radiates), of which only 39 pieces were seen: Gallienus (sole) - Aurelian (AD 270-275).",AM Zagreb (39); dispersed,III century
Slovenia,1977,3001,PTUJ 1977 - RABELČJA VAS,13,216,217,46.44,15.872,13 denarii: Vespasian - Caracalla (AD 216); silver weight: 24.9-37.2g.,"Pokrajinski muzej Ptuj-Ormož, Slovenia",III century
France,1868,3754,LACHELLE,1335,269,271,49.444,2.733,"The hoard comprised an amphora containing 1,400 antoniniani (radiates) from Gordian III to Victorinus (AD 269-271). A catalogue exists for 1,335 antoniniani (radiates). Hobbs estimates a silver weight of between 421g and 1,749g.",NA,III century
France,1802,3637,COULANGES-LÈS-NEVERS,353,253,260,47.022423,3.209352,"353 coins, among 1 aureus of Septimius Severus, found with two bronze vessels: Marcus Aurelius - Valerian I and Gallienus (Valerian I) (AD 253-260). Together were found two gold rings and a silver necklace.",NA,III century
Netherlands,1994,10042,VLAARDINGEN,27,250,250,51.909,4.339,27 silver coins of unknown denomination and issuer. According to the NUMIS the tpq is around AD 250.,NA,III century
Spain,2006,12913,LA LLOSA,21,244,249,41.0653,1.0514,"21 coins found hidden behind in a wall whole in a Roman villa: 1 antoninianus (radiate), 18 sestertii, 2 asses: Domitian - Philip I (AD 244-249).",NA,III century
France,1801,3167,BORDEAUX 1801 1,42,258,258,44.842039392963,-0.57549745600984,42 aurei: Vespasian - Valerian I and Gallienus (AD 258); Gold weight: 237.9 g.,NA,III century
Turkey,1960,3383,PERGAMUM 1960,460,258,260,39.131321054552,27.185093644778,"Hoard of 460 coins: 446 antoniniani (radiates) from Elagabalus to Gallienus, 11 denarii from Caracalla to Gordian III and 3 Provincial bronzes (Septimius Severus of Hadrianoi and Gordian III of Metropolis).","National Museum, Athens, Greece (124 coins and the list of the entire hoard)",III century
Serbia,1884,3128,VOLUJA-DUBOKA,220,222,235,44.489,21.781,(220) 175 silver coins: Antoninus Pius - Severus Alexander (AD 222-235) + silver vessel; silver weight: 309.9-499.3g+,NA,III century
Bulgaria,1933,10270,TSENOVO,290,222,235,43.538,25.655,"(1200) 290 denarii: Otho - Severus Alexander (AD 222-235). Found together with: 1 gold torque of twisted wire, 2 silver torques, 2 silver bracelets, 10 silver appliques, 1 silver brooch, 1 silver ring with inscription.","National Archaeological Institute with Museum, Sofia, Bulgaria; inv. no. LXXXIX (1934)",III century
France,1892,7021,ORMOY-LA RIVIÈRE,124,270,275,48.404,2.149,"The hoard comprised 224 coins from Nerva to Aurelian. This included 28 sestertii from Nerva to Septimius Severus, 1 worn dupondius or as and 95 radiates from Gordian III to Victorinus and Aurelian.",NA,III century
Bulgaria,1955,9744,TSONEVO 1955,36,244,249,43.033,27.439,(36) 34 provincial bronze coins: Septimius Severus - Philip (AD 244-249).,"Archaeology Museum, Varna, Bulgaria; inv.nos. 2428-2463",III century
Tunisia,1965,5365,FADHILINE,4887,271,274,35.64,10.992,"4,887 antoniniani radiates found in a jug in a stone quarry: Elagabalus - Tetricus I (AD 271-274).",NA,III century
France,1995,12788,EU 1995,1616,276,282,50.022,1.466,1.616 antoniniani (radiates) found in a ceramic vessel which were deposit as a foundation offering beneath the theater orchestra: Gallienus (sole) - Probus (AD 276-282).,NA,III century
Germany,1889,3106,PFÜNZ,94,232,232,48.88,11.26,"A hoard of 94 denarii, ranging from Antoninus Pius to Severus Alexander, found at the Roman fort Vetoniana, inside the enclosure wall of the temple Jupiter Dolichenus. The hoard included objects as well.",NA,III century
Israel,1993,7706,KEFAR BARA,94,219,222,32.094,34.961,"A hoard of 94 silver coins, comprising 78 tetradrachms (dated between AD 69 and AD 219-222), 16 denarii, and 1 antoninianus (radiate).",Israel Antiquities Authority (IAA 59146-59239),III century
France,1885,3554,AUBIGNY-AU-BAC,377,260,269,50.2627,3.1645,The hoard comprised 377 antoniniani (radiates) of which only 198 were studied by Debray: Gordian III - Tetricus I (AD 271-274). Hobbs estimated a silver weight of between 102.8-470.3g.,NA,III century
France,1977,8699,GILLY-SUR-ISÈRE,4,222,235,45.66,6.343,"4 bronze coins: Hadrian - Severus Alexander (Julia Mamaea) (AD 222-235). Found together with an iron scale, a bronze weigh and scale pan fragments. Most likely ot a set for weighing.",NA,III century
Italy,1929,3492,ULASSAI,11,238,244,39.8111464,9.4995256,10 denarii and 1 sestertius: Vespasian - Gordian III (AD 238-244); silver weight: 15.6-28g.,NA,III century
France,1760,5588,ARDRES,401,260,269,50.854,1.977,The hoard comprised 401 antoniniani (radiates) terminating in an issue of Postumus (AD 260-269).,NA,III century
Slovenia,1878,3154,BELTINCI,28,258,259,46.608,16.237,28 antoniniani (radiates): Gordian III - Valerian I (AD 258-259); silver weight: 35.0g.,Dispersed.,III century
Spain,1933,4828,CLUNIA 1933,32,283,284,41.7865294,-3.3663273,"The hoard comprises 32 antoniniani (radiates) from Aurelian to Numerian). The first publication by Taracena notes 1 coin of Aurelian and 2 of Numerian. However, Gurt notes 2 examples of Aurelian and 1 of Numerian.",NA,III century
Portugal,1960,13011,SAMPÃO,377,286,286,39.055018,-7.435817,A suspicious hoard as there is very confusing information whether there is a hoard or more hoards put together following the excavations in the area of a Romano-Visigothic necropolis:,"Museu Nacional de Arqueologia, Lisboa, Portugal",III century
Syria,1936,9764,DURA EUROPOS 1,788,253,256,34.747,40.73,"A hoard of 788 tetradrachms (Caracalla - Trebonianus Gallus), denarii (Julia Mamaea) and antoniniani (Caracalla - Gallienus) found during the excavations at Dura Europos, in a jar under the embankment beside the Palmyra Gate.",Yale University,III century
"England, United Kingdom",1979,14895,SPROTBROUGH,8,268,270,53.503031,-1.2024234,"Eight radiates declared Treasure Trove in 1980, otherwise unpublished. Not part of the Sprotbrough 1980 hoard.",NA,III century
France,1984,7542,VARZY,8,270,270,47.359,3.388,"The hoard (a purse?) comprised 8 coins of Gallienus, Postumus, Victorinus and Quintillus.",NA,III century
Spain,1940,4770,DENIA,669,240,240,38.8387992,0.1050557,"The hoard comprised a ceramic container, the characteristics of which are unknown which contained 667 sestertii, one dupondius from Vespasian to Gordian III and one Provincial bronze of Hadrian.","Museo Arqueologico Provincial de Alicante, Spain",III century
France,1978,3816,MONTCORNET,372,269,271,49.695,4.015,The hoard comprised 372 coins that were fused together in a single lump. They comprised 1 denarius and 371 antoniniani (radiates) from Valerian I to Victorinus. The mint distribution is given in TAF (Rome: 210; Cologne: 93; Trier: 24) but not related to issues of particular emperors. Hobbs estimates a silver weight of 100g to 111.0g.,NA,III century
Austria,1842,13178,HELPFAU,24,257,259,48.158,13.129,"From 57 coins found on the excavated area, according to B. Prokisch 24 coins may have been part of a hoard: Caracalla - Valerian I and Gallienus (AD 257-259). A gold bracelet was found with these coins.","Oberösterreichischen Landesmuseum, Linz, Austria",III century
Italy,1950,16206,NAVE,14,244,247,45.978,12.5036,The hoard includes 6 denari and 8 antoniniani (radiates) from Trajan to Philip I (AD 103-247) kept in a private collection.,Private collection,III century
Luxembourg,1948,3990,BLUMENTHAL,43,276,282,49.745,6.266,The hoard was found in a Gallo-Roman cemetery scattered over an area of some metres and comprised an unknown number of coins. 43 were recovered by private individuals and recorded by FMRL: Valetian I and Gallienus - Probus (AD 276-282).,NA,III century
Germany,1850,17349,COTTBUS,13,258,268,51.756249,14.331121,"A hoard of 13+ Roman coins (Caracalla - Gallienus), found after 1850 during house construction in Cottbus.",NA,III century
Croatia,1970,17394,VIGANJ,16,270,270,42.984789,17.100501,16 holed antoniniani (radiates) ranging from Valerian I and Gallienus to Quintillus (AD 270).,Private collection (16); dispersed (?),III century
France,1874,3639,COUSOLRE,300,260,269,50.2463819,4.149606,There is debate over the number of coins found. Jennepin states the total as being 100; Bernier 300: Gordian III - Postumus (AD 260-269); silver weight: c.41.5-186.5g.,NA,III century
Switzerland,1854,6557,MUTTENZ BL 1854,2045,273,273,47.539,7.634,"Hoard found during railway construction work, probably from the area of the site of a Roman villa rustica. It comprisesd at least 2114 coins, but no more than 2300. Coins run from Valerian to Aurelian, mainly Gallienus and Claudius II. Reported coins of Tacitus, Probus and Diocletianus (dated 289) seem to be intruders from the Reichenstein hoard (Schaub-Gysin 1930, p. 70).","Archäologie Baselland, Historisches Museum Basel",III century
Russia,1987,18334,ANAPA 1987,517,234,238,44.8964,37.3092,517 bronze and electrum Bosporan coins: Rhescuporis II - Ininthimeus (AD 238).,NA,III century
Romania,1890,2654,CÎINENI-CĂLINEŞTI,234,244,249,45.498,24.298,"(235) 234 silver coins, denarii and antoniniani (radiates): Hadrian - Philip I; silver weight: 294.1-665.3 g.",NA,III century
France,1955,7406,AMIENS 1955,24,251,253,49.894,2.299,"The hoard was found in a well under the Roman ramparts and comprised 18 denarii from Septimius Severus to Severus Alexander and 8 antoniniani (radiates) from Philip I to Trebonianus Gallus. All the coins were from the mint of Rome, with the exception of a denarius of Severus Alexander from Antioch and two denarius copies of Caracalla and Severus Alexander.",NA,III century
Libya,1939,4966,SABRATHA - REGION 3 1939,301,276,282,32.807,12.483,301 antoniniani (radiates): Postumus - Probus (AD 276-282).,NA,III century
India,1928,18026,GUMADA,23,202,210,18.9,83.466667,"This hoard of twenty three coins was found in 1928, and it consists mostly of cast imitations of the second-century aurei. Many of them are mould-linked.","Madras Museum, Chennai",III century
Sweden,1858,15544,HALLFREDA,7,222,235,57.566506,18.392411,"7 denarii: Trajan 1, Marcus Aurelius 1, Severus Alexander 1, uncertain 4.","Swedish History Museum, Stockholm (inv.no. 2480)",III century
Belgium,1949,8231,FROIDFONTAINE,140,217,218,50.06,5,"140 bronze coins: 130 sestertii, 10 dupondii: Vespasian - Macrinus (AD 217-218).",NA,III century
France,1907,7000,LES MUREAUX,330,233,233,48.99,1.912,The hoard comprised 327 sestertii and 3 dupondii from Galba to Severus Alexander with a tpq of AD 233.,NA,III century
Romania,1969,2692,ADAMCLISI 1969,1548,204,204,44.091,27.944,"1,548 denarii found with a ceramic vessel: Nero - Septimius Severus (AD 204); silver weight: 2,788.4-4,765.7 g.","Institute of Archaeology, Bucharest, Romania",III century
Belgium,1940,8516,MOUSTIER,49,251,253,50.656,3.62,21 denarii and 28 antoniniani (radiates): Septimius Severus - Trebonianus Gallus (AD 251-253).,NA,III century
Romania,1898,3211,DIOSIG,65,257,257,47.302009,21.997831,65 antoniniani (radiates): Elagabalus - Valerian I and Gallienus (AD 257); silver weight: 82.6-167.6 g.,NA,III century
France,1845,3730,ITANCOURT,615,260,269,49.807,3.346,615 antoniniani (radiates): Gordian III - Postumus (AD 260-269); silver weight: 185.4-767.8g.,NA,III century
Serbia,1963,3429,SINGIDUNUM,2445,257,257,44.821093927601,20.455572381471,"The hoard comprised 2,445 silver coins (denarii and antoniniani-radiates) from Septimius Severus to Valerian I (AD 257) found in a lead container.","Museum, Belgrade, Serbia",III century
Spain,1986,4780,PECIO CABRERA,967,256,257,39.1514,2.9339,"967 coins, found in an amphora on a shipwreck: Domitian - Valerian I and Gallienus (AD 256-257).",NA,III century
Spain,1985,12918,VALENCIA 1985,4,249,251,39.473981258732,-0.37424929717227,"The four coins appeared together in the west corner, belonging to a room structure erected with walls of opus vittatum.",NA,III century
France,1835,7088,BESMONT,150,251,251,49.158,2.44,The hoard comprised a small red ceramic vessel with a lid containing approximately 150 coins of the second and third century AD. It was probably a hoard of denarii and antoniniani (radiates).,NA,III century
France,1846,5705,ROUEN 1846,449,286,293,49.442,1.098,"The hoard comprised between 300 and 400 Roman coins, stuck together with corrosion products: Gallienus (sole) - Allectus (AD 286-293). Approximately 80 coins were destroyed during cleaning. Just over 220 coins were identified by A. Deville. In 1846, a further 4 or 5 argentei (?) and 40 antoniniani (radiates) said to be from the same hoard were noted by Joseph Curt. In 1862, Charles Roach Smith published an aureus from a Continental mint (RIC 621) from the Warne Collection which was reputed to be from the same hoard. The stated provenance for this coin should be treated with some caution. The nummus of Constantine I is also an intruder.","Musée des Antiquités, Rouen; Muncipal Library of Rouen; Cabinet des Médailles de la Bibliothéque Natinoale, the Musée de Boulogne-sur-Mer, the British Museum (fewer than 10 coins), the Ashmolean Museum (fewer than 3 coins",III century
Belgium,1855,3720,HOWARDRIES 1855-1856,43,260,269,50.506,3.356,43 antoniniani: Gordian III - Postumus (AD 260-269); silver weight: 12.6-52.8 g.,"Town museum, Mons, Belgium",III century
France,1838,7211,CRISOLLES,116,284,293,49.622,3.014,"The hoard comprised a greyware vessel containing between 1,500 and 1,800 antoniniani (radiates) and 3 sestertii of Divus Antoninus Pius, Severus Alexander and Postumus.",NA,III century
France,1996,5929,LA CHAPELLE-DES-MARAIS,200,238,244,47.447403,-2.243362,"The hoard was found in a ceramic urn which had been placed in a rectangular cavity under a large flat stone. Within the urn, were 100 small gold Roman coins and 200 in silver and bronze, as well as some bones. The hoard was found by a farmer when he lifted a large flat stone in a field which was bothering him. The farmer sold the coins to a collector with the exception of one coin each in gold, silver and bronze.",NA,III century
Austria,1996,13268,MAUTERN AN DER DONAU,9,251,251,48.393,15.577,"9 coins found near a broken money-box: 5 antoniniani, 2 denarii, 1 sestertius, 1 unidentified denomination: Septimius Severus/Caracalla - Trebonianus Gallus (AD 251-253).",NA,III century
Romania,1949,9164,AMĂRĂȘTII DE JOS,1333,238,244,43.955,24.164,"1,333 silver coins from Vespasian to Gordian III (AD 238-244). No description of coins.","Biblioteca Academiei, Cabinetul Numismatic, Bucharest, Romania",III century
Belgium,1873,8206,BARBENÇON,5,253,260,50.222,4.284,5 antoniniani (radiates): Philip I - Valerianus I (AD 253-260).,"Archaeological Museum, Namur, Belgium (5 coins)",III century
Romania,1961,2631,BÂRCA 1961,315,243,244,43.97,23.61,"315 silver coins found with a ceramic vessel: 297 denarii, 18 antoniniani (radiates): Marcus Aurelius - Gordian III (AD 243-244); silver weight: 439.5-814.6 g.","Muzeul Olteniei, Craiova, Romania",III century
Denmark,2013,20018,TAGESGAARD,114,211,212,54.837869971603,11.360479963193,Denarius hoard consisting of 114 denarii found through metal detectoring and excavation. Otho to Caracalla. 119 fragments in total.,NA,III century
France,1911,5628,NEUVILLE-SOUS-MONTREUIL,26,260,269,50.4841,1.7769,"Hoard was found at a brickworks called Les Caves du Roi, between the road from Paris to Calais and Estrées and on the route of the trainline towards Berck. Three sestertii were overstruck upon pieces of Antoninus Pius (1) and Marcus Aurelius (2). Together wuth These coins were found: a coin-die (!); a pickaxe (dolabra); a spearhead.",NA,III century
Israel,1993,7739,AVDAT 1993,6,215,217,30.794535073648,34.773853730908,The hoard comprised 5 tetradrachms (Trajan-Caracalla) and 1 denarius (Faustina II).,Israel Antiquity Authority (IAA 58824-58827; 58829-58830),III century
Turkey,1966,9117,SATALA?,17,282,283,40.028,39.598,Said to have been found at Satala. The hoard comprised 17 antoniniani (radiates) dated between the reigns of Valerian I and Carus.,"Erzurum Museum, Turkey",III century
Bulgaria,1951,12119,BRESTNIK,13,270,275,42.055,24.767,"While ploughing, a ceramic vessel with 13 antoniniani of Aurelian was found.",NA,III century
Georgia,1931,5333,SEPIETI,417,222,235,42.2888,42.2344,"A hoard of approximatively 400 silver coins discovered within a ceramic vessel, comprising a large majority of denarii (Trajan - Severus Alexander) and some Cappadocian drachms (up to Caracalla). The hoard was dispersed. Different accounts exist of its content, with Dundua 1979 publishing the 377 coins in the National Museum in Tbilisi (12 Cappadocian drachms and 365 denarii) and Zograf 1945 listing 417 coins (10 Cappadocian drachms and 407 denarii).","National Museum of Georgia, Tbilisi",III century
Bulgaria,1980,10337,TRESKAVETS,29,222,235,43.1652,26.3219,Unknown number of silver coins. 29 coins entered the museum collection in Targovishte: Vespasian - Severus Alexander (AD 222-235).,"History Museum, Targovishte, Bulgaria; inv.no. 1336 1-29",III century
"England, United Kingdom",1872,14825,BECCLES,19,274,282,52.4543,1.560318,"A small barbarous radiate hoard in the British Museum with the provenance ""Beccles, Lowestoft, 1872"". No further information.",NA,III century
Romania,1995,3135,ALBA IULIA 1995,130,244,246,46.067,23.57,"130 silver coins: 109 denarii, 21 antoniniani: Commodus - Philip I (AD 244-246); silver weight: 187.6-294.9 g","Union Museum Alba Iulia, Romania",III century
France,1886,7301,LUSIGNY 18869,7,249,251,46.589,3.489,"The hoard comprised an unknown number of Roman coins, which was divided in two by the finder. One part was melted down and used to make buttons, chains and a watch. The other part included 3 sestertii and 5 radiates from Trajan to Trajan Decius. It is possible that this hoard is part of one known as Lusigny A.",NA,III century
"England, United Kingdom",2014,14593,HOLT II,78,281,282,50.826538,-2.0013681,IARCH record for scattered hoard of radiates (for full details see DOR-5D3543). Another hoard was previously found on the same field in 2013 (2013 T221 'Holt') with an addenda found in 2014 (2014 T962).,NA,III century
France,1836,5835,AIGNÉ,900,222,231,48.076,0.116,"The hoard was found in a barrel or box and comprised approximately 900 bronze coins arranged in stacks. The first account of the hoard gives the hoard as ranging from Domitian to Commodus, with coins of Hadrian and the Antonines (with the exception of Commodus) being particularly numerous. A catalogue of 36 of the sestertii was created. In 1843 or 1844, it was noted that there were also two later coins in the hoard. The hoard was dispersed immediately amongst collectors, with a small number of worn coins kept by the finder. The Musée du Mans acquired some coins (which are now mixed in with the La Quinte hoard).",Musée du Mans (coins are now mixed in with the La Quinte hoard),III century
Denmark,1900,18870,JØRGENSMINDE,2,286,296,56.54673,9.93224,"Two provincial coins, minted in Alexandria (Diocletian and Maximian), found on a field in ca. 1900.",On file in Copenhagen,III century
"England, United Kingdom",1979,25,BATH ENVIRONS,1807,293,296,51.364,-2.44,"A hoard found in 1979 to the north west of Bath and thought to be complete except for six coins. Very little is known about the discovery of the hoard, except that it was associated with a few fragments of lead which may be derived from a container. 1'807 of the coins were cleaned and catalogued prior to the resale and dispersal of the hoard; 1805 antoniniani, 1 denarius and 1 quinarius, ranging from Gallienus to Allectus.",British Museum (part); Unknown (part),III century
Luxembourg,1860,3636,CONTERN 1860,109,260,269,49.5859,6.2035,The hoard comprised 109 antoniniani (radiates) from Gordian III to Postumus and was found in the corner of a Roman building uncovered during ploughing. Hobbs estimates a silver weight of between 30.4g and 135.3g.,NA,III century
Bulgaria,1987,10457,ONOGUR,38,268,270,43.821,27.586,38 coins: 9 antoniniani and 29 provincial bronzes found within the ruins of an ancient building: Macrinus - Claudius II (AD 268-270).,"Regional History museum, Dobrich, Bulgaria; inv.no. I 2761",III century
"England, United Kingdom",1981,14940,HOUSESTEADS (HOARD 2),4,275,285,55.006116,-2.3298604,"Hoard 2 from Housesteads. Brickstock and Casey in Rushworth ed. 2009, 375 describe the hoard thus: ""consists of four Radiate Copies found corroded together (SF No. 9396) in 1981 in H14:4:7, the chalet barrack phase of Building XIV. The identifiable prototypes of the copies are issues of Tetricus I and II (AD 270-73). Deposition may have taken place early in the period AD 273-86 (Period 19) since the copies are of large module and relatively unworn.""",NA,III century
"England, United Kingdom",2013,14831,CHRISTCHURCH,432,272,285,52.551,0.16663672,"IARCH record for a hoard of objects from Christchurch, Cambridgeshire (CAM-F7C941).V. Drost has identified a possible hoard of 3 silver and plated denarii, 18 copper alloy sestertii and sestertius fractions and 411 copper alloy radiates and barbarous radiates within the group. He writes: ""432 coins were submitted as a potential Treasure case together with various metal and lead objects (2 copper alloy rings, 1 copper alloy lump, 5 lead fragments). It cannot be proved that those objects were originally part of the hoard (the rings are clearly modern) and they have therefore been excluded.""",NA,III century
Bulgaria,1964,2991,OPAKA 3,47,249,251,43.447,26.174,"47 silver coins: 4 denarii, 4 antoniniani: Caracalla-Trajan Decius (AD 249-251); silver weight: 70.4-108.5 g.","History Museum Targovishte, Bulgaria. inv.no. 170",III century
France,1864,3761,LE MANS 1864,838,260,269,48.003,0.191,"The hoard was found deposited in an old wall and comprised 838 antoniniani (radiates). Hucher compiled a catalogue of 810 coins: Trajan Decius - Postumus (AD 260-269). Hucher acquired 351 coins for the Musée du Mans (Manuscript of entries 1863-1909, p. 4 and 5) and the Hospice kept 487 coins.Silver weight: 227.2-1046.5 g.",Musée de Mans,III century
Italy,1921,13799,TALANA,676,253,268,40.041486,9.497094,676 Roman imperial bronzes found in the ground: Trajan - Valerian I and Gallienus/Gallienus (sole) (AD 253-268).,NA,III century
France,1826,7349,SAINT-BEAUZIRE,600,253,260,45.85,3.182,The hoard was found in a small wooden box and comprised between 5 and 600 antoniniani (radiates) from Gordian III to Valerian I and Gallienus (AD 253-260).,NA,III century
Bulgaria,1935,10320,KREPCHEA 1,156,249,251,43.482,26.135,1200 denarii found in ceramic vessel. 156 pieces entered the museum collection in Svishtov: Septimius Severus - Trajan Decius (AD 249-251).,"History Museum, Svishtov, Bulgaria; inv. nos. 1072-1142",III century
Bulgaria,1979,12151,SHISHMANTSI,101,244,249,42.223,24.997,"101 coins: 21 denarii, 74 antoniniani, 6 provincial bronzes: Marcus Aurelius (Lucius Verus) - Philip I (AD 244-249).","Museum of Archaeology, Plovdiv, Bulgaria; inv. no. 2780",III century
France,1892,6132,MERCY,602,260,269,46.458,3.519,The hoard comprised a greyware vessel containing 600 sestertii from Trajan to Marcus Aurelius. A further sestertius of Marcus Aurelius was overstruck with a double sestertius of Postumus. The coins were arranged in textile bags. Fragments of the bags survived where coins touched the walls of the vessel.,NA,III century
Germany,1879,17175,WINNEFELD,133,259,268,51.693216,9.453597,"A hoard of ca. 150 Roman bronze coins (Trajan - Septimius Severus), found in Winnefeld while planting trees. 133 coins were acquired by the museum in Hannover, 117 of which can still be traced. Several coins are badly preserved and identifications are tentative.",NA,III century
France,1859,3523,AIGUILLON,1173,271,274,44.3236,0.3537,"1,173 antoniniani (radiates) found with a ceramic vessel: Valerian I and Gallienus - Tetricus I (AD 271-274); silver weight: 317.7-1465.3g.","Musée d'Agen, France",III century
Bulgaria,1963,3256,GORNI DUBNIK,40,249,251,43.379,24.351,"Unknown initial number of coins. 40 silver coins: denarii, antoniniani: Caracalla - Trajan Decius (AD 249-251); silver weight: 51.2-99.8 g.","Regional History Meseum, Pleven, Bulgaria; inv.nos. 1410-1414",III century
Greece,1988,5403,MYTILENE,50,251,253,39.107,26.557,"A hoard of 50 coins found in a Roman building: 18 antoniniani (radiates), 4 denarii, 3 sestertii, 1 dupondius, 24 provincial bronzes: Antoninus Pius - Trebonianus Gallus (AD 251-253).",Mytilene Museum,III century
Algeria,1896,4885,CHEURFA,120,244,249,36.721,7.554,The hoard comprised 120 sestertii from Vespasian to Philip I (AD 244-249).,NA,III century
Italy,1911,14245,ROME 1911 - TESTACCIO,758,260,268,41.878665,12.473866,758 coins from Augustus to Gallienus (sole) (AD 260-268).,"Medagliere del Museo Nazionale Romano, Roma, Italy",III century
France,1967,12783,COLONNE 1967,1898,296,297,46.884,5.575,"1,898 coins: 2 denarii, 1,895 antoniniani (radiates), 1 nummus: Valerian I - Tetrarchy I (AD 296-297).","Musée d'Archéologie de Jura, Lons-le-Saunier, France",III century
Germany,2002,7430,XANTEN 2002 2,5,235,236,51.665,6.447,The hoard was found during the excavation of the courtyard of House L in Insula 27 at Colonia Ulpia Traiana. It comprised 5 denarii of Maximinus dating to AD 235-236. The excavation archives provide no further details about the circumstances of discovery.,NA,III century
Bulgaria,1996,10205,RUSE 1996,7000,249,251,43.836,25.966,(+7000) 5688 denarii and antoniniani: Septimius Severus - Trajan Decius (AD 249-251).,"Regional History Museum, Ruse, Bulgaria; in.nos. 4054-4238",III century
Spain,1977,4803,ROSES,7,260,269,42.263,3.178,"7 antoniniani (radiates), all of Postumus from a single collection. The coins could be part of a hoard, or form a hoard in themselves. No information regarding the circumstances of their discovery are known.",Private collection,III century
Bulgaria,1973,10273,BELINTSI,142,238,244,43.651,26.9598,"(147) 142 bronze coins: 1 as, 141 provincial: Marcus Aurelius - Gordian III (AD 238-244).","History Museum, Razgrad, Bulgaria; inv.no. IF, hoard 22",III century
Bulgaria,1942,3018,SUSHINA 1942,23,218,222,43.07,26.762,Unknown number of silver coins. Dr. Harlanov examined 23 pieces: Trajan - Elagabalus (AD 218-219); silver weight: 41.3-66.1 g.,NA,III century
Hungary,1996,8215,ZALASZENTGRÓT,40,258,258,46.935,17.085,"40 silver coins: 5 denarii, 35 antoniniani (radiates): Elagabalus - Valerian I (AD 258-259).","Göcseji Múzeum, Zalaegerszeg, Hungary; Inv.no. 1996.1.1 - 40",III century
France,1986,12643,PITHIVIERS-LE-VIEIL,1892,260,261,48.1636,2.2055,"1,892 bronze coins found in a ceramic vessel: Vespasian - Postumus (AD 260-261).",NA,III century
Belgium,1988,9212,TOURNAI XVIII,437,271,274,50.606,3.388,437 antoniniani (radiates) in a ceramic vessel: Valerian I - Tetricus I (AD 271-274).,Musées royauc d'Art et d'Histoire - Koninklijk Musea voor Kunst en Geschiedenis (Brussels),III century
France,1958,3794,MALICORNE,1050,269,271,47.820944,3.102039,This hoard is recorded at the level of the coin: Gordian III - Victorinus (AD 269-271); silver weight: 243.1-1909.4g.,NA,III century
Bulgaria,1980,10311,APRILOVO 1980-1990,60,201,293,43.2612,26.2793,"60 silver coins: 2 denarii, 58 antoniniani of the 3rd century AD. No further information.",NA,III century
