name,address,longitude,latitude,description,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Сысертская библиотека для детей и юношества им. П. П. Бажова,"обл Свердловская,р-н Сысертский,г Сысерть,ул Красноармейская,д 44",60.813285112381,56.5052654226371,"Сысертская библиотека для детей и юношества носит имя замечательного писателя П. П. Бажова. Библиотека собирает и хранит документы, имеющие отношение к жизни и творчеству П. П. Бажова; книги и одно из первых изданий «Малахитовой шкатулки» 1948 года выпуска, подаренные женой писателя – Валентиной Александровной; картины, фотографии, иллюстрации, вырезки из периодических изданий, фарфоровые изделия с героями бажовских сказов, рисунки читателей-детей по сказам. Ежегодно в январе библиотекари проводят мероприятия, посвященные дню рождения писателя-земляка. В учреждении разработана и ведется программа «Мастер малахитовых сказов». Дети охотно читают сказы П. П. Бажова.",2016-04-15T09:03:12Z,2023-11-10T13:08:02Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,17:00:00,,
Библиотека № 9 г. Владивостока,"край Приморский,г Владивосток,ул Талалихина,д 5",131.94869,43.098436,"Библиотека открылась в 1958 году. Библиотека № 9 входит в состав Владивостокской централизованной библиотечной системы. Библиотека тесно сотрудничает с учреждениями образования и дошкольного воспитания. Активно участвует в реализации проектов и программ МБУК «ВЦБС»: «Каникулы в библиотеке», «Экологическое просвещение», «Лето просвещения», «Школа читателя». Библиотека тесно сотрудничает с педагогами и воспитателями дошкольных учреждений, расположенных в микрорайоне библиотеки. Вместе они способствуют развитию детей, приобщению их к чтению. Знакомство с окружающим миром проходит через творчество самых известных и любимых детских писателей и поэтов. При этом предпочтение отдается творчеству, литературной игре и иллюстрации по книжке. Дети становятся соавторами книги. Специалисты библиотек организуют развернутые выставки по детским книгам, проводят рекомендательные обзоры. Книжный фонд – 17 855 экз. Читатели – 3 300 чел.",2016-04-21T01:47:36Z,2023-03-27T12:07:49Z,,,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,10:00:00,18:00:00,10:00:00,18:00:00
Сухиничская центральная детская библиотека,"обл Калужская,р-н Сухиничский,г Сухиничи,ул Ленина,д 49",35.338358,54.101878,"Сухиническая центральная детская библиотека 1951 года. Детская центральная библиотека проводит разные мероприятия для разных возрастных категорий. На знаменательные праздники библиотекари организовывают развлекательную – игровую программу. Работают с детскими садами, со школами. Библиотека активно работает с детьми разного возраста, а также с их родителями. Также есть кружки, клубы для детей и семей. Все желающие могут записаться и принимать участие в объявленных конкурсах, кружках, клубах. Жители города приглашаются в Сухиническую центральную детскую библиотеку.Книжный фонд ЦДБ 13400. Посетителей 1951.",2015-03-14T14:35:45Z,2023-03-09T13:12:48Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,10:00:00,17:00:00,,
Городская библиотека № 1 г. Гуково,"обл Ростовская,г Гуково,ул Советской Армии,д 39",39.935172,48.057316,"Первой библиотекой города Гуково является городская библиотека № 1. Официальная дата открытия библиотеки – август 1956 года (о чем свидетельствует первая запись в инвентарной книге). Пройдя путь длинною более, чем в 65лет, библиотека стала одним из самых востребованных учреждений в городе. Фонд литературы по сравнению с 1956 годом увеличился более, чем на 35 000 тысяч экземпляров и составляет на данный момент 40 500 экз. литературы. Ежегодно в библиотеку записывается более 5000 тысяч читателей. Ежедневно посещают более 100 человек. К услугам пользователей – абонемент, читальный зал. Краеведение – одно из важных направлений деятельности библиотеки городской библиотеки №1. В течение многих лет библиотека собрала большой фонд краеведческих документов. При библиотеке уже много лет работает краеведческий клуб «Донцы», совместно с которым проводится много мероприятий краеведческой тематики, встреч с интересными людьми. Городская библиотека № 1 сегодня – культурный информационный центр, который совершенствует свою деятельность и расширяет услуги. В библиотеке работает библиотечно-информационный центр, который оперативно и качественно предоставляет нужную информацию. Сотрудники библиотеки стараются использовать разнообразные формы и методы массовой и индивидуальной работы, чтобы превратить библиотечный труд в увлекательное и творческое дело. И тем самым повысить культурный потенциал населения!",2023-02-16T12:38:13Z,2023-02-27T09:24:24Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,09:00:00,18:00:00
Романовская межпоселенческая районная библиотека,"край Алтайский,р-н Романовский,с Романово,ул Советская,влд 55",81.224087,52.618018,"Библиотека основана 24 октября 1945 года. Книжный фонд насчитывает 37 550 экземпляров. Количество зарегистрированных читателей – 3 447 человек, посещений – 71 667. Деятельность Романовской библиотеки направлена на постоянное обеспечение пользователей информационными ресурсами в различных аспектах их деятельности, на совершенствование библиотечных услуг, непрерывное улучшение их качества на основе современных информационных технологий и эффективной обратной связи со своими пользователями, которыми являются все категории населения Романовского района. Межпоселенческая районная библиотека создает необходимые условия для полного и оперативного предоставления пользователям необходимой информации на традиционных и электронных носителях. Она не только стремится обеспечивать качество всех существующих форм и методов своей работы, но и активно работает над модернизацией библиотечных процессов. При библиотеке работают клубы по интересам «Лира», «Горница», «Лучики», «Растем патриотами» для различных возрастных групп.",2022-03-22T09:56:07Z,2022-03-28T09:29:45Z,09:00:00,17:30:00,09:00:00,17:30:00,09:00:00,17:30:00,09:00:00,17:30:00,09:00:00,17:30:00,,,10:00:00,14:00:00
"Библиотека с. Пелагиада, филиал № 21","край Ставропольский,р-н Шпаковский,с Пелагиада,ул Ленина,д 68",42.028247,45.202442,"Не каждый читатель, открывая дверь библиотеки, задумывается о тех, кто создавал ее историю, стоял у истоков библиотечного дела села, и не каждый знает, что первая библиотека в Пелагиаде была открыта 1913 году Обществом народной трезвости. В 1917 году сельская изба-читальня получила статус библиотеки. Коллектив учреждения за годы работы постоянно обновлялся. Все сотрудники очень активно работали и работают, во многом благодаря им возродился и сохраняется до сих пор престиж библиотеки. Многие годы библиотека подтверждает свое высокое звание «библиотека отличной работы». Она предоставляет доступ к ресурсам НЭБ и НЭДБ, которыми может воспользоваться любой желающий. Сегодня в библиотеке зарегистрировано 2 179 читателей. Фонд насчитывает 25 001 экземпляр.",2022-05-13T09:04:22Z,2023-03-21T13:09:51Z,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,08:00:00,16:00:00,,
Ширтинская сельская библиотека – филиал № 8,"обл Нижегородская,р-н Тоншаевский,д Ширта,ул Молодежная,д 28",47.060492,57.802387,"История Ширтинской сельской библиотеки началась с 1946 года, когда в деревне Большой Лом была открыта изба-читальня. В 1981 году сельская библиотека из деревни Лом переехала в новое административное здание деревни Ширта. С 1997 года и по настоящее время она находится в здании Ширтинского сельского дома культуры.Фонд документов включает 7 135 экз., читателей в библиотеке – 312. Приоритетными направлениями в работе являются патриотическое, экологическое воспитание и краеведение. В библиотеке организован краеведческий уголок, где собраны документы, фотографии, воспоминания земляков. С читателями проходят встречи, обсуждение краеведческих книг, конкурсы, акции, викторины, игры-путешествия, праздники деревни. Библиотека заботится о развитии подрастающего поколения и о людях, нуждающихся в социокультурной поддержке. Привлекая волонтеров, она проводит акции в помощь пенсионерам, людям с ограниченными возможностями здоровья. При библиотеке работают клуб по интересам «Хозяюшка» и для детей кружок «Мягкая игрушка».",2021-06-17T11:58:20Z,2023-03-10T06:25:43Z,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,,,09:00:00,15:00:00
Шевырталовская сельская библиотека,"обл Кировская,р-н Нагорский,д Шевырталово,ул Советская,д 2",50.7103095591089,59.1799105817942,"История библиотеки началась в далеком 1933 году с подписания приказа об открытии в д. Шевырталово избы-читальни. С тех пор потекли и трудные, и радостные годы этого очага культуры.Сначала это была изба-читальня с небольшим количеством книг, которая размещалась в частных домах. Со временем фонд библиотеки увеличивался, она переселилась в отдельное здание. В 1987 году переехала в здание вновь построившегося ДК. В настоящее время в библиотеке работают 3 клуба по интересам. В 2018 году она отметила 85-летний юбилей. В настоящее время библиотека, как и прежде, является местом общения и досуга любителей книги. Посещений в год – 1 990, число читателей – 200, фонд составляет 7 268 экз.",2021-01-18T10:49:44Z,2023-02-22T11:24:29Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,,
Городская библиотека № 15 им. Н. П. Задорнова,"обл Пензенская,г Пенза,ул Ставского,6",45.003278,53.194713,"Библиотека была создана в 2011 г. на базе отдела семейного чтения Центральной городской библиотеки им. В. Г. Белинского. С 1 января 2020 г. ей присвоено имя русского писателя, исследователя Дальнего Востока, сценариста Н. П. Задорнова. В настоящее время учреждение является культурным, информационным, досуговым центром для жителей Ленинского района. Здесь проходят детские праздники, вечера, творческие встречи с известными людьми. Для юных читателей и их родителей работает творческая мастерская «Самоделкин». В библиотеке реализуется проект «Именем классика», посвященный популяризации жизни и творчества Н. П. Задорнова.Библиотека сегодня: фонд – 8 824 единицы, количество пользователей – 2 896 человек.",2023-11-20T07:03:19Z,2023-11-21T06:18:59Z,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00
Малоярославецкая муниципальная городская библиотека,"обл Калужская,р-н Малоярославецкий,г Малоярославец,ул Ленина,д 3",36.4639773399506,55.0113786397554,"Малоярославецкая городская библиотека была организована как самостоятельное учреждение в 1907 году. С 1978 по 1999 год являлась Центральной районной библиотекой Малоярославецкой ЦБС. С апреля 1999 года ведет свою деятельность как самостоятельное учреждение культуры. Библиотечный фонд насчитывает более 80 000 изданий, укомплектован научно-популярной, справочной, отраслевой, художественной литературой для детей и взрослых. Ежегодно библиотеку посещает свыше 47 000 человек. Одним из приоритетных направлений работы является удовлетворение информационных потребностей пользователей и проведение массовых и просветительских мероприятий. Согласно календарю памятных и знаменательных дат в библиотеке оформляются книжные и иллюстративные выставки, посвященные историческим датам и творчеству разных писателей.",2015-03-17T09:19:16Z,2023-04-18T13:16:00Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Библиотека-филиал № 28 г. Самары,"обл Самарская,г Самара,п Управленческий,ул Сергея Лазо,д 46",50.22761,53.346968,"Филиал № 28 – это информационный, образовательный, социокультурный и досуговый центр, является структурным подразделением МБУК г.о. Самара «Самарская муниципальная информационно-библиотечная система». Библиотека была основана в феврале 1944 года. Ее фонд включает 47 000 экземпляров, в том числе классическая и современная художественная литература российских и зарубежных авторов, научно-популярная литература, большое количество справочной литературы, энциклопедий, периодических изданий. Структура библиотеки: взрослый абонемент, читальный зал и детское отделение. Количество посетителей – 4 700 человек.",2017-04-28T12:04:45Z,2023-03-02T09:30:03Z,11:00:00,19:00:00,11:00:00,20:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,,,11:00:00,19:00:00
Молодежная библиотека им. А. С. Пушкина – филиал № 7,"Чувашия Чувашская республика,г Чебоксары,пр-кт Ленина,д 55",47.259496,56.116317,"Библиотека им. А. С. Пушкина основана в августе 1954 г. и находилась при стройтресте № 123, занимая две небольшие комнаты площадью 38 кв. м. Библиотека Пушкина обслуживала в основном строителей.Вскоре библиотеке предоставили другое помещение по ул. Ярославской д. №100 площадью 80 кв. м.Всю массовую работу библиотека проводила в красном уголке Клуба Строителей.Благодаря стараниям зам. председателя Горисполкома А. С. Ягодкиной, в 1961 году библиотека переезжает в новое помещение площадью 237 кв. м. по адресу: пр. Ленина 55, где она находится по сей день.За долгие годы своего существования библиотека претерпела множество изменений. Сначала это были две разные библиотеки: Библиотека им.А. Пушкина, которая обслуживала взрослое население города, и Детская библиотека им.П.Морозова. В 2007 году две библиотеки объединили и назвали Центром семейного чтения им.А. Пушкина. В 2010 году библиотеку преобразовали в Молодежную библиотеку им.А.Пушкина. Библиотека в цифрахКнижный фонд библиотеки составляет 32000 экземпляров печатных и более 80 экземпляров электронных изданий;Библиотеку ежегодно посещает 6600 читателей разного возраста",2015-07-22T09:47:59Z,2023-02-21T14:22:51Z,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,,,10:00:00,18:00:00
Чагодощенская центральная библиотека,"обл Вологодская,р-н Чагодощенский,п Чагода,ул Кирова,д 3а",35.3345919629516,59.1681865100669,"Первое документальное упоминание о библиотеке относится к 1927 году. Длительное время она являлась профсоюзной библиотекой Чагодощенского стеклозавода и обслуживала его работников и все население п. Чагода. В 1994 году завод прекратил свою работу – производимое им оконное стекло перестало пользоваться спросом. Для того чтобы не оставить население Чагоды без библиотечного обслуживания, решением руководства района заводская библиотека была передана в Чагодощенскую централизованную библиотечную систему и получила статус ее филиала. В 2004 году Чагодскому поселковому филиалу № 12 присвоен статус Центральной районной библиотеки. Библиотека становится культурным и информационным центром п. Чагода и района, руководящим и методическим центром для 12 филиалов ЦБС. Ежегодно в библиотеку записываются более 2 600 читателей, количество посещений превышает 35 000, выдается свыше 55 000 книг. Фонд составляет более 26 000 экземпляров книг, электронных изданий, документов для слепых и слабовидящих.",2018-05-11T13:25:24Z,2023-02-27T09:45:56Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,18:00:00
Детская библиотека г. Белореченска,"край Краснодарский,р-н Белореченский,г Белореченск,ул Интернациональная,д 1А",39.876503,44.751431,"Детская библиотека была открыта в июле 1953 г. Помещение для библиотеки было выделено в небольшом старом домике в центре станицы Белореченской. В январе 2016 года детская библиотека уже встречала читателей в комфортабельном помещении, которое находится в новом спорткомплексе «Химик». Библиотечными услугами пользуются 4,4 тысячи детей и подростков. Фонд библиотеки – 31,5 тысяч экземпляров, документовыдача – 90,7 тысяч экземпляров.На сегодняшний день библиотека – единственная в городе библиотека для детей, которая обслуживает детские дошкольные учреждения, учащихся 1–9 классов средних общеобразовательных школ города, преподавателей, детей Центра социальной помощи семье и детям «Добрый дом». Детская библиотека работает со всеми категориями читателей в возрасте до 15 лет включительно (дошкольники, учащиеся школ, инвалиды, сироты, попавшие в сложную жизненную ситуацию). Также в библиотеке для самых маленьких читателей есть удивительный, книжный уголок «Книжная карусель», где малыши с родителями могут удобно расположиться на мягких пуфах и вместе почитать интересную книжку, порисовать и просто общаться. В год проводится более 80 массовых мероприятий. Библиотека принимает активное участие и в общегородских акциях. Белореченская детская библиотека является активным постоянным участником международной акции «Читаем детям о войне».",2018-08-13T12:52:26Z,2023-02-21T13:10:58Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,17:00:00,,
Адзитаровская сельская библиотека,"Респ Башкортостан,р-н Кармаскалинский,с Адзитарово,ул Коммунистическая,д 32В",55.66478,54.32063,"Село Адзитарово располагается в 50 км от города Уфы. В зоне обслуживания Адзитаровской сельской библиотеки находятся деревни Адзитарово, Якты-Ялан, Куш-куль, Сулу-Куак, Староалексеевка, Тансаитово, Янбеково, Никитино, Чишма.Первая бибилотека была открыта в 1930 году и назвали ее Әдәби («альманах»). В 1942 году начала работать в библиотеке Кудакаева Фавзия Гатиятулловна – она же является первым библиотекарем.В 1964 году было построено здание для клуба из кирпича, и там же была основана нынешняя библиотека.В 1959 году, после окончания библиотечного техникума, начала работать библиотекарем Уразбахтина Рауфа Сагитзяновна. В библиотеке к этому времени насчитывалось 2 800 экземпляров книг.Акбашева Ляйля Фаритовна начала работать в библиотеке с 1987 года.Фонд включает 19 445 экземпляров, общее количество читателей – 619 пользователей, книговыдача – 28 020 экземпляров, количество посещений – 8 964, книгообеспеченность на одного жителя – 1,8, на одного читателя – 2,7 книг. Охвачено библиотечным обслуживанием 75 % населения.Техническая оснащенность библиотеки: компьютер с выходом в интернет, принтер. Интернет помогает пользователю в получении необходимой информации и документации, что обеспечивает пользователю экономию его времени.Библиотека занимает важное место в общественной, культурной жизни населения.",2016-04-15T06:44:27Z,2023-02-02T12:27:25Z,,,11:00:00,16:30:00,11:00:00,16:30:00,11:00:00,16:30:00,11:00:00,16:30:00,11:00:00,16:30:00,,
Тепляковская сельская библиотека,"обл Саратовская,р-н Базарно-Карабулакский,с Тепляковка,ул Ленина,д 44б",46.3039281645667,52.3424747804502,"Из-за отсутствия архивных сведений неизвестен год создания библиотеки. Местная газета «Колхозная правда» от 1940 года говорит, что в библиотеке на тот период насчитывалось лишь несколько десятков книг. «Был назначен постоянный библиотекарь Анна Максимовна Избалыкова». В 1970 году был построен новый сельский Дом культуры, где одну комнату занимает библиотека. В настоящее время фонд включает 6 723 экземпляра. Библиотека получает 2 наименования газет и журналов, обслуживает более 300 человек. Проводятся массовые мероприятия совместно с Домом культуры, школой, детским садом, администрацией села. В 2014 году при библиотеке создан мини-музей «Уголок крестьянского быта», где представлены 75 экспонатов. В музейном уголке проводятся мероприятия как для детей, так и для взрослого населения. За чашкой душистого чая жители села с удовольствием вспоминают о свое молодости, о родителях, о том, как и чем жило село.",2022-09-14T06:55:18Z,2023-03-23T11:35:25Z,,,,,09:00:00,15:00:00,,,09:00:00,15:00:00,,,,
Киебаковская сельская библиотека – филиал № 9,"Респ Башкортостан,р-н Калтасинский,д Киебак,ул Центральная,д 11",55.033453,55.964896,"Киебаковская сельская библиотека основана в 1936 году как изба-читальня. Книжный фонд в те далекие годы был очень маленьким, насчитывал несколько сотен книг. Первым избачом начала работать уроженка деревни Киебак Менюк Кутлуметова. Далее в разные годы библиотекарями были Иван Питаев, Минилбай Имаев, Тимирязь Тимиргалин, Айболдо Яшкин, Аликай Умурбаев, Александр Умурбаев и другие. С 2013 года работает Ирина Кабитова. С августа 2019 по октябрь 2022 года ее заменяла Людмила Тамиева. Сельская библиотека находится в отдельном деревянном здании. Книжный фонд насчитывает 10 987 экземпляров, пользователи – 356 человек, число посещений – 8 188. В библиотеке оформлен этнографический мини-музей марийского народа. Для детей работают кружки «Библионик», «Мастерилка», «Юный эколог», действует женский вокальный коллектив «Радуга». Библиотека неоднократно награждалась почетными грамотами и дипломами администрации района (1988, 1998, 1999, 2000). В 1991 году получила диплом Министерства культуры БАССР и звание «Библиотека отличной работы» за лучшую постановку библиотечного обслуживания населения.",2019-04-15T12:06:32Z,2023-08-29T11:07:19Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,,
Высокополянская сельская библиотека – филиал № 2,"обл Рязанская,р-н Пителинский,с Высокие Поляны,ул Центральная,д 5",41.74887,54.741073,"Высокополянская сельская библиотека арендует здание у Ермо-Николаевского сельского поселения. Здание было построено в 1900 году. По некоторым данным, здесь библиотека находится с 1995 года. Фонд включает 3 397 экземпляров, количество пользователей на конец 2022 года – 154 человека, количество посетителей – 2 475 человек. В библиотеке проходят мероприятия по пропаганде книги и чтения, здорового образа жизни; экологической и патриотической направленности и другие. Сегодня библиотека – это место притяжения детей и взрослых, здесь можно приятно провести время, почитать, отдохнуть. Ведущий библиотекарь – Аринцева Галина Викторовна.",2023-05-10T08:13:51Z,2023-12-12T14:00:45Z,,,09:00:00,14:25:00,09:00:00,14:25:00,09:00:00,14:25:00,09:00:00,14:25:00,09:00:00,14:25:00,,
Мокрогашунская библиотека,"обл Ростовская,р-н Зимовниковский,п Мокрый Гашун,ул Центральная,д 17",42.748219,46.875061,"Библиотека основана в 1955 году. Книжный фонд включает 14 100 экземпляров книг. Количество читателей – 501 человек. Посещаемость – 5 531. Книговыдача – 11 089. Библиотека является не только центром чтения и общения, но и центром притяжения увлеченных и любознательных людей, местных авторов-сочинителей и рукодельниц – мастеров прикладного искусства. Библиотекарь работает с группами людей, нуждающихся в социальной поддержке: ветеранами войны и труда, инвалидами, безработными. Вся работа направлена на привлечение к книге и полному удовлетворению читательских запросов.Библиотека идет в ногу с информационными технологиями, имеет виртуальное пространство, в котором размещается информация в виде фотоотчетов о мероприятиях. Библиотека располагает техническими средствами: 2 компьютерами и принтером. Принимает участие во многих конкурсах и фестивалях, организованных разными областями. А также проводит массовые культурно-досуговые, информационные, просветительские и иные мероприятия.",2022-10-08T09:48:40Z,2022-10-10T07:54:19Z,09:00:00,17:10:00,09:00:00,17:10:00,09:00:00,17:10:00,09:00:00,17:10:00,09:00:00,17:10:00,,,,
Библиотека с. Засопка,"край Забайкальский,р-н Читинский,с Засопка,кв-л Центральный,д 16а",113.416033,52.011895,"Первоначально библиотека располагалась в помещении бывшего фельдшерско-акушерского пункта, где сейчас находится детский сад «Малышок». После открытия второго этажа в Районном доме культуры в 1996 году для библиотеки было выделено помещение на втором этаже, где она и располагается до сегодняшнего дня. Библиотека предназначена для детей, молодежи и взрослых. На ее базе действуют кружки декоративно-прикладного искусства для детей и взрослых. Проводятся информационные часы, раздачи буклетов и листовок, книжные выставки. Совместно с Домом культуры библиотека участвует в поселковых, межпоселенческих, районных и краевых мероприятиях, а также в онлайн-мероприятиях в группах села в мессенджере Viber. Фонд насчитывает 7 700 книг.",2022-10-17T08:29:17Z,2023-07-26T11:30:52Z,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,16:00:00,,
Мурминская сельская библиотека – филиал № 12,"край Красноярский,р-н Тасеевский,д Мурма,ул Советская,зд 44а",94.797829,57.285344,"Мурминская сельская библиотека – филиал № 12 основана в 1963 году. Ежегодно она обслуживает более 100 пользователей. Книжный фонд насчитывает около 4 100 экземпляров. Библиотека является центром общественной и культурной жизни для населения, единственным учреждением, предоставляющим бесплатное пользование книгой. Мурминская сельская библиотека – филиал № 12 проводит для посетителей дни информации, литературные часы, поэтические часы, викторины, беседы, книжные выставки и другие мероприятия. На ее базе работает кружок «Фантазеры» (для творческого развития личности и эстетического воспитания детей).",2023-06-19T03:30:46Z,2023-06-19T08:05:52Z,,,,,13:00:00,16:30:00,13:00:00,16:30:00,13:00:00,16:30:00,13:00:00,16:30:00,13:00:00,16:30:00
Центральная районная библиотека пгт Октябрьское,"АО Ханты-Мансийский Автономный округ - Югра,р-н Октябрьский,пгт Октябрьское,ул Советская,зд 13А",66.047454,62.456646,"Заведующая отделом обслуживания и информационной работы – Архипова Надежда Николаевна, заведующая отделом комплектования, каталогизации и обработки документов – Першина Валентина Ивановна. На сегодняшний день библиотечный фонд включает 30 377 экз. На 31.12.2022 количество читателей составляет 1 229 человек, число посещений (обращений) – 35 667. Книговыдача – 22 800 экз.Для читателей работают клубы: клуб любителей настольных игр LetsPlay;клуб по интересам «То, что приносит радость»;клуб для пожилых граждан «Сударушки»; литературное творческое объединение Октябрьского района «Серебряная Обь». В библиотеке реализуются культурно-просветительские проекты на основе ресурсов Президентской библиотеки им. Б. Н. Ельцина, региональный культурно-просветительский проект «Земляки», межведомственный культурно-образовательный проект «Культура для школьников», проект «История Октябрьского района в stories: глазами молодежи». Действует волонтерское (добровольческое) объединение «Наследие».У пользователей есть доступ к виртуальным читальным залам (удаленный электронный читальный зал Президентской библиотеки им. Б. Н. Ельцина, Национальная электронная библиотека, «ЛитРес»).",2016-10-25T07:59:19Z,2023-04-14T11:11:18Z,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,10:00:00,17:00:00,,
Аннинская сельская библиотека,"обл Владимирская,р-н Петушинский,д Новое Аннино,ул Центральная,д 18",39.392706,55.934926,"Аннинская сельская библиотека была открыта 4 декабря 1978 года в жилом двухэтажном доме, где занимала двухкомнатную квартиру. Находилась на территории совхоза «Клязьменский». С открытием 16 июля 1982 года сельского Дома культуры библиотеке было предоставлено помещение на 2 этаже Аннинского сельского дома культуры. Главный библиотекарь – Ионкина Лейла Якубовна. Фонд библиотеки составляет 13 940 книги. Количество читателей – 450 человек. Аннинская сельская библиотека является структурным подразделением муниципального бюджетного учреждения культуры ""Межпоселенческая централизованная библиотечная система Петушинского района""",2019-08-27T12:30:51Z,2023-03-31T06:29:18Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
