title,type,rating,price,description,preparation_time,preparation_amount,Бисквитный,Мёд,Цитрусы,Цветочный,Фруктовый,Пряные травы,Специи,Ржаной хлеб,Древесный,Ягодный,Мятный,Сухофрукты,Осенний лист,Грибной,Сливочный,Ореховый,Бальзамический,Хлебный,Овощной,Землистый,Шоколадный,Горчинка,Копченый,Черносливовый,Темный солод,Минеральный,Травянистый,Табачный,Молочный,Коньячный,Шампанское,Кислинка,Терпкость,Кофейный,Жареные семечки подсолнуха,Сладость,Хвойный,Зеленое яблоко
Мэнхай #99 Шу (2022),puer,90,790,"В сухом виде: мелкие, коричневые, скрученные листики и рыжие почки. Аромат сдержанный, орехово-древесный. Настой темного красно-каштанового оттенка. Букет готового чая зрелый, орехово-древесный, с фруктовыми, хлебными, осенними и пряными нотками. Аромат теплый, орехово-древесный. Вкус мягкий, бархатистый, сладковатый, с нюансами специй. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция сухого чая к воде: 7-8 г на 100 мл. Для первого раза настоять 15 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 6-7 завариваний. Отличный выбор для повседневных чаепитий. Воздействие согревающее, мягкое тонизирующее.",5,7,,,,,,,40,,80,,,40,80,,,60,,,,,,,,,,,,,,,,,,,,,,
"Лао Цзюнь Шань Мао Цзянь, 2005",green,0,2160,"Выдержанный зеленый чай из провинции Хунань. Урожй 2005 года. В сухом виде: мелкие, изогнутые, бурые, пушистые почки. Аромат сдержанный, древесный с копченой ноткой. Настой прозрачный, виноградно-желтого оттенка. Букет готового чая выдержанный, пряно-древесный с фруктовыми, копчеными и ореховыми нотками. Аромат спокойный, пряно-травянистый. Вкус плотный, маслянистый, сладковатый, с легкой терпкостью виноградной кожицы, холодком мяты и освежающим послевкусием. Заваривать горячей водой (70-75°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 8-9 завариваний. Воздействие освежающее, легкое тонизирующее.",2,4,,,,,40,80,,,,,,,,,,60,60,,,,,,40,,,,,,,,,,,,,,,
"Лао Цзюньшань Юй Цзянь, 2005",green,90,3000,"Выдержанный зеленый чай «Нефритовые Лезвия с острова Цзюньшань» из провинции Хунань. В сухом виде: небольшие, тонкие, бежево-серые, пушистые почки. Аромат сдержанный, пряно-травянистый с ноткой душицы. Настой прозрачный, виноградно-желтый с легким розовым оттенком. Букет готового чая выдержанный, пряно-травянистый с нотками мяты и луговых цветов. Аромат тонкий, пряно-цветочный. Вкус мягкий, шелковистый, с легкой древесной терпчинкой, кислинкой зеленого яблока, мятной прохладой и едва уловимым нюансом копченостей. Сочное, долгое, освежающее послевкусие. Заваривать горячей водой (75-85°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 3-4 г на 100 мл. Для первого раза настоять 15-20 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 9-10 завариваний. Воздействие освежающее, легкое тонизирующее, самое позитивное.",5,4,,,,40,,80,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Таньян Улун Хун Ча,red,0,850,"В сухом виде: среднего размера темно-коричневые жгутики скрученных листиков и почек. Аромат интенсивный, фруктовый. Настой прозрачный, янтарного оттенка. Букет готового чая теплый, многогранный, древесно-ягодный, с медовыми, цветочными, хлебными и пряными нотками. Аромат интенсивный, фруктово-цветочный. Вкус плотный, гладкий и сладкий, чуть вяжущий, с ягодной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 20 секунд, далее, начиная с экспозиции в 8-10 секунд и доведя время выдержки до 3 минут, можно заварить 6-7 раз. Отличный выбор для самых разных ситуаций – многогранный, согревающий, расслабляющий.",10,6,,60,,80,100,,40,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Бай Мао Хоу Улун Бай Ча,white,100,7900,"Сорт Бай Мао Хоу 白毛猴 (Беловолосая обезьяна) родом из уезда Чжэнхэ провинции Фуцзянь. На Тайвань он был вывезен в конце эпохи Цин и интродуцирован в северном чайном регионе. Из-за низкой урожайности и подверженности заболеваниям сорт не был популярен у фермеров и его плантации постепенно вытесняли другие культивары; в настоящее время сохранилось лишь несколько старых садов в районе Пинлинь. Однако в последние годы внимание чайного рынка привлекла сделанная на основе этого сорта «Восточная красавица». Пушистая почка, нежные листья, медовый аромат и высокое качество готового чая быстро сделали его востребованным и дефицитным. Да, на Тайване Беловолосых обезьян выращивать нелегко, они не подходят для приготовления весеннего и зимнего чая, зато идеальны для летнего сбора и технологии «Восточной красавицы». Данный образец является в некотором роде экспериментальным, так как в процессе обработки были применены элементы технологии производства белого чая. В сухом виде: среднего размера, бордово-коричневые листики слабой скрутки, тонкие черенки и серебристые почки. Аромат тонкий, древесно-цветочный. Настой прозрачный, в процессе чаепития оттенок меняется с виноградного на желтый и затем на янтарный. Букет готового чая утоненный, многогранный, цветочно-ягодный, с нотками меда, сухофруктов, шампанских вин и специй. Аромат нежный, сложный, цветочно-ягодный. Вкус чистый, мягкий, шелковистый, сладковатый, пряный, с ягодной кислинкой – раскрывается постепенно и сильно меняется на протяжении чаепития. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 12 завариваний. Великолепный церемониальный чай для гурманов и искушенных ценителей.",10,6,,60,,80,,,60,,,80,,,,,,,,,,,,,,,,,,,,,60,,,,,,,
"Цзинмай Шэн Ча (Мойчай, 2022), 357 г",puer,98,1300,"357-граммовый блин, средней плотности, из спрессованных бурых листьев с тонкими черенками и почек. Аромат сдержанный, пряно-травянистый. Настой прозрачный, желтого оттенка. Букет готового чая свежий, пряно-травянистый с цветочными, ореховыми и фруктовыми нотками. Аромат нежный, пряно-травянистый. Вкус плотный, маслянистый, немного вяжущий, с тонкой фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний.",5,6,,,,40,40,80,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,
"Аньхуа Фу Чжуань (Moychay.ru, 2017), 800 г",black,86,3808,"«Брикет долголетия» из Аньхуа (провинция Хунань).В создании этого чая принимает участие микроб Eurotium Cristatum или Цзинь Хуа (Золотые цветы, разновидность), чрезвычайно полезный для здоровья. Его колонии выглядят как жёлтые крупинки, рассыпанные по поверхности чайного листа. Помимо чая Золотые Цветы живут на Грибах Долголетия, Фу Лин (Poria cocos, Пория кокосовидная), что и отражено в названии. 800-граммовый чайных брикет из спрессованных бурых чайных листьев с одеревенелыми черенками. Аромат интенсивный, пряно-древесный с фруктовой ноткой. Настой прозрачный, оттенка желтой охры. Букет готового чая зрелый, многогранный, пряно-древесный, с осенними, фруктовыми, медовыми и бальзамическими нотками. Аромат глубокий и теплый, фруктово-пряный. Вкус мягкий, сочный, сладковатый, с легкой древесной терпкостью и фруктовой кислинкой. Приятное, освежающее послевкусие. Заваривать горячей водой (95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 8-10 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 6-7 завариваний. Хорошо подходит для варки и заварки в термосе. Отличный выбор для повседневных чаепитий – мягкий вкус, глубокий аромат, согревающее, умеренно тонизирующее воздействие. Особенно будет актуален в сырую, холодную погоду, во время сезонных инфекций.",2,8,,40,,,60,60,,,80,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,
"Фошоу Чэнь Чао Ча, 2017",ulun,100,1590,"Сделан в округе Мэйчжоу из весенних почек сорта Фошоу по аутентичной технологии чао ча. В сухом виде: мелкие, красновато-коричневые фрагменты скрученных почек, тонкие черенки. Аромат интенсивный, острый, пряно-цветочный. Настой прозрачный, оттенка лугового меда. Букет готового чая выдержанный, многогранный, фруктово-пряный, с ореховыми, бисквитными и древесными нотками. Аромат сложный, теплый, пряный. Вкус плотный, мягкий, сладковатый, с легкой терпчинкой, ягодной кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4-5 г на 100 мл. Залейте чай горячей водой, дайте настояться в течение 8-10 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний. Прекрасный выбор, чтобы согреться душой и телом.",3,5,60,,,,60,80,,,60,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,
Бай Мао Хоу Улун Бай Ча,ulun,100,7900,"Сорт Бай Мао Хоу 白毛猴 (Беловолосая обезьяна) родом из уезда Чжэнхэ провинции Фуцзянь. На Тайвань он был вывезен в конце эпохи Цин и интродуцирован в северном чайном регионе. Из-за низкой урожайности и подверженности заболеваниям сорт не был популярен у фермеров и его плантации постепенно вытесняли другие культивары; в настоящее время сохранилось лишь несколько старых садов в районе Пинлинь. Однако в последние годы внимание чайного рынка привлекла сделанная на основе этого сорта «Восточная красавица». Пушистая почка, нежные листья, медовый аромат и высокое качество готового чая быстро сделали его востребованным и дефицитным. Да, на Тайване Беловолосых обезьян выращивать нелегко, они не подходят для приготовления весеннего и зимнего чая, зато идеальны для летнего сбора и технологии «Восточной красавицы». Данный образец является в некотором роде экспериментальным, так как в процессе обработки были применены элементы технологии производства белого чая. В сухом виде: среднего размера, бордово-коричневые листики слабой скрутки, тонкие черенки и серебристые почки. Аромат тонкий, древесно-цветочный. Настой прозрачный, в процессе чаепития оттенок меняется с виноградного на желтый и затем на янтарный. Букет готового чая утоненный, многогранный, цветочно-ягодный, с нотками меда, сухофруктов, шампанских вин и специй. Аромат нежный, сложный, цветочно-ягодный. Вкус чистый, мягкий, шелковистый, сладковатый, пряный, с ягодной кислинкой – раскрывается постепенно и сильно меняется на протяжении чаепития. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 12 завариваний. Великолепный церемониальный чай для гурманов и искушенных ценителей.",10,6,,60,,80,,,60,,,80,,,,,,,,,,,,,,,,,,,,,60,,,,,,,
Пиннань Чэнь Сян Сяо Чжун (2014),red,0,7860,"В сухом виде: среднего размера, легкие, темно-коричневые листики и почки. Аромат сдержанный, древесный. Настой прозрачный, янтарно-желтого оттенка. Букет готового чая выдержанный, многогранный, фруктово-древесный, с бисквитными, дымными, осенними и пряными нотками. Аромат глубокий и теплый, фруктово-пряный. Вкус очень мягкий, шелковистый, сладковатый, с тонкой горчинкой сухих ягод, нюансами специй и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 15 секунд, далее, начиная с экспозиции в 10 секунд и доведя время выдержки до 3 минут, можно заварить 7-8 раз. Превосходный красный чай для гурманов и искушенных любителей.",10,6,60,,,,,40,,,80,,,80,60,,,,,,,,,,,,,,,,,,,,,,,,,
Чэнь Нянь Лао Ча (1983),ulun,0,13700,"В сухом виде: мелкие темно-коричневые комочки скрученных чайных побегов. Аромат сдержанный, древесный с ноткой сухофруктов. Настой прозрачный, охристо-желтого оттенка. Букет готового чая зрелый, многогранный, пряно-древесный, с коньячными, фруктовыми, кофейными и бальзамическими нотками. Аромат теплый, сложный, пряно-древесный. Вкус плотный, мягкий, шелковистый, сладковатый, немного пряный, с фруктовой кислинкой – сильно меняется на протяжении чаепития, раскрывается постепенно, играя разными гранями. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, после чего, начиная с экспозиции в 10 секунд и доведя время заваривания до 2 минут, можно заварить 10 раз. Превосходный выдержанный чай для гурманов и искушенных ценителей.",10,6,,,,,,80,,,100,,,80,,,,,40,,,,,,,,,,,,,80,,,,,,,,
Фэнхуан Милань,ulun,88,790,"«Аромат Медовой Орхидеи» сделан в горах Фэнхуаншань, весенний урожай 2022 года (средний огонь). В сухом виде: крупные, темно-лиловые жгутики скрученных чайных листьев с тонкими черенками. Аромат интенсивный, фруктово-древесный. Настой прозрачный, оттенка красного дерева. Букет готового чая яркий, пряно-ягодный, с цветочными, фруктовыми и бальзамическими нотками. Аромат интенсивный, пряно-ягодный. Вкус сочный, терпкий, сладковатый, с кислинкой свежих ягод и освежающим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 10 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 7 завариваний. Хороший выбор для повседневных чаепитий. Воздействие согревающее, тонизирующее.",5,5,,,,60,,80,,,60,80,,,,,,,60,,,,,,,,,,,,,,,,,,,,,
Тай Лао Дунфан Мэйжэнь (2016),ulun,98,3800,"В сухом виде: маленькие, легкие, красно-бурые жгутики скрученных листиков и серебристые почки. Аромат интенсивный, цветочно-ягодный. Настой прозрачный, янтарного оттенка. Букет готового чая яркий, цветочный с медовыми, ягодными и пряными нотками. Аромат интенсивный, цветочно-медовый. Вкус плотный, гладкий и сладкий, шелковистый, с легкой кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (90-92°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 20 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний. Превосходный выдержанный чай для искушенных ценителей.",5,6,,80,,100,,40,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Те Гуаньинь, сильное запекание (2018)",ulun,0,1270,"В сухом виде: мелкие, красно-коричневые комочки скрученных чайных побегов. Аромат интенсивный, пряно-древесный с фруктовой ноткой. Настой прозрачный, оттенка белого вина. Букет готового чая теплый, многогранный, фруктово-древесный, с нотками орехового бисквита, пряных трав и морских водорослей. Аромат нежный, пряно-древесный. Вкус плотный, гладкий, сладковатый, с фруктовой кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 20 секунд, далее, начиная с экспозиции в 10 секунд, постепенно увеличивая время выдержки до 3 минут, можно заварить 10 раз. Воздействие согревающее, расслабляющее.",10,7,60,,,,80,80,,,80,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,
"Шу Пуэр ""Дивный"" (сырье 2019, пресс 2021), 100 г",puer,96,756,"Сделан из сырья, собранного в чайном регионе Мэнхай. 100-граммовый блинчик средней плотности, состоящий из рыжих почек, темно-коричневых скрученных листиков и черенков. Аромат сдержанный, древесно-бальзамический. Настой прозрачный, темного, красно-коричневого оттенка. Букет готового чая зрелый, орехово-древесный, с нотками сухофруктов, прелых осенних листьев и пряных трав. Аромат густой, низкий, сложный, орехово-древесный. Вкус плотный, терпкий, сладковатый, с сочной горчинкой и кислинкой сухих ягод. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6-8 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Отличный шу пуэр с ярким, бодрящим вкусом.",2,7,,,,,40,60,,,100,,,,,,,80,,,,,,60,,,,,,,,,,,,,,,,
"Хунбэй улун, Вьетнам (осень 2022)",ulun,100,1570,"В сухом виде: крупные, тяжелые, темно-коричневые комочки скрученных чайных побегов. Аромат интенсивный, пряно-бисквитный. Настой прозрачный, светлого оттенка красного дерева. Букет готового чая теплый, многогранный, фруктово-древесный, с бисквитными, ореховыми, кофейными и пряными нотками. Аромат нежный, фруктово-бисквитный. Вкус плотный, гладкий, сладковатый, с легкой тонкой фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 9 завариваний. Воздействие согревающее, тонизирующее.",5,6,80,,,,,,40,,60,,,80,,,,60,,,,,,,,,,,,,,,,,,,,,,
"Шэн Пуэр вьетнамский, тысячелетние деревья (апрель 2023)",puer,96,6960,"В сухом виде: крупные, изогнутые, бурые жгутики скрученных чайных листиков и почек с тонкими черенками. Аромат сдержанный, древесно-бальзамический с ягодной ноткой. Настой прозрачный, оттенка белого винограда. Букет готового чая свежий, многогранный, древесно-бальзамический с цветочными, ореховыми, пряными и ягодными нотками. Аромат интенсивный, сложный, пряно-цветочный. Вкус плотный, гладкий и сладкий, маслянистый, с ягодной кислинкой, нюансами специй и сочным, лимонно-мятным послевкусием. Заваривать горячей водой (90-92°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Превосходный молодой шэн – яркий, многогранный, мощный, медитативный.",5,6,,,,80,,80,,,80,80,,,,,,,80,,,,,,,,,,,,,,,,,,,,,
"Красный чай ферментированный с Я Бао, Вьетнам (весна 2023)",puer,0,3400,"В сухом виде: крупные, изогнутые жгутики темно-коричневых чайных листочков с длинными черенками. Аромат интенсивный, ягодный. Настой прозрачный, красно-каштанового оттенка. Букет готового чая яркий, древесно-ягодный, с нотками прелых листьев, сухофруктов и специй. Аромат глубокий и теплый, фруктово-ягодный. Вкус плотный, немного терпкий, пряный, сладковатый, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 7 завариваний. Отличный выбор для эмоциональной перезагрузки – бодрящий, многогранный и очень ароматный.",5,6,,,,,,,60,,80,100,,60,60,,,,,,,,,,,,,,,,,,,,,,,,,
"Фо Шоу Сюэли Вэй (Рука Будды, Аромат Снежной Груши)",ulun,88,3205,"Видеообзор с участием этого чая. «Аромат Снежной Груши» сделан из весенних побегов чайного куста Фо Шоу (Рука Будды). История сорта восходит ко временам династии Северная Сун. По легенде, послушник из горного монастыря у Львиного пика, Ши Фэн Янь Сы (округ Юнь Чунь, уезд Аньси, Южная Фуцзянь), скрестил чайное деревце с цитрусом, привив чайный черенок стволу растения Цитрон, плоды которого имеют форму причудливо раскрытой кисти руки. Монах вложил все силы своей души в это дело, молился день и ночь, и росток принялся. Он унаследовал от своего «приемного родителя» тонкие цитрусовые нотки букета готового чая и схожую форму листа. Прозаическая хроника династии Цин, периода Канси (1662 — 1722 г.) действительно упоминает «знаменитый чай из Юн Чунь». В наши дни этот довольно популярный сорт чайного куста распространен повсеместно в Фуцзяни, а также на о.Тайвань. В сухом виде – изогнутые, буро-коричневые жгутики скрученных листиков среднего размера. Аромат интенсивный, фруктово-пряный. Настой прозрачный, оттенка темного янтаря. Букет готового чая утонченный, хлебно-пряный с цветочными, древесными и цитрусовыми нотками. Вкус мягкий, сочный, плотный, чуть вяжущий, сладковатый, с легкой цитрусовой кислинкой и «минеральностью», свойственной лучшим образцам утёсных улунов. Аромат глубокий и теплый, пряно-цветочный, холодный аромат – сладкий, медовый. Сочное, освежающее послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины для сильно-ферментированных улунов или в гайвани. Пропорция заварки к воде: 5 г на 100 мл. Пить проливом, постепенно увеличивая экспозицию. Выдерживает 7-8 завариваний. Отличный церемониальный чай – элегантный, многогранный и очень ароматный. Понравится любителям тонких вкусов и состояний. Согревает и расслабляет тело, освежает восприятие, вызывает лёгкую эйфорию.",2,4,,,40,60,,60,,,40,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,
Чжоу Те Лохань,ulun,76,11460,"В сухом виде: среднего размера изогнутые жгутики темно-коричневых листиков. Аромат густой, пряный с дымной ноткой. Настой прозрачный, янтарно-желтого оттенка. Букет готового чая многогранный, хлебно-пряный, с нотками цветов, древесных смол и сухофруктов. Аромат теплый, фруктово-пряный. Вкус плотный, мягкий, маслянистый, сладковатый, минеральный, с фруктовой кислинкой и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 15 секунд, далее, начиная с экспозиции в 5-7 секунд и доведя время выдержки до 3 минут, можно заварить 6 раз. Отличный выбор для церемонии гунфуча.",10,6,,,,80,,80,,,,,,80,,,,,60,,,,,,,,,80,,,,,,,,,,,,
Те Гуаньинь Тулоу,ulun,92,650,"Улун «Те Гуаньинь Тулоу» сделан по технологии цинсян (легкая ферментация, умеренный прогрев) в 2023 г. В сухом виде: среднего размера зеленые комочки скрученных чайных побегов. Аромат интенсивный, пряно-травянистый. Настой прозрачный, светлого желто-зеленого оттенка. Букет готового чая свежий, травянисто-цветочный, с нотками сирени, дыни и персика. Аромат высокий и нежный, травянисто-цветочный. Вкус сочный и сладкий, насыщенный, шелковистый, с легкой фруктовой кислинкой и долгим, освежающим послевкусием. Заваривать горячей водой (80-85°С) в фарфоровой гайвани, чайнике из пористой глины или селадона. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний. Прекрасный выбор для расслабляющего чаепития во второй половине дня. Снимает усталость и психологическое напряжение, оживляет ум и освежает восприятие.",2,6,,,,60,60,,,,,,,,,,,,,,,,,,,,,,80,,,,,40,,,,,,
Мэнсон Шу Ча (2021),puer,100,890,"В сухом виде: мелкие, коричневые, скрученные листики и рыжие почки. Аромат сдержанный, орехово-древесный. Настой темного каштанового оттенка. Букет готового чая зрелый, орехово-древесный, с хлебными, осенними и пряными нотками. Аромат теплый, орехово-древесный. Вкус мягкий, бархатистый, сладковатый, с нюансами специй. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция сухого чая к воде: 7-8 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 6-7 завариваний. Отличный выбор для повседневных чаепитий. Воздействие согревающее, мягкое тонизирующее.",5,7,,,,,,,60,,80,,,,60,,,60,,60,,,,,,,,,,,,,,,,,,,,
Хуан Чжисян,ulun,0,1860,"Сильно-ферментированный улун «Хуанчжисян» («Аромат цветка Хуанчжи»,) урожай 2023 года. В сухом виде: крупные, лилово-коричневые жгутики скрученных чайных листьев. Аромат интенсивный, фруктово-цветочный. Настой прозрачный, светлого оттенка красного дерева. Букет готового чая яркий, цветочно-ягодный с нотками пряных трав и древесных смол. Аромат глубокий и теплый, цветочно-ягодный. Вкус плотный, в меру терпкий, пряный, сладковатый, с ягодной кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 8 завариваний. Воздействие согревающее, тонизирующее.",3,6,,,,80,,80,80,,,80,,,,,,,80,,,,,,,,,,,,,,,,,,,,,
Фэнхуан Даньцун Ча,ulun,72,890,"Сильно-ферментированный улун «Фэнхуан Даньцун» («Одиночные кусты с гор Феникса») урожай 2023 года. В сухом виде: крупные, лилово-коричневые жгутики скрученных чайных листьев. Аромат сдержанный, фруктово-древесный с копченой ноткой. Настой прозрачный, светлого янтарного оттенка. Букет готового чая яркий, древесно-ягодный с цветочными, цитрусовыми и пряными нотками. Аромат теплый, пряно-цветочный. Вкус плотный, терпкий, пряный, сладковатый, с цитрусовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85-92°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 8 завариваний. Воздействие согревающее, тонизирующее – отличный выбор, чтобы поддерживать бодрость и концентрацию внимания в течение дня.",3,5,,,60,60,,,80,,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Цзюнь Шань Инь Чжэнь 4, 2005",green,86,6840,"Выдержанный желтый чай «Серебряные иглы с острова Цзюньшань» из провинции Хунань. В сухом виде: тонкие, остроконечные, бурые почки. Аромат сдержанный, древесный с копченой ноткой. Настой прозрачный, очень светлого виноградного оттенка. Букет готового чая выдержанный, пряно-травянистый с копчеными, ореховыми и фруктовыми нотками. Аромат спокойный, пряно-травянистый. Вкус плотный, шелковистый, сладковатый, с нежной терпкостью виноградной кожицы, прохладой мяты и сочным послевкусием. Заваривать горячей водой (70-75°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4-5 г на 100 мл. Для первого раза настоять 30 секунд, после чего, начиная с экспозиции в 5-7 секунд и доведя время выдержки до 2 минут, можно заварить еще 8-9 раз. Воздействие легкое тонизирующее, медитативное.",5,5,,,,,40,80,,,,,,,,,,40,,,,,,,40,,,,,,,,,,,,,,,
