name,address,longitude,latitude,description,creation_time,modification_time,mo_from,mo_to,tu_from,tu_to,we_from,we_to,th_from,th_to,fr_from,fr_to,sa_from,sa_to,su_from,su_to
Казанчинская сельская библиотека – филиал № 14,"Респ Башкортостан,р-н Бакалинский,с Казанчи,ул Центральная,д 101",53.490965,55.216088,"В селе Казанчи в 1937 году появилась первая изба-читальня. Первым библиотекарем стала Попова Елена, книги из ее личной библиотеки стали основой фонда избы-читальни. В 1953 году библиотека переехала в здание нового сельского клуба. В 1979 году библиотека стала Казанчинской сельской библиотекой-филиалом № 14. Сегодня библиотека обслуживает 400 читателей, из них 60 – это дети до 14 лет. Фонд Казанчинской библиотеки составляет около 9 000 экземпляров. Для читателей имеется компьютер с доступом к сети Интернет. Действуют клубы по интересам «Завалинка» – для людей старшего возраста, кружок «Книжкины друзья» – для детей. Читателей с ограниченными возможностями здоровья обслуживают на дому.",2020-09-16T04:19:19Z,2023-03-15T06:30:31Z,10:00:00,13:00:00,13:00:00,16:00:00,10:00:00,13:00:00,13:00:00,16:00:00,10:00:00,13:00:00,13:00:00,16:00:00,,
Гаютинская библиотека,"обл Ярославская,р-н Пошехонский,д Малафеево,пер Новый,д 3",38.523999,58.69293,"Гаютинская сельская библиотека была образована 28 июля 1950 года. На момент образования фонд печатных изданий включал 1 580 экземпляров. В 1979 году библиотека вошла в состав Пошехонской централизованной системы. Сегодня это одна из динамично развивающихся библиотек района, активно использующая инновационные и информационно-коммуникативные формы работы. Здесь ведется планомерная работа по возрождению и развитию семейного чтения. Фонд библиотеки насчитывает 3 803 экземпляра, число пользователей – 278 человек, что составляет 70 % охвата населения. Ежегодно для читателей проводится более 80 мероприятий разнообразного характера.",2018-05-30T06:04:09Z,2023-06-27T05:40:57Z,08:45:00,17:00:00,08:45:00,17:00:00,08:45:00,17:00:00,08:45:00,17:00:00,08:45:00,17:00:00,,,,
Библиотека-филиал № 19 г. Севастополя,"г Севастополь,г Севастополь,ул Богданова,д 18а",33.548393,44.635888,"Библиотека расположена в Нахимовском районе и обслуживает жителей микрорайонов Бартеньевка, Голландия, Мекензиевы горы, частично микрорайоны Радиогорка и Инженерная балка. Библиотека открыта в 1954 году. Одной из первых перешла на предоставление читателям открытого доступа к книжному фонду. Для читателей работает абонемент и читальный зал. Фонд библиотеки универсальный, насчитывает около 26 000 печатных изданий по различным областям знаний, в том числе справочную, краеведческую, художественную литературу (русскую и зарубежную). Справочный аппарат включает алфавитный и систематический каталоги, краеведческую картотеку, картотеку периодических изданий.В течение года библиотека обслуживает более 2 000 читателей, выдает около 46 000 изданий, проводит свыше 40 мероприятий различной направленности для пользователей всех возрастов. Основным направлением в работе является духовно-нравственное. Регулярно проходят мероприятия, направленные на развитие принципов нравственности, основанных на духовных и культурно-исторических традициях.",2022-09-15T12:01:54Z,2023-02-20T05:28:39Z,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,,,10:00:00,18:00:00,10:00:00,18:00:00
Арбузовская сельская библиотека,"обл Саратовская,р-н Ивантеевский,с Арбузовка,ул Плюстовская,д 10",49.052398,52.305361,"Дата создания библиотеки – 1969 год. На 1 января 2022 года книжный фонд состоит из 3 919 экземпляров. Количество читателей – 452 человека. Библиотека является центром не только культурной жизни, но и общения сельчан. Сюда приходят за духовной пищей, за советом, с пользой провести свободное время. В своей работе библиотека использует как традиционные, так и инновационные методы обслуживания. В течение года проводится более 100 мероприятий, как массовые, так и групповые. Библиотека работает над реализацией проектов и программ патриотического и краеведческого направлений, над сохранением традиций и укреплением межнациональных отношений. Принимает участие в районных, областных и международных конкурсах. За много лет работы в библиотеке сформировались свои традиции, и одна из них – привлечение к чтению в дни школьных каникул. Всю свою работу библиотека освещает на страницах социальных сетей.",2022-12-12T10:02:41Z,2023-08-07T08:19:05Z,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,11:00:00,18:00:00,,,11:00:00,15:00:00
"Арабкаевская сельская библиотека, филиал № 11","край Красноярский,р-н Ужурский,п Арабкаево,ул Промышленная,д 8",90.323868,55.083523,"Арабкаевская сельская библиотека была основана в 1958 году. фонд – 6 130 экземпляров литературы;пользователей – 190 человек;посещений – 1 816. Библиотека была основана в поселке рабочего типа Арабкаево, обслуживала строителей дорог, водителей автопредприятия, школьников и других жителей поселка. На предприятиях были организованы информационные уголки для рабочих. Проводились выездные информационные и просветительские мероприятия для работающих на дорогах. Приоритетные направления работы – продвижение чтения среди жителей села, организация детского досуга. Проводятся мероприятия по военно-патриотическому воспитанию молодого поколения и сохранению исторического прошлого поселка. Оформляются стенды, книжные выставки. Библиотека сотрудничает со школой и сельской администрацией.",2021-08-05T07:38:06Z,2023-03-01T09:19:39Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Библиотека – центр современного чтения г. Белово,"обл Кемеровская область - Кузбасс,г Белово,мкр 3-й,д 16",86.2805636957703,54.4046873016432,"Библиотека – центр современного чтения г. Белово была основана в 1980 г. Учреждение сегодня: фонд – свыше 10 000 ед.;число пользователей – 1 795 чел.;посещений стационарных – 12 059 ед., внестационарных – 1 441 ед. Услуги: поиск информации в интернете;ксерокопирование;распечатка документов на принтере;проведение информационных, досуговых мероприятий и др. Визитной карточкой библиотеки стали тесные связи с писательским сообществом, результатом которых являются реальные и виртуальные встречи с писателями, пополнение фонда последними новинками. Библиотека работает по пяти программам: «PRO историю» – историко-патриотическое направление;«PRO Белово, PRO Кузбасс» – краеведение;«Я люблю читать» – продвижение книги и чтения для взрослого населения;«ZAчтение» – продвижение книги и чтения среди подростков;«Лето у книжной полки» – программа летнего досуга детей.",2022-09-23T07:12:25Z,2023-05-25T13:32:28Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,16:00:00
Султанаевская сельская библиотека,"Респ Башкортостан,р-н Аскинский,д Султанай,ул Механизаторов,д 22",56.4795637837995,56.0305043724003,"Султанаевская библиотека основана в 1990 году в клубе как передвижной пункт. Книги выдавал заведующий клубом Р. Я. Гарифуллин. В 1991 году в здании клуба д. Султанай открыли библиотеку – филиал Аскинской ЦБС. Первым библиотекарем была Гузель Гилимшина. Библиотека обслуживает население деревень Евбуляк, Королёво, Куш-Куль, Чёрное Озеро, Н. Карткисяк. В 2015 году произошла реорганизация библиотечной системы путем слияния с клубами и библиотека стала структурным подразделением МБУК «Районная клубно-библиотечная система» Аскинского района РБ. В библиотеке функционирует кружок «Волшебные петельки». На начало 2020 года книжный фонд составил 5 599 экземпляров, число посещений – 7 400, количество читателей – 310, книговыдача составила 5 620 экземпляров.",2020-09-16T06:31:06Z,2023-03-20T15:56:33Z,15:00:00,16:30:00,15:00:00,16:30:00,15:00:00,16:30:00,15:00:00,16:30:00,15:00:00,16:30:00,15:00:00,16:30:00,,
Зилаирская центральная районная библиотека,"Респ Башкортостан,р-н Зилаирский,с Зилаир,ул Ленина,д 51",57.436231,52.230981,"Зилаирская центральная районная межпоселенческая библиотека, по данным районного историко-краеведческого музея, образована в 1914 году. Первым библиотекарем, чье имя она носит, был учитель В. С. Савичев, прибывший в село Преображенск (ныне Зилаир) из Самары. В 1919 году был расстрелян дутовцами как член Ревкома. Значительным событием в жизни коллектива был переезд из старого купеческого особняка во вновь построенный Дом культуры.Центральная библиотека обладает самым большим фондом печатных изданий. Это художественная, документальная и научная литература, а также современные издания. Фонд составляет 43 101 экземпляр, из них 312 – периодика, ОПЛ – 6 938; 3 002 – естественно-научная литература; техника, сельское хозяйство – 3 856; искусство, спорт – 2 591; художественная литература – 23 377; языкознание, литературоведение – 2 191; электронная коллекция – 698; литература на русском языке – 38 186 ; 4 048 – литература на башкирском языке; 166 – на татарском языке.",2016-04-10T05:43:20Z,2023-02-21T08:25:16Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,18:00:00
Сомёнская библиотека,"обл Новгородская,р-н Крестецкий,д Сомёнка,ул Молодёжная,д 116",32.7866197303535,58.0588484393441,"Сомёнская библиотека основана в 1967 году, с 2014 года является структурным подразделением МБУК «Крестецкая межпоселенческая библиотека». В настоящее время библиотека располагается в здании сельского дома культуры. Книжный фонд составляет 7 955 единиц, количество читателей – 220, количество посещений в 2020 году составило 2 671. Основными направлениями работы являются организация творческого досуга населения, предоставление информационно-справочной помощи населению. В библиотеке работают клубные объединения «Мастерство добрых рук» и «Клуб молодых мам». Библиотека тесно сотрудничает с Сомёнским сельским домом культуры.",2020-09-18T13:27:49Z,2023-03-10T11:14:40Z,,,,,11:00:00,17:00:00,,,15:00:00,17:00:00,,,11:00:00,17:00:00
Дубковская библиотека,"обл Ярославская,р-н Ярославский,п Дубки,ул Некрасова,д 1",39.7371733188629,57.5289280293536,"Дубковская библиотека была образована в 1957 году на территории поселка Север. Книжный фонд создавался путем сбора книг от населения деревень Бабцино, Борок, Варино, Гончарово, Зиновское, Петлино, Темерево, Черелисино, Шалахово и на средства совхоза «Новый Север».В настоящее время книжный фонд насчитывает более 6 975 экземпляров и более 20 наименований периодических изданий. В 2022 году в библиотеке зарегистрировано 690 читателей, информационными услугами воспользовалось 8 819 посетителей. Партнеры по работе: общественные организации Совет ветеранов и объединение инвалидов посёлка, детский сад №2 «Солнышко», и №36 «Золотой петушок», Дубковская средняя школа с которыми поддерживаются тесные контакты и проводятся совместные мероприятия.",2018-03-15T06:51:52Z,2023-03-27T08:38:43Z,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,18:00:00,10:00:00,18:00:00,,,,
Районная детская библиотека с. Агинское,"край Красноярский,р-н Саянский,с Агинское,ул Советская,д 134",94.91204,55.260515,"До 1955 года детское население с. Агинское обслуживал детский отдел районной библиотеки. Заведующей была Городович Т. 27 сентября 1955 года открылась районная детская библиотека с библиотечным фондом 2 500 экз. Заведовала библиотекой Коробова З. Г. С 2008 года библиотека принимает активное участие в конкурсах социальных проектов грантовой программы Красноярского края «Социальное партнерство во имя развития». 2008 год – проект «Уличная библиотека «Дорога к чтению», 2009 год – проект «Новое поколение выбирает... книгу». На 1 января 2021 г. библиотечный фонд составляет 36 725 экземпляров. Обслуживает библиотека более 2 000 читателей в год. Основными формами работы с детьми являются игровые, познавательные программы, интеллектуальные викторины, квест-игры, конкурсы и фестивали. В год проводится более 100 мероприятий.",2021-04-25T08:08:56Z,2023-03-01T13:39:41Z,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,,
Городская библиотека № 4 г. Серпухов,"обл Московская,г Серпухов,ул Новая,д 1/1",37.395347,54.940303,"Городская библиотека № 4 была открыта в декабре 1992 года. Расположена в стремительно растущем микрорайоне Ивановские дворики. Книжный фонд библиотеки насчитывает более 13 тысяч экземпляров книг, брошюр и журналов по всем отраслям знаний. Здесь могут найти литературу по душе малыши и школьники, молодежь и люди среднего возраста. За годы работы библиотека стала центром общения. Здесь к каждому празднику или знаменательной дате проводятся беседы, обзоры, встречи, викторины для детей. Библиотека пользуется популярностью у жителей микрорайона: дает массу полезной информации, расширяет кругозор, помогает интересно провести свободное время.",2015-03-19T12:55:38Z,2023-03-16T11:12:27Z,,,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,11:00:00,17:00:00,,
Библиотека № 30 г. Иркутска,"обл Иркутская,г Иркутск,б-р Рябикова,д 21а",104.208454,52.267658,"Детская библиотека № 30 была открыта в 1987 г. Для детей микрорайона это была большая радость: они с удовольствием стали ее посещать. Бывали дни, когда в библиотеку приходило по 100 человек и более.Существовало тогда 2 отдела, фонд первоначально составлял всего 3 000 экземпляров книг. Выручала периодика (газеты и журналы). Сотрудников было двое. Со временем рос микрорайон, изменялся внешний вид библиотеки, увеличивалось количество сотрудников.В настоящее время в библиотеке работают три отдела: абонемент, читальный зал, сектор электронной информации. Фонд насчитывает 12 695 экземпляров книг и периодических изданий, каждый год регистрируется 2 550 читателей, 17 850 посещений, ведется успешное сотрудничество со школами № 2, № 28, № 5, с детскими садами.С 1 ноября 2018 года работает программа «Книга – копилка культуры, мудрости и опыта», для привлечения к чтению учащихся 1-х классов. Дети из ближайших домов и их родители полюбили библиотеку и ее сотрудников со дня основания: они подарили книги, комнатные цветы, сувениры, елочные игрушки. Появились друзья и добровольные помощники, сформировался свой актив.",2021-11-09T05:59:22Z,2023-03-01T09:39:43Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Юношеская библиотека г. Балашихи,"обл Московская,г Балашиха,ул Спортивная,д 17",37.9648876190186,55.8177881412545,"Городская юношеская библиотека открыта решением Исполкома Балашихинского городского Совета народных депутатов 1 июля 1981 года в соответствии с планом развития сети массовых библиотек в Балашихинском районе. Одна из немногих специализированных библиотек Подмосковья, которая постоянно ищет новые формы и направления работы в молодежной среде. С 2018 года в состав городской юношеской библиотеки входит сектор по работе с детьми. Фонд библиотеки составляет 28476 экземпляров книг. Читателей – 2204 человек. На сегодняшний день библиотека стала не только информационным, культурнообразовательным центром, но и местом организации досуга детей, подростков и юношества. Библиотека активно сотрудничает с муниципальными бюджетными образовательными учреждениями, детскими садами микрорайона, Молодежными организациями Городского округа Балашиха, Советом ветеранов Северного округа БРООВ, с Балашихинским Клубом поэтов «НОВАЯ Лира» (руководитель Давид Тасалов). В библиотеке реализуются проекты для детей, подростков и юношества: «Память», «Россия обновленная: здоровый образ жизни», литературная гостиная «России верные сыны». В библиотеке работает музейная экспозиция «Сам я – вятский уроженец», посвященная русскому писателю В.Н. Крупину. С 2017 года открыта историко-краеведческая музейная экспозиция «Город над тихой Пехоркой».",2015-03-18T08:35:17Z,2023-03-15T11:59:59Z,,,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,20:00:00,12:00:00,20:00:00
Диалоговый центр «БиблДом»,"обл Самарская,г Октябрьск,ул Ленина,д 90",48.676202,53.165355,"Центральная городская библиотека им. Н. А. Некрасова была открыта в 1946 году. Во все времена она была культурным центром города, где концентрировались все творческие и интеллектуальные ресурсы. Сегодня команда ЦГБ работает над новым форматом библиотеки – Диалоговый центр «БиблДом». Вместе с читателями она строит «БиблДом» – дом, в котором комфортно всем! Уже сегодня в библиотеке представлен фонд из 22 016 экземпляров книг по всем отраслям знаний, есть общественный центр доступа к информации «Вектор» с высокоскоростным интернетом, удобные пространства с комфортными зонами и современным дизайном. Зал «Новое пространство» для проведения досуга, конференц-зал для проведения образовательных мероприятий, «Туча» – игровое пространство для молодежи, строится «Капсула времени» для детей. В распоряжении читателей – удобный абонемент художественной литературы и зал отраслевой литературы, где можно подобрать книгу на любой вкус. «БиблДом» предлагает жителям Октябрьска массу образовательных, познавательных, интересных мероприятий, встреч и презентаций.",2015-11-09T12:34:04Z,2023-02-28T11:18:11Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,,10:00:00,18:00:00
Библиотека семейного чтения Коркинского района,"обл Челябинская,г Коркино,ул Коммунальная,д 38",61.384237,54.89663,"Библиотека семейного чтения в Коркинском муниципальном районе была открыта 21 октября 1999 год. Фонд насчитывает 45 000 книг. Основную его часть составляют произведения отечественных классиков и мэтров мировой литературы. На сегодняшний день в библиотеке читателями являются 3 000 человек. Активная работа по популяризации книги проводится в дошкольных и среднеобразовательных учреждениях района. Основную часть читателей составляют школьники. Библиотека является организатором нескольких районных литературных фестивалей: «В семейном кругу», «Стихи как музыка души», «Посвящение маме», которые ежегодно собирают большое число участников и зрителей.",2022-10-31T05:08:22Z,2023-06-13T11:59:19Z,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
"Битюг-Матреновская библиотека, филиал № 6","обл Воронежская,р-н Эртильский,с Битюг-Матреновка,ул Центральная,д 7",40.4826734821396,51.8704639186808,"Библиотека была открыта в 1918 году. Сегодня это не только информационный, но и общественный, культурный центр села. Работник библиотеки использует различные формы продвижения книги. В стенах библиотеки и за ее пределами постоянно проводятся различные интересные мероприятия: тематические вечера, обзоры книжных выставок, литературные конкурсы, патриотические часы и уроки мужества. Книжный фонд насчитывает 6 854 экземпляра книг, число читателей – 273 человека. В настоящее время библиотека является неотъемлемой и самой значимой частью социальной структуры сельского поселения и жизни местных сообществ.",2020-01-21T07:40:29Z,2023-08-02T05:08:43Z,12:00:00,15:00:00,12:00:00,15:00:00,12:00:00,15:00:00,12:00:00,15:00:00,12:00:00,15:00:00,12:00:00,15:00:00,,
Лугоболотная сельская библиотека,"обл Кировская,р-н Оричевский,п Юбилейный,д 32",49.2043089866638,58.4782268386962,"Библиотека на Лугоболотной станции существовала в старом поселке. Первая запись в инвентарной книге сделана от 1967 года. В 1972 году существующая на станции библиотека была разделена на 2 самостоятельных учреждения: научная библиотека КЛОС и Лугоболотная сельская библиотека в здании клуба.В настоящее время библиотека – центр досуга для пенсионеров. Клуб по интересам «Веста», который объединяют вокруг себя жителей посёлка, предоставляет им возможность организовать с пользой своё свободное время. Ведёт работу детский клуб «Букашка». В библиотеке постоянно проводятся мероприятия: литературно-музыкальные вечера, литературные праздники, уроки мужества, часы истории. Библиотека обслуживает 512 пользователей. Фонд составляет 8 602 экземпляра.",2019-10-29T13:59:33Z,2023-02-22T11:19:30Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,,
Малоатлымская сельская библиотека,"АО Ханты-Мансийский Автономный округ - Югра,р-н Октябрьский,с Малый Атлым,ул Центральная,д 18",66.963628,62.224896,"Малоатлымская сельская библиотека – информационный, культурный и образовательный центр с открытым фондом литературы и площадками для творчества и досуга по интересам для различных слоев населения. Ее фонд включает более 8 000 экземпляров, часть из которых – книги по краеведению. Библиотека бережно хранит память об участниках Великой Отечественной войны. Ведется летопись жизни села, оформляются выставки-просмотры литературы. Основной формой работы стали литературные вечера и краеведческие уроки. Библиотека внедряет в практику своей работы и новые нетрадиционные формы, например, игры по типу телевизионных, таких как «Слабое звено», «Что? Где? Когда?». Вся работа ведется в тесном контакте с Малоатлымским сектором и школой. Помимо фондовых дел, важное место занимает проведение с жителями встреч просветительского и воспитательного характера: мероприятия краеведческой направленности, исторические и информационные часы, встречи с ветеранами, уроки мужества, лекции, литературные вечера, фотовыставки. Информационное обслуживание населения – одно из приоритетных в работе общедоступной библиотеки. Ведется картотека абонентов информирования и обслуживания. В настоящее время библиотека оснащена всем необходимым оборудованием: стеллажами, читательскими столами, стульями, кафедрой выдачи литературы, витринами, книжными выставками.",2016-09-21T08:47:07Z,2023-06-27T14:52:40Z,,,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,09:00:00,18:00:00,,
Первушинская сельская библиотека,"Респ Башкортостан,р-н Кушнаренковский,с Первушино,ул Парковая",55.7263788092172,55.0132000535844,"Первушинская сельская библиотека временно занимает помещение спортивного зала в сельской общеобразовательной школе. Заведующая – Г. Х. Имаева. Фонд библиотеки насчитывает 9 812 экземпляров, количество читателей – 583 человека. Серьезное отношение к делу, хорошая связь с сельским Домом культуры и школой помогли сельской библиотеке занять заметное место в жизни местного сообщества. Уже сейчас ведется работа по сохранению культурных традиций и обычаев местного народа. Организован клуб «Дружба» для пожилых жителей села и для читателей с ограниченными возможностями – клуб объединяет замечательных, талантливых людей, сумевших в свои преклонные годы сохранить молодость души, задор, стремление к активному образу жизни. Заседания проводятся совместно с обществом инвалидов сельского поселения. Это дружеские встречи, на которых участники могут обсудить все, что их волнует, попеть песни, поучаствовать в конкурсах, поделиться впечатлениями от прочитанной книги или просмотренного фильма.",2020-09-16T09:16:01Z,2023-03-13T14:27:08Z,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,21:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,,
Атингеевская библиотека,"обл Нижегородская,р-н Лукояновский,с Атингеево,ул Молодежная",44.2328103889092,55.0399975203508,"Первое упоминание о библиотеке датировано 1937 годом. Мальчик-книгоноша разносил книги и газеты на фермы и в полеводческие бригады. Библиотека начала функционировать с 1957 года. Сегодня это один из филиалов централизованной библиотечной системы, образованной в 1977 году.Библиотека сегодня:фонд – 7 973 экземпляра;число пользователей – 346.Это один из культурных центров Лукояновского района, в котором жители села получают культурное развитие. Основной деятельностью можно назвать краеведение, которое приобщает читателей к истории края и воспитывает любовь к малой родине. Этому способствует реализация программы «Здесь родины моей начало».",2021-07-09T06:26:16Z,2023-03-09T07:27:12Z,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,,,09:00:00,15:00:00
Библиотека семейного чтения № 15 «Берегиня»,"обл Самарская,г Тольятти,пгт Поволжский,ул. 60 Лет СССР,17",49.7624069452286,53.584510439348,"Библиотека открылась в 1981 году.Основное направление деятельности библиотеки – организация семейного чтения, в том числе и семейного досуга в поселке Поволжском.Библиотека обслуживает 2,5 тыс. читателей. Услугами библиотеки могут воспользоваться все жители поселка: это – ксерокопирование, сканирование, предоставление компьютера для работы, в том числе в сети Интернет с компьютера библиотеки.Наиболее яркими мероприятиями являются: семейные Рождественские вечера «Свет негасимой звезды», семейный праздник «Полный вперёд», «Тепло сердец для милых мам», литературно-музыкальная композиция «От чего душа болит» (по Бунину), юбилейный вечер, посвящённый 35-летию библиотеки «Берегиня».Библиотека – одна из первых в корпорации стала работать с будущими читателями из детских садов поселка. Акции «Запиши своего малыша в библиотеку» и «В библиотеку всей семьей» стали традиционными.",2015-11-02T07:35:24Z,2023-03-10T14:45:54Z,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,,,,,11:00:00,18:00:00
Асановская сельская библиотека,"Чувашия Чувашская республика,р-н Шемуршинский,д Асаново,ул Кирова,д 25",47.341862,54.764371,"Изба-читальня открылась в 1938 году в частном доме Исаева Егора. Первым работником был Москалев Тимофей. С 1968 года новый клуб и библиотека функционировали совместно. В 1975 году для библиотеки построили отдельное здание, а в 1999 году она была переведена в здание новой школы. В библиотеке применяются новые информационные технологии в работе с читателями. Эта деятельность строится исходя из ее актуальных современных направлений, для воспитания у читателей культуры чтения, коммуникационной и информационной культуры. Существенная роль информационных технологий в развитии общества состоит в ускорении процессов получения, распространения и использования читателями новых знаний.Количество читателей – 448.Фонд библиотеки – 7 259.",2022-07-27T12:54:14Z,2023-02-01T09:35:07Z,11:00:00,14:00:00,11:00:00,14:00:00,11:00:00,14:00:00,11:00:00,14:00:00,11:00:00,14:00:00,11:00:00,14:00:00,,
Глубоковская библиотека,"обл Владимирская,р-н Петушинский,д Глубоково,ул Центральная,д 64А",39.1663080453873,55.8872512638301,"Глубоковская сельская библиотека является филиалом МУК «МЦБС Петушинского района», связующим звеном с системой библиотек района. Она была открыта 31 августа 1954 года и находилась в деревянном здании Глубоковского сельского совета. С 1979 года располагается во вновь построенном здании сельской администрации. Библиотека использует все имеющиеся ресурсы, через чтение, книгу и средства информации создает среду развития пользователя, отвечающую его социокультурным и индивидуальным особенностям. При библиотеке работает кружок «Умелые ручки».Книжный фонд составляет 8 214 экземпляров книг и журналов. Число читателей – 457 человек.",2019-11-30T08:29:28Z,2023-03-28T06:24:44Z,,,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,,
